  41.44
1832.00
1944249631
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	32720.32	0.77	251.67	0.00	2.73	2.73	638.14
1980 01 02 12	32801.49	0.02	250.58	0.00	0.93	0.93	467.89
1980 01 03 12	32832.00	0.42	160.38	0.00	2.65	2.65	522.54
1980 01 04 12	32832.00	0.49	116.34	0.00	4.18	4.18	555.96
1980 01 05 12	32832.00	16.91	122.82	0.00	4.68	4.68	700.40
1980 01 06 12	32880.87	1.15	259.78	0.00	2.06	2.06	589.08
1980 01 07 12	33018.15	0.23	249.90	0.00	0.48	0.48	341.73
1980 01 08 12	33147.09	14.30	238.98	0.00	1.24	1.24	509.62
1980 01 09 12	33177.60	14.05	125.18	0.00	1.71	1.71	610.64
1980 01 10 12	33177.60	15.33	208.24	0.00	-3.12	-3.12	416.67
1980 01 11 12	33197.91	18.31	134.01	0.00	-1.18	-1.18	483.31
1980 01 12 12	33363.75	85.61	75.71	0.00	6.33	6.33	851.85
1980 01 13 12	33518.47	54.72	132.20	0.00	5.10	5.10	756.26
1980 01 14 12	33523.20	27.65	131.69	0.00	3.97	3.97	696.67
1980 01 15 12	33527.33	2.25	174.06	0.00	2.35	2.35	608.36
1980 01 16 12	33709.35	15.02	138.02	0.00	4.30	4.30	725.78
1980 01 17 12	33864.07	2.22	274.05	0.00	2.25	2.25	630.16
1980 01 18 12	33868.80	0.00	294.36	0.00	-2.69	-2.69	340.77
1980 01 19 12	33889.11	0.00	291.95	0.00	-0.37	-0.37	261.63
1980 01 20 12	34148.09	0.00	286.98	0.00	4.60	4.60	271.42
1980 01 21 12	34214.40	0.00	289.71	0.00	7.59	7.59	315.76
1980 01 22 12	34214.40	0.00	290.73	0.00	7.16	7.16	498.83
1980 01 23 12	34400.55	0.00	292.72	0.00	8.69	8.69	385.75
1980 01 24 12	34560.00	0.01	293.05	0.00	9.08	9.08	457.82
1980 01 25 12	34560.00	0.00	303.20	0.00	6.06	6.06	350.66
1980 01 26 12	34746.15	0.00	305.64	0.00	1.42	1.42	236.08
1980 01 27 12	34905.60	0.00	309.12	0.00	-1.78	-1.78	301.32
1980 01 28 12	34905.60	0.64	317.58	0.00	-5.32	-5.32	238.49
1980 01 29 12	35139.52	0.72	326.86	0.00	-7.48	-7.48	202.55
1980 01 30 12	35251.20	0.00	308.41	0.00	-2.61	-2.61	167.45
1980 01 31 12	35255.33	0.33	206.63	0.00	3.41	3.41	285.00
1980 02 01 12	35566.29	4.14	165.36	0.00	5.22	5.22	733.47
1980 02 02 12	35596.80	13.72	139.39	0.00	6.46	6.46	802.60
1980 02 03 12	35686.93	35.56	118.28	0.00	7.31	7.31	898.22
1980 02 04 12	35942.40	0.03	263.25	0.00	4.99	4.99	592.29
1980 02 05 12	35942.40	3.21	139.98	0.00	7.74	7.74	737.84
1980 02 06 12	36221.69	7.06	344.58	0.00	4.42	4.42	702.97
1980 02 07 12	36288.00	0.00	371.75	0.00	0.96	0.96	439.53
1980 02 08 12	36336.87	0.00	380.75	0.00	3.59	3.59	402.67
1980 02 09 12	36633.60	0.00	332.78	0.00	3.42	3.42	420.87
1980 02 10 12	36633.60	0.00	324.40	0.00	3.29	3.29	597.11
1980 02 11 12	36974.47	0.00	373.41	0.00	1.90	1.90	476.49
1980 02 12 12	36979.20	0.00	290.50	0.00	4.00	4.00	490.39
1980 02 13 12	37165.35	0.00	281.49	0.00	4.70	4.70	514.36
1980 02 14 12	37324.80	1.39	248.38	0.00	3.60	3.60	475.77
1980 02 15 12	37345.11	5.88	206.42	0.00	4.28	4.28	681.77
1980 02 16 12	37670.40	10.06	190.55	0.00	5.63	5.63	771.67
1980 02 17 12	37670.40	32.88	144.77	0.00	5.86	5.86	824.98
1980 02 18 12	38016.00	57.26	228.41	0.00	5.21	5.21	784.69
1980 02 19 12	38016.00	19.50	249.59	0.00	3.88	3.88	691.38
1980 02 20 12	38331.09	2.45	188.30	0.00	1.71	1.71	581.32
1980 02 21 12	38361.60	4.94	313.80	0.00	1.65	1.65	575.38
1980 02 22 12	38547.75	10.43	184.26	0.00	1.60	1.60	574.99
1980 02 23 12	38707.20	0.47	277.01	0.00	1.65	1.65	509.03
1980 02 24 12	38756.07	0.47	292.78	0.00	5.94	5.94	672.52
1980 02 25 12	39052.80	5.08	227.90	0.00	7.05	7.05	800.16
