  41.81
1356.00
1589572934
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	32486.40	4.56	202.22	0.00	7.09	7.09	855.22
1980 01 02 12	32486.40	0.00	248.55	0.00	6.43	6.43	799.78
1980 01 03 12	32504.63	0.54	138.66	0.00	6.71	6.71	807.72
1980 01 04 12	32574.07	1.02	91.62	0.00	7.10	7.10	826.39
1980 01 05 12	32705.56	30.23	94.52	0.00	8.14	8.14	951.63
1980 01 06 12	32804.05	0.30	280.93	0.00	6.54	6.54	803.87
1980 01 07 12	32832.00	0.03	270.39	0.00	4.77	4.77	601.21
1980 01 08 12	32832.00	5.20	223.24	0.00	3.96	3.96	626.42
1980 01 09 12	32879.30	14.82	143.33	0.00	4.64	4.64	731.53
1980 01 10 12	33004.56	20.00	180.81	0.00	1.39	1.39	558.19
1980 01 11 12	33149.65	15.25	94.20	0.00	3.19	3.19	589.84
1980 01 12 12	33177.60	112.97	96.80	0.00	8.69	8.69	1016.35
1980 01 13 12	33180.20	68.12	138.83	0.00	7.66	7.66	934.93
1980 01 14 12	33305.57	36.94	158.33	0.00	7.25	7.25	885.05
1980 01 15 12	33473.46	5.12	216.18	0.00	6.31	6.31	803.81
1980 01 16 12	33523.20	43.18	129.00	0.00	7.07	7.07	889.31
1980 01 17 12	33525.80	2.43	275.81	0.00	5.11	5.11	734.85
1980 01 18 12	33695.76	0.00	320.31	0.00	2.23	2.23	454.73
1980 01 19 12	33862.70	0.00	318.09	0.00	3.87	3.87	418.05
1980 01 20 12	33868.80	0.00	312.46	0.00	6.18	6.18	552.18
1980 01 21 12	33956.47	0.00	316.97	0.00	7.91	7.91	652.95
1980 01 22 12	34186.44	0.01	313.70	0.00	8.40	8.40	744.19
1980 01 23 12	34214.40	0.00	322.61	0.00	8.85	8.85	715.37
1980 01 24 12	34261.70	0.01	314.42	0.00	8.83	8.83	747.40
1980 01 25 12	34532.05	0.00	318.84	0.00	6.77	6.77	668.82
1980 01 26 12	34560.00	0.00	333.12	0.00	3.66	3.66	485.36
1980 01 27 12	34647.68	0.00	339.41	0.00	1.30	1.30	441.86
1980 01 28 12	34899.50	0.00	346.09	0.00	-1.17	-1.17	338.23
1980 01 29 12	34905.60	0.00	356.01	0.00	-1.88	-1.88	310.02
1980 01 30 12	35033.57	0.00	316.60	0.00	0.97	0.97	301.43
1980 01 31 12	35251.20	2.18	194.10	0.00	5.04	5.04	537.96
1980 02 01 12	35251.20	19.31	132.02	0.00	7.17	7.17	881.59
1980 02 02 12	35515.41	35.56	111.44	0.00	8.27	8.27	953.99
1980 02 03 12	35596.80	45.67	114.07	0.00	8.37	8.37	964.29
1980 02 04 12	35684.47	0.08	272.55	0.00	6.74	6.74	779.95
1980 02 05 12	35942.40	10.61	116.49	0.00	8.57	8.57	888.45
1980 02 06 12	35942.40	10.73	260.89	0.00	7.16	7.16	860.75
1980 02 07 12	36238.26	0.01	382.44	0.00	5.16	5.16	638.67
1980 02 08 12	36288.00	0.00	387.09	0.00	6.31	6.31	671.69
1980 02 09 12	36415.97	0.00	325.38	0.00	5.90	5.90	681.84
1980 02 10 12	36633.60	0.00	283.66	0.00	5.68	5.68	746.18
1980 02 11 12	36636.20	0.00	388.95	0.00	5.01	5.01	660.50
1980 02 12 12	36979.20	0.00	278.87	0.00	6.03	6.03	682.72
1980 02 13 12	36979.20	0.00	253.58	0.00	6.86	6.86	775.33
1980 02 14 12	37275.06	0.37	226.97	0.00	6.30	6.30	738.90
1980 02 15 12	37324.80	1.91	236.32	0.00	6.75	6.75	820.07
1980 02 16 12	37497.36	7.86	180.31	0.00	7.50	7.50	891.29
1980 02 17 12	37670.40	34.69	176.23	0.00	7.63	7.63	923.92
1980 02 18 12	37717.70	67.75	236.64	0.00	6.90	6.90	850.66
1980 02 19 12	38016.00	24.25	230.67	0.00	6.62	6.62	848.53
1980 02 20 12	38016.00	4.39	241.70	0.00	4.96	4.96	702.13
1980 02 21 12	38361.60	4.85	337.12	0.00	5.11	5.11	697.15
1980 02 22 12	38361.60	15.17	236.73	0.00	5.63	5.63	736.81
1980 02 23 12	38707.20	0.24	265.65	0.00	5.73	5.73	702.24
1980 02 24 12	38707.20	2.25	234.73	0.00	7.82	7.82	871.56
1980 02 25 12	39052.80	18.67	184.22	0.00	8.42	8.42	938.57
1980 02 26 12	39052.80	19.46	143.40	0.00	9.53	9.53	1034.88
1980 02 27 12	39398.40	35.44	232.75	0.00	8.54	8.54	965.58
1980 02 28 12	39398.40	21.12	262.63	0.00	6.62	6.62	802.72
1980 02 29 12	39716.05	10.63	270.51	0.00	6.99	6.99	821.17
1980 03 01 12	39744.00	0.14	280.30	0.00	7.37	7.37	839.61
1980 03 02 12	40039.86	5.52	290.80	0.00	7.49	7.49	861.33
1980 03 03 12	40089.60	17.77	220.65	0.00	7.01	7.01	857.56
1980 03 04 12	40353.81	3.56	341.18	0.00	5.94	5.94	759.00
1980 03 05 12	40435.20	11.25	340.96	0.00	5.82	5.82	746.56
1980 03 06 12	40654.36	2.38	333.53	0.00	5.34	5.34	680.05
1980 03 07 12	40780.80	0.00	329.40	0.00	5.50	5.50	672.92
1980 03 08 12	40999.96	0.09	448.84	0.00	5.94	5.94	737.64
1980 03 09 12	41126.40	0.02	495.96	0.00	6.09	6.09	724.06
1980 03 10 12	41298.96	0.00	491.94	0.00	6.26	6.26	681.10
1980 03 11 12	41472.00	14.17	272.65	0.00	4.44	4.44	676.13
1980 03 12 12	41599.97	11.77	209.62	0.00	2.50	2.50	582.74
1980 03 13 12	41817.60	114.58	221.50	0.00	5.25	5.25	768.13
1980 03 14 12	41945.57	86.12	164.04	0.00	4.94	4.94	756.41
1980 03 15 12	42163.20	4.07	289.35	0.00	2.28	2.28	559.08
1980 03 16 12	42291.17	0.03	448.55	0.00	2.65	2.65	512.62
1980 03 17 12	42508.80	21.06	219.88	0.00	4.16	4.16	634.94
1980 03 18 12	42596.47	7.64	384.47	0.00	3.89	3.89	605.15
1980 03 19 12	42854.40	0.04	524.02	0.00	5.43	5.43	671.77
1980 03 20 12	42942.07	27.05	242.29	0.00	4.11	4.11	659.79
1980 03 21 12	43200.00	7.60	483.28	0.00	4.07	4.07	609.68
1980 03 22 12	43417.63	0.78	531.48	0.00	6.04	6.04	710.57
1980 03 23 12	43545.60	0.00	548.16	0.00	5.67	5.67	666.30
1980 03 24 12	43763.23	0.50	550.61	0.00	4.25	4.25	546.47
1980 03 25 12	43891.20	9.86	283.49	0.00	3.94	3.94	626.94
1980 03 26 12	44108.83	0.34	299.52	0.00	4.42	4.42	680.19
1980 03 27 12	44236.80	0.18	511.48	0.00	3.85	3.85	571.19
1980 03 28 12	44454.43	0.00	493.36	0.00	5.51	5.51	635.29
1980 03 29 12	44582.40	0.00	515.63	0.00	6.87	6.87	775.16
1980 03 30 12	44800.03	2.20	500.77	0.00	4.27	4.27	591.32
1980 03 31 12	44928.00	0.13	299.48	0.00	4.21	4.21	567.20
1980 04 01 12	45101.04	0.18	486.21	0.00	4.15	4.15	597.76
1980 04 02 12	45273.60	0.30	530.45	0.00	5.26	5.26	633.97
1980 04 03 12	45400.04	6.66	329.59	0.00	5.22	5.22	681.76
1980 04 04 12	45619.20	29.83	277.89	0.00	6.37	6.37	777.79
1980 04 05 12	45745.64	40.26	222.58	0.00	5.79	5.79	767.79
1980 04 06 12	45964.80	27.83	305.56	0.00	3.88	3.88	660.90
1980 04 07 12	46046.19	1.99	295.90	0.00	3.59	3.59	583.33
1980 04 08 12	46310.40	13.71	205.65	0.00	6.02	6.02	763.07
1980 04 09 12	46360.14	26.63	318.18	0.00	6.78	6.78	805.70
1980 04 10 12	46656.00	1.39	549.29	0.00	5.21	5.21	673.70
1980 04 11 12	46683.95	0.16	528.95	0.00	8.04	8.04	699.57
1980 04 12 12	47001.60	0.00	554.66	0.00	10.74	10.74	719.97
1980 04 13 12	47001.60	9.33	384.10	0.00	10.17	10.17	797.14
1980 04 14 12	47347.20	1.85	225.47	0.00	6.84	6.84	812.10
1980 04 15 12	47347.20	1.47	531.36	0.00	7.02	7.02	793.40
1980 04 16 12	47692.80	0.02	576.38	0.00	9.10	9.10	778.13
1980 04 17 12	47692.80	0.00	309.59	0.00	8.15	8.15	808.82
1980 04 18 12	48038.40	0.00	497.68	0.00	8.17	8.17	850.83
1980 04 19 12	48038.40	5.81	240.31	0.00	8.84	8.84	962.27
1980 04 20 12	48384.00	41.51	203.55	0.00	7.16	7.16	882.03
1980 04 21 12	48384.00	7.79	191.72	0.00	5.13	5.13	719.10
1980 04 22 12	48682.30	1.05	453.09	0.00	6.02	6.02	731.25
1980 04 23 12	48729.60	0.00	561.26	0.00	7.09	7.09	787.68
1980 04 24 12	48902.64	3.38	419.65	0.00	6.91	6.91	813.22
1980 04 25 12	49075.20	0.00	421.56	0.00	6.60	6.60	771.02
1980 04 26 12	49124.94	0.04	434.33	0.00	8.64	8.64	894.81
1980 04 27 12	49420.80	0.00	576.19	0.00	10.45	10.45	961.92
1980 04 28 12	49420.80	0.00	567.95	0.00	10.52	10.52	949.41
1980 04 29 12	49763.80	0.00	536.44	0.00	7.28	7.28	811.93
1980 04 30 12	49766.40	0.00	592.92	0.00	7.63	7.63	745.50
1980 05 01 12	49984.03	0.00	593.61	0.00	9.41	9.41	832.36
1980 05 02 12	50112.00	0.00	511.69	0.00	9.37	9.37	902.17
1980 05 03 12	50161.74	0.00	594.90	0.00	10.21	10.21	928.18
1980 05 04 12	50457.60	0.50	556.88	0.00	9.74	9.74	879.42
1980 05 05 12	50457.60	0.65	229.16	0.00	8.56	8.56	879.34
1980 05 06 12	50715.53	0.24	533.16	0.00	7.73	7.73	857.64
1980 05 07 12	50803.20	0.00	595.19	0.00	7.70	7.70	805.14
1980 05 08 12	50884.59	1.35	475.59	0.00	8.03	8.03	848.82
1980 05 09 12	51148.80	47.86	236.55	0.00	6.35	6.35	814.60
1980 05 10 12	51148.80	2.11	266.40	0.00	5.49	5.49	676.43
1980 05 11 12	51366.43	0.48	292.77	0.00	7.03	7.03	821.68
1980 05 12 12	51494.40	0.21	557.18	0.00	8.03	8.03	873.15
1980 05 13 12	51500.50	0.00	330.94	0.00	7.78	7.78	869.23
1980 05 14 12	51752.32	0.06	461.47	0.00	7.36	7.36	827.56
1980 05 15 12	51840.00	0.00	602.41	0.00	7.66	7.66	802.41
1980 05 16 12	51867.95	0.00	590.24	0.00	8.60	8.60	836.37
1980 05 17 12	52138.30	0.00	604.45	0.00	9.40	9.40	839.68
1980 05 18 12	52185.60	0.00	538.20	0.00	11.12	11.12	913.16
1980 05 19 12	52213.56	0.00	598.54	0.00	10.81	10.81	944.03
1980 05 20 12	52443.53	0.43	595.74	0.00	10.88	10.88	958.03
1980 05 21 12	52531.20	1.73	596.23	0.00	10.71	10.71	1002.59
1980 05 22 12	52537.30	4.68	445.99	0.00	6.92	6.92	779.13
1980 05 23 12	52704.24	12.23	294.42	0.00	4.39	4.39	638.02
1980 05 24 12	52874.20	4.88	375.07	0.00	5.33	5.33	671.08
1980 05 25 12	52876.80	1.16	443.34	0.00	6.27	6.27	710.61
1980 05 26 12	52926.54	0.78	566.78	0.00	6.80	6.80	755.39
1980 05 27 12	53094.43	1.18	562.40	0.00	7.75	7.75	844.01
1980 05 28 12	53219.80	0.00	599.53	0.00	8.43	8.43	889.80
1980 05 29 12	53222.40	0.00	600.54	0.00	9.04	9.04	907.63
1980 05 30 12	53250.35	0.00	608.91	0.00	9.66	9.66	931.23
1980 05 31 12	53395.44	0.00	600.50	0.00	10.19	10.19	947.19
1980 06 01 12	53520.70	1.76	407.49	0.00	9.81	9.81	984.18
1980 06 02 12	53568.00	0.49	327.69	0.00	6.40	6.40	752.77
1980 06 03 12	53568.00	4.57	302.02	0.00	5.77	5.77	741.34
1980 06 04 12	53595.95	6.84	329.62	0.00	6.54	6.54	766.53
1980 06 05 12	53694.44	1.05	450.42	0.00	7.85	7.85	814.16
1980 06 06 12	53825.93	0.00	250.88	0.00	7.88	7.88	882.00
1980 06 07 12	53895.37	0.00	155.08	0.00	8.56	8.56	930.97
1980 06 08 12	53913.60	0.25	400.35	0.00	9.86	9.86	1002.10
