  36.32
1232.00
 120124078
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	34560.00	0.00	271.92	0.00	11.97	11.97	1027.88
1980 01 02 12	34560.00	0.00	283.09	0.00	9.36	9.36	734.53
1980 01 03 12	34560.00	0.00	256.27	0.00	9.48	9.48	657.00
1980 01 04 12	34560.00	0.00	246.00	0.00	11.23	11.23	582.99
1980 01 05 12	34560.00	0.00	184.65	0.00	11.81	11.81	602.03
1980 01 06 12	34560.00	0.01	182.44	0.00	11.46	11.46	730.86
1980 01 07 12	34561.41	0.00	161.05	0.00	11.04	11.04	854.83
1980 01 08 12	34858.89	1.38	146.60	0.00	10.80	10.80	901.66
1980 01 09 12	34905.60	12.29	120.00	0.00	9.86	9.86	1017.17
1980 01 10 12	34905.60	13.15	127.52	0.00	8.75	8.75	941.41
1980 01 11 12	34905.60	30.32	132.52	0.00	9.38	9.38	1030.23
1980 01 12 12	34905.60	16.40	123.77	0.00	12.61	12.61	1276.07
1980 01 13 12	34907.01	9.71	132.10	0.00	13.26	13.26	1307.43
1980 01 14 12	35251.20	9.50	101.39	0.00	11.22	11.22	1122.52
1980 01 15 12	35251.20	2.31	145.35	0.00	8.82	8.82	886.19
1980 01 16 12	35251.20	9.00	141.31	0.00	9.20	9.20	992.91
1980 01 17 12	35251.20	3.29	96.81	0.00	9.06	9.06	953.06
1980 01 18 12	35394.96	1.03	294.85	0.00	6.87	6.87	763.80
1980 01 19 12	35596.80	0.00	308.50	0.00	4.64	4.64	460.32
1980 01 20 12	35596.80	0.00	310.32	0.00	5.20	5.20	484.73
1980 01 21 12	35596.80	0.00	308.87	0.00	7.20	7.20	506.34
1980 01 22 12	35740.56	0.25	312.90	0.00	8.23	8.23	549.52
1980 01 23 12	35942.40	0.00	313.56	0.00	9.94	9.94	572.16
1980 01 24 12	35942.40	0.00	318.06	0.00	10.08	10.08	584.71
1980 01 25 12	35942.40	0.00	319.94	0.00	10.22	10.22	560.07
1980 01 26 12	36241.29	0.00	320.26	0.00	9.38	9.38	575.70
1980 01 27 12	36288.00	0.00	293.49	0.00	7.45	7.45	739.78
1980 01 28 12	36288.00	0.83	149.23	0.00	8.08	8.08	824.45
1980 01 29 12	36288.00	1.42	326.11	0.00	6.63	6.63	724.87
1980 01 30 12	36633.60	0.00	332.72	0.00	6.61	6.61	561.80
