  37.34
 579.00
 187952761
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	34214.40	0.67	263.90	0.00	11.45	11.45	1077.69
1980 01 02 12	34214.40	0.00	271.76	0.00	8.83	8.83	786.14
1980 01 03 12	34214.40	0.00	242.67	0.00	8.68	8.68	700.96
1980 01 04 12	34214.40	0.37	155.97	0.00	10.58	10.58	756.06
1980 01 05 12	34214.40	0.00	165.25	0.00	12.32	12.32	661.43
1980 01 06 12	34214.40	0.00	146.55	0.00	11.66	11.66	873.06
1980 01 07 12	34214.40	0.00	206.07	0.00	11.33	11.33	901.20
1980 01 08 12	34560.00	0.74	116.74	0.00	10.97	10.97	966.13
1980 01 09 12	34560.00	15.97	104.73	0.00	10.11	10.11	1111.85
1980 01 10 12	34560.00	11.01	177.97	0.00	8.59	8.59	964.21
1980 01 11 12	34560.00	26.53	105.64	0.00	8.28	8.28	1011.81
1980 01 12 12	34560.00	13.62	110.37	0.00	11.92	11.92	1280.20
1980 01 13 12	34631.08	10.08	108.51	0.00	12.42	12.42	1280.60
1980 01 14 12	34905.60	10.65	86.09	0.00	11.15	11.15	1173.91
1980 01 15 12	34905.60	2.63	135.93	0.00	8.41	8.41	946.14
1980 01 16 12	34905.60	10.25	104.99	0.00	7.81	7.81	955.86
1980 01 17 12	34905.60	1.23	144.91	0.00	8.59	8.59	1004.60
1980 01 18 12	35251.20	0.12	285.81	0.00	6.88	6.88	775.53
1980 01 19 12	35251.20	0.00	299.97	0.00	4.43	4.43	410.66
1980 01 20 12	35251.20	0.00	297.75	0.00	5.23	5.23	537.38
1980 01 21 12	35251.20	0.00	297.11	0.00	7.28	7.28	574.75
1980 01 22 12	35596.80	0.00	299.84	0.00	8.32	8.32	641.28
1980 01 23 12	35596.80	0.00	302.72	0.00	9.83	9.83	654.28
1980 01 24 12	35596.80	0.00	306.41	0.00	10.15	10.15	686.78
1980 01 25 12	35596.80	0.00	308.02	0.00	9.84	9.84	655.46
1980 01 26 12	35942.40	0.00	307.29	0.00	9.38	9.38	631.09
1980 01 27 12	35942.40	0.47	285.34	0.00	8.37	8.37	774.33
1980 01 28 12	35942.40	0.21	233.29	0.00	7.84	7.84	817.75
1980 01 29 12	36288.00	0.47	319.45	0.00	5.49	5.49	608.48
1980 01 30 12	36288.00	0.00	325.02	0.00	5.02	5.02	478.15
1980 01 31 12	36288.00	0.00	162.47	0.00	8.83	8.83	654.79
1980 02 01 12	36633.60	0.00	325.41	0.00	11.08	11.08	922.56
1980 02 02 12	36633.60	0.00	294.09	0.00	12.74	12.74	909.05
1980 02 03 12	36633.60	0.00	194.04	0.00	12.17	12.17	962.76
1980 02 04 12	36979.20	0.00	259.16	0.00	11.58	11.58	1019.63
1980 02 05 12	36979.20	0.04	290.43	0.00	14.47	14.47	864.02
1980 02 06 12	36979.20	0.00	374.88	0.00	13.08	13.08	958.80
1980 02 07 12	37324.80	0.00	381.01	0.00	9.20	9.20	567.62
1980 02 08 12	37324.80	0.00	385.01	0.00	8.30	8.30	537.34
1980 02 09 12	37324.80	0.00	385.58	0.00	9.18	9.18	637.96
1980 02 10 12	37670.40	0.00	366.96	0.00	10.76	10.76	611.73
1980 02 11 12	37670.40	0.00	384.84	0.00	10.55	10.55	680.94
1980 02 12 12	37670.40	0.04	389.58	0.00	11.29	11.29	698.52
1980 02 13 12	38016.00	1.23	254.77	0.00	11.23	11.23	633.87
1980 02 14 12	38016.00	12.07	217.33	0.00	9.11	9.11	1006.35
1980 02 15 12	38361.60	16.04	216.01	0.00	9.96	9.96	1078.11
1980 02 16 12	38361.60	9.77	129.47	0.00	9.86	9.86	1109.30
1980 02 17 12	38361.60	10.75	102.07	0.00	9.89	9.89	1125.64
1980 02 18 12	38707.20	15.33	242.43	0.00	10.73	10.73	1120.72
1980 02 19 12	38707.20	15.11	237.05	0.00	10.15	10.15	1042.41
1980 02 20 12	38707.20	4.48	281.32	0.00	8.20	8.20	891.09
1980 02 21 12	39052.80	13.31	283.65	0.00	8.50	8.50	950.78
1980 02 22 12	39052.80	0.67	196.30	0.00	8.72	8.72	828.98
1980 02 23 12	39398.40	0.01	349.75	0.00	9.89	9.89	848.37
1980 02 24 12	39398.40	0.00	275.22	0.00	11.87	11.87	816.65
1980 02 25 12	39398.40	0.05	397.35	0.00	13.38	13.38	970.09
1980 02 26 12	39744.00	0.00	401.04	0.00	15.52	15.52	1069.85
1980 02 27 12	39744.00	0.22	232.00	0.00	15.25	15.25	881.31
1980 02 28 12	40089.60	3.46	411.14	0.00	10.42	10.42	1021.40
1980 02 29 12	40089.60	1.73	387.97	0.00	11.07	11.07	975.78
1980 03 01 12	40329.89	0.00	362.63	0.00	11.72	11.72	930.14
1980 03 02 12	40435.20	5.09	309.17	0.00	11.43	11.43	1042.88
1980 03 03 12	40435.20	3.64	332.35	0.00	10.01	10.01	957.04
1980 03 04 12	40780.80	1.70	327.79	0.00	8.77	8.77	848.23
1980 03 05 12	40780.80	8.02	286.89	0.00	8.84	8.84	926.30
1980 03 06 12	41126.40	3.25	348.05	0.00	7.66	7.66	805.42
1980 03 07 12	41126.40	0.24	438.64	0.00	7.85	7.85	734.52
1980 03 08 12	41126.40	0.00	458.71	0.00	9.10	9.10	690.42
1980 03 09 12	41472.00	0.00	487.64	0.00	9.85	9.85	759.97
1980 03 10 12	41472.00	0.33	484.73	0.00	10.99	10.99	735.82
1980 03 11 12	41817.60	0.27	391.18	0.00	10.00	10.00	821.87
1980 03 12 12	41817.60	0.00	492.81	0.00	6.99	6.99	624.31
1980 03 13 12	42163.20	0.00	458.70	0.00	6.84	6.84	613.97
1980 03 14 12	42163.20	0.16	360.30	0.00	8.99	8.99	805.64
1980 03 15 12	42163.20	0.24	458.64	0.00	9.36	9.36	848.31
1980 03 16 12	42508.80	0.00	504.00	0.00	7.13	7.13	608.74
1980 03 17 12	42508.80	0.00	487.38	0.00	8.85	8.85	647.71
1980 03 18 12	42854.40	0.00	508.43	0.00	8.54	8.54	764.97
1980 03 19 12	42854.40	0.00	516.66	0.00	9.26	9.26	596.48
1980 03 20 12	43200.00	0.00	473.87	0.00	9.92	9.92	712.99
1980 03 21 12	43200.00	0.00	473.31	0.00	6.63	6.63	680.78
1980 03 22 12	43200.00	0.00	526.67	0.00	9.40	9.40	609.47
1980 03 23 12	43545.60	0.00	522.54	0.00	10.87	10.87	707.13
1980 03 24 12	43545.60	0.00	532.86	0.00	10.20	10.20	600.80
1980 03 25 12	43891.20	8.85	365.93	0.00	7.53	7.53	702.90
1980 03 26 12	43891.20	0.14	498.43	0.00	7.42	7.42	743.71
1980 03 27 12	44236.80	0.00	527.67	0.00	9.20	9.20	816.16
1980 03 28 12	44236.80	0.00	538.42	0.00	10.42	10.42	630.45
1980 03 29 12	44236.80	0.00	530.04	0.00	11.68	11.68	705.84
1980 03 30 12	44582.40	0.03	537.23	0.00	11.64	11.64	728.06
1980 03 31 12	44582.40	0.00	526.89	0.00	9.51	9.51	455.52
1980 04 01 12	44928.00	0.00	566.40	0.00	8.59	8.59	603.12
1980 04 02 12	44928.00	0.00	556.66	0.00	8.51	8.51	635.85
1980 04 03 12	45273.60	0.00	490.76	0.00	8.81	8.81	596.31
1980 04 04 12	45273.60	3.96	319.27	0.00	9.50	9.50	759.08
1980 04 05 12	45273.60	9.19	184.32	0.00	9.76	9.76	1008.33
1980 04 06 12	45619.20	0.11	356.66	0.00	9.53	9.53	891.01
1980 04 07 12	45619.20	0.00	447.71	0.00	8.36	8.36	724.74
1980 04 08 12	45964.80	0.00	552.07	0.00	10.83	10.83	726.14
1980 04 09 12	45964.80	0.00	453.98	0.00	13.68	13.68	848.34
1980 04 10 12	46070.11	0.00	578.65	0.00	11.86	11.86	826.82
1980 04 11 12	46310.40	0.00	565.13	0.00	14.10	14.10	788.88
1980 04 12 12	46310.40	0.00	575.27	0.00	17.11	17.11	843.96
