  37.72
2697.00
   9760081
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33868.80	0.28	252.59	0.00	-9.27	-9.27	241.59
1980 01 02 12	33868.80	0.08	291.08	0.00	-8.74	-8.74	271.00
1980 01 03 12	34175.06	0.00	277.13	0.00	-10.57	-10.57	230.08
1980 01 04 12	34214.40	0.00	289.98	0.00	-10.59	-10.59	226.66
1980 01 05 12	34214.40	0.00	290.35	0.00	-9.77	-9.77	225.95
1980 01 06 12	34214.40	0.00	282.09	0.00	-8.52	-8.52	237.95
1980 01 07 12	34214.40	0.00	274.96	0.00	-9.65	-9.65	241.71
1980 01 08 12	34214.40	7.69	254.78	0.00	-6.91	-6.91	323.26
1980 01 09 12	34214.40	6.70	219.24	0.00	-5.29	-5.29	357.06
1980 01 10 12	34560.00	26.50	184.36	0.00	-2.38	-2.38	457.46
1980 01 11 12	34560.00	8.86	201.70	0.00	-5.36	-5.36	315.66
1980 01 12 12	34560.00	3.64	202.53	0.00	-3.44	-3.44	440.48
1980 01 13 12	34560.00	5.69	244.49	0.00	-2.19	-2.19	479.11
1980 01 14 12	34560.00	9.19	131.92	0.00	-1.19	-1.19	517.23
1980 01 15 12	34905.60	4.17	267.15	0.00	-1.65	-1.65	481.88
1980 01 16 12	34905.60	4.85	246.17	0.00	-3.00	-3.00	420.33
1980 01 17 12	34905.60	4.60	251.18	0.00	-3.44	-3.44	420.75
1980 01 18 12	34905.60	37.77	229.52	0.00	-2.35	-2.35	457.37
1980 01 19 12	35251.20	14.66	273.36	0.00	-2.90	-2.90	413.65
1980 01 20 12	35251.20	1.30	308.86	0.00	-4.86	-4.86	355.92
1980 01 21 12	35251.20	0.00	309.19	0.00	-6.25	-6.25	295.82
1980 01 22 12	35251.20	0.00	324.76	0.00	-7.35	-7.35	275.95
1980 01 23 12	35596.80	0.00	319.56	0.00	-8.42	-8.42	213.74
1980 01 24 12	35596.80	0.00	316.17	0.00	-7.57	-7.57	231.77
1980 01 25 12	35596.80	0.00	315.72	0.00	-6.83	-6.83	274.54
1980 01 26 12	35614.88	0.00	238.31	0.00	-5.94	-5.94	286.22
1980 01 27 12	35942.40	0.92	288.83	0.00	-4.26	-4.26	303.62
1980 01 28 12	35942.40	6.55	219.72	0.00	-3.49	-3.49	353.88
1980 01 29 12	35942.40	32.86	220.18	0.00	-2.91	-2.91	427.72
1980 01 30 12	36288.00	1.32	323.20	0.00	-2.70	-2.70	381.08
1980 01 31 12	36288.00	0.00	337.56	0.00	-6.13	-6.13	250.72
1980 02 01 12	36288.00	0.00	354.87	0.00	-6.78	-6.78	285.13
1980 02 02 12	36633.60	0.00	351.88	0.00	-4.96	-4.96	280.31
1980 02 03 12	36633.60	0.00	346.34	0.00	-3.99	-3.99	314.40
1980 02 04 12	36633.60	0.00	360.54	0.00	-2.29	-2.29	325.25
1980 02 05 12	36979.20	0.19	361.61	0.00	-4.65	-4.65	273.47
1980 02 06 12	36979.20	0.22	306.42	0.00	-4.07	-4.07	313.13
1980 02 07 12	36979.20	3.27	281.95	0.00	-3.20	-3.20	379.96
1980 02 08 12	37324.80	0.41	264.67	0.00	-4.80	-4.80	295.36
1980 02 09 12	37324.80	0.00	383.26	0.00	-6.18	-6.18	188.96
1980 02 10 12	37342.88	0.00	384.65	0.00	-6.47	-6.47	191.84
1980 02 11 12	37670.40	0.00	362.81	0.00	-6.23	-6.23	188.27
1980 02 12 12	37670.40	0.00	378.10	0.00	-5.53	-5.53	225.13
1980 02 13 12	38016.00	0.00	368.69	0.00	-3.50	-3.50	263.58
1980 02 14 12	38016.00	30.83	220.59	0.00	-0.89	-0.89	459.05
1980 02 15 12	38016.00	12.29	172.12	0.00	-0.49	-0.49	515.51
1980 02 16 12	38361.60	8.46	311.46	0.00	-0.18	-0.18	486.18
1980 02 17 12	38361.60	7.91	209.35	0.00	-1.19	-1.19	459.93
1980 02 18 12	38667.86	5.18	189.85	0.00	-0.76	-0.76	526.20
1980 02 19 12	38707.20	10.41	282.12	0.00	0.58	0.58	511.99
1980 02 20 12	38707.20	34.18	292.29	0.00	-0.43	-0.43	486.43
1980 02 21 12	39052.80	9.84	281.69	0.00	-2.46	-2.46	412.84
1980 02 22 12	39052.80	5.77	400.26	0.00	-2.13	-2.13	417.30
1980 02 23 12	39359.06	0.09	369.55	0.00	-3.09	-3.09	367.68
1980 02 24 12	39398.40	0.10	408.63	0.00	-2.53	-2.53	305.70
1980 02 25 12	39398.40	0.00	406.43	0.00	-2.59	-2.59	261.87
1980 02 26 12	39744.00	0.00	409.86	0.00	-1.79	-1.79	295.98
1980 02 27 12	39744.00	0.00	417.16	0.00	0.16	0.16	350.64
1980 02 28 12	40089.60	0.00	404.96	0.00	0.97	0.97	369.18
1980 02 29 12	40089.60	0.00	411.31	0.00	0.12	0.12	331.35
1980 03 01 12	40089.60	0.00	417.66	0.00	-0.74	-0.74	293.51
1980 03 02 12	40435.20	0.00	261.89	0.00	-1.16	-1.16	303.58
1980 03 03 12	40435.20	6.64	239.50	0.00	0.98	0.98	398.32
1980 03 04 12	40780.80	1.14	278.94	0.00	-1.35	-1.35	371.04
1980 03 05 12	40780.80	0.12	386.96	0.00	-2.46	-2.46	353.48
1980 03 06 12	41126.40	3.90	272.21	0.00	-0.33	-0.33	419.53
1980 03 07 12	41126.40	9.65	181.35	0.00	-2.05	-2.05	374.84
1980 03 08 12	41126.40	0.85	397.87	0.00	-3.38	-3.38	322.63
1980 03 09 12	41472.00	0.00	437.04	0.00	-3.05	-3.05	299.20
1980 03 10 12	41472.00	0.00	442.05	0.00	-1.72	-1.72	280.74
1980 03 11 12	41817.60	13.51	285.26	0.00	-2.44	-2.44	350.88
1980 03 12 12	41817.60	2.90	421.01	0.00	-1.62	-1.62	361.85
1980 03 13 12	42163.20	0.00	443.71	0.00	-2.42	-2.42	264.19
1980 03 14 12	42163.20	0.00	444.16	0.00	-0.40	-0.40	320.13
1980 03 15 12	42163.20	0.00	418.22	0.00	1.61	1.61	354.57
1980 03 16 12	42508.80	1.14	307.61	0.00	-0.54	-0.54	290.51
1980 03 17 12	42508.80	0.00	462.06	0.00	-4.67	-4.67	155.43
1980 03 18 12	42854.40	0.00	429.07	0.00	-2.32	-2.32	207.08
1980 03 19 12	42854.40	0.23	438.14	0.00	1.21	1.21	303.39
1980 03 20 12	43200.00	0.00	459.62	0.00	0.06	0.06	291.79
1980 03 21 12	43200.00	1.99	449.95	0.00	0.40	0.40	327.62
1980 03 22 12	43200.00	4.71	272.84	0.00	0.81	0.81	372.78
1980 03 23 12	43545.60	2.03	332.48	0.00	-0.96	-0.96	367.67
1980 03 24 12	43545.60	2.12	247.87	0.00	-0.62	-0.62	359.88
1980 03 25 12	43891.20	27.96	332.15	0.00	-2.39	-2.39	378.90
1980 03 26 12	43891.20	0.08	411.78	0.00	-3.62	-3.62	278.48
1980 03 27 12	44236.80	4.35	440.89	0.00	-2.68	-2.68	292.71
1980 03 28 12	44236.80	4.00	388.01	0.00	-2.53	-2.53	303.47
1980 03 29 12	44236.80	3.34	392.05	0.00	-1.52	-1.52	259.71
1980 03 30 12	44582.40	0.00	367.94	0.00	-0.82	-0.82	285.75
1980 03 31 12	44582.40	0.27	373.67	0.00	-4.88	-4.88	231.20
1980 04 01 12	44928.00	0.03	415.26	0.00	-5.49	-5.49	193.59
1980 04 02 12	44928.00	14.12	274.40	0.00	-4.29	-4.29	311.08
1980 04 03 12	45273.60	0.00	492.62	0.00	-4.07	-4.07	312.54
1980 04 04 12	45273.60	0.00	492.19	0.00	-1.21	-1.21	329.36
1980 04 05 12	45273.60	0.00	471.85	0.00	2.09	2.09	383.28
1980 04 06 12	45619.20	0.00	496.76	0.00	3.24	3.24	405.15
1980 04 07 12	45619.20	0.00	476.71	0.00	1.08	1.08	282.23
1980 04 08 12	45964.80	0.00	514.41	0.00	-0.95	-0.95	206.28
1980 04 09 12	45964.80	0.00	456.01	0.00	2.50	2.50	283.44
1980 04 10 12	46310.40	0.00	510.14	0.00	3.94	3.94	350.88
1980 04 11 12	46310.40	0.00	305.57	0.00	0.67	0.67	241.92
1980 04 12 12	46310.40	0.00	486.63	0.00	-0.93	-0.93	244.00
1980 04 13 12	46656.00	0.00	522.16	0.00	-0.40	-0.40	221.03
1980 04 14 12	46656.00	0.00	524.78	0.00	2.57	2.57	260.30
1980 04 15 12	47001.60	0.00	519.26	0.00	6.17	6.17	348.27
1980 04 16 12	47001.60	0.00	530.14	0.00	6.79	6.79	300.55
1980 04 17 12	47040.94	0.00	531.19	0.00	7.46	7.46	285.68
1980 04 18 12	47347.20	0.00	527.12	0.00	9.03	9.03	349.56
1980 04 19 12	47347.20	0.00	526.92	0.00	9.93	9.93	367.98
1980 04 20 12	47692.80	0.00	510.25	0.00	10.77	10.77	391.40
1980 04 21 12	47692.80	9.07	445.50	0.00	11.06	11.06	554.03
1980 04 22 12	47732.14	3.36	444.34	0.00	9.15	9.15	568.86
1980 04 23 12	48038.40	12.07	405.37	0.00	6.02	6.02	481.42
1980 04 24 12	48038.40	8.23	385.38	0.00	2.92	2.92	457.26
1980 04 25 12	48384.00	1.94	517.36	0.00	6.60	6.60	508.89
1980 04 26 12	48384.00	0.00	502.98	0.00	6.77	6.77	501.07
1980 04 27 12	48384.00	0.00	428.62	0.00	8.93	8.93	497.71
1980 04 28 12	48729.60	0.00	477.68	0.00	9.53	9.53	537.08
1980 04 29 12	48729.60	6.45	411.12	0.00	8.86	8.86	539.96
1980 04 30 12	49057.12	3.15	452.70	0.00	5.25	5.25	484.27
1980 05 01 12	49075.20	1.71	391.96	0.00	5.17	5.17	518.31
1980 05 02 12	49075.20	0.34	486.42	0.00	6.22	6.22	515.05
1980 05 03 12	49420.80	0.00	545.96	0.00	8.43	8.43	545.62
1980 05 04 12	49420.80	0.37	541.34	0.00	10.43	10.43	605.31
1980 05 05 12	49420.80	8.23	474.77	0.00	11.21	11.21	630.80
1980 05 06 12	49766.40	2.59	490.78	0.00	10.79	10.79	636.62
1980 05 07 12	49766.40	7.29	465.94	0.00	10.07	10.07	696.86
1980 05 08 12	49766.40	2.22	508.63	0.00	8.91	8.91	620.33
1980 05 09 12	50112.00	0.23	473.56	0.00	7.89	7.89	556.91
1980 05 10 12	50112.00	0.36	238.18	0.00	7.17	7.17	516.77
1980 05 11 12	50112.00	16.05	376.79	0.00	5.35	5.35	562.64
1980 05 12 12	50457.60	3.59	377.53	0.00	2.04	2.04	370.78
1980 05 13 12	50457.60	0.33	533.92	0.00	4.03	4.03	452.51
1980 05 14 12	50457.60	0.88	462.84	0.00	7.20	7.20	473.38
1980 05 15 12	50785.12	7.82	459.29	0.00	7.41	7.41	519.29
1980 05 16 12	50803.20	1.66	530.32	0.00	7.72	7.72	569.80
1980 05 17 12	50803.20	4.20	544.87	0.00	8.39	8.39	564.29
1980 05 18 12	50803.20	0.00	570.37	0.00	6.88	6.88	457.39
1980 05 19 12	51148.80	0.00	562.35	0.00	9.79	9.79	517.65
1980 05 20 12	51148.80	0.00	563.61	0.00	12.08	12.08	510.50
