  39.28
  16.00
  79737535
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33523.20	0.00	258.00	0.00	1.87	1.87	423.14
1980 01 02 12	33523.20	0.00	239.88	0.00	1.30	1.30	436.99
1980 01 03 12	33523.20	2.18	151.90	0.00	1.56	1.56	479.21
1980 01 04 12	33523.20	3.69	167.23	0.00	-1.01	-1.01	398.27
1980 01 05 12	33523.20	7.02	123.23	0.00	-2.13	-2.13	368.97
1980 01 06 12	33523.20	1.63	261.84	0.00	-5.71	-5.71	252.80
1980 01 07 12	33718.15	0.35	243.07	0.00	-3.87	-3.87	288.41
1980 01 08 12	33868.80	0.99	137.91	0.00	0.75	0.75	461.54
1980 01 09 12	33868.80	0.28	118.90	0.00	-1.05	-1.05	418.76
1980 01 10 12	33868.80	0.01	267.06	0.00	-3.42	-3.42	321.19
1980 01 11 12	33868.80	6.96	224.23	0.00	2.55	2.55	440.31
1980 01 12 12	33950.34	11.48	215.61	0.00	6.63	6.63	569.63
1980 01 13 12	34214.40	2.54	243.23	0.00	0.32	0.32	443.26
1980 01 14 12	34214.40	0.25	211.17	0.00	5.47	5.47	664.09
1980 01 15 12	34214.40	0.07	211.37	0.00	10.06	10.06	877.55
1980 01 16 12	34214.40	0.00	267.40	0.00	6.42	6.42	686.99
1980 01 17 12	34560.00	0.00	205.02	0.00	5.54	5.54	679.73
1980 01 18 12	34560.00	8.37	79.63	0.00	4.20	4.20	689.35
1980 01 19 12	34560.00	6.02	134.21	0.00	4.15	4.15	657.64
1980 01 20 12	34560.00	1.00	254.38	0.00	2.35	2.35	513.21
1980 01 21 12	34905.60	2.18	204.26	0.00	0.13	0.13	411.64
1980 01 22 12	34905.60	5.34	246.87	0.00	0.42	0.42	412.45
1980 01 23 12	34905.60	6.14	192.94	0.00	2.86	2.86	515.82
1980 01 24 12	35223.69	1.29	282.34	0.00	-2.20	-2.20	365.65
