  38.31
 911.00
  44787641
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33868.80	0.00	266.43	0.00	-0.16	-0.16	336.77
1980 01 02 12	33868.80	0.00	258.31	0.00	-1.39	-1.39	330.59
1980 01 03 12	33868.80	0.18	202.74	0.00	-1.91	-1.91	345.28
1980 01 04 12	33868.80	8.21	146.24	0.00	-2.93	-2.93	352.59
1980 01 05 12	33868.80	6.64	142.06	0.00	-4.18	-4.18	318.40
1980 01 06 12	33868.80	1.18	319.71	0.00	-7.68	-7.68	209.10
1980 01 07 12	34083.98	0.00	311.88	0.00	-4.61	-4.61	259.38
1980 01 08 12	34214.40	0.00	287.13	0.00	-1.64	-1.64	347.81
1980 01 09 12	34214.40	0.00	220.62	0.00	-0.26	-0.26	399.39
1980 01 10 12	34214.40	0.00	312.67	0.00	-3.94	-3.94	298.49
1980 01 11 12	34214.40	8.39	224.32	0.00	-0.05	-0.05	407.14
1980 01 12 12	34214.40	3.35	256.08	0.00	2.19	2.19	440.30
1980 01 13 12	34560.00	3.18	200.02	0.00	-1.29	-1.29	367.39
1980 01 14 12	34560.00	9.84	197.55	0.00	-1.36	-1.36	414.28
1980 01 15 12	34560.00	2.44	222.61	0.00	2.60	2.60	530.34
1980 01 16 12	34560.00	0.05	300.64	0.00	1.95	1.95	446.72
1980 01 17 12	34775.18	2.52	231.95	0.00	3.94	3.94	555.26
1980 01 18 12	34905.60	17.25	103.83	0.00	5.24	5.24	670.88
1980 01 19 12	34905.60	4.44	267.60	0.00	1.46	1.46	466.12
1980 01 20 12	34905.60	0.02	300.21	0.00	1.73	1.73	432.90
1980 01 21 12	35246.57	0.00	327.19	0.00	-0.39	-0.39	356.91
1980 01 22 12	35251.20	5.22	234.16	0.00	-0.09	-0.09	379.40
1980 01 23 12	35251.20	1.37	291.17	0.00	-0.50	-0.50	363.33
1980 01 24 12	35251.20	2.34	274.66	0.00	-5.80	-5.80	246.27
1980 01 25 12	35596.80	1.56	281.67	0.00	-1.76	-1.76	329.21
1980 01 26 12	35596.80	0.25	359.17	0.00	0.19	0.19	362.94
1980 01 27 12	35596.80	0.00	356.28	0.00	0.54	0.54	376.70
1980 01 28 12	35942.40	0.00	322.98	0.00	0.28	0.28	389.73
1980 01 29 12	35942.40	0.00	309.81	0.00	-1.63	-1.63	337.75
1980 01 30 12	35942.40	1.81	272.08	0.00	-6.95	-6.95	222.18
1980 01 31 12	36283.38	2.18	204.77	0.00	-8.26	-8.26	207.37
1980 02 01 12	36288.00	0.45	341.61	0.00	-11.03	-11.03	159.91
1980 02 02 12	36288.00	0.00	334.42	0.00	-11.61	-11.61	147.59
1980 02 03 12	36633.60	0.00	385.61	0.00	-11.36	-11.36	142.98
1980 02 04 12	36633.60	0.00	365.04	0.00	-9.33	-9.33	170.46
1980 02 05 12	36633.60	0.00	398.52	0.00	-7.55	-7.55	195.99
1980 02 06 12	36979.20	1.93	266.58	0.00	-4.84	-4.84	261.86
1980 02 07 12	36979.20	1.35	241.91	0.00	-4.86	-4.86	273.74
1980 02 08 12	36979.20	0.22	406.79	0.00	-5.72	-5.72	238.50
1980 02 09 12	37324.80	1.25	247.91	0.00	-3.07	-3.07	300.18
1980 02 10 12	37324.80	0.71	295.46	0.00	-6.21	-6.21	227.84
1980 02 11 12	37360.96	0.10	426.87	0.00	-7.07	-7.07	189.04
1980 02 12 12	37670.40	0.00	400.79	0.00	-4.87	-4.87	220.55
1980 02 13 12	37670.40	0.00	434.97	0.00	-6.82	-6.82	186.79
1980 02 14 12	38016.00	0.00	434.00	0.00	-2.63	-2.63	266.32
1980 02 15 12	38016.00	0.05	354.27	0.00	2.10	2.10	415.12
