  41.94
 870.00
   9630637
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	32486.40	0.00	259.49	0.00	-2.73	-2.73	337.17
1980 01 02 12	32486.40	0.00	266.80	0.00	-1.49	-1.49	346.45
1980 01 03 12	32486.40	0.00	250.64	0.00	-5.51	-5.51	251.58
1980 01 04 12	32486.40	0.00	274.23	0.00	-9.80	-9.80	173.52
1980 01 05 12	32486.40	0.00	273.14	0.00	-9.69	-9.69	172.69
1980 01 06 12	32832.00	0.00	271.41	0.00	-9.45	-9.45	177.41
1980 01 07 12	32832.00	1.32	219.85	0.00	-8.86	-8.86	192.60
1980 01 08 12	32832.00	0.35	252.95	0.00	-6.07	-6.07	246.35
1980 01 09 12	32832.00	0.00	257.77	0.00	-7.72	-7.72	215.50
1980 01 10 12	32832.00	0.00	262.69	0.00	-9.52	-9.52	187.62
1980 01 11 12	33177.60	23.72	235.83	0.00	-8.18	-8.18	221.32
1980 01 12 12	33177.60	6.24	305.15	0.00	0.23	0.23	353.16
1980 01 13 12	33177.60	0.00	266.40	0.00	-6.28	-6.28	237.15
1980 01 14 12	33177.60	2.77	245.74	0.00	-5.48	-5.48	289.73
1980 01 15 12	33199.06	0.73	191.69	0.00	2.89	2.89	562.96
1980 01 16 12	33523.20	0.00	282.44	0.00	-0.27	-0.27	425.63
1980 01 17 12	33523.20	0.00	298.06	0.00	-0.18	-0.18	403.48
1980 01 18 12	33523.20	0.00	280.34	0.00	0.82	0.82	445.71
1980 01 19 12	33868.80	0.00	269.43	0.00	0.69	0.69	445.61
1980 01 20 12	33868.80	0.00	196.73	0.00	-2.11	-2.11	371.49
1980 01 21 12	33868.80	0.27	223.83	0.00	-7.18	-7.18	245.99
1980 01 22 12	34214.40	0.87	178.29	0.00	-7.16	-7.16	255.95
1980 01 23 12	34214.40	0.21	232.16	0.00	-5.88	-5.88	272.59
1980 01 24 12	34214.40	0.00	326.78	0.00	-9.42	-9.42	173.78
1980 01 25 12	34560.00	0.00	256.43	0.00	-13.31	-13.31	138.12
1980 01 26 12	34560.00	0.00	282.00	0.00	-11.35	-11.35	175.37
1980 01 27 12	34560.00	0.00	183.78	0.00	-8.78	-8.78	228.56
1980 01 28 12	34905.60	0.00	312.34	0.00	-7.15	-7.15	231.22
1980 01 29 12	34905.60	0.33	239.08	0.00	-9.11	-9.11	184.67
1980 01 30 12	34905.60	0.09	293.81	0.00	-13.21	-13.21	135.25
1980 01 31 12	35251.20	0.00	289.28	0.00	-14.03	-14.03	124.19
1980 02 01 12	35251.20	0.00	336.68	0.00	-16.02	-16.02	97.71
1980 02 02 12	35251.20	0.00	283.06	0.00	-17.31	-17.31	94.43
1980 02 03 12	35596.80	0.00	310.13	0.00	-15.67	-15.67	113.91
1980 02 04 12	35596.80	0.00	304.83	0.00	-12.80	-12.80	142.36
1980 02 05 12	35942.40	0.00	318.16	0.00	-12.68	-12.68	141.78
1980 02 06 12	35942.40	0.00	357.53	0.00	-11.75	-11.75	146.85
1980 02 07 12	35963.86	0.00	363.33	0.00	-9.27	-9.27	178.55
1980 02 08 12	36288.00	0.00	333.00	0.00	-7.53	-7.53	209.59
1980 02 09 12	36288.00	0.00	364.13	0.00	-8.58	-8.58	188.05
1980 02 10 12	36633.60	0.00	376.19	0.00	-8.40	-8.40	180.38
1980 02 11 12	36633.60	0.67	282.08	0.00	-8.78	-8.78	185.29
