  37.37
 204.00
  22109044
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	34214.40	0.00	272.10	0.00	3.58	3.58	455.29
1980 01 02 12	34214.40	0.00	273.49	0.00	1.97	1.97	417.57
1980 01 03 12	34214.40	0.00	285.91	0.00	1.95	1.95	404.00
1980 01 04 12	34214.40	10.08	179.38	0.00	1.79	1.79	447.13
1980 01 05 12	34214.40	11.24	83.94	0.00	-0.64	-0.64	433.49
1980 01 06 12	34214.40	2.26	251.90	0.00	-3.47	-3.47	328.12
1980 01 07 12	34214.40	0.25	230.87	0.00	-2.10	-2.10	349.61
1980 01 08 12	34560.00	0.07	216.95	0.00	0.06	0.06	432.26
1980 01 09 12	34560.00	0.00	216.43	0.00	1.35	1.35	461.32
1980 01 10 12	34560.00	0.25	252.30	0.00	-1.24	-1.24	350.14
1980 01 11 12	34560.00	15.89	223.90	0.00	-0.78	-0.78	397.13
1980 01 12 12	34560.00	4.16	243.09	0.00	3.27	3.27	541.49
1980 01 13 12	34584.81	2.50	185.35	0.00	1.63	1.63	480.50
1980 01 14 12	34905.60	16.51	178.85	0.00	1.12	1.12	494.60
1980 01 15 12	34905.60	4.17	237.98	0.00	4.57	4.57	628.04
1980 01 16 12	34905.60	0.00	305.59	0.00	6.84	6.84	633.26
1980 01 17 12	34905.60	8.74	218.36	0.00	7.00	7.00	663.11
1980 01 18 12	35251.20	24.80	97.21	0.00	6.90	6.90	763.40
1980 01 19 12	35251.20	5.92	244.74	0.00	4.30	4.30	638.88
1980 01 20 12	35251.20	0.00	292.21	0.00	5.06	5.06	597.37
1980 01 21 12	35251.20	0.00	315.27	0.00	4.41	4.41	526.85
1980 01 22 12	35596.80	12.31	225.55	0.00	4.91	4.91	578.63
1980 01 23 12	35596.80	3.24	189.46	0.00	5.60	5.60	643.47
1980 01 24 12	35596.80	0.00	329.20	0.00	-0.24	-0.24	376.56
1980 01 25 12	35596.80	0.00	327.32	0.00	0.60	0.60	409.16
1980 01 26 12	35942.40	0.00	295.49	0.00	6.36	6.36	642.64
1980 01 27 12	35942.40	0.00	284.40	0.00	5.08	5.08	597.40
1980 01 28 12	35942.40	0.00	280.04	0.00	2.98	2.98	537.04
1980 01 29 12	36288.00	0.00	317.67	0.00	4.53	4.53	549.68
1980 01 30 12	36288.00	7.59	244.32	0.00	0.89	0.89	403.54
1980 01 31 12	36288.00	2.00	249.96	0.00	-2.72	-2.72	322.95
1980 02 01 12	36633.60	0.00	344.84	0.00	-6.27	-6.27	226.65
1980 02 02 12	36633.60	0.00	340.61	0.00	-6.61	-6.61	208.05
1980 02 03 12	36633.60	0.00	358.80	0.00	-7.74	-7.74	187.62
1980 02 04 12	36979.20	0.00	362.76	0.00	-6.21	-6.21	209.80
1980 02 05 12	36979.20	0.22	302.31	0.00	-4.16	-4.16	261.93
1980 02 06 12	36979.20	2.41	300.24	0.00	-2.05	-2.05	314.21
1980 02 07 12	37324.80	0.62	352.76	0.00	-2.79	-2.79	308.48
1980 02 08 12	37324.80	0.00	404.65	0.00	-2.12	-2.12	313.91
1980 02 09 12	37324.80	5.89	305.38	0.00	-0.03	-0.03	365.74
1980 02 10 12	37670.40	1.55	299.58	0.00	-1.52	-1.52	350.17
1980 02 11 12	37670.40	0.00	424.00	0.00	-3.15	-3.15	276.71
1980 02 12 12	37670.40	0.00	421.67	0.00	-1.52	-1.52	287.81
1980 02 13 12	38016.00	0.00	422.97	0.00	-2.41	-2.41	276.43
1980 02 14 12	38016.00	0.00	426.88	0.00	-0.95	-0.95	326.15
1980 02 15 12	38361.60	0.18	336.85	0.00	4.26	4.26	458.73
1980 02 16 12	38361.60	0.05	341.99	0.00	6.76	6.76	583.65
1980 02 17 12	38361.60	0.00	449.67	0.00	0.86	0.86	318.97
1980 02 18 12	38707.20	0.00	431.04	0.00	-3.14	-3.14	244.70
1980 02 19 12	38707.20	0.00	452.52	0.00	-1.40	-1.40	289.27
1980 02 20 12	38707.20	0.22	349.49	0.00	2.91	2.91	421.12
1980 02 21 12	39052.80	0.26	335.47	0.00	8.23	8.23	669.28
1980 02 22 12	39052.80	0.05	373.97	0.00	12.41	12.41	915.89
1980 02 23 12	39398.40	3.21	280.32	0.00	14.50	14.50	1021.60
1980 02 24 12	39398.40	0.98	306.85	0.00	12.26	12.26	828.11
1980 02 25 12	39398.40	12.57	297.12	0.00	10.66	10.66	722.35
1980 02 26 12	39744.00	3.30	306.01	0.00	2.10	2.10	449.06
1980 02 27 12	39744.00	0.00	366.45	0.00	-1.59	-1.59	353.66
1980 02 28 12	40089.60	0.32	316.62	0.00	1.11	1.11	382.07
1980 02 29 12	40089.60	8.44	333.70	0.00	-1.31	-1.31	322.57
1980 03 01 12	40435.20	16.55	347.78	0.00	-3.74	-3.74	263.05
1980 03 02 12	40435.20	4.36	177.48	0.00	-8.44	-8.44	221.39
1980 03 03 12	40435.20	0.00	360.64	0.00	-8.06	-8.06	234.57
1980 03 04 12	40780.80	3.27	377.56	0.00	-2.65	-2.65	311.66
1980 03 05 12	40780.80	0.88	376.45	0.00	3.68	3.68	473.86
1980 03 06 12	41126.40	0.01	415.95	0.00	5.89	5.89	598.96
1980 03 07 12	41126.40	0.00	436.19	0.00	6.97	6.97	674.48
1980 03 08 12	41126.40	0.24	347.84	0.00	10.07	10.07	829.37
1980 03 09 12	41472.00	0.06	440.35	0.00	13.22	13.22	905.15
1980 03 10 12	41472.00	0.00	505.47	0.00	8.40	8.40	614.82
1980 03 11 12	41817.60	0.00	493.84	0.00	9.08	9.08	607.58
1980 03 12 12	41817.60	2.31	359.83	0.00	4.20	4.20	480.55
1980 03 13 12	42163.20	14.11	314.52	0.00	1.66	1.66	453.36
1980 03 14 12	42163.20	3.62	231.68	0.00	1.37	1.37	484.59
1980 03 15 12	42163.20	0.02	453.84	0.00	2.74	2.74	483.73
1980 03 16 12	42508.80	4.46	366.89	0.00	6.45	6.45	582.46
