  38.97
  17.00
 292543553
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33523.20	0.00	254.65	0.00	1.53	1.53	427.27
1980 01 02 12	33523.20	0.00	248.24	0.00	1.79	1.79	459.71
1980 01 03 12	33523.20	0.00	200.18	0.00	2.43	2.43	512.75
1980 01 04 12	33523.20	0.26	161.37	0.00	-0.14	-0.14	433.91
1980 01 05 12	33705.72	12.03	90.36	0.00	-2.13	-2.13	386.52
1980 01 06 12	33868.80	4.92	238.43	0.00	-5.51	-5.51	261.05
1980 01 07 12	33868.80	2.39	247.09	0.00	-3.21	-3.21	296.24
1980 01 08 12	33868.80	0.70	191.88	0.00	0.82	0.82	454.28
1980 01 09 12	33868.80	0.28	175.32	0.00	0.03	0.03	442.21
1980 01 10 12	33868.80	0.06	303.53	0.00	-2.64	-2.64	348.76
1980 01 11 12	34162.82	3.29	249.56	0.00	4.17	4.17	494.33
1980 01 12 12	34214.40	13.09	200.89	0.00	7.22	7.22	605.25
1980 01 13 12	34214.40	3.22	202.60	0.00	0.51	0.51	464.85
1980 01 14 12	34214.40	0.11	216.58	0.00	4.74	4.74	631.10
1980 01 15 12	34214.40	3.65	156.15	0.00	9.12	9.12	825.81
1980 01 16 12	34560.00	0.95	280.44	0.00	5.95	5.95	608.07
1980 01 17 12	34560.00	0.00	257.08	0.00	4.17	4.17	563.30
1980 01 18 12	34560.00	8.19	101.68	0.00	4.68	4.68	678.12
1980 01 19 12	34560.00	13.70	152.05	0.00	4.34	4.34	648.80
1980 01 20 12	34905.60	3.04	247.01	0.00	2.53	2.53	518.01
1980 01 21 12	34905.60	0.00	284.67	0.00	0.52	0.52	412.79
1980 01 22 12	34905.60	4.13	220.10	0.00	1.02	1.02	443.44
1980 01 23 12	35088.12	8.18	145.83	0.00	3.84	3.84	579.47
1980 01 24 12	35251.20	1.87	281.95	0.00	-1.05	-1.05	391.83
1980 01 25 12	35251.20	0.00	262.14	0.00	-0.11	-0.11	410.19
1980 01 26 12	35251.20	0.00	283.85	0.00	-0.23	-0.23	398.16
1980 01 27 12	35596.80	0.00	271.36	0.00	-0.72	-0.72	397.65
1980 01 28 12	35596.80	0.00	243.97	0.00	0.84	0.84	463.76
1980 01 29 12	35596.80	0.00	245.56	0.00	0.25	0.25	435.20
1980 01 30 12	35942.40	0.00	288.99	0.00	-3.00	-3.00	324.47
1980 01 31 12	35942.40	0.30	217.60	0.00	-4.47	-4.47	290.76
1980 02 01 12	35942.40	0.08	329.28	0.00	-6.47	-6.47	243.54
1980 02 02 12	36288.00	0.00	332.45	0.00	-6.14	-6.14	243.45
1980 02 03 12	36288.00	0.00	343.52	0.00	-5.35	-5.35	255.27
