11111123	2018	1	2	6.825665
11111123	2018	1	3	6.8182774
11111123	2018	1	4	6.810937
11111123	2018	1	5	6.80373
11111123	2018	1	6	6.796606
11111123	2018	1	7	6.794902
11111123	2018	1	8	7.1462383
11111123	2018	1	9	6.80407
11111123	2018	1	10	6.818992
11111123	2018	1	11	6.9728837
11111123	2018	1	12	6.8864264
11111123	2018	1	13	6.826269
11111123	2018	1	14	6.824563
11111123	2018	1	15	6.8153076
11111123	2018	1	16	6.844854
11111123	2018	1	17	6.8224907
11111123	2018	1	18	6.8057165
11111123	2018	1	19	6.8011565
11111123	2018	1	20	6.794795
11111123	2018	1	21	6.7885756
11111123	2018	1	22	6.907849
11111123	2018	1	23	6.7928834
11111123	2018	1	24	6.793171
11111123	2018	1	25	6.7865014
11111123	2018	1	26	6.7779527
11111123	2018	1	27	6.997735
11111123	2018	1	28	7.642021
11111123	2018	1	29	6.766266
11111123	2018	1	30	6.8409357
11111123	2018	1	31	6.8549104
11111123	2018	2	1	6.889924
11111123	2018	2	2	6.8339844
11111123	2018	2	3	6.8514643
11111123	2018	2	4	7.5840797
11111123	2018	2	5	6.8098164
11111123	2018	2	6	6.9174614
11111123	2018	2	7	7.5716248
11111123	2018	2	8	6.853526
11111123	2018	2	9	6.9678016
11111123	2018	2	10	7.1454487
11111123	2018	2	11	7.517516
11111123	2018	2	12	6.904027
11111123	2018	2	13	6.993172
11111123	2018	2	14	6.998909
11111123	2018	2	15	6.974989
11111123	2018	2	16	6.9663305
11111123	2018	2	17	6.983245
11111123	2018	2	18	6.950555
11111123	2018	2	19	6.940294
11111123	2018	2	20	6.9464498
11111123	2018	2	21	6.9204044
11111123	2018	2	22	6.9104977
11111123	2018	2	23	6.89908
11111123	2018	2	24	6.887351
11111123	2018	2	25	7.360153
11111123	2018	2	26	7.3360677
11111123	2018	2	27	6.8927946
11111123	2018	2	28	6.9961395
11111123	2018	3	1	7.098819
11111123	2018	3	2	6.9235644
11111123	2018	3	3	6.930012
11111123	2018	3	4	6.921175
11111123	2018	3	5	6.9506345
11111123	2018	3	6	7.1652007
11111123	2018	3	7	6.907626
11111123	2018	3	8	6.929228
11111123	2018	3	9	6.921352
11111123	2018	3	10	7.280337
11111123	2018	3	11	7.664006
11111123	2018	3	12	6.8582983
11111123	2018	3	13	6.966667
11111123	2018	3	14	6.974391
11111123	2018	3	15	6.94524
11111123	2018	3	16	6.9509664
11111123	2018	3	17	6.9281783
11111123	2018	3	18	6.976101
11111123	2018	3	19	6.915959
11111123	2018	3	20	6.924199
11111123	2018	3	21	6.9056644
11111123	2018	3	22	6.8957167
11111123	2018	3	23	6.8854804
11111123	2018	3	24	6.8753557
11111123	2018	3	25	6.865564
11111123	2018	3	26	6.856001
11111123	2018	3	27	6.846639
11111123	2018	3	28	6.8480487
11111123	2018	3	29	7.2955127
11111123	2018	3	30	6.836958
11111123	2018	3	31	6.866091
11111123	2018	4	1	6.862318
11111123	2018	4	2	6.8446074
11111123	2018	4	3	6.83371
11111123	2018	4	4	6.955696
11111123	2018	4	5	6.83326
11111123	2018	4	6	7.0764966
11111123	2018	4	7	6.921013
11111123	2018	4	8	6.8630776
11111123	2018	4	9	6.8617654
11111123	2018	4	10	6.8488855
11111123	2018	4	11	6.8382945
11111123	2018	4	12	6.8308306
11111123	2018	4	13	6.82446
11111123	2018	4	14	7.8488617
11111123	2018	4	15	7.00096
11111123	2018	4	16	6.8525743
11111123	2018	4	17	6.9068217
11111123	2018	4	18	6.887194
11111123	2018	4	19	6.8705597
11111123	2018	4	20	6.8646836
11111123	2018	4	21	6.8618193
11111123	2018	4	22	7.5064964
11111123	2018	4	23	6.8466415
11111123	2018	4	24	6.910275
11111123	2018	4	25	6.919207
11111123	2018	4	26	7.260676
11111123	2018	4	27	6.89227
11111123	2018	4	28	6.9260464
11111123	2018	4	29	6.9234037
11111123	2018	4	30	6.9068213
11111123	2018	5	1	6.89565
11111123	2018	5	2	6.8869677
11111123	2018	5	3	6.878717
11111123	2018	5	4	6.8704214
11111123	2018	5	5	6.8883457
11111123	2018	5	6	6.8563037
11111123	2018	5	7	6.8494987
11111123	2018	5	8	6.8405056
11111123	2018	5	9	6.8311024
11111123	2018	5	10	6.822315
11111123	2018	5	11	6.8139687
11111123	2018	5	12	6.805955
11111123	2018	5	13	6.798249
11111123	2018	5	14	6.7908387
11111123	2018	5	15	6.8373785
11111123	2018	5	16	6.886812
11111123	2018	5	17	6.9834943
11111123	2018	5	18	6.810743
11111123	2018	5	19	6.8133106
11111123	2018	5	20	7.086922
11111123	2018	5	21	6.9708877
11111123	2018	5	22	8.280897
11111123	2018	5	23	6.6611557
11111123	2018	5	24	7.521994
11111123	2018	5	25	7.0059576
11111123	2018	5	26	7.225935
11111123	2018	5	27	6.9517765
11111123	2018	5	28	7.331245
11111123	2018	5	29	8.450568
11111123	2018	5	30	7.763815
11111123	2018	5	31	6.744734
11111123	2018	6	1	7.0998354
11111123	2018	6	2	7.132373
11111123	2018	6	3	7.0355477
11111123	2018	6	4	7.0540257
11111123	2018	6	5	7.060397
11111123	2018	6	6	7.0615435
11111123	2018	6	7	7.060427
11111123	2018	6	8	7.05554
11111123	2018	6	9	7.0469003
11111123	2018	6	10	7.035307
11111123	2018	6	11	7.0216346
11111123	2018	6	12	7.0066485
11111123	2018	6	13	6.990957
11111123	2018	6	14	7.12164
11111123	2018	6	15	6.9855843
11111123	2018	6	16	6.968553
11111123	2018	6	17	7.02425
11111123	2018	6	18	6.9412255
11111123	2018	6	19	6.9317474
11111123	2018	6	20	6.9173303
11111123	2018	6	21	6.933539
11111123	2018	6	22	7.1989346
11111123	2018	6	23	6.893819
11111123	2018	6	24	6.9121466
11111123	2018	6	25	6.902502
11111123	2018	6	26	6.8839283
11111123	2018	6	27	6.871032
11111123	2018	6	28	7.4080057
11111123	2018	6	29	6.852263
11111123	2018	6	30	7.2802024
11111123	2018	7	1	6.90008
11111123	2018	7	2	7.2337766
11111123	2018	7	3	6.918748
11111123	2018	7	4	7.078315
11111123	2018	7	5	6.9374886
11111123	2018	7	6	6.9390526
11111123	2018	7	7	7.014229
11111123	2018	7	8	6.9588532
11111123	2018	7	9	6.925087
11111123	2018	7	10	6.9207206
11111123	2018	7	11	6.909406
11111123	2018	7	12	7.2018447
11111123	2018	7	13	6.898797
11111123	2018	7	14	6.941358
11111123	2018	7	15	7.1357975
