  35.37
 200.00
5366750313
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	34872.70	0.14	311.80	0.00	3.57	3.57	393.62
1980 01 02 12	34905.60	0.19	254.24	0.00	6.74	6.74	519.86
1980 01 03 12	34905.60	0.10	231.04	0.00	3.52	3.52	470.68
1980 01 04 12	34905.60	0.02	229.80	0.00	1.25	1.25	427.90
1980 01 05 12	34905.60	0.00	242.19	0.00	0.29	0.29	402.31
1980 01 06 12	34905.60	0.00	289.95	0.00	2.99	2.99	421.16
1980 01 07 12	34912.23	0.00	325.46	0.00	-0.26	-0.26	285.96
1980 01 08 12	35075.94	0.00	313.23	0.00	-1.82	-1.82	258.62
1980 01 09 12	35218.30	0.00	317.20	0.00	-1.87	-1.87	289.96
1980 01 10 12	35251.20	0.00	320.33	0.00	3.81	3.81	437.44
1980 01 11 12	35251.20	0.00	329.64	0.00	7.64	7.64	517.94
1980 01 12 12	35251.20	0.00	263.12	0.00	5.97	5.97	528.17
1980 01 13 12	35257.83	0.00	332.14	0.00	7.92	7.92	569.94
1980 01 14 12	35479.69	0.00	333.81	0.00	11.60	11.60	663.43
1980 01 15 12	35596.80	0.01	275.48	0.00	12.47	12.47	767.98
1980 01 16 12	35596.80	0.02	299.93	0.00	8.04	8.04	590.85
1980 01 17 12	35596.80	0.01	330.16	0.00	6.02	6.02	499.19
1980 01 18 12	35603.43	1.49	253.37	0.00	7.15	7.15	580.11
1980 01 19 12	35872.92	6.90	221.96	0.00	6.01	6.01	572.08
1980 01 20 12	35942.40	7.16	146.18	0.00	1.99	1.99	505.15
1980 01 21 12	35942.40	2.28	109.49	0.00	0.12	0.12	502.12
1980 01 22 12	35942.40	0.16	202.47	0.00	0.02	0.02	469.60
1980 01 23 12	36170.89	0.00	344.11	0.00	1.40	1.40	414.79
1980 01 24 12	36288.00	0.00	359.51	0.00	5.55	5.55	480.71
1980 01 25 12	36288.00	0.03	316.10	0.00	7.15	7.15	522.73
1980 01 26 12	36288.00	0.08	347.17	0.00	0.87	0.87	322.05
1980 01 27 12	36564.12	0.03	250.75	0.00	-5.91	-5.91	229.85
1980 01 28 12	36633.60	0.11	176.12	0.00	-7.60	-7.60	233.79
1980 01 29 12	36633.60	0.11	164.04	0.00	-8.46	-8.46	218.03
1980 01 30 12	36741.02	0.04	250.73	0.00	-6.61	-6.61	213.78
1980 01 31 12	36979.20	0.01	385.13	0.00	-7.42	-7.42	150.98
1980 02 01 12	36979.20	0.00	407.16	0.00	-4.78	-4.78	156.43
1980 02 02 12	36979.20	0.00	431.16	0.00	0.11	0.11	193.41
1980 02 03 12	37317.87	0.00	399.15	0.00	4.85	4.85	261.07
1980 02 04 12	37324.80	0.00	380.88	0.00	6.47	6.47	313.83
1980 02 05 12	37324.80	0.00	366.62	0.00	5.16	5.16	309.48
1980 02 06 12	37600.92	0.01	375.53	0.00	4.26	4.26	288.11
1980 02 07 12	37670.40	6.92	267.45	0.00	5.16	5.16	335.87
1980 02 08 12	37670.40	4.50	302.57	0.00	-1.97	-1.97	232.17
1980 02 09 12	37946.52	0.69	349.89	0.00	-5.40	-5.40	188.53
1980 02 10 12	38016.00	0.00	430.61	0.00	-3.27	-3.27	191.80
1980 02 11 12	38016.00	0.00	419.83	0.00	-0.35	-0.35	221.31
1980 02 12 12	38292.12	0.00	410.94	0.00	-1.23	-1.23	223.63
1980 02 13 12	38361.60	0.00	438.32	0.00	2.91	2.91	289.93
1980 02 14 12	38361.60	0.07	386.38	0.00	7.47	7.47	377.12
1980 02 15 12	38700.27	0.23	361.98	0.00	4.67	4.67	303.90
1980 02 16 12	38707.20	0.29	310.15	0.00	-3.33	-3.33	206.95
1980 02 17 12	38707.20	0.09	403.71	0.00	-5.59	-5.59	183.77
1980 02 18 12	39052.80	0.00	414.07	0.00	-1.07	-1.07	247.36
1980 02 19 12	39052.80	0.00	439.08	0.00	7.38	7.38	376.31
1980 02 20 12	39052.80	0.00	434.48	0.00	12.48	12.48	473.15
1980 02 21 12	39398.40	0.00	424.41	0.00	13.52	13.52	502.70
1980 02 22 12	39398.40	0.00	451.96	0.00	11.66	11.66	412.11
1980 02 23 12	39568.74	0.00	446.88	0.00	10.86	10.86	384.95
1980 02 24 12	39744.00	0.00	395.71	0.00	7.78	7.78	363.93
1980 02 25 12	39744.00	0.00	440.29	0.00	4.55	4.55	289.78
1980 02 26 12	40089.60	0.00	473.14	0.00	5.04	5.04	255.48
1980 02 27 12	40089.60	0.00	478.75	0.00	9.47	9.47	307.69
1980 02 28 12	40089.60	0.00	480.08	0.00	13.35	13.35	363.84
1980 02 29 12	40435.20	0.00	450.75	0.00	5.07	5.07	247.68
1980 03 01 12	40435.20	0.00	425.51	0.00	-3.20	-3.20	131.41
1980 03 02 12	40711.32	0.00	485.74	0.00	-7.64	-7.64	114.51
