  33.53
 200.00
 460820818
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	35251.20	0.00	326.81	0.00	3.79	3.79	475.44
1980 01 02 12	35251.20	0.00	330.63	0.00	6.75	6.75	545.16
1980 01 03 12	35251.66	0.00	306.69	0.00	7.40	7.40	590.28
1980 01 04 12	35412.42	0.00	154.89	0.00	3.10	3.10	538.91
1980 01 05 12	35549.45	0.00	162.77	0.00	1.26	1.26	528.82
1980 01 06 12	35596.80	0.00	322.66	0.00	3.85	3.85	520.02
1980 01 07 12	35596.80	0.00	347.45	0.00	5.77	5.77	447.51
1980 01 08 12	35596.80	0.00	320.55	0.00	3.47	3.47	408.07
1980 01 09 12	35596.80	0.00	329.21	0.00	3.43	3.43	479.66
1980 01 10 12	35596.80	0.02	259.65	0.00	7.07	7.07	662.52
1980 01 11 12	35660.67	0.01	290.28	0.00	10.54	10.54	804.93
1980 01 12 12	35937.05	0.00	317.65	0.00	6.68	6.68	615.23
1980 01 13 12	35942.40	0.00	343.42	0.00	8.22	8.22	630.98
1980 01 14 12	35942.40	0.00	349.56	0.00	11.16	11.16	686.69
1980 01 15 12	35942.40	0.19	261.20	0.00	12.80	12.80	765.04
1980 01 16 12	35942.40	0.08	339.02	0.00	13.01	13.01	784.14
1980 01 17 12	36178.88	0.00	341.12	0.00	10.45	10.45	700.75
1980 01 18 12	36288.00	0.48	257.01	0.00	10.24	10.24	742.83
1980 01 19 12	36288.00	1.38	242.95	0.00	12.77	12.77	886.34
1980 01 20 12	36288.00	16.67	230.78	0.00	10.41	10.41	790.64
1980 01 21 12	36288.46	7.18	70.32	0.00	6.25	6.25	744.25
1980 01 22 12	36628.25	0.26	114.06	0.00	4.74	4.74	709.80
1980 01 23 12	36633.60	0.02	338.76	0.00	3.65	3.65	544.75
1980 01 24 12	36633.60	0.00	365.07	0.00	7.15	7.15	600.24
