  34.85
 200.00
 119347414
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	34905.60	0.00	296.92	0.00	5.55	5.55	614.41
1980 01 02 12	34905.60	0.65	227.66	0.00	6.61	6.61	619.73
1980 01 03 12	34905.60	2.11	216.93	0.00	6.98	6.98	636.85
1980 01 04 12	34905.60	0.63	266.29	0.00	3.85	3.85	541.72
1980 01 05 12	35074.59	0.00	284.43	0.00	3.94	3.94	553.15
1980 01 06 12	35251.20	0.92	226.43	0.00	4.51	4.51	553.33
1980 01 07 12	35251.20	1.85	234.87	0.00	5.32	5.32	546.20
1980 01 08 12	35251.20	0.51	289.39	0.00	2.61	2.61	454.76
1980 01 09 12	35251.20	0.00	307.56	0.00	1.04	1.04	432.48
1980 01 10 12	35251.20	2.31	212.26	0.00	3.79	3.79	600.34
1980 01 11 12	35251.20	2.72	190.03	0.00	10.26	10.26	907.78
1980 01 12 12	35596.80	0.65	289.88	0.00	6.19	6.19	642.89
1980 01 13 12	35596.80	0.00	327.63	0.00	3.86	3.86	505.33
1980 01 14 12	35596.80	0.00	333.93	0.00	6.70	6.70	608.54
1980 01 15 12	35596.80	2.35	201.43	0.00	11.14	11.14	943.66
1980 01 16 12	35596.80	3.30	164.54	0.00	14.46	14.46	1220.45
1980 01 17 12	35942.40	0.84	324.91	0.00	10.20	10.20	823.86
1980 01 18 12	35942.40	0.00	333.08	0.00	8.59	8.59	685.45
1980 01 19 12	35942.40	1.75	251.40	0.00	9.29	9.29	745.07
1980 01 20 12	35942.40	5.08	223.65	0.00	11.58	11.58	905.58
1980 01 21 12	35942.40	8.68	182.32	0.00	8.71	8.71	821.89
1980 01 22 12	36288.00	6.90	122.38	0.00	6.78	6.78	760.02
1980 01 23 12	36288.00	1.50	333.14	0.00	3.05	3.05	536.88
1980 01 24 12	36288.00	0.00	358.81	0.00	6.69	6.69	586.88
1980 01 25 12	36288.00	0.00	339.34	0.00	10.82	10.82	769.02
1980 01 26 12	36633.60	0.00	264.77	0.00	10.00	10.00	818.30
1980 01 27 12	36633.60	0.01	300.36	0.00	5.99	5.99	654.91
1980 01 28 12	36633.60	0.76	168.82	0.00	3.01	3.01	545.66
1980 01 29 12	36802.59	2.68	133.90	0.00	-1.17	-1.17	428.14
1980 01 30 12	36979.20	4.85	94.58	0.00	-2.54	-2.54	395.92
1980 01 31 12	36979.20	1.69	219.79	0.00	-4.66	-4.66	317.91
1980 02 01 12	36979.20	0.11	334.87	0.00	-4.55	-4.55	289.16
1980 02 02 12	37324.80	0.39	329.84	0.00	-5.11	-5.11	267.39
1980 02 03 12	37324.80	0.22	258.63	0.00	-1.33	-1.33	385.01
1980 02 04 12	37324.80	0.97	176.09	0.00	0.69	0.69	494.83
1980 02 05 12	37670.40	0.88	256.90	0.00	3.37	3.37	565.05
1980 02 06 12	37670.40	0.19	362.54	0.00	4.73	4.73	544.90
1980 02 07 12	37670.40	3.87	286.56	0.00	1.85	1.85	432.68
1980 02 08 12	37839.39	19.58	176.42	0.00	0.48	0.48	448.01
1980 02 09 12	38016.00	6.44	123.44	0.00	-1.01	-1.01	430.10
1980 02 10 12	38016.00	0.27	283.39	0.00	-4.80	-4.80	309.72
1980 02 11 12	38016.00	0.05	418.35	0.00	-1.19	-1.19	360.27
1980 02 12 12	38361.60	0.00	420.26	0.00	-0.16	-0.16	368.19
1980 02 13 12	38361.60	0.03	364.90	0.00	1.46	1.46	418.35
1980 02 14 12	38530.59	0.27	332.31	0.00	8.14	8.14	691.60
1980 02 15 12	38707.20	0.90	252.88	0.00	11.80	11.80	890.07
1980 02 16 12	38707.20	0.27	429.06	0.00	5.99	5.99	509.04
1980 02 17 12	39052.80	0.02	390.42	0.00	-1.97	-1.97	276.90
1980 02 18 12	39052.80	0.01	456.20	0.00	-1.04	-1.04	352.88
1980 02 19 12	39052.80	0.23	303.32	0.00	6.98	6.98	680.46
1980 02 20 12	39398.40	0.09	417.99	0.00	11.57	11.57	841.48
1980 02 21 12	39398.40	0.00	426.22	0.00	15.02	15.02	928.67
1980 02 22 12	39398.40	0.00	439.23	0.00	14.32	14.32	836.91
1980 02 23 12	39744.00	0.00	432.02	0.00	14.69	14.69	857.19
1980 02 24 12	39744.00	0.00	437.01	0.00	10.82	10.82	692.17
1980 02 25 12	39744.00	0.00	401.50	0.00	5.67	5.67	519.33
1980 02 26 12	40089.60	0.00	461.33	0.00	0.81	0.81	366.02
1980 02 27 12	40089.60	0.00	466.76	0.00	6.05	6.05	526.75
1980 02 28 12	40435.20	0.00	449.67	0.00	14.50	14.50	831.87
1980 02 29 12	40435.20	1.44	397.99	0.00	8.68	8.68	600.05
1980 03 01 12	40435.20	2.88	346.30	0.00	2.85	2.85	367.81
1980 03 02 12	40780.80	0.70	465.90	0.00	-3.58	-3.58	263.37
1980 03 03 12	40780.80	0.00	515.66	0.00	-0.69	-0.69	343.94
1980 03 04 12	40780.80	0.25	280.35	0.00	6.84	6.84	646.50
1980 03 05 12	41126.40	0.81	327.00	0.00	6.56	6.56	603.29
1980 03 06 12	41126.40	0.24	490.37	0.00	5.84	5.84	534.75
1980 03 07 12	41472.00	0.16	343.55	0.00	13.56	13.56	932.95
1980 03 08 12	41472.00	0.05	409.50	0.00	17.40	17.40	1122.19
1980 03 09 12	41472.00	0.00	486.46	0.00	10.02	10.02	678.66
1980 03 10 12	41817.60	0.00	492.84	0.00	11.28	11.28	682.63
1980 03 11 12	41817.60	9.41	360.90	0.00	13.34	13.34	777.65
1980 03 12 12	41817.60	10.96	277.76	0.00	7.60	7.60	663.20
1980 03 13 12	42163.20	2.61	352.39	0.00	8.39	8.39	726.87
1980 03 14 12	42163.20	0.00	509.58	0.00	7.07	7.07	548.48
1980 03 15 12	42508.80	0.30	381.81	0.00	9.45	9.45	632.00
