  38.07
 200.00
 284776910
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33868.80	0.00	276.17	0.00	2.30	2.30	449.10
1980 01 02 12	33868.80	0.00	160.99	0.00	1.63	1.63	457.50
1980 01 03 12	33868.80	0.00	159.62	0.00	-3.47	-3.47	346.20
1980 01 04 12	33868.80	0.00	215.36	0.00	-5.45	-5.45	299.69
1980 01 05 12	33947.59	0.00	146.14	0.00	-2.29	-2.29	397.16
1980 01 06 12	34214.40	0.00	228.24	0.00	-1.40	-1.40	381.60
1980 01 07 12	34214.40	0.00	240.51	0.00	-6.19	-6.19	244.12
1980 01 08 12	34214.40	0.00	271.71	0.00	-6.70	-6.70	224.43
1980 01 09 12	34214.40	0.00	274.82	0.00	-5.53	-5.53	256.56
1980 01 10 12	34214.40	0.00	293.27	0.00	0.73	0.73	399.18
1980 01 11 12	34293.19	0.00	291.56	0.00	4.05	4.05	471.67
1980 01 12 12	34560.00	0.00	253.81	0.00	3.13	3.13	500.07
1980 01 13 12	34560.00	0.00	281.90	0.00	5.53	5.53	597.93
1980 01 14 12	34560.00	0.00	298.44	0.00	6.57	6.57	621.64
1980 01 15 12	34560.00	0.00	215.30	0.00	11.30	11.30	918.68
1980 01 16 12	34824.25	0.00	244.18	0.00	8.00	8.00	738.16
1980 01 17 12	34905.60	0.00	310.09	0.00	2.09	2.09	418.18
1980 01 18 12	34905.60	21.49	227.07	0.00	2.58	2.58	437.54
1980 01 19 12	34905.60	7.68	174.19	0.00	3.98	3.98	561.68
1980 01 20 12	35169.84	1.84	98.22	0.00	0.46	0.46	501.36
1980 01 21 12	35251.20	0.55	247.71	0.00	1.06	1.06	500.01
1980 01 22 12	35251.20	0.00	273.22	0.00	1.40	1.40	457.97
1980 01 23 12	35251.20	0.00	320.08	0.00	0.52	0.52	412.04
1980 01 24 12	35596.80	0.00	320.89	0.00	6.92	6.92	585.95
1980 01 25 12	35596.80	0.08	235.47	0.00	5.76	5.76	520.42
1980 01 26 12	35596.80	0.05	313.09	0.00	-2.32	-2.32	283.21
1980 01 27 12	35675.59	0.20	190.69	0.00	-7.09	-7.09	222.12
1980 01 28 12	35942.40	0.06	250.20	0.00	-9.59	-9.59	206.62
1980 01 29 12	35942.40	0.42	192.54	0.00	-9.27	-9.27	216.59
1980 01 30 12	35942.40	0.14	184.90	0.00	-8.28	-8.28	228.71
1980 01 31 12	36288.00	0.00	378.90	0.00	-13.10	-13.10	134.68
1980 02 01 12	36288.00	0.00	390.21	0.00	-8.74	-8.74	185.43
1980 02 02 12	36288.00	0.00	339.26	0.00	-0.56	-0.56	357.65
1980 02 03 12	36633.60	0.00	331.27	0.00	-1.13	-1.13	359.70
1980 02 04 12	36633.60	0.00	201.64	0.00	-0.33	-0.33	437.45
1980 02 05 12	36633.60	0.00	292.69	0.00	0.89	0.89	464.04
1980 02 06 12	36979.20	0.00	274.78	0.00	0.75	0.75	433.43
1980 02 07 12	36979.20	21.47	154.66	0.00	-2.78	-2.78	361.24
1980 02 08 12	37243.44	7.16	169.40	0.00	-4.77	-4.77	318.76
