  27.52
  20.00
 136175141
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36979.20	0.00	357.15	0.00	14.22	14.22	866.43
1980 01 02 12	36979.20	0.00	395.07	0.00	9.95	9.95	625.30
1980 01 03 12	36979.20	0.02	348.75	0.00	10.09	10.09	613.17
1980 01 04 12	37049.61	1.53	282.45	0.00	14.18	14.18	851.98
1980 01 05 12	37318.03	0.41	336.35	0.00	13.48	13.48	809.50
1980 01 06 12	37324.80	0.00	386.63	0.00	8.99	8.99	599.78
1980 01 07 12	37324.80	0.00	403.53	0.00	10.83	10.83	631.89
1980 01 08 12	37324.80	0.00	396.61	0.00	15.14	15.14	851.11
1980 01 09 12	37324.80	0.00	346.59	0.00	19.85	19.85	1246.52
1980 01 10 12	37324.80	0.01	309.20	0.00	20.11	20.11	1320.47
1980 01 11 12	37324.80	0.00	345.01	0.00	20.81	20.81	1414.33
1980 01 12 12	37324.80	1.64	221.41	0.00	22.27	22.27	1704.53
1980 01 13 12	37395.21	11.30	221.47	0.00	21.89	21.89	1740.47
1980 01 14 12	37670.40	8.17	193.47	0.00	22.34	22.34	1803.58
1980 01 15 12	37670.40	1.40	290.67	0.00	18.00	18.00	1327.83
1980 01 16 12	37670.40	0.00	386.91	0.00	16.15	16.15	1042.60
1980 01 17 12	37670.40	0.00	375.94	0.00	17.95	17.95	1111.52
1980 01 18 12	37670.40	0.00	367.43	0.00	17.86	17.86	1137.55
1980 01 19 12	37670.40	0.00	378.01	0.00	18.40	18.40	1170.11
1980 01 20 12	37899.42	0.02	317.34	0.00	18.69	18.69	1184.14
1980 01 21 12	38016.00	0.00	403.84	0.00	16.41	16.41	971.32
1980 01 22 12	38016.00	0.01	344.36	0.00	17.11	17.11	1113.50
1980 01 23 12	38016.00	7.58	167.30	0.00	20.58	20.58	1557.41
1980 01 24 12	38016.00	1.99	414.99	0.00	12.86	12.86	851.76
1980 01 25 12	38016.00	0.18	361.72	0.00	12.02	12.02	771.27
1980 01 26 12	38361.60	3.25	290.67	0.00	17.57	17.57	1212.23
1980 01 27 12	38361.60	22.84	211.42	0.00	20.75	20.75	1623.84
1980 01 28 12	38361.60	5.79	269.63	0.00	18.77	18.77	1483.58
1980 01 29 12	38361.60	0.00	381.48	0.00	16.85	16.85	1189.76
1980 01 30 12	38361.60	0.00	418.35	0.00	16.45	16.45	1074.32
1980 01 31 12	38707.20	0.29	298.61	0.00	17.88	17.88	1154.56
1980 02 01 12	38707.20	2.83	330.42	0.00	13.10	13.10	803.72
1980 02 02 12	38707.20	1.04	326.78	0.00	8.93	8.93	629.06
1980 02 03 12	38707.20	2.19	311.88	0.00	7.40	7.40	610.40
1980 02 04 12	38936.22	0.55	433.49	0.00	7.32	7.32	590.66
1980 02 05 12	39052.80	0.00	451.15	0.00	9.53	9.53	650.38
1980 02 06 12	39052.80	0.00	455.03	0.00	12.55	12.55	721.73
1980 02 07 12	39052.80	0.00	457.12	0.00	10.06	10.06	638.64
1980 02 08 12	39052.80	0.00	467.81	0.00	11.49	11.49	731.16
1980 02 09 12	39398.40	0.31	328.83	0.00	16.22	16.22	1115.48
1980 02 10 12	39398.40	8.12	233.67	0.00	19.69	19.69	1464.08
1980 02 11 12	39398.40	2.11	409.17	0.00	13.90	13.90	968.48
1980 02 12 12	39398.40	0.00	442.30	0.00	11.88	11.88	799.35
1980 02 13 12	39744.00	0.03	398.79	0.00	12.77	12.77	890.28
1980 02 14 12	39744.00	0.93	215.94	0.00	16.84	16.84	1357.27
1980 02 15 12	39744.00	5.45	141.99	0.00	16.97	16.97	1499.87
1980 02 16 12	39744.00	1.41	360.16	0.00	17.81	17.81	1309.84
1980 02 17 12	40089.60	1.93	317.17	0.00	16.18	16.18	1110.96
1980 02 18 12	40089.60	3.70	296.51	0.00	12.73	12.73	1009.39
1980 02 19 12	40089.60	28.36	287.00	0.00	16.36	16.36	1233.93
1980 02 20 12	40160.01	7.24	476.44	0.00	16.18	16.18	1074.42
1980 02 21 12	40435.20	0.00	477.25	0.00	17.93	17.93	1125.71
1980 02 22 12	40435.20	0.00	473.35	0.00	19.01	19.01	1250.98
1980 02 23 12	40435.20	0.00	443.18	0.00	21.70	21.70	1584.89
1980 02 24 12	40780.80	0.00	366.30	0.00	23.76	23.76	1891.05
1980 02 25 12	40780.80	5.38	311.95	0.00	22.16	22.16	1654.30
1980 02 26 12	40780.80	1.42	454.12	0.00	16.25	16.25	1062.75
1980 02 27 12	40780.80	0.00	512.80	0.00	10.79	10.79	695.68
1980 02 28 12	41126.40	0.00	524.14	0.00	11.07	11.07	671.60
1980 02 29 12	41126.40	3.06	391.20	0.00	14.14	14.14	966.45
1980 03 01 12	41126.40	6.11	258.26	0.00	17.20	17.20	1260.65
1980 03 02 12	41355.42	13.71	335.87	0.00	12.56	12.56	901.54
