  31.29
  65.00
1454951122
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	35996.78	0.01	283.25	0.00	6.64	6.64	702.79
1980 01 02 12	36067.17	0.00	351.84	0.00	6.49	6.49	622.48
1980 01 03 12	36136.06	3.74	264.21	0.00	8.61	8.61	682.88
1980 01 04 12	36190.44	7.01	253.62	0.00	9.49	9.49	718.14
1980 01 05 12	36244.32	1.92	311.95	0.00	4.20	4.20	539.12
1980 01 06 12	36288.00	0.01	345.09	0.00	3.75	3.75	574.36
1980 01 07 12	36288.00	1.83	213.24	0.00	11.94	11.94	1040.94
1980 01 08 12	36288.00	4.07	214.91	0.00	14.50	14.50	1221.57
1980 01 09 12	36288.00	5.61	156.96	0.00	13.75	13.75	1222.29
1980 01 10 12	36342.38	11.45	216.92	0.00	13.18	13.18	1206.17
1980 01 11 12	36450.35	26.48	179.60	0.00	16.56	16.56	1415.15
1980 01 12 12	36536.04	7.72	333.68	0.00	12.84	12.84	1049.11
1980 01 13 12	36628.80	0.25	200.49	0.00	12.01	12.01	1055.81
1980 01 14 12	36633.60	0.08	221.25	0.00	12.87	12.87	1148.70
1980 01 15 12	36633.60	0.83	304.30	0.00	11.70	11.70	979.23
1980 01 16 12	36637.11	3.49	241.01	0.00	13.24	13.24	1124.93
1980 01 17 12	36795.95	12.31	136.51	0.00	16.13	16.13	1473.47
1980 01 18 12	36909.43	3.83	188.04	0.00	15.77	15.77	1405.16
1980 01 19 12	36979.20	0.03	362.90	0.00	13.77	13.77	1081.51
1980 01 20 12	36979.20	0.00	363.21	0.00	15.11	15.11	1107.96
1980 01 21 12	36979.20	0.00	339.25	0.00	15.60	15.60	1230.23
1980 01 22 12	37103.97	13.90	217.68	0.00	16.85	16.85	1357.25
1980 01 23 12	37255.04	7.53	277.32	0.00	11.57	11.57	892.56
1980 01 24 12	37324.80	0.97	382.31	0.00	7.23	7.23	678.55
1980 01 25 12	37324.80	2.12	252.60	0.00	10.88	10.88	966.02
1980 01 26 12	37328.31	4.71	136.48	0.00	13.31	13.31	1236.57
1980 01 27 12	37518.45	1.33	196.30	0.00	12.89	12.89	1203.19
1980 01 28 12	37665.60	0.00	292.80	0.00	9.66	9.66	932.01
1980 01 29 12	37670.40	0.06	277.71	0.00	8.64	8.64	836.51
1980 01 30 12	37670.40	3.98	295.82	0.00	10.92	10.92	849.25
1980 01 31 12	37832.75	12.36	308.67	0.00	10.06	10.06	675.65
1980 02 01 12	38011.20	3.68	374.85	0.00	2.20	2.20	424.22
1980 02 02 12	38016.00	0.00	394.64	0.00	-0.16	-0.16	397.36
1980 02 03 12	38016.00	0.00	397.94	0.00	2.09	2.09	478.85
1980 02 04 12	38209.66	0.01	397.51	0.00	4.98	4.98	576.64
1980 02 05 12	38361.60	6.41	310.28	0.00	5.69	5.69	601.82
1980 02 06 12	38361.60	4.28	304.56	0.00	7.38	7.38	657.84
1980 02 07 12	38365.11	0.72	430.69	0.00	5.26	5.26	549.55
1980 02 08 12	38609.64	8.36	307.73	0.00	6.15	6.15	640.79
1980 02 09 12	38707.20	15.82	283.73	0.00	9.46	9.46	807.59
1980 02 10 12	38707.20	4.80	251.97	0.00	5.68	5.68	635.39
1980 02 11 12	38791.88	0.15	422.95	0.00	1.98	1.98	476.26
1980 02 12 12	39052.80	0.00	397.28	0.00	3.97	3.97	563.99
1980 02 13 12	39052.80	0.00	328.53	0.00	5.72	5.72	672.42
1980 02 14 12	39052.80	0.00	430.80	0.00	6.77	6.77	694.22
1980 02 15 12	39354.72	0.07	434.50	0.00	11.53	11.53	842.90
1980 02 16 12	39398.40	1.80	335.41	0.00	12.42	12.42	795.38
1980 02 17 12	39398.40	0.59	450.92	0.00	4.90	4.90	481.72
1980 02 18 12	39592.06	0.00	451.98	0.00	2.55	2.55	443.48
1980 02 19 12	39744.00	0.00	434.12	0.00	6.29	6.29	664.24
1980 02 20 12	39744.00	0.01	381.42	0.00	13.93	13.93	1180.60
1980 02 21 12	39828.68	1.60	269.53	0.00	18.41	18.41	1593.55
1980 02 22 12	40089.60	12.31	209.42	0.00	19.78	19.78	1767.73
1980 02 23 12	40089.60	3.93	392.60	0.00	20.20	20.20	1683.86
1980 02 24 12	40089.60	0.00	400.34	0.00	20.00	20.00	1502.66
1980 02 25 12	40435.20	0.00	446.76	0.00	15.65	15.65	1045.75
1980 02 26 12	40435.20	0.00	486.20	0.00	7.66	7.66	588.55
1980 02 27 12	40435.20	0.00	485.73	0.00	6.23	6.23	559.96
1980 02 28 12	40780.80	0.00	481.76	0.00	10.78	10.78	790.96
1980 02 29 12	40780.80	4.37	423.29	0.00	11.35	11.35	779.68
1980 03 01 12	40780.80	8.74	364.82	0.00	11.93	11.93	768.40
1980 03 02 12	41126.40	2.85	464.99	0.00	2.31	2.31	403.02
1980 03 03 12	41126.40	0.00	504.81	0.00	-0.17	-0.17	352.54
1980 03 04 12	41126.40	2.03	378.49	0.00	4.90	4.90	601.85
1980 03 05 12	41472.00	4.01	318.82	0.00	14.91	14.91	1129.79
1980 03 06 12	41472.00	1.12	498.78	0.00	13.85	13.85	952.61
1980 03 07 12	41472.00	15.55	320.56	0.00	17.86	17.86	1395.27
1980 03 08 12	41817.60	13.25	218.82	0.00	21.66	21.66	1938.15
1980 03 09 12	41817.60	4.01	322.27	0.00	21.02	21.02	1794.98
1980 03 10 12	41817.60	1.01	296.72	0.00	21.08	21.08	1726.24
1980 03 11 12	42163.20	0.98	377.07	0.00	18.64	18.64	1479.92
1980 03 12 12	42163.20	12.63	296.21	0.00	18.66	18.66	1503.53
1980 03 13 12	42163.20	4.31	379.72	0.00	18.50	18.50	1357.77
1980 03 14 12	42508.80	0.06	505.10	0.00	14.24	14.24	962.24
1980 03 15 12	42508.80	0.00	503.97	0.00	13.55	13.55	942.73
1980 03 16 12	42508.80	0.64	400.35	0.00	16.30	16.30	1216.10
1980 03 17 12	42854.40	47.88	248.83	0.00	18.25	18.25	1436.63
1980 03 18 12	42854.40	18.00	380.28	0.00	12.07	12.07	934.75
1980 03 19 12	42854.40	4.75	366.89	0.00	11.63	11.63	958.93
1980 03 20 12	43200.00	5.63	342.07	0.00	16.22	16.22	1273.33
1980 03 21 12	43200.00	5.38	375.88	0.00	16.41	16.41	1159.53
1980 03 22 12	43200.00	1.32	544.12	0.00	12.65	12.65	858.19
1980 03 23 12	43545.60	3.33	406.14	0.00	13.90	13.90	974.20
1980 03 24 12	43545.60	10.35	364.59	0.00	17.81	17.81	1256.02
1980 03 25 12	43545.60	6.89	407.28	0.00	14.89	14.89	1031.70
1980 03 26 12	43891.20	21.37	288.73	0.00	14.37	14.37	1161.67
1980 03 27 12	43891.20	28.52	150.71	0.00	13.82	13.82	1325.91
1980 03 28 12	43891.20	53.39	230.35	0.00	15.67	15.67	1503.03
1980 03 29 12	44236.80	53.18	141.00	0.00	17.26	17.26	1648.47
1980 03 30 12	44236.80	19.31	269.19	0.00	16.64	16.64	1460.48
1980 03 31 12	44236.80	2.48	465.14	0.00	14.40	14.40	1135.37
1980 04 01 12	44582.40	1.87	392.52	0.00	16.32	16.32	1261.32
1980 04 02 12	44582.40	29.76	340.34	0.00	18.07	18.07	1492.84
1980 04 03 12	44582.40	12.90	235.25	0.00	17.98	17.98	1625.19
1980 04 04 12	44928.00	1.38	302.74	0.00	18.29	18.29	1547.12
1980 04 05 12	44928.00	0.10	559.65	0.00	13.95	13.95	1064.57
1980 04 06 12	44928.00	2.60	405.34	0.00	15.48	15.48	1200.68
1980 04 07 12	45273.60	5.17	347.56	0.00	17.90	17.90	1512.58
1980 04 08 12	45273.60	20.30	343.21	0.00	20.02	20.02	1647.51
1980 04 09 12	45273.60	8.45	496.69	0.00	16.98	16.98	1199.45
1980 04 10 12	45619.20	0.72	568.77	0.00	16.91	16.91	1142.05
1980 04 11 12	45619.20	19.78	417.86	0.00	17.71	17.71	1256.81
1980 04 12 12	45619.20	61.22	378.53	0.00	17.57	17.57	1356.71
1980 04 13 12	45964.80	60.54	317.08	0.00	16.45	16.45	1320.95
1980 04 14 12	45964.80	14.21	496.61	0.00	13.41	13.41	1000.75
1980 04 15 12	45964.80	0.03	561.95	0.00	12.36	12.36	920.02
1980 04 16 12	46310.40	0.00	582.70	0.00	13.87	13.87	975.67
1980 04 17 12	46310.40	0.00	577.65	0.00	16.04	16.04	1094.52
1980 04 18 12	46310.40	1.93	424.18	0.00	15.91	15.91	1209.54
1980 04 19 12	46571.32	3.27	351.39	0.00	16.52	16.52	1349.94
1980 04 20 12	46656.00	0.87	551.67	0.00	16.94	16.94	1317.28
1980 04 21 12	46656.00	0.00	562.28	0.00	19.37	19.37	1455.20
1980 04 22 12	46807.94	0.00	548.08	0.00	21.79	21.79	1650.91
1980 04 23 12	47001.60	0.00	550.74	0.00	22.16	22.16	1650.75
1980 04 24 12	47001.60	0.00	556.84	0.00	21.41	21.41	1608.44
1980 04 25 12	47045.28	12.43	393.59	0.00	21.94	21.94	1766.93
1980 04 26 12	47347.20	39.52	373.08	0.00	21.84	21.84	1780.79
1980 04 27 12	47347.20	12.69	431.08	0.00	19.42	19.42	1482.39
1980 04 28 12	47347.20	0.30	527.75	0.00	15.62	15.62	1207.55
1980 04 29 12	47608.12	0.00	558.15	0.00	16.73	16.73	1285.45
1980 04 30 12	47692.80	0.02	510.20	0.00	19.25	19.25	1514.81
1980 05 01 12	47692.80	0.11	359.57	0.00	20.95	20.95	1779.63
1980 05 02 12	47762.57	8.91	390.25	0.00	20.44	20.44	1734.50
1980 05 03 12	48034.89	8.76	353.16	0.00	21.38	21.38	1798.53
1980 05 04 12	48038.40	2.08	449.87	0.00	20.16	20.16	1600.72
1980 05 05 12	48038.40	0.05	557.15	0.00	19.46	19.46	1483.98
1980 05 06 12	48190.34	0.24	474.16	0.00	20.92	20.92	1635.89
1980 05 07 12	48384.00	3.47	378.76	0.00	22.24	22.24	1854.89
1980 05 08 12	48384.00	4.84	341.54	0.00	22.82	22.82	1938.51
1980 05 09 12	48388.80	2.36	396.22	0.00	19.96	19.96	1563.57
1980 05 10 12	48567.25	0.38	573.86	0.00	18.39	18.39	1369.55
1980 05 11 12	48729.60	0.00	551.94	0.00	21.25	21.25	1686.21
1980 05 12 12	48729.60	0.00	474.21	0.00	24.58	24.58	2151.38
1980 05 13 12	48734.40	0.12	391.46	0.00	24.42	24.42	2239.69
1980 05 14 12	48881.55	5.81	247.22	0.00	23.99	23.99	2303.84
1980 05 15 12	49071.69	7.88	297.85	0.00	22.56	22.56	2142.17
1980 05 16 12	49075.20	50.69	263.13	0.00	22.46	22.46	2133.21
1980 05 17 12	49075.20	95.83	253.10	0.00	21.23	21.23	2036.10
1980 05 18 12	49144.96	31.08	352.26	0.00	22.20	22.20	2075.93
1980 05 19 12	49296.03	19.82	329.04	0.00	23.72	23.72	2207.60
1980 05 20 12	49420.80	43.73	325.27	0.00	23.19	23.19	2132.58
1980 05 21 12	49420.80	16.11	378.06	0.00	22.39	22.39	1990.75
1980 05 22 12	49420.80	9.24	375.60	0.00	23.31	23.31	2088.92
1980 05 23 12	49490.57	3.15	373.93	0.00	24.03	24.03	2200.78
1980 05 24 12	49604.05	0.16	516.30	0.00	24.06	24.06	2162.34
1980 05 25 12	49762.89	7.43	380.20	0.00	25.57	25.57	2299.90
