  27.59
  28.00
 854330730
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36979.20	0.05	340.24	0.00	13.14	13.14	851.65
1980 01 02 12	36981.95	0.00	395.58	0.00	8.81	8.81	591.25
1980 01 03 12	37072.66	0.32	309.17	0.00	9.14	9.14	602.36
1980 01 04 12	37207.05	4.80	284.16	0.00	12.65	12.65	789.49
1980 01 05 12	37296.61	1.24	355.85	0.00	12.31	12.31	774.82
1980 01 06 12	37324.80	0.00	380.36	0.00	8.20	8.20	592.13
1980 01 07 12	37324.80	0.00	398.02	0.00	8.45	8.45	591.88
1980 01 08 12	37324.80	0.00	396.18	0.00	13.92	13.92	823.36
1980 01 09 12	37324.80	0.00	368.91	0.00	17.97	17.97	1100.28
1980 01 10 12	37324.80	0.00	357.89	0.00	19.44	19.44	1254.59
1980 01 11 12	37324.80	5.50	276.33	0.00	20.21	20.21	1398.51
1980 01 12 12	37327.56	3.22	242.97	0.00	21.87	21.87	1642.70
1980 01 13 12	37552.65	6.90	213.79	0.00	22.10	22.10	1801.96
1980 01 14 12	37669.54	3.25	174.62	0.00	22.64	22.64	1886.96
1980 01 15 12	37670.40	0.41	358.44	0.00	18.30	18.30	1254.53
1980 01 16 12	37670.40	0.00	375.72	0.00	15.65	15.65	994.95
1980 01 17 12	37670.40	0.00	388.13	0.00	16.48	16.48	1028.35
1980 01 18 12	37670.40	0.00	365.96	0.00	17.81	17.81	1146.00
1980 01 19 12	37699.48	0.00	360.85	0.00	18.24	18.24	1189.89
1980 01 20 12	37951.21	0.00	382.83	0.00	17.68	17.68	1094.76
1980 01 21 12	38016.00	0.00	403.10	0.00	16.40	16.40	982.06
1980 01 22 12	38016.00	7.47	297.51	0.00	17.34	17.34	1121.35
1980 01 23 12	38016.00	9.99	260.07	0.00	19.14	19.14	1272.57
1980 01 24 12	38016.00	2.11	425.87	0.00	12.07	12.07	747.92
1980 01 25 12	38109.46	0.00	426.00	0.00	10.36	10.36	693.32
1980 01 26 12	38361.60	4.62	294.67	0.00	15.52	15.52	1094.49
1980 01 27 12	38361.60	10.01	242.45	0.00	19.14	19.14	1442.70
1980 01 28 12	38361.60	2.32	323.33	0.00	18.06	18.06	1323.32
1980 01 29 12	38361.60	0.00	390.42	0.00	14.77	14.77	1017.08
1980 01 30 12	38455.06	0.00	425.72	0.00	14.39	14.39	927.38
1980 01 31 12	38707.20	0.16	313.16	0.00	16.04	16.04	989.90
1980 02 01 12	38707.20	0.12	388.70	0.00	13.35	13.35	735.63
1980 02 02 12	38707.20	0.05	398.57	0.00	7.78	7.78	562.66
1980 02 03 12	38707.20	0.01	372.94	0.00	9.45	9.45	686.61
1980 02 04 12	38988.02	0.00	451.76	0.00	6.54	6.54	518.23
1980 02 05 12	39052.80	0.00	456.96	0.00	7.74	7.74	528.73
1980 02 06 12	39052.80	0.00	458.89	0.00	9.75	9.75	578.38
1980 02 07 12	39052.80	0.00	474.34	0.00	9.41	9.41	534.00
1980 02 08 12	39219.24	0.00	469.36	0.00	10.23	10.23	617.52
1980 02 09 12	39398.40	10.24	339.87	0.00	14.74	14.74	952.34
1980 02 10 12	39398.40	7.55	261.65	0.00	18.36	18.36	1287.33
1980 02 11 12	39398.40	1.28	391.30	0.00	13.91	13.91	969.38
1980 02 12 12	39427.48	0.00	408.86	0.00	11.92	11.92	853.84
1980 02 13 12	39744.00	0.04	362.07	0.00	13.33	13.33	949.08
1980 02 14 12	39744.00	3.46	272.52	0.00	15.66	15.66	1203.99
1980 02 15 12	39744.00	5.08	169.86	0.00	16.66	16.66	1427.09
1980 02 16 12	39837.46	3.68	247.40	0.00	17.09	17.09	1381.01
1980 02 17 12	40089.60	2.47	315.89	0.00	16.74	16.74	1168.48
1980 02 18 12	40089.60	16.11	318.46	0.00	11.67	11.67	902.39
1980 02 19 12	40089.60	8.92	292.90	0.00	14.29	14.29	1076.88
1980 02 20 12	40317.45	1.26	479.07	0.00	15.19	15.19	989.64
1980 02 21 12	40435.20	0.00	478.81	0.00	17.20	17.20	1071.65
1980 02 22 12	40435.20	0.00	470.69	0.00	19.19	19.19	1252.46
1980 02 23 12	40435.20	0.00	441.27	0.00	21.41	21.41	1558.30
1980 02 24 12	40780.80	3.22	295.71	0.00	23.83	23.83	1939.89
1980 02 25 12	40780.80	2.18	269.47	0.00	23.21	23.21	1832.85
1980 02 26 12	40780.80	0.40	426.22	0.00	16.86	16.86	1079.08
1980 02 27 12	40780.80	0.01	528.00	0.00	11.03	11.03	646.00
1980 02 28 12	41126.40	0.32	398.06	0.00	11.45	11.45	687.30
1980 02 29 12	41126.40	9.97	364.25	0.00	14.15	14.15	925.68
1980 03 01 12	41126.40	19.61	330.43	0.00	16.85	16.85	1163.63
1980 03 02 12	41407.21	9.88	260.85	0.00	14.83	14.83	1073.36
1980 03 03 12	41472.00	1.24	532.53	0.00	5.35	5.35	504.92
1980 03 04 12	41472.00	0.00	534.66	0.00	7.02	7.02	591.99
1980 03 05 12	41472.00	0.00	492.36	0.00	15.33	15.33	1040.77
1980 03 06 12	41817.60	0.00	497.46	0.00	18.57	18.57	1204.65
1980 03 07 12	41817.60	0.00	494.45	0.00	20.29	20.29	1328.40
1980 03 08 12	41817.60	0.00	461.65	0.00	21.88	21.88	1536.46
1980 03 09 12	42135.00	0.38	354.60	0.00	22.49	22.49	1647.73
1980 03 10 12	42163.20	0.13	429.07	0.00	22.35	22.35	1632.61
1980 03 11 12	42163.20	0.58	383.35	0.00	23.17	23.17	1768.16
1980 03 12 12	42163.20	0.67	356.46	0.00	22.72	22.72	1749.48
1980 03 13 12	42508.80	1.89	329.60	0.00	24.39	24.39	1884.35
1980 03 14 12	42508.80	1.91	354.79	0.00	21.81	21.81	1568.62
1980 03 15 12	42508.80	0.38	505.14	0.00	18.21	18.21	1211.89
1980 03 16 12	42854.40	0.00	478.75	0.00	18.76	18.76	1305.67
1980 03 17 12	42854.40	0.00	458.75	0.00	21.90	21.90	1617.56
1980 03 18 12	42854.40	0.00	451.96	0.00	24.46	24.46	1820.90
1980 03 19 12	42854.40	0.00	489.82	0.00	23.99	23.99	1756.58
1980 03 20 12	43200.00	0.44	351.38	0.00	25.26	25.26	1980.64
1980 03 21 12	43200.00	0.46	357.77	0.00	23.99	23.99	1709.42
1980 03 22 12	43200.00	0.09	567.32	0.00	18.02	18.02	1013.87
1980 03 23 12	43545.60	0.00	567.48	0.00	16.59	16.59	921.46
1980 03 24 12	43545.60	0.00	549.70	0.00	19.63	19.63	1208.08
1980 03 25 12	43545.60	0.03	450.94	0.00	23.05	23.05	1643.67
1980 03 26 12	43545.60	3.59	355.91	0.00	24.68	24.68	1877.01
1980 03 27 12	43891.20	1.13	463.24	0.00	23.77	23.77	1749.81
1980 03 28 12	43891.20	1.63	340.40	0.00	25.39	25.39	2025.42
1980 03 29 12	43891.20	1.66	350.42	0.00	25.40	25.40	2037.74
1980 03 30 12	44236.80	1.59	327.71	0.00	24.50	24.50	1992.45
1980 03 31 12	44236.80	9.25	297.26	0.00	23.39	23.39	1875.47
1980 04 01 12	44236.80	32.94	388.97	0.00	19.49	19.49	1428.12
1980 04 02 12	44265.00	10.62	305.00	0.00	18.56	18.56	1549.57
1980 04 03 12	44582.40	0.96	333.70	0.00	23.18	23.18	1997.88
1980 04 04 12	44582.40	0.50	361.54	0.00	24.67	24.67	2046.21
1980 04 05 12	44582.40	0.30	368.46	0.00	24.67	24.67	1950.22
1980 04 06 12	44928.00	0.46	476.72	0.00	20.14	20.14	1481.91
1980 04 07 12	44928.00	31.71	342.19	0.00	21.14	21.14	1696.90
1980 04 08 12	44928.00	9.13	361.03	0.00	22.48	22.48	1871.09
1980 04 09 12	44992.79	0.54	413.21	0.00	23.82	23.82	1956.02
1980 04 10 12	45273.60	0.09	498.44	0.00	23.47	23.47	1764.52
1980 04 11 12	45273.60	0.00	579.03	0.00	19.99	19.99	1384.40
1980 04 12 12	45273.60	0.00	523.29	0.00	23.38	23.38	1765.99
1980 04 13 12	45619.20	0.58	363.79	0.00	24.81	24.81	2067.35
1980 04 14 12	45619.20	3.71	330.19	0.00	25.08	25.08	2053.22
1980 04 15 12	45619.20	0.94	549.78	0.00	18.96	18.96	1311.20
1980 04 16 12	45619.20	0.00	586.99	0.00	16.30	16.30	1048.57
1980 04 17 12	45964.80	0.00	595.08	0.00	17.58	17.58	1101.86
1980 04 18 12	45964.80	0.27	421.42	0.00	19.29	19.29	1367.23
1980 04 19 12	45964.80	4.37	378.74	0.00	21.84	21.84	1670.06
1980 04 20 12	46082.55	1.55	401.59	0.00	20.64	20.64	1538.17
1980 04 21 12	46310.40	0.11	561.72	0.00	19.49	19.49	1357.52
1980 04 22 12	46310.40	0.00	565.57	0.00	20.75	20.75	1390.79
1980 04 23 12	46310.40	0.00	583.98	0.00	20.68	20.68	1372.52
1980 04 24 12	46562.54	0.00	544.07	0.00	22.55	22.55	1549.72
1980 04 25 12	46656.00	0.00	579.65	0.00	21.91	21.91	1462.28
1980 04 26 12	46656.00	0.02	522.64	0.00	23.19	23.19	1631.11
1980 04 27 12	46656.00	0.01	527.75	0.00	25.32	25.32	1845.54
1980 04 28 12	46908.14	0.00	509.21	0.00	23.16	23.16	1609.01
1980 04 29 12	47001.60	0.00	576.12	0.00	17.82	17.82	1174.86
1980 04 30 12	47001.60	0.13	467.13	0.00	18.82	18.82	1284.75
1980 05 01 12	47001.60	0.14	412.68	0.00	21.06	21.06	1546.58
1980 05 02 12	47180.76	0.43	360.55	0.00	22.47	22.47	1743.70
1980 05 03 12	47347.20	0.49	414.47	0.00	21.81	21.81	1612.14
1980 05 04 12	47347.20	0.15	501.02	0.00	23.20	23.20	1647.80
1980 05 05 12	47347.20	0.01	554.57	0.00	23.10	23.10	1559.80
1980 05 06 12	47411.98	0.00	567.41	0.00	21.53	21.53	1441.37
1980 05 07 12	47692.80	0.00	562.65	0.00	22.78	22.78	1532.32
1980 05 08 12	47692.80	5.78	429.48	0.00	22.73	22.73	1599.29
1980 05 09 12	47692.80	13.92	378.81	0.00	23.62	23.62	1783.70
1980 05 10 12	47692.80	3.73	409.53	0.00	22.52	22.52	1692.47
1980 05 11 12	47944.94	0.12	536.14	0.00	23.27	23.27	1653.29
1980 05 12 12	48038.40	0.00	561.46	0.00	23.03	23.03	1576.96
1980 05 13 12	48038.40	0.00	559.68	0.00	23.76	23.76	1680.66
1980 05 14 12	48038.40	0.94	406.83	0.00	25.34	25.34	1928.69
1980 05 15 12	48038.40	0.25	544.18	0.00	26.27	26.27	1980.62
1980 05 16 12	48290.54	1.74	384.92	0.00	27.45	27.45	2225.60
1980 05 17 12	48384.00	1.20	370.30	0.00	27.67	27.67	2311.95
1980 05 18 12	48384.00	0.29	463.77	0.00	27.77	27.77	2289.27
1980 05 19 12	48384.00	6.33	387.64	0.00	27.14	27.14	2240.46
1980 05 20 12	48384.00	2.58	356.86	0.00	27.96	27.96	2360.53
1980 05 21 12	48448.79	10.22	372.70	0.00	27.33	27.33	2238.35
1980 05 22 12	48700.52	16.85	379.84	0.00	26.27	26.27	2104.47
1980 05 23 12	48729.60	11.02	362.92	0.00	25.14	25.14	2052.83
1980 05 24 12	48729.60	2.07	434.68	0.00	25.25	25.25	2067.20
1980 05 25 12	48729.60	22.02	362.19	0.00	25.78	25.78	2111.92
1980 05 26 12	48729.60	13.49	388.64	0.00	23.86	23.86	1905.66
1980 05 27 12	48730.46	2.03	503.70	0.00	24.46	24.46	1932.89
1980 05 28 12	48847.35	0.00	501.06	0.00	24.46	24.46	1906.28
1980 05 29 12	49072.44	0.00	521.71	0.00	23.53	23.53	1804.34
1980 05 30 12	49075.20	0.00	505.09	0.00	24.05	24.05	1887.78
1980 05 31 12	49075.20	0.00	500.84	0.00	24.83	24.83	1957.03
1980 06 01 12	49075.20	0.00	497.78	0.00	25.15	25.15	1982.71
1980 06 02 12	49075.20	0.00	513.45	0.00	25.51	25.51	2000.48
1980 06 03 12	49075.20	0.00	521.14	0.00	26.29	26.29	2047.47
1980 06 04 12	49075.20	0.00	534.81	0.00	26.79	26.79	2080.66
1980 06 05 12	49103.39	0.00	518.94	0.00	27.75	27.75	2179.33
1980 06 06 12	49192.95	0.03	526.03	0.00	27.25	27.25	2039.36
1980 06 07 12	49327.34	0.01	563.37	0.00	25.46	25.46	1803.44
1980 06 08 12	49418.05	0.00	552.30	0.00	25.89	25.89	1890.82
1980 06 09 12	49420.80	0.00	532.31	0.00	27.04	27.04	2089.20
1980 06 10 12	49420.80	2.71	385.55	0.00	27.44	27.44	2269.50
1980 06 11 12	49420.80	18.10	374.38	0.00	27.60	27.60	2306.44
1980 06 12 12	49420.80	6.05	388.53	0.00	26.25	26.25	2181.30
1980 06 13 12	49420.80	25.19	375.48	0.00	26.72	26.72	2203.12
1980 06 14 12	49420.80	6.53	533.77	0.00	24.72	24.72	1878.07
1980 06 15 12	49420.80	0.00	550.92	0.00	23.75	23.75	1804.94
1980 06 16 12	49420.80	0.00	523.67	0.00	26.03	26.03	2075.78
1980 06 17 12	49420.80	0.00	519.79	0.00	26.80	26.80	2181.83
1980 06 18 12	49420.80	2.44	401.74	0.00	27.38	27.38	2322.60
1980 06 19 12	49420.80	2.24	349.84	0.00	27.69	27.69	2472.71
1980 06 20 12	49420.80	7.73	351.23	0.00	27.13	27.13	2450.46
1980 06 21 12	49420.80	21.43	344.12	0.00	26.89	26.89	2448.25
1980 06 22 12	49420.80	7.78	334.30	0.00	26.61	26.61	2453.96
1980 06 23 12	49420.80	5.43	379.14	0.00	27.10	27.10	2443.28
1980 06 24 12	49420.80	1.31	447.09	0.00	27.49	27.49	2431.90
1980 06 25 12	49420.80	0.02	486.69	0.00	27.93	27.93	2482.40
1980 06 26 12	49420.80	0.10	428.48	0.00	28.28	28.28	2569.33
1980 06 27 12	49420.80	0.20	372.28	0.00	27.97	27.97	2504.79
1980 06 28 12	49420.80	0.81	386.06	0.00	27.84	27.84	2427.52
1980 06 29 12	49420.80	13.17	387.21	0.00	27.62	27.62	2374.99
1980 06 30 12	49420.80	4.20	381.28	0.00	27.39	27.39	2372.37
1980 07 01 12	49420.80	0.47	376.43	0.00	27.43	27.43	2422.69
1980 07 02 12	49420.80	0.70	354.71	0.00	27.83	27.83	2505.21
1980 07 03 12	49391.72	0.20	434.20	0.00	27.76	27.76	2473.72
1980 07 04 12	49254.36	4.17	360.31	0.00	28.01	28.01	2514.67
1980 07 05 12	49139.98	2.51	430.80	0.00	27.67	27.67	2442.47
1980 07 06 12	49076.06	1.24	387.70	0.00	28.00	28.00	2483.81
1980 07 07 12	49075.20	2.41	360.96	0.00	28.53	28.53	2517.33
1980 07 08 12	49075.20	0.62	499.75	0.00	28.14	28.14	2376.86
1980 07 09 12	49075.20	1.56	384.25	0.00	28.16	28.16	2430.59
1980 07 10 12	49075.20	2.15	397.98	0.00	28.32	28.32	2471.80
1980 07 11 12	49075.20	0.46	483.40	0.00	29.28	29.28	2556.07
1980 07 12 12	49075.20	0.00	477.56	0.00	28.65	28.65	2534.40
1980 07 13 12	48981.74	0.27	353.09	0.00	28.94	28.94	2708.34
1980 07 14 12	48794.39	17.80	341.02	0.00	29.76	29.76	2853.59
1980 07 15 12	48729.60	11.75	343.79	0.00	29.83	29.83	2792.76
1980 07 16 12	48729.60	9.63	389.77	0.00	27.91	27.91	2445.09
1980 07 17 12	48729.60	4.23	364.66	0.00	27.87	27.87	2479.96
1980 07 18 12	48729.60	1.74	358.90	0.00	26.99	26.99	2419.59
1980 07 19 12	48729.60	5.12	365.65	0.00	26.84	26.84	2404.60
1980 07 20 12	48563.16	3.91	359.85	0.00	27.12	27.12	2466.79
1980 07 21 12	48384.86	9.57	341.97	0.00	27.34	27.34	2540.48
1980 07 22 12	48384.00	7.46	355.13	0.00	27.35	27.35	2508.92
1980 07 23 12	48384.00	11.85	358.35	0.00	26.73	26.73	2423.27
1980 07 24 12	48384.00	7.72	355.83	0.00	26.61	26.61	2439.52
1980 07 25 12	48381.25	4.31	341.75	0.00	26.83	26.83	2516.04
1980 07 26 12	48103.18	2.31	364.39	0.00	27.44	27.44	2552.01
1980 07 27 12	48038.40	2.72	385.00	0.00	27.20	27.20	2458.42
1980 07 28 12	48038.40	0.72	368.54	0.00	27.28	27.28	2494.27
1980 07 29 12	48038.40	0.03	475.82	0.00	27.76	27.76	2534.60
1980 07 30 12	48038.40	7.62	375.34	0.00	27.89	27.89	2562.88
1980 07 31 12	47757.59	18.86	376.08	0.00	28.13	28.13	2546.74
1980 08 01 12	47692.80	10.04	392.37	0.00	27.64	27.64	2439.35
1980 08 02 12	47692.80	1.62	460.05	0.00	27.79	27.79	2452.10
1980 08 03 12	47692.80	0.06	504.35	0.00	27.76	27.76	2446.76
1980 08 04 12	47663.72	0.00	502.88	0.00	28.01	28.01	2509.35
1980 08 05 12	47347.20	0.29	368.75	0.00	28.40	28.40	2650.67
