  27.53
  35.00
 564376058
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	37002.53	0.10	259.63	0.00	12.48	12.48	929.86
1980 01 02 12	37046.34	0.01	394.56	0.00	8.67	8.67	633.40
1980 01 03 12	37139.10	0.08	372.95	0.00	10.04	10.04	649.86
1980 01 04 12	37233.57	4.43	258.59	0.00	14.09	14.09	933.31
1980 01 05 12	37318.51	1.16	344.36	0.00	11.89	11.89	827.67
1980 01 06 12	37324.80	0.00	363.00	0.00	7.90	7.90	638.88
1980 01 07 12	37324.80	0.00	406.57	0.00	9.82	9.82	648.93
1980 01 08 12	37324.80	0.00	397.87	0.00	15.42	15.42	918.34
1980 01 09 12	37324.80	0.00	326.14	0.00	19.78	19.78	1354.64
1980 01 10 12	37324.80	0.00	351.64	0.00	20.30	20.30	1426.06
1980 01 11 12	37324.80	0.22	317.70	0.00	21.13	21.13	1510.32
1980 01 12 12	37391.94	4.70	243.86	0.00	21.40	21.40	1637.47
1980 01 13 12	37579.17	5.71	204.47	0.00	21.96	21.96	1855.27
1980 01 14 12	37670.40	1.68	156.23	0.00	22.98	22.98	2002.22
1980 01 15 12	37670.40	0.13	326.88	0.00	17.69	17.69	1313.17
1980 01 16 12	37670.40	0.00	385.69	0.00	16.29	16.29	1069.23
1980 01 17 12	37670.40	0.00	382.76	0.00	17.84	17.84	1162.07
1980 01 18 12	37670.40	0.00	328.47	0.00	19.29	19.29	1353.91
1980 01 19 12	37793.51	0.00	353.86	0.00	18.95	18.95	1311.53
1980 01 20 12	37977.50	0.00	373.67	0.00	18.39	18.39	1199.99
1980 01 21 12	38016.00	0.00	397.45	0.00	17.21	17.21	1085.15
1980 01 22 12	38016.00	0.56	305.70	0.00	18.41	18.41	1251.03
1980 01 23 12	38016.00	13.72	182.95	0.00	20.08	20.08	1504.47
1980 01 24 12	38016.00	3.57	413.57	0.00	11.49	11.49	824.16
1980 01 25 12	38175.90	0.00	427.54	0.00	11.85	11.85	807.98
1980 01 26 12	38361.60	3.31	300.29	0.00	18.49	18.49	1353.76
1980 01 27 12	38361.60	7.87	178.46	0.00	20.68	20.68	1708.91
1980 01 28 12	38361.60	1.84	294.28	0.00	17.57	17.57	1382.80
