  30.57
  36.00
1812216700
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36288.00	0.00	291.23	0.00	9.98	9.98	782.85
1980 01 02 12	36288.00	0.00	344.87	0.00	6.35	6.35	597.02
1980 01 03 12	36288.00	0.05	364.81	0.00	7.72	7.72	595.92
1980 01 04 12	36288.00	4.43	271.73	0.00	9.60	9.60	685.32
1980 01 05 12	36327.40	1.16	278.95	0.00	9.78	9.78	751.45
1980 01 06 12	36411.76	0.00	350.73	0.00	4.53	4.53	525.21
1980 01 07 12	36530.26	0.00	371.77	0.00	5.69	5.69	539.28
1980 01 08 12	36583.39	0.00	350.05	0.00	11.18	11.18	828.87
1980 01 09 12	36633.60	0.20	237.51	0.00	16.15	16.15	1200.37
1980 01 10 12	36633.60	0.68	267.48	0.00	15.80	15.80	1216.00
1980 01 11 12	36633.60	0.55	171.85	0.00	15.43	15.43	1293.04
1980 01 12 12	36633.60	2.63	232.04	0.00	16.46	16.46	1277.70
1980 01 13 12	36673.00	10.45	210.40	0.00	11.95	11.95	979.77
1980 01 14 12	36842.05	6.26	99.78	0.00	9.47	9.47	946.54
1980 01 15 12	36928.99	0.98	287.26	0.00	9.93	9.93	886.15
1980 01 16 12	36979.20	0.00	368.99	0.00	11.70	11.70	876.18
1980 01 17 12	36979.20	0.02	345.77	0.00	15.86	15.86	1159.77
1980 01 18 12	36979.20	0.01	281.06	0.00	18.98	18.98	1448.28
1980 01 19 12	37018.60	0.05	314.54	0.00	15.93	15.93	1092.33
1980 01 20 12	37221.46	0.01	392.48	0.00	12.20	12.20	761.85
1980 01 21 12	37324.80	0.00	389.10	0.00	13.32	13.32	827.23
1980 01 22 12	37324.80	13.31	278.33	0.00	15.72	15.72	1055.96
1980 01 23 12	37324.80	9.75	269.76	0.00	16.57	16.57	1092.84
1980 01 24 12	37364.20	1.65	402.67	0.00	8.53	8.53	644.90
1980 01 25 12	37567.06	0.72	255.72	0.00	9.51	9.51	806.81
1980 01 26 12	37670.40	21.86	195.55	0.00	12.86	12.86	1137.54
1980 01 27 12	37670.40	7.51	157.50	0.00	14.96	14.96	1320.95
1980 01 28 12	37670.40	0.48	331.24	0.00	13.78	13.78	1089.53
1980 01 29 12	37840.13	0.00	398.70	0.00	10.58	10.58	804.39
1980 01 30 12	38010.52	0.00	388.31	0.00	12.60	12.60	900.84
1980 01 31 12	38016.00	4.44	272.49	0.00	13.10	13.10	931.31
1980 02 01 12	38016.00	1.17	409.32	0.00	7.09	7.09	581.76
1980 02 02 12	38092.69	0.00	389.89	0.00	2.03	2.03	417.04
1980 02 03 12	38356.12	0.00	409.17	0.00	2.12	2.12	422.01
1980 02 04 12	38361.60	0.17	325.39	0.00	2.63	2.63	428.42
1980 02 05 12	38361.60	0.63	355.40	0.00	4.24	4.24	478.79
1980 02 06 12	38485.36	0.23	380.41	0.00	6.01	6.01	535.91
1980 02 07 12	38707.20	0.02	426.24	0.00	5.71	5.71	534.37
1980 02 08 12	38707.20	0.00	389.87	0.00	6.86	6.86	647.88
1980 02 09 12	38707.20	5.98	323.02	0.00	11.53	11.53	845.23
1980 02 10 12	38949.46	5.71	291.75	0.00	13.91	13.91	946.72
1980 02 11 12	39052.80	1.09	361.94	0.00	8.89	8.89	738.61
1980 02 12 12	39052.80	0.00	379.47	0.00	8.06	8.06	716.01
1980 02 13 12	39063.03	0.00	380.05	0.00	9.04	9.04	773.27
1980 02 14 12	39392.91	0.00	305.56	0.00	10.68	10.68	913.14
1980 02 15 12	39398.40	0.00	392.26	0.00	12.89	12.89	990.64
1980 02 16 12	39398.40	1.62	306.93	0.00	13.63	13.63	968.18
1980 02 17 12	39606.84	0.55	392.95	0.00	10.83	10.83	727.94
1980 02 18 12	39744.00	0.96	363.20	0.00	6.85	6.85	618.61
1980 02 19 12	39744.00	0.24	394.29	0.00	10.65	10.65	828.91
1980 02 20 12	39783.40	0.00	457.81	0.00	12.71	12.71	911.16
1980 02 21 12	40089.60	0.00	425.28	0.00	17.26	17.26	1188.42
1980 02 22 12	40089.60	0.00	443.15	0.00	18.30	18.30	1283.11
1980 02 23 12	40089.60	0.04	402.38	0.00	21.17	21.17	1577.56
1980 02 24 12	40435.20	33.39	287.29	0.00	21.74	21.74	1718.63
1980 02 25 12	40435.20	15.33	164.75	0.00	19.14	19.14	1558.51
1980 02 26 12	40435.20	1.72	493.61	0.00	10.71	10.71	734.47
1980 02 27 12	40730.59	0.00	475.75	0.00	6.63	6.63	552.69
1980 02 28 12	40780.80	0.00	493.03	0.00	9.19	9.19	683.81
1980 02 29 12	40780.80	1.86	410.93	0.00	13.07	13.07	907.43
1980 03 01 12	40989.25	3.72	327.17	0.00	16.95	16.95	1130.68
1980 03 02 12	41126.40	3.40	375.69	0.00	8.57	8.57	610.92
1980 03 03 12	41126.40	0.65	446.20	0.00	1.48	1.48	393.83
1980 03 04 12	41165.80	0.00	524.75	0.00	4.77	4.77	506.45
1980 03 05 12	41472.00	0.34	368.71	0.00	12.90	12.90	899.23
1980 03 06 12	41472.00	0.10	453.55	0.00	16.86	16.86	1136.80
1980 03 07 12	41472.00	0.05	433.23	0.00	18.71	18.71	1283.02
1980 03 08 12	41817.60	8.73	317.96	0.00	21.77	21.77	1661.31
