  31.11
  54.00
6290980830
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36171.65	0.02	215.98	0.00	8.85	8.85	784.50
1980 01 02 12	36230.25	0.00	347.40	0.00	6.31	6.31	598.56
1980 01 03 12	36281.47	1.56	322.15	0.00	7.64	7.64	590.47
1980 01 04 12	36288.00	4.51	252.73	0.00	9.77	9.77	724.70
1980 01 05 12	36288.52	1.31	268.00	0.00	9.28	9.28	722.97
1980 01 06 12	36305.88	0.01	353.35	0.00	4.13	4.13	492.60
1980 01 07 12	36339.54	0.00	370.04	0.00	5.75	5.75	539.09
1980 01 08 12	36376.76	0.86	251.38	0.00	11.40	11.40	876.95
1980 01 09 12	36440.85	0.40	232.94	0.00	14.96	14.96	1157.36
1980 01 10 12	36517.25	0.57	259.33	0.00	15.50	15.50	1221.29
1980 01 11 12	36604.14	2.24	185.57	0.00	15.12	15.12	1261.70
1980 01 12 12	36633.60	4.00	207.13	0.00	15.81	15.81	1259.98
1980 01 13 12	36634.12	5.71	204.70	0.00	11.52	11.52	967.85
1980 01 14 12	36671.74	3.20	144.45	0.00	8.91	8.91	875.43
1980 01 15 12	36722.36	0.53	330.21	0.00	9.33	9.33	810.69
1980 01 16 12	36810.32	0.00	367.87	0.00	11.56	11.56	856.02
1980 01 17 12	36949.73	0.73	264.79	0.00	15.90	15.90	1188.28
1980 01 18 12	36979.20	0.72	218.96	0.00	18.00	18.00	1407.72
1980 01 19 12	36979.71	0.19	334.29	0.00	14.94	14.94	1052.35
1980 01 20 12	37030.74	0.01	389.40	0.00	11.74	11.74	751.74
1980 01 21 12	37132.05	0.00	386.54	0.00	13.07	13.07	815.77
1980 01 22 12	37267.06	9.92	274.95	0.00	15.22	15.22	1022.71
1980 01 23 12	37324.80	22.17	262.58	0.00	15.42	15.42	1036.86
1980 01 24 12	37325.32	6.01	394.29	0.00	7.66	7.66	629.44
