  32.92
  82.00
  79737535
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	35596.80	1.47	152.63	0.00	7.15	7.15	727.39
1980 01 02 12	35596.80	0.96	252.80	0.00	4.53	4.53	531.03
1980 01 03 12	35596.80	0.34	250.54	0.00	7.03	7.03	602.31
1980 01 04 12	35596.80	1.35	196.35	0.00	7.88	7.88	717.85
1980 01 05 12	35596.80	0.34	152.71	0.00	5.14	5.14	650.24
1980 01 06 12	35596.80	0.00	338.70	0.00	0.39	0.39	399.56
1980 01 07 12	35596.80	0.00	351.98	0.00	3.16	3.16	444.38
1980 01 08 12	35942.40	1.16	225.29	0.00	7.96	7.96	726.67
1980 01 09 12	35942.40	1.20	201.05	0.00	11.28	11.28	945.57
1980 01 10 12	35942.40	1.74	224.65	0.00	9.74	9.74	855.60
1980 01 11 12	35942.40	1.69	123.93	0.00	9.38	9.38	912.09
1980 01 12 12	35942.40	0.34	277.93	0.00	9.35	9.35	863.73
1980 01 13 12	35942.40	2.24	192.06	0.00	7.66	7.66	759.31
1980 01 14 12	36278.18	1.57	220.17	0.00	5.67	5.67	681.18
1980 01 15 12	36288.00	0.31	234.15	0.00	8.67	8.67	782.49
1980 01 16 12	36288.00	0.26	265.32	0.00	9.97	9.97	781.41
1980 01 17 12	36288.00	3.17	227.54	0.00	13.41	13.41	1071.86
1980 01 18 12	36288.00	6.76	166.11	0.00	15.82	15.82	1331.77
1980 01 19 12	36359.02	1.65	258.95	0.00	13.49	13.49	1006.85
1980 01 20 12	36633.60	0.02	364.50	0.00	10.89	10.89	738.04
1980 01 21 12	36633.60	0.00	359.40	0.00	10.65	10.65	773.89
1980 01 22 12	36633.60	5.19	224.23	0.00	12.79	12.79	1004.97
1980 01 23 12	36633.60	12.16	206.99	0.00	11.33	11.33	930.79
1980 01 24 12	36979.20	2.84	365.30	0.00	5.90	5.90	608.33
1980 01 25 12	36979.20	0.13	262.78	0.00	7.49	7.49	694.64
1980 01 26 12	36979.20	20.46	219.86	0.00	9.03	9.03	835.87
1980 01 27 12	36979.20	10.70	71.62	0.00	8.22	8.22	901.05
1980 01 28 12	37324.80	1.40	283.14	0.00	7.95	7.95	817.60
1980 01 29 12	37324.80	0.00	382.55	0.00	7.32	7.32	650.72
1980 01 30 12	37324.80	2.50	285.99	0.00	7.45	7.45	639.08
1980 01 31 12	37324.80	2.91	227.59	0.00	6.68	6.68	653.13
1980 02 01 12	37670.40	0.59	327.32	0.00	1.18	1.18	441.00
1980 02 02 12	37670.40	0.00	395.16	0.00	-2.23	-2.23	309.25
1980 02 03 12	37670.40	0.00	391.67	0.00	-0.86	-0.86	330.48
1980 02 04 12	37670.40	0.00	403.45	0.00	-0.60	-0.60	326.17
1980 02 05 12	38016.00	0.98	344.42	0.00	-0.66	-0.66	342.18
1980 02 06 12	38016.00	0.79	256.17	0.00	3.47	3.47	518.54
1980 02 07 12	38016.00	0.14	368.68	0.00	2.64	2.64	489.85
1980 02 08 12	38361.60	0.94	305.08	0.00	3.39	3.39	507.29
1980 02 09 12	38361.60	5.10	209.71	0.00	5.54	5.54	650.44
1980 02 10 12	38361.60	8.44	181.45	0.00	4.68	4.68	637.83
1980 02 11 12	38697.38	1.89	398.52	0.00	3.81	3.81	514.31
1980 02 12 12	38707.20	0.02	364.10	0.00	4.77	4.77	502.62
1980 02 13 12	38707.20	0.00	419.22	0.00	6.65	6.65	551.59
1980 02 14 12	38707.20	0.00	440.68	0.00	7.17	7.17	530.16
1980 02 15 12	39052.80	1.86	331.64	0.00	8.77	8.77	576.29
1980 02 16 12	39052.80	2.13	322.89	0.00	10.43	10.43	675.11
1980 02 17 12	39052.80	0.43	426.05	0.00	8.12	8.12	579.66
1980 02 18 12	39398.40	0.00	449.10	0.00	2.98	2.98	405.97
1980 02 19 12	39398.40	0.00	436.47	0.00	5.14	5.14	513.56
1980 02 20 12	39398.40	0.25	328.66	0.00	8.93	8.93	709.68
1980 02 21 12	39744.00	0.08	366.63	0.00	13.04	13.04	907.85
1980 02 22 12	39744.00	9.60	301.81	0.00	13.35	13.35	990.63
1980 02 23 12	39744.00	3.67	321.66	0.00	16.22	16.22	1122.82
1980 02 24 12	40089.60	0.30	428.38	0.00	17.40	17.40	1157.52
1980 02 25 12	40089.60	0.00	383.73	0.00	17.51	17.51	1142.04
1980 02 26 12	40089.60	0.00	474.11	0.00	8.49	8.49	581.23
1980 02 27 12	40435.20	0.00	474.14	0.00	5.54	5.54	473.13
1980 02 28 12	40435.20	0.00	478.94	0.00	9.81	9.81	657.26
1980 02 29 12	40435.20	0.08	408.03	0.00	9.05	9.05	635.51
1980 03 01 12	40780.80	0.15	334.26	0.00	8.30	8.30	613.75
1980 03 02 12	40780.80	0.54	313.45	0.00	-0.67	-0.67	346.83
1980 03 03 12	41126.40	0.13	497.12	0.00	-2.86	-2.86	279.49
1980 03 04 12	41126.40	0.40	412.05	0.00	1.79	1.79	378.50
1980 03 05 12	41126.40	4.03	353.07	0.00	8.73	8.73	654.97
1980 03 06 12	41472.00	8.07	353.54	0.00	11.10	11.10	784.51
1980 03 07 12	41472.00	4.36	306.71	0.00	12.62	12.62	959.54
1980 03 08 12	41472.00	57.67	256.46	0.00	14.37	14.37	1147.81
1980 03 09 12	41817.60	15.08	377.69	0.00	15.25	15.25	1144.71
1980 03 10 12	41817.60	0.02	455.98	0.00	15.75	15.75	1097.66
1980 03 11 12	41817.60	0.30	346.57	0.00	15.20	15.20	1037.00
1980 03 12 12	42163.20	50.82	361.94	0.00	12.25	12.25	842.28
1980 03 13 12	42163.20	59.09	285.49	0.00	8.78	8.78	794.89
1980 03 14 12	42163.20	12.04	351.55	0.00	10.21	10.21	881.22
1980 03 15 12	42508.80	0.00	516.84	0.00	8.44	8.44	676.91
1980 03 16 12	42508.80	0.00	496.51	0.00	10.42	10.42	803.97
1980 03 17 12	42854.40	9.55	352.60	0.00	14.68	14.68	1109.99
1980 03 18 12	42854.40	10.21	282.53	0.00	15.37	15.37	1196.70
1980 03 19 12	42854.40	2.41	379.29	0.00	12.62	12.62	967.00
1980 03 20 12	43200.00	11.41	334.02	0.00	14.36	14.36	1104.24
1980 03 21 12	43200.00	10.58	297.33	0.00	13.91	13.91	1103.21
1980 03 22 12	43200.00	2.00	517.29	0.00	11.94	11.94	877.83
1980 03 23 12	43545.60	0.00	522.97	0.00	12.41	12.41	908.69
1980 03 24 12	43545.60	6.31	305.88	0.00	15.38	15.38	1189.07
1980 03 25 12	43545.60	2.47	347.63	0.00	13.20	13.20	1075.39
1980 03 26 12	43891.20	1.59	348.11	0.00	14.79	14.79	1152.78
1980 03 27 12	43891.20	6.29	342.93	0.00	14.22	14.22	1130.30
1980 03 28 12	44236.80	12.10	347.13	0.00	14.85	14.85	1171.93
1980 03 29 12	44236.80	32.74	295.56	0.00	13.87	13.87	1171.29
1980 03 30 12	44236.80	8.24	355.15	0.00	15.14	15.14	1232.59
1980 03 31 12	44582.40	0.09	523.91	0.00	17.37	17.37	1229.35
1980 04 01 12	44582.40	0.00	516.43	0.00	15.97	15.97	1140.86
1980 04 02 12	44582.40	0.06	386.24	0.00	16.19	16.19	1241.23
1980 04 03 12	44928.00	4.07	320.53	0.00	17.61	17.61	1440.88
1980 04 04 12	44928.00	15.77	327.13	0.00	17.45	17.45	1402.84
1980 04 05 12	44928.00	3.92	414.46	0.00	15.39	15.39	1067.93
1980 04 06 12	45273.60	1.59	414.98	0.00	13.27	13.27	945.37
1980 04 07 12	45273.60	0.55	388.78	0.00	15.17	15.17	1182.57
1980 04 08 12	45273.60	4.90	336.83	0.00	18.31	18.31	1491.58
1980 04 09 12	45619.20	2.10	360.58	0.00	17.93	17.93	1411.62
1980 04 10 12	45619.20	0.22	508.40	0.00	16.01	16.01	1212.64
1980 04 11 12	45964.80	0.00	534.40	0.00	16.02	16.02	1173.38
1980 04 12 12	45964.80	10.68	356.72	0.00	15.49	15.49	1242.66
1980 04 13 12	45964.80	5.49	343.50	0.00	17.26	17.26	1439.84
1980 04 14 12	46310.40	0.76	338.62	0.00	17.60	17.60	1433.20
1980 04 15 12	46310.40	0.01	514.59	0.00	13.21	13.21	1041.10
1980 04 16 12	46310.40	0.00	565.16	0.00	13.36	13.36	993.49
1980 04 17 12	46656.00	0.00	525.78	0.00	15.61	15.61	1153.27
1980 04 18 12	46656.00	1.47	408.54	0.00	15.93	15.93	1192.87
1980 04 19 12	46656.00	1.67	374.30	0.00	16.20	16.20	1234.66
1980 04 20 12	47001.60	0.34	550.80	0.00	15.32	15.32	1123.40
1980 04 21 12	47001.60	0.00	573.20	0.00	17.43	17.43	1157.09
1980 04 22 12	47001.60	0.00	579.72	0.00	18.54	18.54	1185.55
1980 04 23 12	47347.20	0.00	571.59	0.00	20.27	20.27	1330.01
1980 04 24 12	47347.20	0.00	556.18	0.00	22.05	22.05	1519.43
1980 04 25 12	47347.20	0.00	553.61	0.00	22.76	22.76	1614.39
1980 04 26 12	47692.80	0.00	496.90	0.00	21.94	21.94	1641.30
1980 04 27 12	47692.80	0.00	536.88	0.00	20.40	20.40	1463.10
1980 04 28 12	47692.80	0.00	544.08	0.00	18.19	18.19	1266.06
1980 04 29 12	47702.62	0.00	515.18	0.00	16.22	16.22	1159.76
1980 04 30 12	48038.40	0.00	572.54	0.00	15.46	15.46	1074.31
1980 05 01 12	48038.40	0.00	545.49	0.00	16.43	16.43	1159.55
1980 05 02 12	48038.40	0.00	568.62	0.00	17.54	17.54	1245.30
1980 05 03 12	48384.00	0.00	537.11	0.00	19.87	19.87	1463.70
1980 05 04 12	48384.00	0.00	514.62	0.00	21.11	21.11	1593.73
1980 05 05 12	48384.00	0.04	484.58	0.00	21.05	21.05	1530.22
1980 05 06 12	48729.60	0.01	544.84	0.00	20.15	20.15	1449.02
1980 05 07 12	48729.60	0.45	407.04	0.00	20.29	20.29	1464.46
