  27.53
  35.00
 108733002
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36979.20	0.02	306.60	0.00	12.64	12.64	905.60
1980 01 02 12	36979.20	0.00	391.46	0.00	8.62	8.62	629.71
1980 01 03 12	36979.20	0.37	318.97	0.00	9.84	9.84	655.62
1980 01 04 12	37022.48	5.03	265.50	0.00	13.77	13.77	910.04
1980 01 05 12	37290.28	1.30	327.02	0.00	12.18	12.18	849.86
1980 01 06 12	37324.80	0.00	359.89	0.00	7.88	7.88	640.77
1980 01 07 12	37324.80	0.00	403.96	0.00	9.38	9.38	635.58
1980 01 08 12	37324.80	0.00	396.82	0.00	14.98	14.98	895.78
1980 01 09 12	37324.80	0.00	328.90	0.00	19.67	19.67	1334.93
1980 01 10 12	37324.80	0.00	345.11	0.00	20.54	20.54	1446.60
1980 01 11 12	37324.80	0.13	266.94	0.00	21.41	21.41	1563.07
1980 01 12 12	37324.80	8.61	231.74	0.00	21.53	21.53	1669.49
1980 01 13 12	37368.08	9.31	194.75	0.00	21.73	21.73	1859.56
1980 01 14 12	37670.40	2.30	143.88	0.00	22.63	22.63	1991.05
1980 01 15 12	37670.40	0.12	339.32	0.00	17.56	17.56	1293.22
1980 01 16 12	37670.40	0.00	379.99	0.00	16.44	16.44	1082.08
1980 01 17 12	37670.40	0.00	378.42	0.00	17.91	17.91	1183.55
1980 01 18 12	37670.40	0.00	317.84	0.00	19.64	19.64	1397.10
1980 01 19 12	37670.40	0.00	355.14	0.00	19.01	19.01	1311.49
1980 01 20 12	37860.17	0.00	375.87	0.00	18.27	18.27	1180.96
1980 01 21 12	38016.00	0.00	396.74	0.00	17.08	17.08	1075.87
1980 01 22 12	38016.00	0.37	296.29	0.00	18.54	18.54	1267.10
1980 01 23 12	38016.00	10.15	195.16	0.00	19.89	19.89	1472.99
1980 01 24 12	38016.00	2.65	406.81	0.00	11.37	11.37	822.25
1980 01 25 12	38016.00	0.00	422.96	0.00	12.06	12.06	838.74
1980 01 26 12	38361.60	1.45	269.54	0.00	18.66	18.66	1392.14
1980 01 27 12	38361.60	4.97	191.95	0.00	20.33	20.33	1653.38
1980 01 28 12	38361.60	1.21	311.38	0.00	17.64	17.64	1348.56
1980 01 29 12	38361.60	0.00	396.55	0.00	15.65	15.65	1074.10
1980 01 30 12	38361.60	0.00	423.62	0.00	15.81	15.81	1013.47
1980 01 31 12	38707.20	0.02	389.03	0.00	17.34	17.34	1082.09
1980 02 01 12	38707.20	0.02	422.13	0.00	13.61	13.61	788.75
1980 02 02 12	38707.20	0.00	445.58	0.00	7.79	7.79	571.19
1980 02 03 12	38707.20	0.00	354.84	0.00	9.49	9.49	707.12
1980 02 04 12	38896.97	0.00	452.25	0.00	6.73	6.73	544.53
1980 02 05 12	39052.80	0.00	458.52	0.00	8.42	8.42	558.08
1980 02 06 12	39052.80	0.00	467.41	0.00	10.23	10.23	584.53
1980 02 07 12	39052.80	0.00	463.94	0.00	9.75	9.75	585.20
1980 02 08 12	39052.80	0.00	472.99	0.00	10.86	10.86	660.18
1980 02 09 12	39398.40	1.52	345.58	0.00	15.75	15.75	989.63
1980 02 10 12	39398.40	20.83	232.35	0.00	18.31	18.31	1327.48
1980 02 11 12	39398.40	5.38	342.63	0.00	13.47	13.47	1029.89
1980 02 12 12	39398.40	0.00	406.13	0.00	12.38	12.38	917.51
1980 02 13 12	39744.00	0.03	345.34	0.00	13.87	13.87	1022.91
1980 02 14 12	39744.00	2.43	221.91	0.00	16.60	16.60	1362.35
1980 02 15 12	39744.00	27.61	142.49	0.00	16.98	16.98	1526.80
1980 02 16 12	39744.00	7.32	292.23	0.00	17.79	17.79	1408.98
1980 02 17 12	40089.60	0.94	321.05	0.00	15.44	15.44	1093.09
1980 02 18 12	40089.60	0.29	407.06	0.00	11.22	11.22	903.33
1980 02 19 12	40089.60	10.64	307.20	0.00	15.28	15.28	1148.45
1980 02 20 12	40132.88	2.80	482.13	0.00	15.71	15.71	1052.85
1980 02 21 12	40435.20	0.00	468.01	0.00	18.34	18.34	1197.63
1980 02 22 12	40435.20	0.00	471.11	0.00	19.37	19.37	1340.21
1980 02 23 12	40435.20	0.00	402.91	0.00	22.73	22.73	1778.20
