  27.74
  24.00
  75336437
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36979.20	0.69	293.96	0.00	12.27	12.27	932.24
1980 01 02 12	36979.20	0.00	384.50	0.00	9.38	9.38	695.65
1980 01 03 12	36979.20	0.36	365.38	0.00	10.82	10.82	721.70
1980 01 04 12	36979.20	5.98	257.34	0.00	14.33	14.33	988.38
1980 01 05 12	36979.20	1.64	269.05	0.00	13.03	13.03	943.01
1980 01 06 12	37022.22	0.02	366.23	0.00	8.25	8.25	673.89
1980 01 07 12	37324.80	0.00	397.96	0.00	10.01	10.01	694.58
1980 01 08 12	37324.80	0.00	389.46	0.00	15.75	15.75	987.60
1980 01 09 12	37324.80	0.00	321.22	0.00	20.18	20.18	1435.09
1980 01 10 12	37324.80	0.00	331.39	0.00	21.27	21.27	1591.10
1980 01 11 12	37324.80	0.14	281.87	0.00	22.09	22.09	1723.18
1980 01 12 12	37324.80	4.88	191.59	0.00	21.33	21.33	1769.67
1980 01 13 12	37324.80	7.45	176.95	0.00	20.14	20.14	1764.00
1980 01 14 12	37324.80	5.42	162.37	0.00	21.16	21.16	1830.51
1980 01 15 12	37670.40	1.00	326.49	0.00	17.05	17.05	1288.54
1980 01 16 12	37670.40	0.00	371.49	0.00	17.09	17.09	1168.17
1980 01 17 12	37670.40	0.00	357.54	0.00	19.17	19.17	1337.10
1980 01 18 12	37670.40	0.02	244.49	0.00	20.25	20.25	1541.27
1980 01 19 12	37670.40	0.00	349.01	0.00	19.46	19.46	1378.56
1980 01 20 12	37670.40	0.00	368.59	0.00	18.66	18.66	1237.56
1980 01 21 12	38016.00	0.00	389.04	0.00	17.70	17.70	1142.71
1980 01 22 12	38016.00	0.32	343.58	0.00	19.00	19.00	1295.22
1980 01 23 12	38016.00	4.42	213.10	0.00	19.23	19.23	1401.81
1980 01 24 12	38016.00	1.14	392.71	0.00	11.22	11.22	831.09
1980 01 25 12	38016.00	0.00	409.42	0.00	13.11	13.11	927.70
1980 01 26 12	38059.02	4.40	245.93	0.00	19.05	19.05	1484.28
1980 01 27 12	38361.60	18.77	177.85	0.00	20.38	20.38	1702.06
1980 01 28 12	38361.60	4.63	332.69	0.00	17.45	17.45	1337.44
1980 01 29 12	38361.60	0.00	400.32	0.00	15.73	15.73	1096.66
1980 01 30 12	38361.60	0.00	414.06	0.00	16.49	16.49	1104.56
1980 01 31 12	38644.23	0.09	319.73	0.00	17.50	17.50	1182.39
1980 02 01 12	38707.20	0.36	320.29	0.00	12.68	12.68	836.01
1980 02 02 12	38707.20	0.09	442.83	0.00	7.34	7.34	583.85
1980 02 03 12	38707.20	0.00	371.09	0.00	8.62	8.62	684.54
1980 02 04 12	38707.20	0.00	436.32	0.00	7.16	7.16	608.13
1980 02 05 12	39052.80	0.00	443.50	0.00	8.87	8.87	646.30
1980 02 06 12	39052.80	0.02	378.30	0.00	10.52	10.52	693.60
1980 02 07 12	39052.80	0.00	443.20	0.00	10.18	10.18	685.25
1980 02 08 12	39052.80	0.00	466.82	0.00	11.26	11.26	739.15
1980 02 09 12	39398.40	0.77	403.74	0.00	16.48	16.48	1058.93
1980 02 10 12	39398.40	23.69	275.87	0.00	17.38	17.38	1236.24
1980 02 11 12	39398.40	6.20	296.90	0.00	13.24	13.24	1025.16
1980 02 12 12	39398.40	0.00	413.14	0.00	12.02	12.02	909.76
1980 02 13 12	39744.00	0.04	402.55	0.00	13.47	13.47	1005.32
1980 02 14 12	39744.00	2.57	217.48	0.00	16.42	16.42	1375.70
1980 02 15 12	39744.00	17.92	157.21	0.00	17.05	17.05	1536.61
1980 02 16 12	39744.00	4.66	326.38	0.00	17.79	17.79	1420.94
1980 02 17 12	40089.60	4.61	321.06	0.00	14.93	14.93	1091.45
1980 02 18 12	40089.60	1.63	334.84	0.00	11.39	11.39	946.65
1980 02 19 12	40089.60	2.75	301.41	0.00	14.75	14.75	1143.39
1980 02 20 12	40089.60	0.69	477.03	0.00	15.22	15.22	1074.08
1980 02 21 12	40435.20	0.00	447.08	0.00	18.77	18.77	1301.75
1980 02 22 12	40435.20	0.00	459.33	0.00	19.20	19.20	1390.71
1980 02 23 12	40435.20	0.00	386.14	0.00	22.27	22.27	1799.63
1980 02 24 12	40478.22	0.04	251.45	0.00	22.96	22.96	2013.08
1980 02 25 12	40780.80	3.40	215.29	0.00	21.56	21.56	1819.34
1980 02 26 12	40780.80	0.89	431.41	0.00	14.63	14.63	1065.07
1980 02 27 12	40780.80	0.00	509.99	0.00	9.97	9.97	718.26
