  34.36
 124.00
  28736579
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	35238.98	0.00	196.54	0.00	5.06	5.06	699.90
1980 01 02 12	35251.20	0.00	316.68	0.00	3.74	3.74	531.07
1980 01 03 12	35251.20	8.54	226.56	0.00	5.35	5.35	579.69
1980 01 04 12	35251.20	2.85	214.78	0.00	4.81	4.81	623.45
1980 01 05 12	35251.20	0.00	188.59	0.00	2.29	2.29	552.97
1980 01 06 12	35251.20	2.47	241.91	0.00	1.27	1.27	464.36
1980 01 07 12	35251.20	3.66	196.21	0.00	4.45	4.45	596.15
1980 01 08 12	35251.20	0.95	219.20	0.00	3.28	3.28	601.41
1980 01 09 12	35258.02	0.00	264.14	0.00	4.43	4.43	642.49
1980 01 10 12	35596.80	12.39	235.25	0.00	5.70	5.70	693.58
1980 01 11 12	35596.80	4.75	209.39	0.00	11.46	11.46	950.80
1980 01 12 12	35596.80	0.21	321.23	0.00	7.11	7.11	674.92
1980 01 13 12	35596.80	0.00	308.10	0.00	5.28	5.28	640.08
1980 01 14 12	35596.80	0.00	290.29	0.00	9.35	9.35	855.44
1980 01 15 12	35930.18	0.39	230.72	0.00	9.62	9.62	864.25
1980 01 16 12	35942.40	3.80	194.83	0.00	10.74	10.74	1005.28
1980 01 17 12	35942.40	10.19	107.72	0.00	12.72	12.72	1221.98
1980 01 18 12	35942.40	2.99	228.83	0.00	12.09	12.09	1096.82
1980 01 19 12	35942.40	0.00	352.45	0.00	8.60	8.60	701.80
1980 01 20 12	36288.00	0.00	345.04	0.00	10.12	10.12	752.84
1980 01 21 12	36288.00	12.49	209.79	0.00	9.98	9.98	870.61
1980 01 22 12	36288.00	14.92	111.88	0.00	7.66	7.66	823.18
1980 01 23 12	36288.00	3.58	298.96	0.00	2.71	2.71	569.28
1980 01 24 12	36621.38	0.00	355.64	0.00	4.10	4.10	573.66
1980 01 25 12	36633.60	2.40	253.62	0.00	8.92	8.92	800.56
1980 01 26 12	36633.60	1.57	180.62	0.00	9.99	9.99	913.12
1980 01 27 12	36633.60	0.26	312.46	0.00	6.82	6.82	722.52
1980 01 28 12	36979.20	1.03	225.35	0.00	3.14	3.14	560.97
1980 01 29 12	36979.20	0.87	197.38	0.00	1.33	1.33	505.30
1980 01 30 12	36979.20	7.84	118.30	0.00	-0.32	-0.32	465.49
1980 01 31 12	36979.20	2.70	243.00	0.00	-2.82	-2.82	361.07
1980 02 01 12	37324.80	0.05	339.83	0.00	-5.97	-5.97	264.11
1980 02 02 12	37324.80	0.00	417.85	0.00	-6.19	-6.19	245.29
1980 02 03 12	37324.80	0.00	383.55	0.00	-3.38	-3.38	315.35
1980 02 04 12	37670.40	0.55	303.29	0.00	-1.51	-1.51	379.18
1980 02 05 12	37670.40	6.04	198.08	0.00	-0.27	-0.27	454.05
1980 02 06 12	37670.40	1.95	172.78	0.00	0.35	0.35	495.55
1980 02 07 12	37670.40	0.00	364.91	0.00	-1.63	-1.63	404.90
1980 02 08 12	38016.00	22.75	214.26	0.00	1.00	1.00	505.39
1980 02 09 12	38016.00	12.68	131.33	0.00	1.66	1.66	551.26
1980 02 10 12	38016.00	1.70	292.33	0.00	-1.14	-1.14	416.97
1980 02 11 12	38361.60	0.00	377.93	0.00	-4.10	-4.10	313.82
1980 02 12 12	38361.60	0.00	376.75	0.00	-1.86	-1.86	363.85
1980 02 13 12	38361.60	0.00	429.44	0.00	-0.12	-0.12	374.36
1980 02 14 12	38707.20	0.00	428.54	0.00	4.35	4.35	487.24
1980 02 15 12	38707.20	6.68	312.90	0.00	8.30	8.30	659.16
1980 02 16 12	38707.20	2.23	421.50	0.00	6.31	6.31	555.24
1980 02 17 12	39052.80	0.00	422.86	0.00	-2.45	-2.45	295.43
1980 02 18 12	39052.80	0.00	449.74	0.00	-3.10	-3.10	294.83
1980 02 19 12	39052.80	6.07	299.28	0.00	3.59	3.59	580.81
1980 02 20 12	39398.40	2.02	411.56	0.00	10.38	10.38	906.20
1980 02 21 12	39398.40	0.06	312.78	0.00	13.62	13.62	1095.61
1980 02 22 12	39731.78	0.02	363.00	0.00	17.87	17.87	1401.47
1980 02 23 12	39744.00	0.00	427.44	0.00	16.56	16.56	1138.21
1980 02 24 12	39744.00	0.00	450.93	0.00	12.57	12.57	784.95
1980 02 25 12	40089.60	0.00	443.66	0.00	8.60	8.60	603.08
1980 02 26 12	40089.60	0.00	465.13	0.00	1.14	1.14	374.36
1980 02 27 12	40089.60	0.00	469.78	0.00	3.51	3.51	477.15
1980 02 28 12	40435.20	0.00	457.55	0.00	11.02	11.02	750.90
1980 02 29 12	40435.20	1.52	421.20	0.00	7.06	7.06	569.30
1980 03 01 12	40435.20	3.03	384.86	0.00	3.11	3.11	387.45
1980 03 02 12	40780.80	0.79	417.55	0.00	-4.53	-4.53	250.19
1980 03 03 12	40780.80	0.00	523.08	0.00	-5.22	-5.22	256.03
1980 03 04 12	41126.40	9.18	370.90	0.00	3.35	3.35	530.31
1980 03 05 12	41126.40	3.06	332.16	0.00	8.72	8.72	772.56
1980 03 06 12	41126.40	0.00	486.45	0.00	5.94	5.94	609.86
1980 03 07 12	41472.00	37.07	317.72	0.00	11.19	11.19	952.76
1980 03 08 12	41472.00	12.36	315.42	0.00	16.79	16.79	1345.31
1980 03 09 12	41472.00	0.00	487.97	0.00	11.78	11.78	855.47
1980 03 10 12	41817.60	0.00	481.54	0.00	12.33	12.33	820.78
1980 03 11 12	41817.60	14.67	359.27	0.00	12.32	12.32	836.97
1980 03 12 12	42163.20	9.49	265.50	0.00	9.10	9.10	798.47
1980 03 13 12	42163.20	1.53	311.47	0.00	9.12	9.12	833.55
1980 03 14 12	42163.20	0.00	493.27	0.00	5.72	5.72	581.75
1980 03 15 12	42508.80	0.00	516.54	0.00	7.34	7.34	609.21
1980 03 16 12	42508.80	71.72	349.32	0.00	13.43	13.43	987.18
1980 03 17 12	42508.80	25.11	199.79	0.00	13.77	13.77	1114.88
1980 03 18 12	42854.40	0.40	514.07	0.00	7.29	7.29	643.41
1980 03 19 12	42854.40	25.19	354.78	0.00	6.80	6.80	680.31
