  31.40
  93.00
 787019824
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	35942.40	0.00	307.90	0.00	5.82	5.82	653.54
1980 01 02 12	35942.40	0.00	355.27	0.00	5.72	5.72	549.55
1980 01 03 12	35942.40	6.30	261.83	0.00	7.90	7.90	634.23
1980 01 04 12	35942.40	2.10	335.05	0.00	8.86	8.86	676.64
1980 01 05 12	35946.86	0.00	321.52	0.00	3.40	3.40	495.14
1980 01 06 12	36116.83	3.61	266.67	0.00	3.81	3.81	546.64
1980 01 07 12	36211.73	1.32	270.93	0.00	11.45	11.45	929.19
1980 01 08 12	36287.64	7.47	228.73	0.00	12.20	12.20	990.20
1980 01 09 12	36288.00	2.48	128.68	0.00	10.35	10.35	1003.17
1980 01 10 12	36288.00	36.25	217.83	0.00	10.97	10.97	1083.05
1980 01 11 12	36288.00	12.25	213.61	0.00	16.32	16.32	1365.11
1980 01 12 12	36288.00	0.06	342.87	0.00	12.58	12.58	971.67
1980 01 13 12	36399.26	0.00	311.99	0.00	10.17	10.17	879.16
1980 01 14 12	36590.50	0.00	271.91	0.00	12.24	12.24	1056.74
1980 01 15 12	36633.60	1.77	273.94	0.00	12.32	12.32	1028.16
1980 01 16 12	36633.60	22.75	186.71	0.00	14.42	14.42	1267.40
1980 01 17 12	36633.60	14.55	70.10	0.00	15.58	15.58	1514.95
1980 01 18 12	36633.60	2.39	228.02	0.00	15.60	15.60	1412.03
1980 01 19 12	36808.03	0.00	362.20	0.00	13.01	13.01	1018.51
1980 01 20 12	36978.84	0.00	364.06	0.00	13.73	13.73	1013.00
1980 01 21 12	36979.20	3.03	232.73	0.00	14.88	14.88	1184.41
1980 01 22 12	36979.20	25.52	228.66	0.00	13.96	13.96	1121.70
1980 01 23 12	36979.20	8.17	334.50	0.00	8.16	8.16	747.51
1980 01 24 12	37202.16	0.00	387.25	0.00	5.85	5.85	628.05
1980 01 25 12	37324.80	11.26	233.08	0.00	10.63	10.63	955.56
1980 01 26 12	37324.80	4.65	121.02	0.00	12.67	12.67	1176.36
1980 01 27 12	37324.80	0.30	280.98	0.00	10.22	10.22	977.36
1980 01 28 12	37436.06	0.00	255.14	0.00	8.02	8.02	839.27
1980 01 29 12	37670.40	0.00	275.80	0.00	7.49	7.49	820.33
1980 01 30 12	37670.40	15.02	282.60	0.00	9.56	9.56	817.03
1980 01 31 12	37670.40	5.01	412.27	0.00	8.59	8.59	608.33
1980 02 01 12	37781.66	0.00	364.41	0.00	1.38	1.38	400.52
1980 02 02 12	38016.00	0.00	386.84	0.00	-0.55	-0.55	397.69
1980 02 03 12	38016.00	0.00	400.62	0.00	2.57	2.57	502.37
1980 02 04 12	38016.00	0.00	382.56	0.00	5.58	5.58	619.69
1980 02 05 12	38238.96	8.56	284.71	0.00	5.06	5.06	617.65
1980 02 06 12	38361.60	2.85	375.87	0.00	5.81	5.81	630.77
1980 02 07 12	38361.60	0.00	426.58	0.00	3.87	3.87	521.60
1980 02 08 12	38361.60	35.46	304.74	0.00	5.80	5.80	636.15
1980 02 09 12	38706.84	27.24	261.59	0.00	8.41	8.41	771.99
1980 02 10 12	38707.20	5.14	334.97	0.00	3.74	3.74	566.59
1980 02 11 12	38707.20	0.00	416.13	0.00	1.11	1.11	457.46
1980 02 12 12	38930.16	0.00	415.54	0.00	3.65	3.65	543.22
1980 02 13 12	39052.80	0.00	407.96	0.00	5.38	5.38	613.67
1980 02 14 12	39052.80	0.00	450.10	0.00	7.29	7.29	647.42
1980 02 15 12	39057.27	0.60	334.79	0.00	11.79	11.79	810.81
1980 02 16 12	39398.40	0.22	424.20	0.00	12.17	12.17	773.80
1980 02 17 12	39398.40	0.01	427.92	0.00	2.86	2.86	445.12
1980 02 18 12	39398.40	0.00	468.04	0.00	1.62	1.62	429.45
1980 02 19 12	39744.00	0.08	367.43	0.00	7.73	7.73	742.15
1980 02 20 12	39744.00	0.03	399.56	0.00	16.49	16.49	1370.98
1980 02 21 12	39744.00	0.74	256.64	0.00	20.18	20.18	1778.42
1980 02 22 12	40070.80	0.25	354.15	0.00	20.66	20.66	1784.95
1980 02 23 12	40089.60	0.00	408.19	0.00	20.88	20.88	1629.74
1980 02 24 12	40089.60	0.00	454.81	0.00	18.09	18.09	1213.72
1980 02 25 12	40392.09	0.00	454.50	0.00	13.91	13.91	888.22
1980 02 26 12	40435.20	0.00	482.92	0.00	7.00	7.00	566.43
1980 02 27 12	40435.20	0.00	487.54	0.00	6.83	6.83	577.67
1980 02 28 12	40704.54	0.00	483.44	0.00	11.48	11.48	811.88
1980 02 29 12	40780.80	1.81	471.79	0.00	10.71	10.71	740.74
1980 03 01 12	40780.80	3.62	461.04	0.00	9.94	9.94	669.57
1980 03 02 12	41050.13	0.02	429.18	0.00	1.11	1.11	380.19
