  31.97
 151.00
1364340287
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	35829.34	0.00	166.29	0.00	5.52	5.52	692.83
1980 01 02 12	35899.65	0.00	320.25	0.00	3.43	3.43	529.47
1980 01 03 12	35940.50	3.75	260.04	0.00	6.43	6.43	588.93
1980 01 04 12	35942.40	3.60	241.47	0.00	9.13	9.13	709.06
1980 01 05 12	35942.40	0.78	243.78	0.00	6.21	6.21	632.49
1980 01 06 12	35942.40	0.00	336.55	0.00	2.37	2.37	464.53
1980 01 07 12	35942.40	0.01	343.51	0.00	4.56	4.56	553.00
1980 01 08 12	35969.39	4.60	203.32	0.00	10.90	10.90	974.97
1980 01 09 12	36086.43	1.53	183.72	0.00	15.06	15.06	1306.88
1980 01 10 12	36213.75	0.01	292.43	0.00	14.11	14.11	1140.51
1980 01 11 12	36286.10	2.59	176.42	0.00	12.31	12.31	1032.13
1980 01 12 12	36288.00	0.86	336.01	0.00	11.18	11.18	885.81
1980 01 13 12	36288.00	3.89	221.29	0.00	10.53	10.53	853.85
1980 01 14 12	36288.00	1.30	336.58	0.00	8.61	8.61	733.26
1980 01 15 12	36349.29	0.06	337.21	0.00	8.26	8.26	701.39
1980 01 16 12	36520.54	3.47	262.21	0.00	9.82	9.82	801.30
1980 01 17 12	36633.60	6.41	234.99	0.00	12.88	12.88	1067.65
1980 01 18 12	36633.60	3.15	170.77	0.00	16.52	16.52	1369.38
1980 01 19 12	36633.60	0.46	356.48	0.00	13.19	13.19	979.37
1980 01 20 12	36660.60	0.00	370.61	0.00	12.40	12.40	839.41
1980 01 21 12	36866.14	0.00	363.52	0.00	12.95	12.95	905.05
1980 01 22 12	36979.20	22.91	236.97	0.00	14.15	14.15	1060.64
1980 01 23 12	36979.20	10.43	278.02	0.00	11.91	11.91	876.83
1980 01 24 12	36979.20	0.93	372.34	0.00	5.01	5.01	558.41
1980 01 25 12	37080.11	7.32	267.53	0.00	7.40	7.40	719.50
1980 01 26 12	37305.89	7.46	181.49	0.00	10.72	10.72	984.33
1980 01 27 12	37324.80	2.26	77.72	0.00	10.37	10.37	1038.95
1980 01 28 12	37324.80	0.19	312.19	0.00	8.26	8.26	821.36
1980 01 29 12	37386.08	0.00	383.78	0.00	7.96	7.96	707.87
1980 01 30 12	37651.48	6.43	287.59	0.00	9.58	9.58	756.44
1980 01 31 12	37670.40	4.66	290.85	0.00	9.64	9.64	718.88
1980 02 01 12	37670.40	0.84	407.64	0.00	2.14	2.14	398.15
1980 02 02 12	37771.31	0.00	398.14	0.00	-1.46	-1.46	312.26
1980 02 03 12	38014.10	0.00	404.43	0.00	-0.48	-0.48	350.56
1980 02 04 12	38016.00	0.00	405.96	0.00	2.13	2.13	421.30
1980 02 05 12	38016.00	4.09	304.24	0.00	2.65	2.65	455.80
1980 02 06 12	38203.23	1.98	320.70	0.00	4.11	4.11	513.45
1980 02 07 12	38361.60	0.21	416.60	0.00	2.76	2.76	444.56
1980 02 08 12	38361.60	0.00	412.12	0.00	3.60	3.60	492.27
1980 02 09 12	38388.60	11.82	285.16	0.00	6.78	6.78	657.24
1980 02 10 12	38705.30	5.22	299.47	0.00	7.49	7.49	673.79
1980 02 11 12	38707.20	0.43	379.67	0.00	2.83	2.83	489.14
1980 02 12 12	38707.20	0.00	425.34	0.00	3.93	3.93	503.43
1980 02 13 12	38978.56	0.00	394.69	0.00	5.99	5.99	573.41
