  31.11
  54.00
2925435530
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36086.88	0.01	203.17	0.00	8.24	8.24	765.04
1980 01 02 12	36188.07	0.00	348.30	0.00	6.51	6.51	600.58
1980 01 03 12	36274.91	0.28	350.28	0.00	7.79	7.79	587.09
1980 01 04 12	36288.00	3.74	245.79	0.00	9.97	9.97	737.71
1980 01 05 12	36288.00	1.17	254.49	0.00	8.63	8.63	700.54
1980 01 06 12	36288.00	0.01	351.91	0.00	3.73	3.73	476.39
1980 01 07 12	36288.00	0.00	371.88	0.00	5.82	5.82	527.67
1980 01 08 12	36288.00	1.25	241.89	0.00	11.58	11.58	878.58
1980 01 09 12	36319.64	0.49	232.72	0.00	14.59	14.59	1136.53
1980 01 10 12	36432.48	0.89	235.40	0.00	15.16	15.16	1209.81
1980 01 11 12	36581.13	2.26	215.08	0.00	15.00	15.00	1209.00
1980 01 12 12	36633.60	4.46	210.58	0.00	15.29	15.29	1187.37
1980 01 13 12	36633.60	5.77	201.18	0.00	11.07	11.07	933.47
1980 01 14 12	36633.60	3.26	161.56	0.00	8.36	8.36	829.16
1980 01 15 12	36633.60	0.56	346.03	0.00	8.96	8.96	768.37
1980 01 16 12	36693.44	0.00	372.16	0.00	11.65	11.65	835.66
1980 01 17 12	36926.73	0.39	261.97	0.00	16.04	16.04	1175.92
1980 01 18 12	36979.20	0.66	207.74	0.00	17.56	17.56	1357.79
1980 01 19 12	36979.20	0.17	358.36	0.00	14.36	14.36	997.67
1980 01 20 12	36979.20	0.00	388.11	0.00	11.46	11.46	730.68
1980 01 21 12	37010.84	0.00	385.76	0.00	12.87	12.87	800.20
1980 01 22 12	37224.88	8.81	273.84	0.00	14.87	14.87	990.06
1980 01 23 12	37324.80	26.37	267.75	0.00	14.70	14.70	971.41
1980 01 24 12	37324.80	7.29	390.17	0.00	7.13	7.13	606.44
1980 01 25 12	37324.80	1.18	264.62	0.00	8.54	8.54	773.67
1980 01 26 12	37384.64	25.87	134.12	0.00	11.78	11.78	1112.56
1980 01 27 12	37657.31	9.81	119.08	0.00	13.17	13.17	1239.96
1980 01 28 12	37670.40	0.69	272.26	0.00	11.54	11.54	1007.10
1980 01 29 12	37670.40	0.05	374.30	0.00	8.92	8.92	752.82
1980 01 30 12	37679.82	2.50	315.94	0.00	10.54	10.54	788.89
1980 01 31 12	37963.53	4.31	277.37	0.00	11.48	11.48	824.09
1980 02 01 12	38016.00	1.10	374.99	0.00	4.68	4.68	524.27
1980 02 02 12	38016.00	0.00	377.38	0.00	0.90	0.90	401.81
1980 02 03 12	38025.42	0.00	409.45	0.00	0.66	0.66	383.68
1980 02 04 12	38348.51	0.00	407.74	0.00	2.12	2.12	414.57
1980 02 05 12	38361.60	1.09	326.80	0.00	3.23	3.23	462.85
1980 02 06 12	38361.60	1.16	273.45	0.00	6.48	6.48	619.30
1980 02 07 12	38421.44	0.31	363.62	0.00	4.21	4.21	505.92
1980 02 08 12	38707.20	0.01	429.07	0.00	4.79	4.79	526.45
1980 02 09 12	38707.20	5.25	326.40	0.00	10.36	10.36	748.14
1980 02 10 12	38707.20	10.68	291.86	0.00	11.50	11.50	831.78
1980 02 11 12	38902.15	2.84	357.01	0.00	7.39	7.39	685.69
1980 02 12 12	39052.80	0.00	384.43	0.00	6.47	6.47	654.88
1980 02 13 12	39052.80	0.00	362.01	0.00	8.20	8.20	750.34
1980 02 14 12	39062.22	0.00	377.18	0.00	10.32	10.32	856.18
1980 02 15 12	39398.40	0.20	403.64	0.00	12.93	12.93	940.59
1980 02 16 12	39398.40	7.11	317.34	0.00	14.26	14.26	958.51
1980 02 17 12	39398.40	2.07	445.90	0.00	9.76	9.76	669.55
1980 02 18 12	39730.91	0.70	398.32	0.00	5.60	5.60	534.68
1980 02 19 12	39744.00	0.19	454.73	0.00	8.99	8.99	692.97
1980 02 20 12	39744.00	0.00	452.62	0.00	13.31	13.31	946.41
1980 02 21 12	39938.95	0.00	410.39	0.00	18.43	18.43	1335.50
