  47.86
1309.00
  33655453
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	29721.60	0.00	127.16	0.00	1.97	1.97	368.33
1980 01 02 12	29721.60	2.23	165.67	0.00	-4.36	-4.36	240.91
1980 01 03 12	29721.60	0.92	206.67	0.00	-4.17	-4.17	218.69
1980 01 04 12	29875.94	7.77	152.94	0.00	-6.02	-6.02	196.25
1980 01 05 12	30067.20	3.64	185.02	0.00	-13.24	-13.24	103.36
1980 01 06 12	30067.20	0.28	162.19	0.00	-17.69	-17.69	66.11
1980 01 07 12	30067.20	0.54	157.04	0.00	-20.85	-20.85	58.87
1980 01 08 12	30067.20	1.94	165.24	0.00	-25.55	-25.55	37.97
1980 01 09 12	30412.80	4.77	165.05	0.00	-27.52	-27.52	33.36
1980 01 10 12	30412.80	2.13	145.92	0.00	-23.57	-23.57	52.19
1980 01 11 12	30412.80	0.19	241.28	0.00	-22.57	-22.57	57.82
1980 01 12 12	30567.14	0.00	246.45	0.00	-8.17	-8.17	167.69
1980 01 13 12	30758.40	0.00	226.28	0.00	0.29	0.29	302.05
1980 01 14 12	30758.40	0.00	237.53	0.00	-1.96	-1.96	272.85
1980 01 15 12	30912.74	0.00	245.02	0.00	-0.77	-0.77	271.55
1980 01 16 12	31104.00	0.00	237.94	0.00	-3.70	-3.70	225.06
1980 01 17 12	31104.00	0.00	235.35	0.00	-2.64	-2.64	252.33
1980 01 18 12	31449.60	0.00	228.91	0.00	-9.30	-9.30	154.31
1980 01 19 12	31449.60	0.00	249.08	0.00	-10.85	-10.85	132.63
1980 01 20 12	31449.60	0.00	261.50	0.00	-6.46	-6.46	177.66
1980 01 21 12	31795.20	0.00	188.38	0.00	-1.59	-1.59	300.26
1980 01 22 12	31795.20	0.00	239.00	0.00	-1.17	-1.17	338.31
1980 01 23 12	31949.54	0.00	183.95	0.00	2.96	2.96	455.32
1980 01 24 12	32140.80	0.02	233.28	0.00	-2.79	-2.79	251.74
1980 01 25 12	32140.80	0.01	259.60	0.00	-12.58	-12.58	100.96
1980 01 26 12	32486.40	0.38	173.47	0.00	-20.52	-20.52	58.74
1980 01 27 12	32486.40	0.16	226.51	0.00	-23.48	-23.48	47.96
1980 01 28 12	32832.00	0.00	266.38	0.00	-24.39	-24.39	40.37
1980 01 29 12	32832.00	0.00	265.82	0.00	-23.15	-23.15	43.51
1980 01 30 12	33177.60	0.00	291.09	0.00	-19.45	-19.45	57.43
1980 01 31 12	33177.60	0.00	279.83	0.00	-10.47	-10.47	116.07
1980 02 01 12	33523.20	0.00	295.15	0.00	-9.80	-9.80	124.07
1980 02 02 12	33523.20	0.00	291.62	0.00	-1.94	-1.94	227.37
1980 02 03 12	33868.80	0.00	276.99	0.00	-0.09	-0.09	276.96
1980 02 04 12	33868.80	0.00	278.63	0.00	-0.28	-0.28	280.91
1980 02 05 12	34214.40	0.00	295.22	0.00	-3.35	-3.35	211.80
1980 02 06 12	34214.40	0.09	217.57	0.00	-4.99	-4.99	197.24
1980 02 07 12	34560.00	0.22	230.77	0.00	-9.65	-9.65	144.85
1980 02 08 12	34560.00	0.08	318.33	0.00	-7.93	-7.93	137.17
1980 02 09 12	34905.60	0.00	291.47	0.00	-4.98	-4.98	167.57
1980 02 10 12	34905.60	0.00	303.47	0.00	-8.55	-8.55	133.64
1980 02 11 12	35251.20	0.00	327.34	0.00	-11.52	-11.52	100.80
1980 02 12 12	35251.20	0.14	236.15	0.00	-8.11	-8.11	143.09
1980 02 13 12	35596.80	0.53	242.18	0.00	-10.93	-10.93	117.67
1980 02 14 12	35596.80	0.35	192.52	0.00	-17.93	-17.93	75.41
1980 02 15 12	35942.40	0.37	206.16	0.00	-18.98	-18.98	73.82
1980 02 16 12	35942.40	0.13	347.64	0.00	-20.24	-20.24	53.77
1980 02 17 12	36288.00	0.00	353.76	0.00	-14.45	-14.45	75.56
1980 02 18 12	36633.60	0.55	257.59	0.00	-8.53	-8.53	141.12
1980 02 19 12	36633.60	0.22	341.44	0.00	-3.33	-3.33	209.96
1980 02 20 12	36979.20	0.09	249.15	0.00	-2.59	-2.59	224.09
1980 02 21 12	36979.20	1.12	260.90	0.00	-6.43	-6.43	173.80
1980 02 22 12	37324.80	0.45	330.66	0.00	-7.95	-7.95	150.22
1980 02 23 12	37479.14	0.00	359.01	0.00	-6.14	-6.14	156.47
1980 02 24 12	37670.40	0.00	369.44	0.00	-6.21	-6.21	138.89
1980 02 25 12	38016.00	0.00	383.94	0.00	-4.30	-4.30	144.89
1980 02 26 12	38016.00	0.00	381.24	0.00	0.50	0.50	211.28
1980 02 27 12	38361.60	0.00	380.48	0.00	4.83	4.83	281.86
1980 02 28 12	38361.60	2.06	302.60	0.00	1.27	1.27	220.70
1980 02 29 12	38707.20	1.79	352.10	0.00	-5.01	-5.01	161.75
1980 03 01 12	39052.80	1.53	400.74	0.00	-11.30	-11.30	102.78
1980 03 02 12	39052.80	0.18	372.15	0.00	-6.45	-6.45	125.62
1980 03 03 12	39398.40	1.84	312.08	0.00	-6.71	-6.71	126.23
1980 03 04 12	39552.74	2.15	251.01	0.00	-15.80	-15.80	74.16
1980 03 05 12	39744.00	0.59	420.37	0.00	-22.51	-22.51	38.07
1980 03 06 12	40089.60	0.00	430.21	0.00	-18.37	-18.37	42.52
1980 03 07 12	40089.60	0.00	428.89	0.00	-13.34	-13.34	64.39
1980 03 08 12	40435.20	0.00	437.00	0.00	-10.38	-10.38	92.66
1980 03 09 12	40780.80	0.26	336.07	0.00	-2.22	-2.22	198.40
1980 03 10 12	40780.80	0.72	326.52	0.00	-7.13	-7.13	147.81
1980 03 11 12	41126.40	0.25	425.98	0.00	-2.57	-2.57	188.48
1980 03 12 12	41126.40	0.00	326.53	0.00	-0.32	-0.32	248.97
1980 03 13 12	41472.00	0.00	438.52	0.00	-2.62	-2.62	187.47
1980 03 14 12	41817.60	0.00	446.15	0.00	1.16	1.16	215.38
1980 03 15 12	41817.60	0.20	308.96	0.00	2.18	2.18	275.17
1980 03 16 12	42163.20	0.08	377.24	0.00	-2.04	-2.04	211.58
1980 03 17 12	42508.80	0.00	447.52	0.00	-1.88	-1.88	187.68
1980 03 18 12	42508.80	0.00	448.25	0.00	0.75	0.75	220.85
1980 03 19 12	42854.40	0.19	327.89	0.00	2.22	2.22	290.14
1980 03 20 12	42854.40	0.08	455.41	0.00	-0.15	-0.15	220.77
1980 03 21 12	43200.00	0.01	353.35	0.00	1.02	1.02	254.11
1980 03 22 12	43545.60	0.01	447.47	0.00	0.20	0.20	221.49
1980 03 23 12	43545.60	0.02	367.78	0.00	0.76	0.76	225.61
1980 03 24 12	43891.20	0.10	369.67	0.00	0.71	0.71	244.87
1980 03 25 12	43891.20	1.53	278.13	0.00	-2.16	-2.16	243.93
1980 03 26 12	44236.80	0.65	334.83	0.00	-2.34	-2.34	226.84
1980 03 27 12	44582.40	0.01	481.64	0.00	-1.00	-1.00	191.23
1980 03 28 12	44582.40	0.00	492.18	0.00	1.44	1.44	205.06
1980 03 29 12	44928.00	0.10	459.72	0.00	2.53	2.53	223.63
1980 03 30 12	45273.60	14.11	345.13	0.00	3.10	3.10	298.54
1980 03 31 12	45273.60	9.87	189.93	0.00	-0.60	-0.60	365.39
1980 04 01 12	45619.20	10.22	144.52	0.00	-1.00	-1.00	430.82
1980 04 02 12	45619.20	4.71	211.79	0.00	-0.37	-0.37	418.13
1980 04 03 12	45964.80	1.01	289.19	0.00	-0.94	-0.94	340.29
1980 04 04 12	46310.40	0.21	509.00	0.00	0.35	0.35	264.38
1980 04 05 12	46310.40	0.00	511.95	0.00	4.96	4.96	343.60
1980 04 06 12	46656.00	0.13	324.31	0.00	5.74	5.74	461.39
1980 04 07 12	46847.26	0.06	317.86	0.00	3.04	3.04	426.65
1980 04 08 12	47001.60	0.00	468.67	0.00	2.35	2.35	343.04
1980 04 09 12	47347.20	5.81	400.92	0.00	4.11	4.11	353.27
1980 04 10 12	47347.20	2.72	282.74	0.00	3.72	3.72	408.24
1980 04 11 12	47692.80	0.55	380.32	0.00	-0.48	-0.48	294.79
1980 04 12 12	48038.40	0.17	497.16	0.00	2.66	2.66	316.99
1980 04 13 12	48038.40	0.00	542.16	0.00	6.67	6.67	367.67
