  44.32
2537.00
1087330020
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	31382.18	1.07	234.84	0.00	-5.91	-5.91	220.46
1980 01 02 12	31445.46	0.65	255.36	0.00	-7.51	-7.51	210.34
1980 01 03 12	31449.60	2.23	211.64	0.00	-7.55	-7.55	217.93
1980 01 04 12	31449.60	3.51	227.68	0.00	-7.90	-7.90	225.19
1980 01 05 12	31463.03	31.64	192.21	0.00	-5.91	-5.91	256.13
1980 01 06 12	31620.46	13.90	279.75	0.00	-15.04	-15.04	91.74
1980 01 07 12	31767.40	4.42	266.24	0.00	-17.28	-17.28	64.83
1980 01 08 12	31795.20	3.39	251.99	0.00	-14.87	-14.87	108.14
1980 01 09 12	31795.20	29.80	265.56	0.00	-11.70	-11.70	147.96
1980 01 10 12	31845.19	23.90	192.52	0.00	-6.81	-6.81	231.16
1980 01 11 12	32021.03	15.27	276.03	0.00	-13.01	-13.01	130.02
1980 01 12 12	32140.80	19.43	277.15	0.00	-10.45	-10.45	144.46
1980 01 13 12	32140.80	24.13	269.37	0.00	-7.53	-7.53	210.29
1980 01 14 12	32190.80	11.01	189.99	0.00	-1.84	-1.84	383.48
1980 01 15 12	32458.60	5.64	182.95	0.00	-1.80	-1.80	401.62
1980 01 16 12	32486.40	2.06	245.44	0.00	-5.60	-5.60	280.90
1980 01 17 12	32499.83	3.17	248.98	0.00	-5.27	-5.27	263.00
1980 01 18 12	32712.22	1.66	243.02	0.00	-8.88	-8.88	186.51
1980 01 19 12	32832.00	0.17	366.89	0.00	-18.31	-18.31	66.84
1980 01 20 12	32832.18	0.14	328.95	0.00	-18.27	-18.27	49.27
1980 01 21 12	33057.82	0.06	371.51	0.00	-16.20	-16.20	60.92
1980 01 22 12	33177.60	0.05	332.68	0.00	-16.07	-16.07	60.70
1980 01 23 12	33191.04	0.08	354.30	0.00	-16.17	-16.17	73.59
1980 01 24 12	33495.40	2.07	268.24	0.00	-11.78	-11.78	136.58
1980 01 25 12	33523.20	3.49	260.19	0.00	-11.24	-11.24	145.16
1980 01 26 12	33573.19	2.91	303.49	0.00	-18.69	-18.69	68.09
1980 01 27 12	33868.80	1.05	293.01	0.00	-23.61	-23.61	37.62
1980 01 28 12	33868.80	0.16	385.69	0.00	-30.19	-30.19	16.85
1980 01 29 12	34146.98	0.02	394.59	0.00	-28.02	-28.02	16.95
1980 01 30 12	34214.40	0.00	397.93	0.00	-24.06	-24.06	27.64
1980 01 31 12	34264.39	0.00	403.53	0.00	-21.43	-21.43	37.41
1980 02 01 12	34560.00	0.46	327.74	0.00	-19.06	-19.06	57.42
1980 02 02 12	34560.00	0.19	356.27	0.00	-9.82	-9.82	172.83
1980 02 03 12	34901.46	4.62	214.83	0.00	-4.28	-4.28	307.58
1980 02 04 12	34905.60	2.03	300.59	0.00	-5.41	-5.41	264.06
