  45.45
 944.00
12628561518
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	31073.10	0.23	204.91	0.00	-0.62	-0.62	198.75
1980 01 02 12	31102.06	0.36	189.70	0.00	-3.75	-3.75	168.26
1980 01 03 12	31104.00	0.11	217.90	0.00	-10.72	-10.72	113.32
1980 01 04 12	31133.45	0.01	197.74	0.00	-8.07	-8.07	149.47
1980 01 05 12	31259.33	0.06	168.90	0.00	-7.68	-7.68	157.90
1980 01 06 12	31386.34	0.11	228.86	0.00	-12.87	-12.87	88.97
1980 01 07 12	31436.90	0.13	196.00	0.00	-17.74	-17.74	59.48
1980 01 08 12	31449.60	0.04	184.83	0.00	-21.64	-21.64	49.51
1980 01 09 12	31519.80	0.00	233.67	0.00	-23.79	-23.79	41.82
1980 01 10 12	31648.11	0.10	227.96	0.00	-15.74	-15.74	70.40
1980 01 11 12	31782.49	0.06	223.37	0.00	-16.53	-16.53	65.76
1980 01 12 12	31795.20	0.01	266.71	0.00	-11.09	-11.09	102.26
1980 01 13 12	31865.40	0.00	198.30	0.00	2.50	2.50	290.76
1980 01 14 12	32036.56	0.02	206.07	0.00	0.02	0.02	248.82
1980 01 15 12	32140.80	0.01	238.06	0.00	-0.23	-0.23	211.02
1980 01 16 12	32145.19	0.00	230.13	0.00	-1.19	-1.19	193.14
1980 01 17 12	32339.31	0.01	231.58	0.00	-2.42	-2.42	183.25
1980 01 18 12	32484.46	0.06	184.31	0.00	-3.20	-3.20	196.85
1980 01 19 12	32490.79	0.03	248.68	0.00	-7.82	-7.82	133.31
1980 01 20 12	32684.91	0.00	255.60	0.00	-6.19	-6.19	132.51
1980 01 21 12	32830.06	0.00	239.85	0.00	-3.55	-3.55	169.66
1980 01 22 12	32836.39	0.07	223.43	0.00	-3.33	-3.33	192.55
1980 01 23 12	33073.36	0.04	234.21	0.00	1.09	1.09	266.27
1980 01 24 12	33177.60	0.10	155.91	0.00	4.92	4.92	375.53
1980 01 25 12	33247.80	0.04	253.02	0.00	-6.31	-6.31	147.96
1980 01 26 12	33510.50	0.00	184.81	0.00	-15.60	-15.60	68.70
1980 01 27 12	33523.20	0.00	235.96	0.00	-20.92	-20.92	48.60
1980 01 28 12	33721.71	0.00	239.09	0.00	-21.15	-21.15	43.96
1980 01 29 12	33868.80	0.30	242.49	0.00	-21.02	-21.02	44.85
1980 01 30 12	33939.00	0.21	225.54	0.00	-16.67	-16.67	65.16
1980 01 31 12	34212.46	0.04	310.02	0.00	-14.45	-14.45	59.34
1980 02 01 12	34214.40	0.12	282.31	0.00	-11.42	-11.42	84.10
1980 02 02 12	34529.10	0.52	220.12	0.00	-5.36	-5.36	158.78
1980 02 03 12	34560.00	0.25	253.95	0.00	-5.61	-5.61	160.17
1980 02 04 12	34801.36	1.28	234.78	0.00	-1.34	-1.34	216.30
1980 02 05 12	34905.60	0.52	236.50	0.00	1.26	1.26	253.95
1980 02 06 12	35060.93	0.00	314.57	0.00	-3.90	-3.90	153.51
1980 02 07 12	35251.20	0.56	184.89	0.00	-3.62	-3.62	191.40
1980 02 08 12	35363.60	0.23	260.37	0.00	-5.88	-5.88	159.40
1980 02 09 12	35596.80	0.00	338.16	0.00	-3.83	-3.83	130.52
1980 02 10 12	35667.00	0.00	287.17	0.00	-3.11	-3.11	144.94
1980 02 11 12	35942.40	0.00	299.13	0.00	-8.35	-8.35	110.26
1980 02 12 12	35971.85	0.25	316.67	0.00	-8.62	-8.62	94.97
1980 02 13 12	36288.00	0.86	206.06	0.00	-5.42	-5.42	152.61
1980 02 14 12	36317.45	1.65	200.42	0.00	-9.95	-9.95	125.67
1980 02 15 12	36633.60	0.58	298.43	0.00	-15.25	-15.25	74.39
1980 02 16 12	36663.06	0.01	355.13	0.00	-15.50	-15.50	58.23
