  40.82
3011.00
 188211649
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	32832.00	1.27	292.15	0.00	-5.27	-5.27	225.92
1980 01 02 12	32832.00	14.79	227.26	0.00	-6.77	-6.77	224.98
1980 01 03 12	32832.00	6.63	299.54	0.00	-11.77	-11.77	160.42
1980 01 04 12	32832.00	6.62	220.45	0.00	-6.94	-6.94	249.75
1980 01 05 12	32993.83	2.60	353.33	0.00	-5.16	-5.16	258.40
1980 01 06 12	33177.60	1.64	308.01	0.00	-8.39	-8.39	167.62
1980 01 07 12	33177.60	2.77	264.48	0.00	-12.58	-12.58	129.87
1980 01 08 12	33177.60	23.44	275.53	0.00	-11.95	-11.95	163.36
1980 01 09 12	33177.60	15.70	257.39	0.00	-6.27	-6.27	253.79
1980 01 10 12	33221.84	33.70	296.58	0.00	-7.47	-7.47	203.00
1980 01 11 12	33523.20	13.10	318.71	0.00	-13.68	-13.68	122.56
1980 01 12 12	33523.20	18.33	279.49	0.00	-6.71	-6.71	244.93
1980 01 13 12	33523.20	23.02	265.44	0.00	-3.07	-3.07	337.91
1980 01 14 12	33523.20	28.75	252.58	0.00	-2.22	-2.22	361.26
1980 01 15 12	33814.11	9.21	329.64	0.00	-4.47	-4.47	294.47
1980 01 16 12	33868.80	0.75	276.71	0.00	-6.60	-6.60	246.06
1980 01 17 12	33868.80	0.59	309.86	0.00	-7.54	-7.54	224.48
1980 01 18 12	33868.80	1.23	274.12	0.00	-6.94	-6.94	228.14
1980 01 19 12	34214.40	0.49	370.90	0.00	-11.82	-11.82	144.83
1980 01 20 12	34214.40	0.01	412.09	0.00	-14.42	-14.42	105.82
1980 01 21 12	34214.40	1.61	331.47	0.00	-11.80	-11.80	129.52
1980 01 22 12	34376.23	1.74	315.65	0.00	-12.53	-12.53	125.14
1980 01 23 12	34560.00	0.45	427.53	0.00	-14.14	-14.14	107.94
1980 01 24 12	34560.00	0.00	414.35	0.00	-8.56	-8.56	168.20
