  39.49
 334.00
1051085686
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33497.29	0.00	233.52	0.00	0.28	0.28	408.13
1980 01 02 12	33523.20	0.00	165.82	0.00	-0.37	-0.37	412.71
1980 01 03 12	33523.20	0.00	123.50	0.00	-2.33	-2.33	396.43
1980 01 04 12	33523.20	0.00	113.34	0.00	-1.79	-1.79	420.32
1980 01 05 12	33523.20	0.01	229.56	0.00	-2.42	-2.42	355.16
1980 01 06 12	33609.54	0.23	225.61	0.00	-2.36	-2.36	313.95
1980 01 07 12	33708.16	0.08	274.32	0.00	-7.83	-7.83	204.51
1980 01 08 12	33842.89	0.00	274.61	0.00	-7.88	-7.88	204.15
1980 01 09 12	33868.80	0.00	286.08	0.00	-8.34	-8.34	208.06
1980 01 10 12	33868.80	0.00	320.92	0.00	-1.61	-1.61	312.43
1980 01 11 12	33876.85	0.00	322.54	0.00	2.29	2.29	351.84
1980 01 12 12	34004.02	0.00	319.18	0.00	-0.31	-0.31	339.35
1980 01 13 12	34188.49	0.00	250.76	0.00	5.14	5.14	573.76
1980 01 14 12	34214.40	0.00	287.47	0.00	4.67	4.67	546.35
1980 01 15 12	34214.40	3.04	137.78	0.00	10.85	10.85	902.01
1980 01 16 12	34300.74	3.84	197.19	0.00	7.45	7.45	707.77
1980 01 17 12	34494.29	0.94	278.42	0.00	2.86	2.86	458.98
1980 01 18 12	34560.00	9.89	220.81	0.00	2.27	2.27	428.41
1980 01 19 12	34560.00	9.73	188.85	0.00	3.19	3.19	485.94
1980 01 20 12	34646.34	2.94	165.24	0.00	-0.26	-0.26	418.78
1980 01 21 12	34904.48	0.37	220.60	0.00	0.50	0.50	441.74
1980 01 22 12	34905.60	0.03	218.92	0.00	0.36	0.36	424.33
1980 01 23 12	34905.60	0.00	297.12	0.00	-1.16	-1.16	370.28
1980 01 24 12	35138.49	0.00	303.79	0.00	5.07	5.07	524.88
1980 01 25 12	35251.20	0.49	220.63	0.00	5.11	5.11	497.57
1980 01 26 12	35251.20	0.39	267.47	0.00	-3.18	-3.18	266.77
1980 01 27 12	35436.16	0.08	201.89	0.00	-8.95	-8.95	190.71
1980 01 28 12	35596.80	0.00	229.55	0.00	-10.63	-10.63	182.79
1980 01 29 12	35596.80	1.76	234.11	0.00	-10.50	-10.50	176.80
1980 01 30 12	35781.76	1.27	178.58	0.00	-9.08	-9.08	190.88
1980 01 31 12	35942.40	0.23	362.79	0.00	-14.93	-14.93	104.00
1980 02 01 12	35942.40	0.00	377.29	0.00	-13.92	-13.92	111.18
1980 02 02 12	36127.36	0.81	273.01	0.00	-5.47	-5.47	237.79
1980 02 03 12	36288.00	1.13	223.42	0.00	-2.74	-2.74	310.22
1980 02 04 12	36288.00	4.20	196.37	0.00	-4.27	-4.27	309.87
1980 02 05 12	36567.89	1.58	217.61	0.00	-1.98	-1.98	367.05
1980 02 06 12	36633.60	0.09	249.30	0.00	-4.43	-4.43	285.21
1980 02 07 12	36641.65	5.71	280.44	0.00	-8.29	-8.29	208.25
1980 02 08 12	36979.20	5.13	198.62	0.00	-4.94	-4.94	274.11
1980 02 09 12	36979.20	1.08	341.84	0.00	-8.20	-8.20	196.98
1980 02 10 12	37164.16	0.00	409.63	0.00	-9.92	-9.92	146.87
1980 02 11 12	37324.80	0.00	369.50	0.00	-7.80	-7.80	169.39
1980 02 12 12	37324.80	0.00	422.88	0.00	-10.94	-10.94	134.11
1980 02 13 12	37670.40	0.00	408.23	0.00	-4.22	-4.22	255.99
1980 02 14 12	37670.40	6.12	141.37	0.00	1.23	1.23	470.98
1980 02 15 12	37855.36	2.79	271.94	0.00	-2.88	-2.88	321.42
1980 02 16 12	38016.00	0.25	374.90	0.00	-9.26	-9.26	172.48
1980 02 17 12	38016.00	0.00	431.62	0.00	-10.60	-10.60	148.19
1980 02 18 12	38361.60	0.00	429.22	0.00	-4.09	-4.09	248.57
1980 02 19 12	38361.60	0.00	340.43	0.00	1.98	1.98	407.06
1980 02 20 12	38641.49	0.29	236.94	0.00	2.05	2.05	475.54
1980 02 21 12	38707.20	0.60	197.36	0.00	3.54	3.54	558.10
1980 02 22 12	38745.02	0.17	294.29	0.00	3.46	3.46	512.51
1980 02 23 12	39052.80	0.00	285.30	0.00	2.13	2.13	454.61
1980 02 24 12	39052.80	0.17	370.01	0.00	2.61	2.61	375.22
1980 02 25 12	39398.40	0.06	452.13	0.00	-0.05	-0.05	255.76
1980 02 26 12	39398.40	0.00	464.60	0.00	-2.00	-2.00	225.60
1980 02 27 12	39742.88	0.00	455.00	0.00	3.87	3.87	343.55
1980 02 28 12	39744.00	0.00	452.15	0.00	5.17	5.17	353.01
1980 02 29 12	39830.34	0.93	412.33	0.00	-2.79	-2.79	239.60
1980 03 01 12	40089.60	1.86	371.08	0.00	-10.74	-10.74	126.09
1980 03 02 12	40089.60	0.14	487.61	0.00	-11.58	-11.58	122.84
1980 03 03 12	40435.20	0.00	468.37	0.00	-1.18	-1.18	264.12
1980 03 04 12	40435.20	0.38	358.06	0.00	1.50	1.50	315.41
1980 03 05 12	40780.80	0.13	450.28	0.00	-5.83	-5.83	190.19
1980 03 06 12	40780.80	0.00	496.28	0.00	-2.02	-2.02	236.39
1980 03 07 12	41126.40	0.12	344.93	0.00	3.01	3.01	382.03
1980 03 08 12	41126.40	0.04	407.36	0.00	2.69	2.69	386.73
1980 03 09 12	41311.36	0.00	496.06	0.00	4.05	4.05	351.92
1980 03 10 12	41472.00	0.00	469.30	0.00	5.28	5.28	368.19
1980 03 11 12	41472.00	3.15	360.79	0.00	0.48	0.48	321.92
1980 03 12 12	41817.60	4.36	209.58	0.00	0.90	0.90	426.54
1980 03 13 12	41817.60	1.61	293.25	0.00	1.15	1.15	428.24
1980 03 14 12	42163.20	0.17	515.41	0.00	5.07	5.07	417.67
1980 03 15 12	42163.20	0.00	463.41	0.00	12.50	12.50	651.34
1980 03 16 12	42508.80	0.00	462.01	0.00	11.59	11.59	606.22
1980 03 17 12	42508.80	0.00	446.00	0.00	6.18	6.18	454.08
1980 03 18 12	42854.40	0.00	480.72	0.00	7.98	7.98	502.70
1980 03 19 12	42854.40	0.00	477.99	0.00	12.40	12.40	637.45
1980 03 20 12	43200.00	1.40	341.67	0.00	11.72	11.72	644.73
1980 03 21 12	43200.00	0.47	475.30	0.00	5.66	5.66	438.74
1980 03 22 12	43200.00	0.00	481.56	0.00	8.82	8.82	533.01
1980 03 23 12	43545.60	10.00	346.43	0.00	9.56	9.56	589.42
1980 03 24 12	43545.60	7.48	284.09	0.00	4.49	4.49	503.53
1980 03 25 12	43891.20	1.38	239.38	0.00	1.98	1.98	500.61
1980 03 26 12	43891.20	0.13	297.46	0.00	3.77	3.77	576.10
1980 03 27 12	44236.80	1.90	253.81	0.00	7.30	7.30	722.68
1980 03 28 12	44236.80	6.98	163.52	0.00	8.24	8.24	816.04
1980 03 29 12	44582.40	27.65	163.79	0.00	7.26	7.26	778.05
1980 03 30 12	44582.40	16.07	205.63	0.00	4.82	4.82	657.33
1980 03 31 12	44928.00	3.28	368.15	0.00	6.10	6.10	640.35
1980 04 01 12	44928.00	0.82	313.99	0.00	10.32	10.32	806.27
1980 04 02 12	45088.64	12.19	312.19	0.00	8.06	8.06	725.07
1980 04 03 12	45273.60	5.36	231.57	0.00	6.85	6.85	716.05
1980 04 04 12	45273.60	0.45	507.40	0.00	6.37	6.37	608.41
1980 04 05 12	45619.20	1.38	400.30	0.00	9.52	9.52	696.40
1980 04 06 12	45619.20	0.86	402.56	0.00	13.34	13.34	915.15
1980 04 07 12	45964.80	0.19	422.82	0.00	13.80	13.80	927.76
1980 04 08 12	45964.80	0.09	409.33	0.00	12.33	12.33	858.12
1980 04 09 12	46310.40	0.02	430.16	0.00	10.73	10.73	801.07
1980 04 10 12	46310.40	0.38	435.66	0.00	10.31	10.31	697.88
1980 04 11 12	46569.66	4.81	397.78	0.00	10.27	10.27	665.17
1980 04 12 12	46656.00	1.56	488.27	0.00	6.42	6.42	557.74
1980 04 13 12	46657.12	0.00	490.97	0.00	5.55	5.55	551.33
1980 04 14 12	47001.60	0.00	472.40	0.00	5.40	5.40	569.88
1980 04 15 12	47001.60	0.00	553.13	0.00	9.16	9.16	654.89
1980 04 16 12	47347.20	1.52	414.58	0.00	12.53	12.53	796.16
1980 04 17 12	47347.20	0.73	381.39	0.00	13.06	13.06	916.99
1980 04 18 12	47654.98	0.07	521.36	0.00	13.62	13.62	889.73
1980 04 19 12	47692.80	0.00	552.88	0.00	15.21	15.21	888.14
1980 04 20 12	47758.51	0.00	549.60	0.00	19.28	19.28	1060.58
1980 04 21 12	48038.40	0.00	543.19	0.00	21.34	21.34	1204.53
1980 04 22 12	48038.40	0.00	530.18	0.00	22.74	22.74	1318.84
1980 04 23 12	48384.00	0.00	535.50	0.00	20.34	20.34	1130.51
1980 04 24 12	48384.00	0.00	531.41	0.00	15.96	15.96	880.94
1980 04 25 12	48544.64	0.00	557.01	0.00	11.48	11.48	709.54
1980 04 26 12	48729.60	0.00	478.34	0.00	13.11	13.11	866.12
