  45.35
2513.00
2135826825
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	31070.61	2.51	200.84	0.00	-6.61	-6.61	230.65
1980 01 02 12	31104.00	2.03	233.05	0.00	-7.84	-7.84	216.58
1980 01 03 12	31115.67	2.26	236.96	0.00	-7.44	-7.44	214.16
1980 01 04 12	31194.26	1.35	246.47	0.00	-8.99	-8.99	198.28
1980 01 05 12	31283.54	2.46	231.36	0.00	-5.64	-5.64	250.73
1980 01 06 12	31374.69	12.92	263.05	0.00	-15.20	-15.20	94.97
1980 01 07 12	31442.47	8.21	241.38	0.00	-16.28	-16.28	70.97
1980 01 08 12	31461.27	2.14	237.91	0.00	-20.15	-20.15	65.77
1980 01 09 12	31579.21	1.88	280.66	0.00	-17.55	-17.55	79.77
1980 01 10 12	31660.21	18.12	246.59	0.00	-10.60	-10.60	135.43
1980 01 11 12	31788.07	7.46	300.52	0.00	-15.04	-15.04	106.32
1980 01 12 12	31795.78	5.67	261.24	0.00	-8.98	-8.98	194.82
1980 01 13 12	31924.81	2.67	248.74	0.00	-2.60	-2.60	339.75
1980 01 14 12	32033.19	3.52	228.70	0.00	-1.03	-1.03	398.74
1980 01 15 12	32140.80	8.96	205.29	0.00	-2.41	-2.41	353.95
1980 01 16 12	32185.68	3.12	303.29	0.00	-6.36	-6.36	246.93
1980 01 17 12	32351.41	1.05	270.19	0.00	-6.77	-6.77	220.36
1980 01 18 12	32486.40	6.08	268.63	0.00	-9.34	-9.34	166.15
1980 01 19 12	32531.28	2.32	347.71	0.00	-17.71	-17.71	75.70
1980 01 20 12	32697.01	0.00	351.86	0.00	-17.42	-17.42	77.57
1980 01 21 12	32832.00	0.45	280.71	0.00	-10.37	-10.37	151.69
1980 01 22 12	32876.88	0.19	353.98	0.00	-14.13	-14.13	103.42
1980 01 23 12	33070.00	0.00	355.77	0.00	-13.57	-13.57	108.97
1980 01 24 12	33177.60	0.31	302.83	0.00	-8.61	-8.61	166.54
1980 01 25 12	33307.21	4.56	291.43	0.00	-11.64	-11.64	116.51
1980 01 26 12	33516.07	1.86	314.91	0.00	-20.79	-20.79	52.45
1980 01 27 12	33523.78	1.80	274.91	0.00	-28.22	-28.22	26.96
1980 01 28 12	33733.81	0.74	375.25	0.00	-31.17	-31.17	18.69
1980 01 29 12	33868.80	0.00	377.07	0.00	-26.38	-26.38	27.85
1980 01 30 12	33998.41	0.00	382.71	0.00	-23.62	-23.62	36.77
1980 01 31 12	34214.40	0.00	381.19	0.00	-18.69	-18.69	69.32
1980 02 01 12	34226.07	0.70	298.30	0.00	-10.67	-10.67	165.63
1980 02 02 12	34526.61	0.29	330.63	0.00	-6.08	-6.08	252.78
1980 02 03 12	34560.00	4.25	224.17	0.00	-3.24	-3.24	323.58
1980 02 04 12	34798.00	3.35	281.97	0.00	-5.13	-5.13	259.99
1980 02 05 12	34905.60	0.66	395.30	0.00	-9.53	-9.53	163.99
1980 02 06 12	35085.14	11.80	248.15	0.00	-5.92	-5.92	245.67
1980 02 07 12	35251.20	13.25	225.83	0.00	-5.02	-5.02	281.41
1980 02 08 12	35404.27	3.45	411.85	0.00	-12.97	-12.97	125.30
1980 02 09 12	35596.80	0.00	411.23	0.00	-12.72	-12.72	103.51
1980 02 10 12	35726.41	0.00	415.79	0.00	-11.77	-11.77	116.80
1980 02 11 12	35942.40	0.00	407.48	0.00	-10.10	-10.10	140.68
1980 02 12 12	36032.66	1.48	327.74	0.00	-9.26	-9.26	156.96
1980 02 13 12	36288.00	4.90	321.61	0.00	-10.38	-10.38	140.09
1980 02 14 12	36378.27	5.02	330.47	0.00	-16.23	-16.23	83.90
1980 02 15 12	36633.60	9.42	278.31	0.00	-19.40	-19.40	69.67
1980 02 16 12	36723.86	3.33	443.60	0.00	-17.32	-17.32	87.55
1980 02 17 12	36979.20	1.44	367.87	0.00	-8.35	-8.35	186.95
1980 02 18 12	37108.81	4.50	337.23	0.00	-3.72	-3.72	287.84
1980 02 19 12	37324.80	2.86	310.97	0.00	-0.32	-0.32	389.42
1980 02 20 12	37477.88	13.11	275.65	0.00	-1.35	-1.35	370.76
1980 02 21 12	37670.40	6.39	330.40	0.00	-4.29	-4.29	294.18
1980 02 22 12	37849.94	8.34	315.09	0.00	-4.22	-4.22	281.79
1980 02 23 12	38016.00	4.54	345.21	0.00	-7.14	-7.14	206.91
1980 02 24 12	38286.69	0.54	471.81	0.00	-9.64	-9.64	147.00
1980 02 25 12	38361.60	0.00	474.55	0.00	-7.98	-7.98	162.76
1980 02 26 12	38700.07	0.00	465.53	0.00	-4.53	-4.53	235.13
1980 02 27 12	38707.20	0.00	463.72	0.00	-0.32	-0.32	330.65
1980 02 28 12	39052.80	0.14	439.35	0.00	-0.94	-0.94	316.37
1980 02 29 12	39052.80	4.72	465.98	0.00	-3.13	-3.13	273.17
1980 03 01 12	39398.40	9.29	488.28	0.00	-5.31	-5.31	229.95
1980 03 02 12	39398.98	0.28	412.44	0.00	-4.23	-4.23	239.29
