  45.11
2769.00
1708661460
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	31145.16	4.22	222.98	0.00	-6.01	-6.01	237.41
1980 01 02 12	31206.22	3.20	249.34	0.00	-7.51	-7.51	209.01
1980 01 03 12	31280.74	2.13	235.73	0.00	-8.24	-8.24	191.57
1980 01 04 12	31372.17	2.16	249.77	0.00	-9.57	-9.57	175.64
1980 01 05 12	31449.40	11.37	229.64	0.00	-8.30	-8.30	187.44
1980 01 06 12	31450.36	8.49	278.44	0.00	-15.95	-15.95	75.98
1980 01 07 12	31524.18	2.73	267.67	0.00	-18.58	-18.58	54.59
1980 01 08 12	31626.34	1.47	258.99	0.00	-20.63	-20.63	58.46
1980 01 09 12	31752.62	5.86	278.39	0.00	-17.79	-17.79	76.03
1980 01 10 12	31795.20	10.71	248.03	0.00	-9.18	-9.18	158.10
1980 01 11 12	31808.10	17.51	279.63	0.00	-14.78	-14.78	96.53
1980 01 12 12	31930.10	12.88	283.48	0.00	-13.14	-13.14	115.80
1980 01 13 12	32098.22	7.67	216.59	0.00	-4.47	-4.47	291.42
1980 01 14 12	32140.80	2.43	214.20	0.00	-1.76	-1.76	399.32
1980 01 15 12	32215.38	4.56	185.68	0.00	-0.93	-0.93	418.39
1980 01 16 12	32363.08	2.24	265.62	0.00	-5.54	-5.54	267.10
1980 01 17 12	32486.40	3.20	258.54	0.00	-6.28	-6.28	228.44
1980 01 18 12	32499.30	3.76	294.20	0.00	-7.67	-7.67	185.71
1980 01 19 12	32708.68	1.04	352.83	0.00	-16.52	-16.52	81.51
1980 01 20 12	32832.00	0.68	294.57	0.00	-19.03	-19.03	61.40
1980 01 21 12	32844.90	1.16	287.76	0.00	-15.49	-15.49	88.10
1980 01 22 12	33054.28	0.40	343.51	0.00	-16.79	-16.79	69.37
1980 01 23 12	33177.60	0.29	298.49	0.00	-13.23	-13.23	106.61
1980 01 24 12	33252.18	2.52	250.58	0.00	-8.44	-8.44	188.22
1980 01 25 12	33480.62	3.22	290.75	0.00	-11.45	-11.45	134.45
1980 01 26 12	33523.20	1.33	286.68	0.00	-20.61	-20.61	55.75
1980 01 27 12	33658.11	0.23	339.27	0.00	-29.62	-29.62	22.43
