  38.99
2390.00
   5410761
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33523.20	2.21	267.08	0.00	-1.25	-1.25	454.60
1980 01 02 12	33523.20	0.00	269.22	0.00	-2.54	-2.54	287.77
1980 01 03 12	33523.20	0.00	245.40	0.00	-0.68	-0.68	259.75
1980 01 04 12	33523.20	0.00	220.93	0.00	-0.24	-0.24	258.59
1980 01 05 12	33868.80	0.00	178.88	0.00	1.47	1.47	355.65
1980 01 06 12	33868.80	0.12	252.67	0.00	0.59	0.59	424.59
1980 01 07 12	33868.80	0.00	268.57	0.00	-1.75	-1.75	425.49
1980 01 08 12	33868.80	0.75	256.98	0.00	-1.53	-1.53	467.48
1980 01 09 12	33868.80	7.56	202.00	0.00	-0.76	-0.76	501.91
1980 01 10 12	33868.80	23.10	201.68	0.00	-1.83	-1.83	454.87
1980 01 11 12	34214.40	26.06	187.94	0.00	-3.14	-3.14	429.38
1980 01 12 12	34214.40	59.24	151.59	0.00	3.33	3.33	700.03
1980 01 13 12	34214.40	56.53	191.16	0.00	2.19	2.19	606.86
1980 01 14 12	34214.40	35.10	192.37	0.00	1.19	1.19	565.19
1980 01 15 12	34214.40	5.41	183.20	0.00	-1.25	-1.25	474.82
1980 01 16 12	34560.00	11.28	145.51	0.00	-0.08	-0.08	538.80
1980 01 17 12	34560.00	8.20	138.87	0.00	-2.03	-2.03	463.42
1980 01 18 12	34560.00	1.46	261.60	0.00	-3.85	-3.85	399.29
1980 01 19 12	34560.00	0.02	296.13	0.00	-8.27	-8.27	262.92
1980 01 20 12	34905.60	0.00	291.58	0.00	-6.81	-6.81	277.32
1980 01 21 12	34905.60	0.00	289.66	0.00	-2.37	-2.37	266.99
1980 01 22 12	34905.60	0.00	296.61	0.00	-3.53	-3.53	309.72
1980 01 23 12	35251.20	0.00	298.04	0.00	-2.60	-2.60	274.53
1980 01 24 12	35251.20	0.00	300.14	0.00	-0.97	-0.97	301.60
1980 01 25 12	35251.20	0.00	307.26	0.00	0.69	0.69	300.49
1980 01 26 12	35251.20	0.51	300.30	0.00	-0.98	-0.98	222.91
1980 01 27 12	35596.80	0.60	209.88	0.00	-1.89	-1.89	338.75
1980 01 28 12	35596.80	4.70	247.02	0.00	-4.57	-4.57	364.01
1980 01 29 12	35596.80	4.97	320.85	0.00	-6.20	-6.20	311.96
1980 01 30 12	35942.40	0.03	325.77	0.00	-7.52	-7.52	244.81
1980 01 31 12	35942.40	0.00	266.38	0.00	-3.66	-3.66	267.33
