  39.06
2508.00
  40127655
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33523.20	1.91	264.60	0.00	0.64	0.64	488.43
1980 01 02 12	33523.20	0.00	266.58	0.00	-1.21	-1.21	335.88
1980 01 03 12	33523.20	0.00	242.76	0.00	0.87	0.87	289.65
1980 01 04 12	33523.20	0.01	226.46	0.00	1.50	1.50	274.92
1980 01 05 12	33523.20	0.00	179.80	0.00	3.44	3.44	377.53
1980 01 06 12	33868.80	0.02	253.17	0.00	2.44	2.44	465.11
1980 01 07 12	33868.80	0.00	266.33	0.00	0.15	0.15	455.38
1980 01 08 12	33868.80	0.43	260.58	0.00	0.38	0.38	497.49
1980 01 09 12	33868.80	3.90	202.49	0.00	1.02	1.02	529.54
1980 01 10 12	33868.80	13.81	200.22	0.00	0.48	0.48	496.63
1980 01 11 12	34154.07	13.91	194.59	0.00	-1.41	-1.41	452.11
1980 01 12 12	34214.40	36.32	161.55	0.00	5.26	5.26	756.29
1980 01 13 12	34214.40	37.93	191.04	0.00	4.18	4.18	651.72
1980 01 14 12	34214.40	23.21	199.33	0.00	3.31	3.31	614.46
1980 01 15 12	34214.40	2.29	177.83	0.00	0.82	0.82	512.90
1980 01 16 12	34560.00	5.55	141.46	0.00	1.78	1.78	582.53
1980 01 17 12	34560.00	6.89	136.83	0.00	-0.21	-0.21	500.14
1980 01 18 12	34560.00	1.48	250.55	0.00	-1.66	-1.66	446.33
1980 01 19 12	34560.00	0.33	293.17	0.00	-6.76	-6.76	290.34
1980 01 20 12	34905.60	0.00	289.11	0.00	-5.90	-5.90	308.30
1980 01 21 12	34905.60	0.00	286.97	0.00	-1.52	-1.52	298.74
1980 01 22 12	34905.60	0.00	293.43	0.00	-2.73	-2.73	338.95
1980 01 23 12	34905.60	0.00	298.32	0.00	-1.72	-1.72	311.81
1980 01 24 12	35251.20	0.00	297.45	0.00	-0.18	-0.18	322.73
1980 01 25 12	35251.20	0.00	304.52	0.00	1.75	1.75	332.31
1980 01 26 12	35251.20	0.32	300.57	0.00	0.45	0.45	244.97
1980 01 27 12	35596.80	0.38	220.62	0.00	-0.02	-0.02	364.77
1980 01 28 12	35596.80	3.81	241.14	0.00	-2.79	-2.79	387.39
1980 01 29 12	35596.80	3.21	316.94	0.00	-4.16	-4.16	343.40
1980 01 30 12	35942.40	0.02	322.47	0.00	-6.14	-6.14	282.69
1980 01 31 12	35942.40	0.00	267.66	0.00	-2.27	-2.27	282.86
1980 02 01 12	35942.40	0.27	284.59	0.00	1.74	1.74	370.15
1980 02 02 12	36288.00	0.00	241.17	0.00	4.19	4.19	338.79
1980 02 03 12	36288.00	0.00	250.06	0.00	4.14	4.14	348.77
1980 02 04 12	36288.00	0.00	287.87	0.00	2.71	2.71	473.57
1980 02 05 12	36633.60	0.02	249.29	0.00	5.24	5.24	442.15
1980 02 06 12	36633.60	0.34	328.70	0.00	5.25	5.25	438.19
1980 02 07 12	36918.87	0.12	243.53	0.00	-1.22	-1.22	339.01
1980 02 08 12	36979.20	0.00	343.36	0.00	-2.89	-2.89	338.66
