	32.83									
	174									
	525542843									
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	35596.79	0	212.39	0	8.7	1.43	676.36
1980	1	2	12	35596.79	0	325.41	0	11.8	-3.21	479.97
1980	1	3	12	35596.79	0	336.46	0	15.5	-2.02	528.2
1980	1	4	12	35596.79	19.93	225.03	0	12.65	0.34	624.53
1980	1	5	12	35602.33	0	185.72	0	5.3	-0.73	582.78
1980	1	6	12	35726.16	0	314.34	0	7.09	-5.77	398.28
1980	1	7	12	35873.85	0.63	317.7	0	12.53	-2.8	499.74
1980	1	8	12	35942.39	8.91	171.79	0	13.63	5.61	912.57
1980	1	9	12	35942.39	0	136.23	0	11.99	7.57	1045.65
1980	1	10	12	35942.39	0	160.01	0	12.23	7	1000.13
1980	1	11	12	35942.39	8.37	135.01	0	14.21	8.22	1097.84
1980	1	12	12	35942.39	11.52	231.17	0	14.1	1.78	695.14
1980	1	13	12	36071.75	0	223.98	0	11	3.53	799.2
1980	1	14	12	36287.99	0	257	0	13.31	4.33	833.9
1980	1	15	12	36287.99	0	311.96	0	16	3.52	800
1980	1	16	12	36287.99	0	294.34	0	15.63	4.56	844.72
1980	1	17	12	36287.99	24.48	149.52	0	15.31	8.77	1141.26
1980	1	18	12	36318.84	17.3	122.41	0	16.44	11.17	1333.26
1980	1	19	12	36620.18	0	338.56	0	19.41	4.44	835.51
1980	1	20	12	36633.59	0	349.21	0	19.85	3.63	795.35
1980	1	21	12	36633.59	0	308.51	0	17.23	5.59	913.77
1980	1	22	12	36633.59	7.55	175.43	0	14.96	7.35	1027.6
1980	1	23	12	36762.96	37.9	224.26	0	12.46	2.08	713.97
1980	1	24	12	36979.18	0	353.65	0	11.2	-3	489.17
1980	1	25	12	36979.18	0	334.25	0	14.49	1.81	695.64
1980	1	26	12	36979.18	8.32	122.4	0	12.82	7.95	1076.01
1980	1	27	12	37010.03	4.25	119.49	0	11.79	7.12	1009.76
1980	1	28	12	37324.81	0	313.89	0	12.38	1.74	694.19
1980	1	29	12	37324.81	0	301.26	0	12.21	2.35	720.05
1980	1	30	12	37324.81	0	327.83	0	12.08	0.89	647.27
1980	1	31	12	37398.84	10.02	260.89	0	10.94	-1.56	546.57
1980	2	1	12	37670.38	0	309.44	0	1.33	-8.09	328
1980	2	2	12	37670.38	0	364.69	0	3.32	-9.1	305.71
