  37.58
 262.00
  24309593
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33869.15	1.20	139.93	0.00	12.29	12.29	1099.44
1980 01 02 12	34214.40	0.15	175.98	0.00	9.83	9.83	908.07
1980 01 03 12	34214.40	0.02	199.76	0.00	8.46	8.46	826.25
1980 01 04 12	34214.40	0.09	181.14	0.00	9.20	9.20	881.20
1980 01 05 12	34214.40	0.04	143.06	0.00	9.91	9.91	969.46
1980 01 06 12	34214.40	0.07	113.94	0.00	10.65	10.65	1043.23
1980 01 07 12	34214.40	0.04	223.40	0.00	9.91	9.91	943.31
1980 01 08 12	34214.40	4.51	183.36	0.00	10.94	10.94	978.13
1980 01 09 12	34560.00	8.71	142.66	0.00	12.45	12.45	1089.63
1980 01 10 12	34560.00	15.67	137.86	0.00	11.08	11.08	1033.79
1980 01 11 12	34560.00	19.76	158.43	0.00	10.59	10.59	1029.28
1980 01 12 12	34560.00	15.50	136.55	0.00	13.64	13.64	1281.79
1980 01 13 12	34560.00	19.76	86.29	0.00	15.64	15.64	1475.78
1980 01 14 12	34880.20	13.26	135.58	0.00	14.21	14.21	1339.50
1980 01 15 12	34905.60	5.45	137.26	0.00	13.42	13.42	1243.68
1980 01 16 12	34905.60	3.23	142.96	0.00	12.53	12.53	1187.79
1980 01 17 12	34905.60	3.56	112.31	0.00	13.12	13.12	1228.99
1980 01 18 12	34905.95	1.32	243.59	0.00	9.62	9.62	934.61
1980 01 19 12	35251.20	0.01	287.50	0.00	7.68	7.68	763.77
1980 01 20 12	35251.20	0.00	296.48	0.00	7.74	7.74	741.86
1980 01 21 12	35251.20	0.00	306.76	0.00	8.09	8.09	741.32
1980 01 22 12	35251.55	0.00	309.96	0.00	9.00	9.00	771.83
1980 01 23 12	35596.80	0.00	313.30	0.00	9.83	9.83	794.07
1980 01 24 12	35596.80	0.00	313.18	0.00	10.30	10.30	798.78
1980 01 25 12	35596.80	0.00	310.71	0.00	9.66	9.66	782.72
1980 01 26 12	35942.40	0.00	291.86	0.00	8.36	8.36	754.49
1980 01 27 12	35942.40	0.00	266.23	0.00	8.12	8.12	785.67
1980 01 28 12	35942.40	0.00	274.04	0.00	7.09	7.09	739.02
1980 01 29 12	36262.60	0.00	314.08	0.00	6.06	6.06	666.25
1980 01 30 12	36288.00	0.00	317.49	0.00	5.96	5.96	645.15
1980 01 31 12	36288.00	0.00	314.82	0.00	7.54	7.54	735.21
1980 02 01 12	36288.00	0.00	312.27	0.00	9.46	9.46	838.59
1980 02 02 12	36633.60	0.00	297.99	0.00	11.00	11.00	936.77
1980 02 03 12	36633.60	0.00	293.42	0.00	11.81	11.81	1002.30
1980 02 04 12	36633.60	0.00	304.31	0.00	12.70	12.70	1055.31
1980 02 05 12	36979.20	0.00	295.77	0.00	13.17	13.17	1077.31
1980 02 06 12	36979.20	0.00	285.10	0.00	13.07	13.07	1081.13
1980 02 07 12	36979.55	0.00	320.96	0.00	12.34	12.34	1014.01
1980 02 08 12	37324.80	0.00	325.28	0.00	12.28	12.28	963.30
1980 02 09 12	37324.80	0.00	361.27	0.00	10.25	10.25	799.97
1980 02 10 12	37670.40	0.00	360.46	0.00	10.76	10.76	793.37
1980 02 11 12	37670.40	0.00	340.10	0.00	10.60	10.60	813.32
1980 02 12 12	37670.40	0.00	352.02	0.00	9.33	9.33	780.66
1980 02 13 12	38016.00	7.33	271.99	0.00	9.73	9.73	814.25
1980 02 14 12	38016.00	12.75	215.99	0.00	11.09	11.09	948.58
1980 02 15 12	38016.00	12.57	161.14	0.00	11.63	11.63	1090.39
1980 02 16 12	38361.60	24.08	133.15	0.00	13.07	13.07	1254.29
1980 02 17 12	38361.60	22.51	124.49	0.00	14.08	14.08	1353.90
1980 02 18 12	38707.20	23.03	104.40	0.00	14.70	14.70	1409.43
