  33.72
2372.00
  43752089
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	35251.20	0.00	323.32	0.00	9.46	9.46	442.89
1980 01 02 12	35251.20	0.00	341.16	0.00	9.36	9.36	415.62
1980 01 03 12	35251.20	0.00	331.58	0.00	9.44	9.44	413.08
1980 01 04 12	35251.20	0.00	343.02	0.00	7.63	7.63	367.83
1980 01 05 12	35251.20	0.00	345.13	0.00	7.64	7.64	379.20
1980 01 06 12	35596.80	0.06	242.12	0.00	9.00	9.00	497.04
1980 01 07 12	35596.80	3.39	226.01	0.00	7.47	7.47	478.10
1980 01 08 12	35596.80	7.28	182.96	0.00	8.09	8.09	540.62
1980 01 09 12	35596.80	28.04	130.47	0.00	7.85	7.85	634.59
1980 01 10 12	35596.80	23.63	123.12	0.00	7.32	7.32	687.14
1980 01 11 12	35596.80	24.80	121.98	0.00	7.38	7.38	720.17
1980 01 12 12	35764.07	12.03	190.62	0.00	8.99	8.99	768.93
1980 01 13 12	35942.40	1.26	185.11	0.00	11.04	11.04	837.75
1980 01 14 12	35942.40	6.48	158.84	0.00	11.78	11.78	875.24
1980 01 15 12	35942.40	3.90	230.59	0.00	9.79	9.79	726.31
1980 01 16 12	35942.40	0.34	331.19	0.00	9.18	9.18	631.36
1980 01 17 12	35942.40	0.52	224.61	0.00	8.73	8.73	640.11
1980 01 18 12	36288.00	4.00	203.92	0.00	6.71	6.71	577.82
1980 01 19 12	36288.00	2.85	266.98	0.00	3.58	3.58	447.80
1980 01 20 12	36288.00	0.49	347.97	0.00	5.60	5.60	489.77
1980 01 21 12	36288.00	0.00	376.30	0.00	8.39	8.39	556.32
1980 01 22 12	36455.27	0.00	371.22	0.00	9.35	9.35	556.64
1980 01 23 12	36633.60	0.00	391.82	0.00	7.62	7.62	489.29
1980 01 24 12	36633.60	0.00	392.09	0.00	10.50	10.50	562.28
1980 01 25 12	36633.60	0.00	393.13	0.00	9.27	9.27	507.16
1980 01 26 12	36633.60	0.00	391.92	0.00	7.35	7.35	468.37
1980 01 27 12	36979.20	0.24	257.11	0.00	6.36	6.36	493.74
1980 01 28 12	36979.20	13.22	187.57	0.00	6.48	6.48	582.59
1980 01 29 12	36979.20	37.22	173.81	0.00	7.39	7.39	693.15
1980 01 30 12	37146.47	18.75	167.96	0.00	8.86	8.86	787.22
1980 01 31 12	37324.80	2.01	275.01	0.00	9.75	9.75	750.29
1980 02 01 12	37324.80	0.15	389.33	0.00	11.39	11.39	704.18
1980 02 02 12	37324.80	0.00	403.36	0.00	11.40	11.40	656.84
1980 02 03 12	37670.40	0.00	401.49	0.00	11.79	11.79	670.49
1980 02 04 12	37670.40	0.00	403.21	0.00	12.98	12.98	741.55
1980 02 05 12	37670.40	0.00	388.41	0.00	14.48	14.48	833.20
1980 02 06 12	37837.67	0.00	402.54	0.00	13.31	13.31	766.95
1980 02 07 12	38016.00	0.00	398.48	0.00	11.59	11.59	693.17
1980 02 08 12	38016.00	0.00	335.78	0.00	10.80	10.80	711.09
1980 02 09 12	38016.00	0.00	414.71	0.00	7.96	7.96	562.85
1980 02 10 12	38361.60	0.00	432.91	0.00	6.20	6.20	433.92
1980 02 11 12	38361.60	0.00	436.43	0.00	6.02	6.02	414.42
1980 02 12 12	38361.60	0.00	430.07	0.00	5.78	5.78	430.58
1980 02 13 12	38707.20	11.22	293.08	0.00	6.17	6.17	507.90
1980 02 14 12	38707.20	33.09	262.44	0.00	5.63	5.63	572.35
1980 02 15 12	38707.20	49.54	150.92	0.00	7.60	7.60	733.62
1980 02 16 12	39052.80	28.07	201.12	0.00	6.19	6.19	693.60
1980 02 17 12	39052.80	23.98	263.32	0.00	9.19	9.19	803.96
1980 02 18 12	39052.80	28.13	272.19	0.00	9.69	9.69	775.07
1980 02 19 12	39398.40	26.66	213.40	0.00	9.15	9.15	764.87
