  40.91
 720.00
 104849680
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	32832.00	4.78	124.16	0.00	8.65	8.65	877.03
1980 01 02 12	32832.00	1.39	200.55	0.00	7.52	7.52	782.53
1980 01 03 12	32832.00	0.00	225.81	0.00	5.72	5.72	666.08
1980 01 04 12	32832.00	4.75	167.97	0.00	6.85	6.85	719.34
1980 01 05 12	32836.74	8.70	133.33	0.00	7.48	7.48	782.78
1980 01 06 12	33177.60	7.43	106.97	0.00	7.77	7.77	841.11
1980 01 07 12	33177.60	2.13	180.54	0.00	6.81	6.81	782.10
1980 01 08 12	33177.60	3.69	147.57	0.00	6.32	6.32	741.11
1980 01 09 12	33177.60	18.42	126.65	0.00	6.40	6.40	737.64
1980 01 10 12	33177.60	12.01	170.23	0.00	3.50	3.50	595.66
1980 01 11 12	33523.20	23.74	173.00	0.00	4.41	4.41	644.07
1980 01 12 12	33523.20	38.99	155.79	0.00	9.63	9.63	945.57
1980 01 13 12	33523.20	50.79	100.96	0.00	11.97	11.97	1098.68
1980 01 14 12	33523.20	34.75	154.15	0.00	9.06	9.06	910.60
1980 01 15 12	33701.96	10.83	157.17	0.00	7.79	7.79	819.62
1980 01 16 12	33868.80	15.54	130.69	0.00	8.34	8.34	868.39
1980 01 17 12	33868.80	7.87	123.29	0.00	7.58	7.58	823.33
1980 01 18 12	33868.80	0.38	263.94	0.00	4.16	4.16	599.08
1980 01 19 12	34214.40	0.00	269.63	0.00	3.53	3.53	521.34
1980 01 20 12	34214.40	0.00	265.35	0.00	4.31	4.31	569.34
1980 01 21 12	34214.40	0.00	270.81	0.00	4.49	4.49	583.21
1980 01 22 12	34219.14	0.00	267.98	0.00	6.01	6.01	650.91
1980 01 23 12	34560.00	0.11	201.23	0.00	6.72	6.72	682.02
1980 01 24 12	34560.00	0.05	271.49	0.00	6.41	6.41	656.65
1980 01 25 12	34560.00	0.00	270.78	0.00	5.99	5.99	632.09
1980 01 26 12	34905.60	0.00	267.53	0.00	4.51	4.51	574.14
1980 01 27 12	34905.60	0.00	275.94	0.00	2.64	2.64	497.96
1980 01 28 12	34910.34	0.00	295.34	0.00	1.44	1.44	435.32
1980 01 29 12	35251.20	0.00	300.48	0.00	0.71	0.71	389.33
1980 01 30 12	35251.20	0.00	303.48	0.00	0.53	0.53	389.71
1980 01 31 12	35429.96	1.05	225.78	0.00	2.32	2.32	483.49
1980 02 01 12	35596.80	2.08	169.20	0.00	5.75	5.75	684.81
1980 02 02 12	35596.80	17.30	169.07	0.00	7.35	7.35	817.85
1980 02 03 12	35942.40	38.69	159.50	0.00	8.99	8.99	896.56
1980 02 04 12	35942.40	15.21	270.22	0.00	8.83	8.83	855.72
1980 02 05 12	35942.40	9.77	206.14	0.00	9.08	9.08	836.03
1980 02 06 12	36288.00	5.79	159.41	0.00	8.16	8.16	805.10
1980 02 07 12	36288.00	0.45	299.57	0.00	5.90	5.90	682.86
1980 02 08 12	36633.60	0.00	319.45	0.00	6.44	6.44	643.80
1980 02 09 12	36633.60	0.00	316.62	0.00	6.99	6.99	660.57
1980 02 10 12	36633.60	0.00	305.25	0.00	7.65	7.65	712.91
1980 02 11 12	36979.20	0.00	318.96	0.00	6.93	6.93	678.98
1980 02 12 12	36979.20	0.00	310.01	0.00	6.94	6.94	677.36
1980 02 13 12	37324.80	0.00	329.78	0.00	6.74	6.74	668.00
1980 02 14 12	37324.80	1.82	237.23	0.00	7.43	7.43	703.66
1980 02 15 12	37670.40	1.20	200.86	0.00	7.98	7.98	797.27
1980 02 16 12	37670.40	4.35	195.50	0.00	10.26	10.26	967.61
1980 02 17 12	37670.40	19.63	162.26	0.00	11.13	11.13	1022.03
1980 02 18 12	38016.00	41.93	130.36	0.00	10.47	10.47	1008.56
1980 02 19 12	38016.00	34.54	163.13	0.00	8.93	8.93	908.36
1980 02 20 12	38361.60	17.43	205.41	0.00	7.84	7.84	823.04
1980 02 21 12	38361.60	9.54	217.75	0.00	8.40	8.40	837.20
1980 02 22 12	38707.20	4.50	217.24	0.00	8.81	8.81	840.77
1980 02 23 12	38707.20	1.36	278.41	0.00	7.67	7.67	761.57
1980 02 24 12	39052.80	2.48	230.00	0.00	10.77	10.77	942.37
1980 02 25 12	39052.80	7.56	232.43	0.00	11.37	11.37	1026.78
1980 02 26 12	39057.54	8.06	161.39	0.00	13.12	13.12	1179.45
1980 02 27 12	39398.40	27.47	237.85	0.00	12.51	12.51	1102.73
