  40.08
1189.00
 242837038
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33177.60	7.45	171.03	0.00	2.35	2.35	570.92
1980 01 02 12	33177.60	2.32	259.91	0.00	1.67	1.67	507.63
1980 01 03 12	33177.60	8.30	213.34	0.00	1.99	1.99	497.94
1980 01 04 12	33177.60	9.22	201.66	0.00	2.78	2.78	544.03
1980 01 05 12	33177.60	4.46	147.48	0.00	3.88	3.88	633.53
1980 01 06 12	33286.90	2.85	147.60	0.00	2.99	2.99	620.92
1980 01 07 12	33523.20	0.95	253.54	0.00	1.90	1.90	545.53
1980 01 08 12	33523.20	6.47	207.04	0.00	2.01	2.01	526.08
1980 01 09 12	33523.20	16.05	196.65	0.00	3.14	3.14	567.83
1980 01 10 12	33523.20	16.51	221.43	0.00	0.55	0.55	451.41
1980 01 11 12	33535.39	30.71	182.20	0.00	-0.53	-0.53	441.24
1980 01 12 12	33868.80	44.31	223.12	0.00	2.81	2.81	607.07
1980 01 13 12	33868.80	69.46	125.48	0.00	7.72	7.72	837.42
1980 01 14 12	33868.80	45.18	135.88	0.00	6.82	6.82	825.26
1980 01 15 12	33868.80	17.81	187.34	0.00	4.30	4.30	673.09
1980 01 16 12	34200.59	10.25	160.55	0.00	4.17	4.17	660.89
1980 01 17 12	34214.40	3.12	190.06	0.00	3.79	3.79	633.00
1980 01 18 12	34214.40	0.08	303.88	0.00	0.31	0.31	430.03
1980 01 19 12	34214.40	0.00	308.89	0.00	-1.54	-1.54	339.45
1980 01 20 12	34560.00	0.00	311.99	0.00	-1.37	-1.37	344.96
1980 01 21 12	34560.00	0.00	318.23	0.00	-0.54	-0.54	355.26
1980 01 22 12	34560.00	0.00	320.30	0.00	1.68	1.68	395.58
1980 01 23 12	34799.36	0.00	321.32	0.00	2.70	2.70	420.95
1980 01 24 12	34905.60	0.00	321.99	0.00	3.52	3.52	443.23
1980 01 25 12	34905.60	0.00	326.93	0.00	3.15	3.15	425.57
1980 01 26 12	35014.90	0.00	330.98	0.00	2.13	2.13	381.61
1980 01 27 12	35251.20	0.00	321.28	0.00	0.55	0.55	349.55
1980 01 28 12	35251.20	0.00	333.44	0.00	-3.71	-3.71	262.66
1980 01 29 12	35360.50	0.00	339.08	0.00	-4.35	-4.35	240.27
1980 01 30 12	35596.80	0.00	339.89	0.00	-4.61	-4.61	234.11
