  37.74
 269.00
  14989621
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33868.80	2.72	173.20	0.00	10.44	10.44	1038.62
1980 01 02 12	33868.80	0.03	214.28	0.00	8.51	8.51	864.60
1980 01 03 12	34214.40	0.01	249.82	0.00	7.92	7.92	808.63
1980 01 04 12	34214.40	0.22	111.26	0.00	9.10	9.10	926.04
1980 01 05 12	34214.40	0.11	148.26	0.00	9.14	9.14	998.54
1980 01 06 12	34214.40	0.01	143.88	0.00	10.06	10.06	1045.07
1980 01 07 12	34214.40	0.00	236.77	0.00	9.61	9.61	967.76
1980 01 08 12	34214.40	2.12	175.58	0.00	10.43	10.43	999.67
1980 01 09 12	34214.40	9.94	109.74	0.00	11.58	11.58	1118.10
1980 01 10 12	34560.00	10.67	154.49	0.00	9.77	9.77	1009.75
1980 01 11 12	34560.00	28.13	170.99	0.00	9.61	9.61	973.67
1980 01 12 12	34560.00	35.98	172.85	0.00	10.67	10.67	1054.72
1980 01 13 12	34560.00	41.05	97.32	0.00	12.31	12.31	1212.10
1980 01 14 12	34560.00	17.70	143.05	0.00	11.24	11.24	1153.90
1980 01 15 12	34905.60	5.40	157.00	0.00	10.89	10.89	1101.91
1980 01 16 12	34905.60	6.74	132.96	0.00	11.38	11.38	1143.90
1980 01 17 12	34905.60	6.93	153.11	0.00	11.01	11.01	1100.16
1980 01 18 12	34905.60	2.27	283.02	0.00	8.38	8.38	859.84
1980 01 19 12	35251.20	0.00	302.20	0.00	6.07	6.07	706.24
1980 01 20 12	35251.20	0.00	288.58	0.00	7.96	7.96	790.01
1980 01 21 12	35251.20	0.00	312.60	0.00	7.27	7.27	737.37
1980 01 22 12	35251.20	0.00	313.48	0.00	8.90	8.90	792.10
1980 01 23 12	35596.80	0.00	315.60	0.00	9.11	9.11	786.50
1980 01 24 12	35596.80	0.00	306.97	0.00	9.00	9.00	792.10
1980 01 25 12	35596.80	0.00	284.86	0.00	8.13	8.13	790.60
1980 01 26 12	35751.46	0.00	289.67	0.00	6.75	6.75	746.40
1980 01 27 12	35942.40	0.00	278.62	0.00	6.52	6.52	742.71
1980 01 28 12	35942.40	0.00	281.40	0.00	5.71	5.71	701.51
1980 01 29 12	35942.40	0.00	327.34	0.00	4.40	4.40	618.03
1980 01 30 12	36288.00	0.00	322.08	0.00	5.22	5.22	644.31
1980 01 31 12	36288.00	0.00	298.30	0.00	7.35	7.35	781.90
1980 02 01 12	36288.00	0.00	313.49	0.00	9.35	9.35	899.71
1980 02 02 12	36633.60	0.00	311.38	0.00	10.66	10.66	953.64
1980 02 03 12	36633.60	0.00	316.64	0.00	11.36	11.36	1002.57
1980 02 04 12	36633.60	0.00	299.98	0.00	12.58	12.58	1092.00
1980 02 05 12	36979.20	0.00	276.73	0.00	12.55	12.55	1113.95
1980 02 06 12	36979.20	0.00	290.09	0.00	12.15	12.15	1090.67
1980 02 07 12	36979.20	0.00	338.79	0.00	11.24	11.24	983.43
1980 02 08 12	37324.80	0.00	334.17	0.00	11.94	11.94	972.82
1980 02 09 12	37324.80	0.00	361.80	0.00	9.77	9.77	814.15
1980 02 10 12	37479.46	0.00	362.72	0.00	9.62	9.62	790.56
1980 02 11 12	37670.40	0.00	344.59	0.00	9.47	9.47	808.17
1980 02 12 12	37670.40	0.00	355.96	0.00	8.55	8.55	781.18
1980 02 13 12	38016.00	2.20	273.85	0.00	8.69	8.69	806.40
1980 02 14 12	38016.00	13.60	194.52	0.00	10.84	10.84	1006.66
1980 02 15 12	38016.00	20.31	132.04	0.00	11.38	11.38	1138.04
1980 02 16 12	38361.60	28.11	140.62	0.00	11.26	11.26	1175.91
1980 02 17 12	38361.60	27.22	116.13	0.00	13.18	13.18	1345.96
1980 02 18 12	38707.20	19.36	106.42	0.00	13.84	13.84	1392.89
1980 02 19 12	38707.20	30.72	150.58	0.00	13.04	13.04	1286.89
1980 02 20 12	38707.20	23.03	171.78	0.00	11.23	11.23	1133.44
1980 02 21 12	39052.80	18.56	128.22	0.00	11.60	11.60	1185.80
1980 02 22 12	39052.80	7.31	211.09	0.00	11.54	11.54	1135.87
1980 02 23 12	39398.40	0.32	360.98	0.00	10.01	10.01	960.19
1980 02 24 12	39398.40	1.12	257.57	0.00	11.29	11.29	1054.54
1980 02 25 12	39398.40	0.74	232.75	0.00	12.53	12.53	1179.45
1980 02 26 12	39744.00	0.09	340.03	0.00	13.76	13.76	1253.10
1980 02 27 12	39744.00	11.85	275.30	0.00	14.29	14.29	1253.63
1980 02 28 12	40089.60	9.76	281.84	0.00	13.83	13.83	1193.95
1980 02 29 12	40089.60	5.22	291.52	0.00	13.86	13.86	1175.48
1980 03 01 12	40089.60	0.68	301.19	0.00	13.88	13.88	1157.01
