  44.16
 434.00
 254745890
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	31449.60	0.00	250.66	0.00	-8.09	-8.09	294.19
1980 01 02 12	31449.60	0.00	255.60	0.00	-5.81	-5.81	353.23
1980 01 03 12	31449.60	0.39	208.50	0.00	-9.34	-9.34	219.94
1980 01 04 12	31765.16	0.00	263.14	0.00	-12.48	-12.48	173.89
1980 01 05 12	31795.20	0.00	226.63	0.00	-11.32	-11.32	206.89
1980 01 06 12	31795.20	0.17	266.06	0.00	-13.73	-13.73	175.30
1980 01 07 12	31795.20	0.40	113.43	0.00	-8.79	-8.79	290.41
1980 01 08 12	31795.20	0.66	157.47	0.00	-4.96	-4.96	324.31
1980 01 09 12	32110.76	0.33	235.89	0.00	-7.43	-7.43	261.22
1980 01 10 12	32140.80	0.25	236.67	0.00	-9.47	-9.47	229.67
1980 01 11 12	32140.80	4.04	100.49	0.00	-4.99	-4.99	397.33
1980 01 12 12	32140.80	13.17	175.51	0.00	-1.90	-1.90	486.12
1980 01 13 12	32356.92	0.00	248.39	0.00	-10.51	-10.51	185.09
1980 01 14 12	32486.40	5.68	76.06	0.00	-3.82	-3.82	412.74
1980 01 15 12	32486.40	4.00	273.00	0.00	0.27	0.27	586.68
1980 01 16 12	32486.40	0.00	282.55	0.00	-6.12	-6.12	326.62
1980 01 17 12	32832.00	0.33	201.50	0.00	-6.03	-6.03	310.53
1980 01 18 12	32832.00	0.00	222.50	0.00	-2.27	-2.27	488.22
1980 01 19 12	32832.00	0.51	167.97	0.00	-1.07	-1.07	527.40
1980 01 20 12	33177.60	0.98	201.43	0.00	-4.29	-4.29	343.39
1980 01 21 12	33177.60	1.45	232.81	0.00	-10.51	-10.51	178.70
1980 01 22 12	33177.60	0.73	182.98	0.00	-11.36	-11.36	222.29
1980 01 23 12	33523.20	2.49	147.89	0.00	-3.92	-3.92	431.21
1980 01 24 12	33523.20	0.70	141.10	0.00	-13.03	-13.03	170.19
1980 01 25 12	33523.20	0.00	311.64	0.00	-15.93	-15.93	133.69
1980 01 26 12	33868.80	0.00	193.44	0.00	-13.87	-13.87	170.82
1980 01 27 12	33868.80	0.02	225.32	0.00	-9.71	-9.71	244.46
1980 01 28 12	34084.92	0.69	118.39	0.00	-8.72	-8.72	265.63
1980 01 29 12	34214.40	0.50	253.97	0.00	-12.27	-12.27	186.38
1980 01 30 12	34214.40	0.00	185.77	0.00	-15.90	-15.90	125.62
1980 01 31 12	34560.00	0.02	249.71	0.00	-17.08	-17.08	101.93
1980 02 01 12	34560.00	0.27	154.16	0.00	-16.64	-16.64	107.57
1980 02 02 12	34875.56	0.05	227.80	0.00	-17.34	-17.34	114.36
1980 02 03 12	34905.60	0.03	173.11	0.00	-17.22	-17.22	120.75
1980 02 04 12	34974.31	0.00	164.56	0.00	-14.77	-14.77	155.81
1980 02 05 12	35251.20	0.04	163.30	0.00	-12.69	-12.69	159.85
1980 02 06 12	35251.20	0.02	243.21	0.00	-9.67	-9.67	197.44
1980 02 07 12	35596.80	0.00	302.34	0.00	-5.88	-5.88	236.12
1980 02 08 12	35596.80	0.00	341.22	0.00	-7.60	-7.60	239.61
1980 02 09 12	35942.40	0.00	329.29	0.00	-9.26	-9.26	214.80
1980 02 10 12	35942.40	0.00	327.15	0.00	-8.19	-8.19	198.24
1980 02 11 12	36288.00	0.00	295.50	0.00	-9.42	-9.42	190.43
1980 02 12 12	36288.00	0.13	135.85	0.00	-6.36	-6.36	277.33
1980 02 13 12	36633.60	0.00	230.95	0.00	-6.38	-6.38	212.96
1980 02 14 12	36633.60	0.06	112.46	0.00	-5.19	-5.19	274.43
1980 02 15 12	36949.16	2.47	224.22	0.00	-7.06	-7.06	283.73
1980 02 16 12	36979.20	6.84	237.63	0.00	-8.01	-8.01	287.97
1980 02 17 12	37294.76	0.21	198.13	0.00	-11.87	-11.87	191.73
1980 02 18 12	37324.80	0.00	332.40	0.00	-10.39	-10.39	207.63
1980 02 19 12	37640.36	0.00	271.55	0.00	-8.09	-8.09	274.02
1980 02 20 12	37670.40	0.00	328.80	0.00	-3.02	-3.02	402.34
1980 02 21 12	37985.96	0.00	195.40	0.00	-1.85	-1.85	475.35
1980 02 22 12	38016.00	2.16	239.02	0.00	-9.57	-9.57	247.76
1980 02 23 12	38361.60	4.95	236.59	0.00	-4.41	-4.41	396.91
1980 02 24 12	38361.60	0.30	126.79	0.00	-3.49	-3.49	433.41
1980 02 25 12	38707.20	0.30	244.28	0.00	-3.04	-3.04	389.80
1980 02 26 12	38707.20	0.10	315.30	0.00	-10.00	-10.00	218.72
1980 02 27 12	39052.80	0.10	162.48	0.00	-15.24	-15.24	149.41
1980 02 28 12	39052.80	1.53	186.51	0.00	-9.83	-9.83	245.30
1980 02 29 12	39398.40	0.77	317.75	0.00	-14.31	-14.31	172.13
1980 03 01 12	39398.40	0.00	450.62	0.00	-18.78	-18.78	98.92
1980 03 02 12	39744.00	0.00	461.87	0.00	-18.25	-18.25	113.47
1980 03 03 12	39744.00	0.00	457.53	0.00	-15.02	-15.02	159.87
1980 03 04 12	40089.60	0.00	434.61	0.00	-8.56	-8.56	248.04
1980 03 05 12	40089.60	4.79	177.47	0.00	-4.69	-4.69	367.56
1980 03 06 12	40435.20	2.38	368.73	0.00	-2.68	-2.68	428.50
1980 03 07 12	40435.20	0.15	218.32	0.00	-5.28	-5.28	358.50
1980 03 08 12	40780.80	17.16	181.03	0.00	-1.48	-1.48	511.14
1980 03 09 12	40780.80	3.68	316.49	0.00	-2.12	-2.12	473.67
1980 03 10 12	41126.40	0.05	338.12	0.00	-4.01	-4.01	375.20
1980 03 11 12	41472.00	15.75	206.22	0.00	-2.16	-2.16	474.10
1980 03 12 12	41472.00	0.20	304.06	0.00	-12.99	-12.99	163.44
1980 03 13 12	41817.60	0.00	469.63	0.00	-12.49	-12.49	184.87
1980 03 14 12	41817.60	13.26	149.32	0.00	-4.28	-4.28	404.69
1980 03 15 12	42163.20	0.84	219.69	0.00	-7.11	-7.11	296.68
1980 03 16 12	42163.20	0.14	483.57	0.00	-12.58	-12.58	181.56
1980 03 17 12	42508.80	0.34	255.81	0.00	-3.78	-3.78	395.48
1980 03 18 12	42508.80	16.70	201.69	0.00	0.86	0.86	604.09
1980 03 19 12	42854.40	0.00	418.08	0.00	-3.74	-3.74	326.62
1980 03 20 12	42854.40	0.00	341.03	0.00	-0.58	-0.58	449.71
1980 03 21 12	43200.00	0.04	244.16	0.00	1.94	1.94	614.05
1980 03 22 12	43545.60	0.02	473.52	0.00	1.85	1.85	507.38
1980 03 23 12	43545.60	0.00	360.88	0.00	1.52	1.52	492.89
1980 03 24 12	43891.20	0.00	474.25	0.00	0.85	0.85	486.02
1980 03 25 12	43891.20	3.02	153.48	0.00	1.82	1.82	532.17
1980 03 26 12	44236.80	0.86	157.16	0.00	1.12	1.12	531.17
1980 03 27 12	44236.80	0.00	200.19	0.00	1.82	1.82	538.88
1980 03 28 12	44582.40	0.36	276.02	0.00	4.48	4.48	547.83
1980 03 29 12	44582.40	2.35	220.76	0.00	5.69	5.69	669.57
1980 03 30 12	44928.00	3.57	169.91	0.00	4.06	4.06	697.36
1980 03 31 12	44928.00	0.00	476.91	0.00	3.37	3.37	481.31
1980 04 01 12	45273.60	0.14	500.07	0.00	3.24	3.24	363.57
1980 04 02 12	45619.20	0.26	360.89	0.00	4.67	4.67	414.42
1980 04 03 12	45619.20	0.20	507.34	0.00	2.93	2.93	473.33
1980 04 04 12	45964.80	5.31	146.92	0.00	2.73	2.73	525.08
1980 04 05 12	45964.80	1.61	192.11	0.00	2.88	2.88	657.00
1980 04 06 12	46310.40	0.37	503.88	0.00	2.58	2.58	444.63
1980 04 07 12	46310.40	0.00	403.15	0.00	3.49	3.49	402.72
1980 04 08 12	46656.00	0.03	207.96	0.00	3.49	3.49	638.39
1980 04 09 12	46656.00	8.31	160.50	0.00	6.26	6.26	865.85
1980 04 10 12	47001.60	19.59	339.17	0.00	5.68	5.68	757.68
1980 04 11 12	47001.60	1.69	251.17	0.00	5.68	5.68	689.01
1980 04 12 12	47347.20	2.72	291.10	0.00	5.79	5.79	674.72
1980 04 13 12	47347.20	3.45	453.83	0.00	6.36	6.36	685.09
1980 04 14 12	47692.80	0.10	187.43	0.00	3.41	3.41	597.49
1980 04 15 12	47692.80	4.85	331.72	0.00	7.87	7.87	883.56
1980 04 16 12	48038.40	0.25	157.05	0.00	4.47	4.47	591.51
1980 04 17 12	48038.40	0.02	543.71	0.00	-0.78	-0.78	311.62
1980 04 18 12	48384.00	0.00	245.25	0.00	1.61	1.61	442.66
1980 04 19 12	48414.04	0.00	518.31	0.00	5.01	5.01	558.91
1980 04 20 12	48729.60	0.46	353.60	0.00	8.37	8.37	622.03
1980 04 21 12	48759.64	1.97	419.13	0.00	7.05	7.05	685.44
1980 04 22 12	49075.20	0.10	226.71	0.00	0.94	0.94	395.20
1980 04 23 12	49105.24	0.00	216.96	0.00	3.16	3.16	625.20
1980 04 24 12	49420.80	0.00	506.24	0.00	8.05	8.05	829.45
1980 04 25 12	49450.84	2.14	221.26	0.00	9.72	9.72	955.60
1980 04 26 12	49766.40	5.47	180.43	0.00	7.67	7.67	939.54
