  43.09
  54.00
  31325460
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	31795.20	0.00	258.21	0.00	-3.41	-3.41	323.29
1980 01 02 12	32140.80	0.00	245.99	0.00	-0.93	-0.93	436.19
1980 01 03 12	32140.80	0.00	231.92	0.00	-3.82	-3.82	277.12
1980 01 04 12	32140.80	0.00	268.05	0.00	-7.19	-7.19	191.81
1980 01 05 12	32140.80	0.00	209.32	0.00	-4.83	-4.83	242.43
1980 01 06 12	32140.80	0.00	274.74	0.00	-7.27	-7.27	200.04
1980 01 07 12	32140.80	0.05	143.01	0.00	-3.15	-3.15	412.02
1980 01 08 12	32486.40	0.05	198.67	0.00	-0.05	-0.05	390.93
1980 01 09 12	32486.40	0.00	245.70	0.00	-2.28	-2.28	251.69
1980 01 10 12	32486.40	0.00	261.82	0.00	-3.62	-3.62	216.22
1980 01 11 12	32486.40	0.64	121.40	0.00	-0.33	-0.33	460.42
1980 01 12 12	32547.44	7.35	214.70	0.00	4.15	4.15	690.37
1980 01 13 12	32832.00	0.00	250.84	0.00	-4.48	-4.48	168.76
1980 01 14 12	32832.00	0.00	136.57	0.00	0.81	0.81	520.25
1980 01 15 12	32832.00	0.00	158.73	0.00	5.18	5.18	828.41
1980 01 16 12	33177.60	0.00	279.52	0.00	0.09	0.09	453.94
1980 01 17 12	33177.60	0.02	162.39	0.00	-1.84	-1.84	391.42
1980 01 18 12	33177.60	0.01	171.41	0.00	1.58	1.58	601.98
1980 01 19 12	33177.60	0.00	208.17	0.00	2.73	2.73	626.79
1980 01 20 12	33523.20	0.00	230.31	0.00	0.11	0.11	416.26
1980 01 21 12	33523.20	1.26	235.12	0.00	-5.45	-5.45	186.88
1980 01 22 12	33523.20	0.67	169.27	0.00	-5.85	-5.85	235.83
1980 01 23 12	33868.80	4.46	232.14	0.00	0.03	0.03	571.58
1980 01 24 12	33868.80	0.05	188.28	0.00	-7.45	-7.45	265.82
1980 01 25 12	33868.80	0.00	314.72	0.00	-10.79	-10.79	197.06
1980 01 26 12	34214.40	0.00	305.77	0.00	-8.67	-8.67	245.19
1980 01 27 12	34214.40	0.00	313.75	0.00	-6.40	-6.40	305.19
1980 01 28 12	34560.00	0.00	234.19	0.00	-5.41	-5.41	313.78
1980 01 29 12	34560.00	0.00	266.47	0.00	-6.83	-6.83	273.69
1980 01 30 12	34560.00	0.00	220.51	0.00	-10.81	-10.81	184.82
1980 01 31 12	34905.60	0.00	235.08	0.00	-12.74	-12.74	176.80
1980 02 01 12	34905.60	0.00	152.13	0.00	-11.61	-11.61	192.33
1980 02 02 12	34966.64	0.00	315.87	0.00	-12.11	-12.11	182.10
1980 02 03 12	35251.20	0.00	195.08	0.00	-12.55	-12.55	176.36
1980 02 04 12	35251.20	0.00	194.35	0.00	-9.68	-9.68	224.25
1980 02 05 12	35596.80	0.00	162.98	0.00	-8.20	-8.20	255.98
1980 02 06 12	35596.80	0.00	270.19	0.00	-6.66	-6.66	288.99
1980 02 07 12	35942.40	0.00	204.17	0.00	-2.58	-2.58	421.02
1980 02 08 12	35942.40	0.00	343.85	0.00	-3.96	-3.96	346.90
1980 02 09 12	36003.44	0.00	324.00	0.00	-5.96	-5.96	304.21
1980 02 10 12	36288.00	0.00	211.72	0.00	-4.80	-4.80	325.86
1980 02 11 12	36288.00	0.00	255.81	0.00	-6.83	-6.83	270.65
1980 02 12 12	36633.60	0.00	166.01	0.00	-4.25	-4.25	337.37
1980 02 13 12	36633.60	0.00	268.11	0.00	-3.71	-3.71	305.32
1980 02 14 12	36979.20	0.00	183.46	0.00	-2.75	-2.75	352.52
1980 02 15 12	36979.20	1.05	272.39	0.00	-2.95	-2.95	332.31
1980 02 16 12	37324.80	10.44	214.36	0.00	-3.07	-3.07	395.72
1980 02 17 12	37324.80	0.47	309.69	0.00	-6.83	-6.83	293.48
1980 02 18 12	37670.40	0.00	323.24	0.00	-8.11	-8.11	248.11
1980 02 19 12	37670.40	0.00	330.12	0.00	-4.73	-4.73	346.28
1980 02 20 12	38016.00	0.00	347.59	0.00	-0.20	-0.20	447.75
1980 02 21 12	38016.00	0.00	212.09	0.00	0.55	0.55	535.89
1980 02 22 12	38361.60	1.94	190.27	0.00	-3.83	-3.83	379.48
1980 02 23 12	38361.60	7.47	316.72	0.00	-0.48	-0.48	537.69
1980 02 24 12	38707.20	0.36	109.58	0.00	-0.05	-0.05	540.36
1980 02 25 12	38707.20	0.07	288.88	0.00	0.23	0.23	475.32
1980 02 26 12	39052.80	0.00	312.18	0.00	-3.75	-3.75	336.55
1980 02 27 12	39052.80	0.11	156.03	0.00	-11.30	-11.30	190.13
1980 02 28 12	39398.40	0.26	229.24	0.00	-5.35	-5.35	333.01
1980 02 29 12	39398.40	0.13	333.48	0.00	-9.58	-9.58	237.57
1980 03 01 12	39744.00	0.00	433.93	0.00	-13.82	-13.82	142.06
1980 03 02 12	39744.00	0.00	422.10	0.00	-11.07	-11.07	185.84
1980 03 03 12	40089.60	0.00	445.61	0.00	-8.58	-8.58	206.73
1980 03 04 12	40089.60	0.00	415.17	0.00	-4.56	-4.56	302.15
1980 03 05 12	40435.20	2.00	114.04	0.00	-0.99	-0.99	434.90
1980 03 06 12	40435.20	0.81	391.56	0.00	1.60	1.60	532.23
1980 03 07 12	40780.80	0.40	205.84	0.00	0.48	0.48	398.04
1980 03 08 12	40780.80	22.52	133.70	0.00	2.40	2.40	648.10
1980 03 09 12	41126.40	3.30	241.78	0.00	1.87	1.87	612.47
1980 03 10 12	41126.40	0.03	403.31	0.00	1.31	1.31	418.65
1980 03 11 12	41472.00	13.90	196.51	0.00	1.95	1.95	590.30
1980 03 12 12	41472.00	0.78	368.83	0.00	-6.44	-6.44	172.09
1980 03 13 12	41817.60	0.07	454.59	0.00	-7.15	-7.15	177.05
1980 03 14 12	41817.60	21.94	180.95	0.00	-0.15	-0.15	571.34
1980 03 15 12	42163.20	0.04	310.30	0.00	-2.72	-2.72	379.00
1980 03 16 12	42163.20	0.00	479.32	0.00	-7.39	-7.39	253.53
1980 03 17 12	42508.80	0.37	240.94	0.00	-0.07	-0.07	459.11
1980 03 18 12	42508.80	23.33	205.72	0.00	4.97	4.97	734.43
1980 03 19 12	42854.40	0.00	414.38	0.00	-0.38	-0.38	386.94
1980 03 20 12	42854.40	0.00	354.28	0.00	2.83	2.83	503.32
1980 03 21 12	43200.00	6.15	183.72	0.00	3.48	3.48	711.87
1980 03 22 12	43545.60	7.07	411.95	0.00	2.82	2.82	632.73
1980 03 23 12	43545.60	0.00	358.30	0.00	4.40	4.40	609.94
1980 03 24 12	43891.20	0.00	453.11	0.00	3.99	3.99	574.82
1980 03 25 12	43891.20	0.76	178.55	0.00	3.60	3.60	631.56
1980 03 26 12	44236.80	0.28	136.05	0.00	3.29	3.29	610.04
1980 03 27 12	44236.80	0.00	157.55	0.00	3.60	3.60	622.16
1980 03 28 12	44582.40	0.23	220.86	0.00	5.18	5.18	635.44
1980 03 29 12	44582.40	1.24	281.35	0.00	6.52	6.52	770.51
1980 03 30 12	44928.00	4.59	109.41	0.00	5.46	5.46	834.94
1980 03 31 12	44928.00	0.00	434.33	0.00	4.53	4.53	619.99
1980 04 01 12	45273.60	0.60	498.91	0.00	3.65	3.65	517.01
1980 04 02 12	45273.60	0.38	304.34	0.00	5.15	5.15	595.49
1980 04 03 12	45619.20	0.26	506.20	0.00	6.64	6.64	613.48
1980 04 04 12	45619.20	22.03	139.48	0.00	4.46	4.46	702.74
1980 04 05 12	45964.80	0.86	274.94	0.00	5.61	5.61	750.11
1980 04 06 12	45964.80	0.00	465.00	0.00	5.63	5.63	562.85
1980 04 07 12	46310.40	0.00	444.43	0.00	4.80	4.80	534.36
1980 04 08 12	46310.40	0.00	302.15	0.00	5.01	5.01	773.12
1980 04 09 12	46656.00	8.10	204.86	0.00	7.10	7.10	941.87
1980 04 10 12	46656.00	50.56	172.11	0.00	7.82	7.82	1028.71
1980 04 11 12	47001.60	1.08	344.98	0.00	10.35	10.35	1028.41
1980 04 12 12	47001.60	0.08	360.54	0.00	9.87	9.87	854.30
1980 04 13 12	47347.20	0.57	474.18	0.00	11.89	11.89	956.08
1980 04 14 12	47347.20	2.01	154.76	0.00	5.86	5.86	660.88
1980 04 15 12	47692.80	9.15	339.45	0.00	10.55	10.55	1200.88
1980 04 16 12	47692.80	0.24	153.64	0.00	9.51	9.51	823.46
1980 04 17 12	48038.40	0.02	537.85	0.00	2.83	2.83	424.25
1980 04 18 12	48038.40	0.00	240.18	0.00	4.47	4.47	443.00
