  33.43
  84.00
 996719185
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	35292.61	0.00	301.88	0.00	4.82	4.82	631.81
1980 01 02 12	35449.23	0.00	264.72	0.00	6.70	6.70	674.43
1980 01 03 12	35587.12	16.62	84.41	0.00	6.68	6.68	854.96
1980 01 04 12	35596.80	0.01	294.95	0.00	3.45	3.45	619.78
1980 01 05 12	35596.80	0.00	304.64	0.00	5.28	5.28	640.66
1980 01 06 12	35596.80	0.00	236.62	0.00	5.66	5.66	776.67
1980 01 07 12	35596.80	1.49	195.71	0.00	10.50	10.50	1071.22
1980 01 08 12	35596.80	0.00	282.21	0.00	4.52	4.52	567.23
1980 01 09 12	35599.52	1.45	310.47	0.00	5.16	5.16	638.56
1980 01 10 12	35794.83	0.11	288.23	0.00	6.94	6.94	920.67
1980 01 11 12	35942.40	3.55	302.25	0.00	16.90	16.90	1585.45
1980 01 12 12	35942.40	0.00	202.63	0.00	4.47	4.47	475.42
1980 01 13 12	35942.40	0.00	306.01	0.00	5.54	5.54	645.50
1980 01 14 12	35942.40	0.00	310.43	0.00	10.47	10.47	953.43
1980 01 15 12	35945.12	0.86	177.39	0.00	11.95	11.95	1188.74
1980 01 16 12	36226.25	11.56	231.79	0.00	16.26	16.26	1596.60
1980 01 17 12	36288.00	4.22	306.33	0.00	16.66	16.66	1586.25
1980 01 18 12	36288.00	0.62	314.10	0.00	12.36	12.36	1143.09
1980 01 19 12	36288.00	2.24	300.56	0.00	10.27	10.27	1007.61
1980 01 20 12	36290.72	29.09	99.54	0.00	11.59	11.59	1249.07
1980 01 21 12	36623.93	23.66	92.73	0.00	7.92	7.92	984.56
1980 01 22 12	36633.60	26.05	74.60	0.00	9.06	9.06	1064.19
1980 01 23 12	36633.60	0.12	336.96	0.00	4.68	4.68	623.02
1980 01 24 12	36633.60	0.29	334.69	0.00	5.80	5.80	682.83
1980 01 25 12	36831.63	0.00	187.96	0.00	7.83	7.83	805.34
1980 01 26 12	36979.20	2.55	235.94	0.00	9.85	9.85	1014.35
1980 01 27 12	36979.20	0.00	191.16	0.00	7.37	7.37	828.53
1980 01 28 12	36979.20	0.30	154.16	0.00	6.10	6.10	762.38
1980 01 29 12	37177.23	9.58	125.20	0.00	1.72	1.72	630.01
1980 01 30 12	37324.80	5.58	132.76	0.00	-0.90	-0.90	502.29
1980 01 31 12	37324.80	0.53	317.01	0.00	-0.96	-0.96	411.19
1980 02 01 12	37324.80	0.00	371.69	0.00	-3.87	-3.87	340.89
1980 02 02 12	37670.40	0.00	227.08	0.00	-4.51	-4.51	357.27
1980 02 03 12	37670.40	0.00	205.80	0.00	-0.13	-0.13	484.97
1980 02 04 12	37670.40	0.00	283.96	0.00	2.19	2.19	584.55
1980 02 05 12	37783.03	6.56	244.95	0.00	4.57	4.57	726.64
1980 02 06 12	38016.00	0.00	355.72	0.00	4.21	4.21	604.11
1980 02 07 12	38016.00	3.53	165.25	0.00	1.47	1.47	497.83
1980 02 08 12	38016.00	37.92	92.26	0.00	2.49	2.49	647.69
1980 02 09 12	38361.60	9.97	57.82	0.00	1.71	1.71	630.18
1980 02 10 12	38361.60	0.13	362.12	0.00	-0.39	-0.39	475.06
1980 02 11 12	38361.60	0.00	390.51	0.00	-0.03	-0.03	437.18
1980 02 12 12	38707.20	0.00	378.52	0.00	1.35	1.35	477.78
1980 02 13 12	38707.20	0.00	378.08	0.00	2.81	2.81	557.99
1980 02 14 12	38707.20	0.00	273.41	0.00	9.70	9.70	949.92
1980 02 15 12	39043.12	0.00	361.56	0.00	15.54	15.54	1450.84
1980 02 16 12	39052.80	0.00	224.87	0.00	6.67	6.67	796.74
1980 02 17 12	39052.80	0.00	407.13	0.00	-1.09	-1.09	347.31
1980 02 18 12	39388.72	0.00	232.64	0.00	0.14	0.14	349.51
1980 02 19 12	39398.40	0.00	328.18	0.00	9.04	9.04	986.96
1980 02 20 12	39398.40	0.00	393.41	0.00	14.52	14.52	1294.01
1980 02 21 12	39734.32	0.00	384.52	0.00	17.57	17.57	1462.19
1980 02 22 12	39744.00	0.00	378.69	0.00	14.81	14.81	1126.69
1980 02 23 12	39744.00	0.00	397.45	0.00	14.87	14.87	1111.39
1980 02 24 12	40089.60	0.00	397.82	0.00	12.03	12.03	1061.57
1980 02 25 12	40089.60	0.00	419.31	0.00	9.73	9.73	836.83
1980 02 26 12	40089.60	0.00	428.88	0.00	1.17	1.17	396.65
1980 02 27 12	40435.20	0.00	418.38	0.00	5.77	5.77	594.81
1980 02 28 12	40435.20	0.04	414.41	0.00	12.46	12.46	1013.75
