00000009	1981	1	27	109.15
00000009	1981	1	30	109.18
00000009	1981	7	1	107.72
00000009	1981	8	1	107.96
00000009	1981	9	1	107.9
00000009	1981	10	1	108.36
00000009	1981	11	1	108.32
00000009	1981	12	1	108.36
00000009	1982	1	1	108.14
00000009	1982	2	1	107.96
00000009	1982	3	1	107.93
00000009	1982	4	1	107.88
00000009	1982	5	1	108.03
00000009	1982	6	1	108.27
00000009	1982	6	17	114.72
00000009	1982	7	1	108.33
00000009	1982	8	1	108.53
00000009	1982	9	1	108.76
00000009	1982	10	1	108.83
00000009	1982	11	1	109.13
00000009	1982	12	1	108.83
00000009	1983	1	1	108.85
00000009	1983	2	1	108.74
00000009	1983	3	1	108.63
00000009	1983	4	1	108.49
00000009	1983	5	1	108.58
00000009	1983	6	1	108.83
00000009	1983	7	1	108.96
00000009	1983	8	1	109.16
00000009	1983	9	1	109.2
00000009	1983	10	1	109.15
00000009	1983	11	1	109.14
00000009	1983	12	1	109.15
00000009	1984	1	1	108.67
00000009	1984	2	1	108.63
00000009	1984	6	1	108.92
00000009	1984	7	1	109.18
00000009	1984	8	1	109.2
00000009	1984	9	1	109.45
00000009	1984	10	1	109.51
00000009	1984	11	1	109.36
00000009	1984	12	1	109.51
00000009	1985	1	1	109.3
00000009	1985	2	1	109.16
00000009	1985	3	1	109.31
00000009	1985	4	1	109.28
00000009	1985	5	1	109.21
00000009	1985	6	1	109.33
00000009	1985	7	1	109.51
00000009	1985	8	1	109.65
00000009	1985	9	1	109.79
00000009	1985	10	1	109.61
00000009	1985	11	1	109.45
00000009	1985	12	1	109.61
00000009	1986	1	1	109.44
00000009	1986	2	1	109.44
00000009	1986	3	1	109.86
00000009	1986	4	1	109.98
00000009	1986	5	1	110.08
00000009	1986	6	1	110.32
00000009	1986	7	1	110.57
00000009	1986	7	28	112.35
00000009	1986	8	1	111.04
00000009	1986	9	1	111.48
00000009	1986	10	1	111.76
00000009	1986	10	3	113.51
00000009	1986	11	1	111.78
00000009	1986	12	1	111.76
00000009	1986	12	9	113.31
00000009	1987	1	26	113.61
00000009	1987	2	1	111.9
00000009	1987	2	3	113.64
00000009	1987	3	1	112.08
00000009	1987	3	9	113.7
00000009	1987	4	1	112.45
00000009	1987	4	24	114.3
00000009	1987	5	1	112.64
00000009	1987	6	1	112.88
00000009	1987	7	1	113.23
00000009	1987	8	1	113.55
00000009	1987	8	3	115.23
00000009	1987	9	1	113.74
00000009	1987	9	2	113.02
00000009	1987	9	9	115.53
00000009	1987	10	1	114.21
00000009	1987	10	13	115.88
00000009	1987	11	1	114.23
00000009	1987	11	30	116
00000009	1987	12	1	114.21
00000009	1988	1	1	114.59
00000009	1988	1	26	116.42
00000009	1988	2	1	114.6
00000009	1988	3	1	114.66
00000009	1988	3	14	116.49
00000009	1988	4	1	114.82
00000009	1988	4	27	116.73
00000009	1988	5	1	115.09
00000009	1988	6	1	115.44
00000009	1988	6	28	117.43
00000009	1988	7	1	115.68
00000009	1988	8	1	115.8
00000009	1988	8	18	117.71
00000009	1988	9	1	115.87
00000009	1988	10	1	116.13
00000009	1988	10	18	118.03
00000009	1988	11	1	116.28
00000009	1988	11	23	116.16
00000009	1988	12	1	116.13
00000009	1989	1	1	116.41
00000009	1989	1	17	116.35
00000009	1989	2	1	116.67
00000009	1989	3	1	116.61
00000009	1989	3	10	116.58
00000009	1989	3	29	116.45
00000009	1989	4	27	116.6
00000009	1989	5	17	116.89
00000009	1989	6	26	116.92
00000009	1989	7	26	117.13
00000009	1989	8	23	117.47
00000009	1989	10	1	118.92
00000009	1989	11	1	118.92
00000009	1989	11	20	117.81
00000009	1989	12	1	118.75
00000009	1989	12	21	117.79
00000009	1990	1	1	118.17
00000009	1990	1	19	117.79
00000009	1990	1	30	117.71
00000009	1990	1	31	117.82
00000009	1990	2	1	117.75
00000009	1990	2	2	117.83
00000009	1990	2	3	117.67
00000009	1990	2	4	117.92
00000009	1990	2	5	117.92
00000009	1990	2	6	117.92
00000009	1990	2	7	117.92
00000009	1990	2	8	117.83
00000009	1990	2	9	117.67
00000009	1990	2	10	117.75
00000009	1990	2	11	117.83
00000009	1990	2	12	117.92
00000009	1990	2	13	117.83
00000009	1990	2	14	117.83
00000009	1990	2	15	117.67
00000009	1990	2	16	117.83
00000009	1990	2	17	117.92
00000009	1990	2	18	117.75
00000009	1990	2	19	117.83
00000009	1990	2	20	117.92
00000009	1990	2	21	117.67
00000009	1990	2	22	117.58
00000009	1990	2	23	117.83
00000009	1990	2	24	118
00000009	1990	2	25	118
00000009	1990	2	26	118
00000009	1990	2	27	118
00000009	1990	2	28	117.92
00000009	1990	3	1	117.83
00000009	1990	3	2	117.75
00000009	1990	3	3	117.83
00000009	1990	3	4	117.92
00000009	1990	3	5	117.92
00000009	1990	3	6	118
00000009	1990	3	7	118
00000009	1990	3	8	118
00000009	1990	3	9	118
00000009	1990	3	10	118
00000009	1990	3	11	118
00000009	1990	3	12	118
00000009	1990	3	13	118
00000009	1990	3	14	117.83
00000009	1990	3	15	117.75
00000009	1990	3	16	117.75
00000009	1990	3	17	117.83
00000009	1990	3	18	117.83
00000009	1990	3	19	118
00000009	1990	3	20	118
00000009	1990	3	21	118
00000009	1990	3	22	118
00000009	1990	3	23	118
00000009	1990	3	24	118
00000009	1990	3	25	118.08
00000009	1990	3	26	118.08
00000009	1990	3	27	118
00000009	1990	3	28	118
00000009	1990	3	29	117.92
00000009	1990	3	30	117.83
00000009	1990	3	31	117.92
00000009	1990	4	1	117.92
00000009	1990	4	2	117.92
00000009	1990	4	3	117.92
00000009	1990	4	4	117.92
00000009	1990	4	5	117.92
00000009	1990	4	6	118
00000009	1990	4	7	118.08
00000009	1990	4	8	118.17
00000009	1990	4	9	118.08
00000009	1990	4	10	118
00000009	1990	4	11	118.08
00000009	1990	4	12	118.17
00000009	1990	4	13	118.17
00000009	1990	4	14	118
00000009	1990	4	15	118
00000009	1990	4	16	118
00000009	1990	4	17	118.08
00000009	1990	4	18	118.17
00000009	1990	4	19	118.25
00000009	1990	4	20	118.17
00000009	1990	4	21	118.17
00000009	1990	4	22	118.08
00000009	1990	4	23	118.08
00000009	1990	4	24	118.17
00000009	1990	4	25	118.17
00000009	1990	4	26	118.08
00000009	1990	4	27	118
00000009	1990	4	28	118
00000009	1990	4	29	118.08
00000009	1990	4	30	118.17
00000009	1990	5	1	118.17
00000009	1990	5	2	118.25
00000009	1990	5	3	118.33
00000009	1990	5	4	118.17
00000009	1990	5	5	118.25
00000009	1990	5	6	118.25
00000009	1990	5	7	118.33
00000009	1990	5	8	118.25
00000009	1990	5	9	118.08
00000009	1990	5	10	118.17
00000009	1990	5	11	118.25
00000009	1990	5	12	118
00000009	1990	5	13	118.17
00000009	1990	5	14	118.17
00000009	1990	5	15	118.17
00000009	1990	5	16	118.17
00000009	1990	5	17	118.25
00000009	1990	5	18	118.25
00000009	1990	5	19	118.17
00000009	1990	5	20	118.17
00000009	1990	5	21	118.17
00000009	1990	5	22	118.17
00000009	1990	5	23	118.17
00000009	1990	5	24	118.22
00000009	1990	5	25	118.17
00000009	1990	5	26	118.08
00000009	1990	5	27	118
00000009	1990	5	28	118.08
00000009	1990	5	29	118.17
00000009	1990	5	30	118.25
00000009	1990	5	31	118.25
00000009	1990	6	1	118.33
00000009	1990	6	2	118.33
00000009	1990	6	3	118.25
00000009	1990	6	4	118.25
00000009	1990	6	5	118.33
00000009	1990	6	6	118.33
00000009	1990	6	7	118.33
00000009	1990	6	8	118.33
00000009	1990	6	9	118.33
00000009	1990	6	10	118.33
00000009	1990	6	11	118.33
00000009	1990	6	12	118.33
00000009	1990	6	13	118.42
00000009	1990	6	14	118.33
00000009	1990	6	15	118.33
00000009	1990	6	16	118.33
00000009	1990	6	17	118.33
00000009	1990	6	18	118.33
00000009	1990	6	19	118.33
00000009	1990	6	20	118.33
00000009	1990	6	21	118.33
00000009	1990	6	22	118.33
00000009	1990	6	23	118.33
00000009	1990	6	24	118.42
00000009	1990	6	25	118.42
00000009	1990	6	26	118.42
00000009	1990	6	27	118.5
00000009	1990	6	28	118.58
00000009	1990	6	29	118.58
00000009	1990	6	30	118.58
00000009	1990	7	1	118.58
00000009	1990	7	2	118.5
00000009	1990	7	3	118.58
00000009	1990	7	4	118.58
00000009	1990	7	5	118.58
00000009	1990	7	6	118.67
00000009	1990	7	7	118.67
00000009	1990	7	8	118.58
00000009	1990	7	9	118.67
00000009	1990	7	10	118.67
00000009	1990	7	11	118.67
00000009	1990	7	12	118.58
00000009	1990	7	13	118.58
00000009	1990	7	14	118.58
00000009	1990	7	15	118.75
00000009	1990	7	16	118.75
00000009	1990	7	17	118.75
00000009	1990	7	18	118.75
00000009	1990	7	19	118.75
00000009	1990	7	20	118.75
00000009	1990	7	21	118.75
00000009	1990	7	22	118.75
00000009	1990	7	23	118.75
00000009	1990	7	24	118.75
00000009	1990	7	25	118.83
00000009	1990	7	26	118.83
00000009	1990	7	27	118.83
00000009	1990	7	28	118.83
00000009	1990	7	29	118.83
00000009	1990	7	30	118.83
00000009	1990	7	31	118.83
00000009	1990	8	1	118.92
00000009	1990	8	2	118.92
00000009	1990	8	3	118.92
00000009	1990	8	4	118.92
00000009	1990	8	5	118.92
00000009	1990	8	6	118.92
00000009	1990	8	7	118.92
00000009	1990	8	8	118.92
00000009	1990	8	9	119
00000009	1990	8	10	119
00000009	1990	8	11	119
00000009	1990	8	12	119
00000009	1990	8	13	119
00000009	1990	8	14	119.08
00000009	1990	8	15	119.17
00000009	1990	8	16	119.17
00000009	1990	8	17	119.17
00000009	1990	8	18	119.17
00000009	1990	8	19	119.17
00000009	1990	8	20	119.17
00000009	1990	8	21	119.17
