  30.87
  72.00
1141696521
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36211.32	0.01	335.28	0.00	7.58	7.58	771.57
1980 01 02 12	36285.69	0.00	334.04	0.00	7.61	7.61	688.02
1980 01 03 12	36288.00	0.57	188.83	0.00	9.32	9.32	950.45
1980 01 04 12	36288.00	2.45	342.17	0.00	8.75	8.75	963.07
1980 01 05 12	36288.00	0.00	294.21	0.00	3.32	3.32	608.38
1980 01 06 12	36288.00	1.11	337.62	0.00	5.35	5.35	745.26
1980 01 07 12	36288.00	2.07	230.35	0.00	15.16	15.16	1481.71
1980 01 08 12	36288.00	0.39	164.44	0.00	15.94	15.94	1582.84
1980 01 09 12	36332.23	9.96	277.41	0.00	15.38	15.38	1544.17
1980 01 10 12	36556.92	0.31	212.55	0.00	15.99	15.99	1599.66
1980 01 11 12	36633.60	48.09	243.38	0.00	19.89	19.89	2006.06
1980 01 12 12	36633.60	0.02	332.42	0.00	12.53	12.53	1096.37
1980 01 13 12	36633.60	0.22	332.11	0.00	12.14	12.14	1141.54
1980 01 14 12	36633.60	0.40	331.29	0.00	15.53	15.53	1456.63
1980 01 15 12	36633.60	0.00	331.92	0.00	14.97	14.97	1367.56
1980 01 16 12	36762.69	17.35	117.00	0.00	13.23	13.23	1403.38
1980 01 17 12	36979.20	11.85	185.14	0.00	16.25	16.25	1702.49
1980 01 18 12	36979.20	0.65	348.67	0.00	17.31	17.31	1632.41
1980 01 19 12	36979.20	0.11	358.72	0.00	14.03	14.03	1238.26
1980 01 20 12	36979.20	0.01	319.33	0.00	14.55	14.55	1209.21
1980 01 21 12	37023.43	1.42	180.36	0.00	15.22	15.22	1380.87
1980 01 22 12	37322.50	13.54	100.73	0.00	17.60	17.60	1835.92
1980 01 23 12	37324.80	3.88	371.09	0.00	9.51	9.51	994.21
1980 01 24 12	37324.80	0.39	372.98	0.00	5.72	5.72	645.10
1980 01 25 12	37324.80	0.27	81.91	0.00	11.02	11.02	1173.11
1980 01 26 12	37453.89	6.00	318.67	0.00	16.93	16.93	1622.93
1980 01 27 12	37670.40	0.01	342.37	0.00	13.78	13.78	1241.10
1980 01 28 12	37670.40	0.00	375.38	0.00	9.49	9.49	937.26
1980 01 29 12	37670.40	0.57	216.34	0.00	9.08	9.08	930.50
1980 01 30 12	37670.40	0.89	340.33	0.00	12.25	12.25	1197.28
1980 01 31 12	38016.00	6.54	370.98	0.00	8.86	8.86	1061.19
1980 02 01 12	38016.00	0.00	388.85	0.00	-1.18	-1.18	376.56
1980 02 02 12	38016.00	0.00	345.18	0.00	0.03	0.03	345.38
1980 02 03 12	38016.00	0.00	295.12	0.00	1.82	1.82	410.45
1980 02 04 12	38361.60	0.89	295.30	0.00	4.84	4.84	564.47
1980 02 05 12	38361.60	3.87	144.21	0.00	6.81	6.81	810.94
1980 02 06 12	38361.60	6.03	396.90	0.00	8.17	8.17	873.16
1980 02 07 12	38490.69	0.00	397.73	0.00	3.73	3.73	570.66
1980 02 08 12	38707.20	1.67	124.89	0.00	5.94	5.94	802.57
1980 02 09 12	38707.20	23.55	247.25	0.00	14.50	14.50	1490.52
1980 02 10 12	38707.20	0.50	402.91	0.00	5.70	5.70	744.90
1980 02 11 12	39022.47	0.00	380.47	0.00	3.21	3.21	509.52
1980 02 12 12	39052.80	0.14	204.39	0.00	4.76	4.76	588.38
1980 02 13 12	39052.80	0.00	376.29	0.00	8.77	8.77	791.34
1980 02 14 12	39052.80	0.00	240.74	0.00	11.24	11.24	1036.71
1980 02 15 12	39398.40	1.44	208.11	0.00	15.68	15.68	1474.72
1980 02 16 12	39398.40	4.17	99.99	0.00	13.25	13.25	1439.76
1980 02 17 12	39398.40	0.34	428.82	0.00	1.26	1.26	455.06
1980 02 18 12	39744.00	0.01	394.05	0.00	3.32	3.32	491.14
1980 02 19 12	39744.00	0.01	267.14	0.00	11.07	11.07	1079.89
1980 02 20 12	39744.00	0.15	408.65	0.00	17.48	17.48	1683.63
1980 02 21 12	40059.27	0.00	185.50	0.00	18.47	18.47	1848.09
1980 02 22 12	40089.60	14.65	358.28	0.00	20.20	20.20	2027.81
1980 02 23 12	40089.60	0.00	415.34	0.00	19.77	19.77	1779.36
1980 02 24 12	40133.83	0.00	355.95	0.00	19.61	19.61	1803.12
1980 02 25 12	40435.20	0.00	420.54	0.00	15.74	15.74	1300.01
1980 02 26 12	40435.20	0.00	453.01	0.00	3.81	3.81	479.51
1980 02 27 12	40435.20	0.00	440.70	0.00	6.66	6.66	542.18
1980 02 28 12	40780.80	0.00	433.04	0.00	12.15	12.15	1043.35
1980 02 29 12	40780.80	8.76	316.39	0.00	13.44	13.44	1276.60
1980 03 01 12	40780.80	17.52	199.74	0.00	14.72	14.72	1509.44
1980 03 02 12	41126.40	0.21	417.70	0.00	-3.06	-3.06	320.89
1980 03 03 12	41126.40	0.21	471.83	0.00	0.29	0.29	363.40
1980 03 04 12	41126.40	0.69	340.54	0.00	8.00	8.00	894.28
1980 03 05 12	41472.00	7.69	368.09	0.00	16.04	16.04	1412.77
1980 03 06 12	41472.00	21.98	449.82	0.00	14.35	14.35	1284.73
1980 03 07 12	41472.00	11.34	247.75	0.00	18.53	18.53	1928.91
1980 03 08 12	41817.60	8.43	427.25	0.00	22.74	22.74	2309.46
1980 03 09 12	41817.60	9.79	311.82	0.00	21.00	21.00	2089.75
1980 03 10 12	41817.60	1.85	442.99	0.00	20.62	20.62	1916.41
1980 03 11 12	42163.20	0.00	397.74	0.00	19.45	19.45	1528.52
1980 03 12 12	42163.20	7.08	349.19	0.00	20.31	20.31	2009.42
1980 03 13 12	42163.20	0.49	469.22	0.00	20.39	20.39	1827.33
1980 03 14 12	42508.80	0.00	466.19	0.00	11.25	11.25	852.24
1980 03 15 12	42508.80	0.00	451.57	0.00	11.39	11.39	951.56
1980 03 16 12	42508.80	7.15	230.38	0.00	17.00	17.00	1711.38
1980 03 17 12	42854.40	65.42	235.96	0.00	20.66	20.66	2178.96
1980 03 18 12	42854.40	4.02	491.61	0.00	13.06	13.06	1160.73
1980 03 19 12	42854.40	1.50	259.49	0.00	12.24	12.24	1172.23
1980 03 20 12	43200.00	6.69	347.07	0.00	19.87	19.87	2070.95
1980 03 21 12	43200.00	9.79	500.24	0.00	16.26	16.26	1419.36
1980 03 22 12	43200.00	0.00	502.37	0.00	9.96	9.96	810.24
1980 03 23 12	43545.60	0.74	457.69	0.00	14.15	14.15	1147.14
1980 03 24 12	43545.60	11.64	408.08	0.00	19.37	19.37	1775.78
1980 03 25 12	43545.60	2.82	336.52	0.00	12.99	12.99	1163.25
1980 03 26 12	43891.20	39.49	87.29	0.00	12.30	12.30	1326.10
1980 03 27 12	43891.20	22.60	141.21	0.00	13.84	13.84	1495.60
1980 03 28 12	43891.20	67.88	233.53	0.00	18.89	18.89	2007.03
1980 03 29 12	44236.80	16.46	234.99	0.00	19.41	19.41	2019.30
1980 03 30 12	44236.80	20.17	505.70	0.00	17.04	17.04	1491.70
