  27.15
  19.00
 603209273
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	37284.10	0.00	238.43	0.00	15.59	15.59	1417.51
1980 01 02 12	37323.03	0.00	423.68	0.00	11.32	11.32	977.93
1980 01 03 12	37324.80	0.00	425.87	0.00	11.26	11.26	862.51
1980 01 04 12	37324.80	3.00	250.07	0.00	16.55	16.55	1501.81
1980 01 05 12	37324.80	0.10	405.83	0.00	14.21	14.21	1253.64
1980 01 06 12	37324.80	0.00	430.62	0.00	8.60	8.60	809.80
1980 01 07 12	37324.80	0.00	424.01	0.00	10.94	10.94	905.06
1980 01 08 12	37324.80	0.00	409.26	0.00	17.75	17.75	1474.93
1980 01 09 12	37324.80	0.00	311.62	0.00	21.34	21.34	1973.59
1980 01 10 12	37327.31	0.00	206.93	0.00	22.47	22.47	2134.40
1980 01 11 12	37490.04	3.92	316.49	0.00	21.75	21.75	2127.99
1980 01 12 12	37668.62	1.61	241.26	0.00	21.70	21.70	2193.51
1980 01 13 12	37670.40	6.41	252.20	0.00	21.91	21.91	2173.09
1980 01 14 12	37670.40	2.27	234.25	0.00	22.29	22.29	2246.38
1980 01 15 12	37670.40	0.00	434.40	0.00	17.60	17.60	1544.80
1980 01 16 12	37670.40	0.00	433.07	0.00	17.49	17.49	1424.84
1980 01 17 12	37670.40	0.00	422.79	0.00	19.22	19.22	1642.23
1980 01 18 12	37835.64	0.00	259.04	0.00	20.76	20.76	1906.99
1980 01 19 12	38016.00	0.00	409.03	0.00	20.52	20.52	1861.43
1980 01 20 12	38016.00	0.00	434.65	0.00	20.10	20.10	1681.80
1980 01 21 12	38016.00	0.00	434.26	0.00	18.61	18.61	1497.29
1980 01 22 12	38016.00	0.00	430.73	0.00	19.85	19.85	1635.45
1980 01 23 12	38016.00	16.76	199.26	0.00	21.19	21.19	2181.48
1980 01 24 12	38181.24	0.10	455.90	0.00	13.23	13.23	1080.68
1980 01 25 12	38361.60	0.00	383.09	0.00	14.17	14.17	1197.36
1980 01 26 12	38361.60	5.10	240.04	0.00	20.17	20.17	1927.09
1980 01 27 12	38361.60	23.04	284.89	0.00	22.53	22.53	2303.12
1980 01 28 12	38361.60	0.22	446.71	0.00	19.60	19.60	1785.56
1980 01 29 12	38423.76	0.00	458.74	0.00	18.76	18.76	1565.09
1980 01 30 12	38707.20	0.00	452.71	0.00	16.20	16.20	1382.93
1980 01 31 12	38707.20	0.08	390.41	0.00	18.66	18.66	1647.26
1980 02 01 12	38707.20	0.20	429.62	0.00	13.41	13.41	1215.60
1980 02 02 12	38707.20	0.00	475.94	0.00	6.64	6.64	702.41
1980 02 03 12	38949.87	0.02	304.88	0.00	10.97	10.97	898.09
1980 02 04 12	39052.80	0.00	493.25	0.00	7.83	7.83	618.20
1980 02 05 12	39052.80	0.00	469.20	0.00	8.04	8.04	740.24
1980 02 06 12	39052.80	0.00	401.09	0.00	15.10	15.10	1196.78
1980 02 07 12	39052.80	0.00	500.97	0.00	11.86	11.86	952.18
1980 02 08 12	39398.40	0.00	489.10	0.00	10.79	10.79	925.62
1980 02 09 12	39398.40	0.14	409.77	0.00	18.52	18.52	1530.97
1980 02 10 12	39398.40	12.23	237.07	0.00	20.17	20.17	2002.69
1980 02 11 12	39398.40	0.00	482.67	0.00	13.28	13.28	1180.59
1980 02 12 12	39744.00	0.00	399.59	0.00	12.52	12.52	1008.02
1980 02 13 12	39744.00	0.00	202.31	0.00	13.55	13.55	1030.80
1980 02 14 12	39744.00	4.10	97.92	0.00	15.94	15.94	1563.67
1980 02 15 12	39744.00	5.42	304.81	0.00	17.90	17.90	1720.72
1980 02 16 12	40089.60	0.71	463.44	0.00	20.01	20.01	1901.78
1980 02 17 12	40089.60	4.25	217.31	0.00	17.08	17.08	1745.92
1980 02 18 12	40089.60	0.87	289.46	0.00	12.66	12.66	1172.58
1980 02 19 12	40089.60	10.21	252.79	0.00	15.88	15.88	1546.76
1980 02 20 12	40435.20	0.00	508.22	0.00	16.77	16.77	1390.18
1980 02 21 12	40435.20	0.00	510.86	0.00	18.86	18.86	1545.76
1980 02 22 12	40435.20	0.00	504.31	0.00	20.89	20.89	1816.94
1980 02 23 12	40435.20	0.00	500.63	0.00	22.22	22.22	2162.58
1980 02 24 12	40780.80	2.01	408.48	0.00	22.60	22.60	2228.28
1980 02 25 12	40780.80	5.00	365.15	0.00	22.72	22.72	2313.28
1980 02 26 12	40780.80	0.35	552.79	0.00	15.10	15.10	1213.62
1980 02 27 12	41023.47	0.20	503.36	0.00	9.02	9.02	724.52
1980 02 28 12	41126.40	0.08	544.06	0.00	13.02	13.02	1062.30
1980 02 29 12	41126.40	10.05	435.99	0.00	15.67	15.67	1314.02
1980 03 01 12	41126.40	20.03	327.92	0.00	18.32	18.32	1565.28
1980 03 02 12	41472.00	15.62	383.82	0.00	17.65	17.65	1741.80
1980 03 03 12	41472.00	0.00	592.85	0.00	6.24	6.24	676.94
1980 03 04 12	41472.00	0.00	548.33	0.00	8.80	8.80	838.26
1980 03 05 12	41472.00	0.00	427.27	0.00	18.51	18.51	1628.14
1980 03 06 12	41817.60	0.00	542.69	0.00	20.99	20.99	1813.38
1980 03 07 12	41817.60	0.00	573.84	0.00	23.00	23.00	1960.10
1980 03 08 12	41817.60	0.00	573.17	0.00	22.30	22.30	2018.47
1980 03 09 12	42163.20	0.19	536.26	0.00	22.42	22.42	2069.42
1980 03 10 12	42163.20	0.49	459.58	0.00	22.05	22.05	2110.87
1980 03 11 12	42163.20	0.17	583.40	0.00	22.89	22.89	2003.91
1980 03 12 12	42163.20	0.07	561.57	0.00	23.27	23.27	2015.28
1980 03 13 12	42508.80	1.65	411.55	0.00	23.97	23.97	2430.03
1980 03 14 12	42508.80	0.05	600.30	0.00	21.90	21.90	1979.01
1980 03 15 12	42508.80	0.00	557.19	0.00	17.24	17.24	1383.01
1980 03 16 12	42854.40	0.00	524.64	0.00	20.61	20.61	1794.08
1980 03 17 12	42854.40	0.00	526.05	0.00	23.20	23.20	2149.53
1980 03 18 12	42854.40	0.00	421.69	0.00	23.84	23.84	2336.84
1980 03 19 12	42854.40	0.00	349.02	0.00	23.71	23.71	2340.31
1980 03 20 12	43200.00	1.33	429.60	0.00	25.01	25.01	2462.84
1980 03 21 12	43200.00	0.23	573.98	0.00	23.16	23.16	2261.64
1980 03 22 12	43200.00	0.00	635.70	0.00	16.65	16.65	1206.99
1980 03 23 12	43545.60	0.00	619.78	0.00	16.46	16.46	1164.81
1980 03 24 12	43545.60	0.00	593.14	0.00	20.65	20.65	1732.25
1980 03 25 12	43545.60	0.01	586.63	0.00	22.81	22.81	2116.73
1980 03 26 12	43545.60	2.47	506.52	0.00	23.31	23.31	2197.05
1980 03 27 12	43891.20	0.66	432.56	0.00	24.44	24.44	2251.94
1980 03 28 12	43891.20	3.22	580.90	0.00	24.50	24.50	2279.57
1980 03 29 12	43891.20	4.84	306.83	0.00	24.00	24.00	2370.66
1980 03 30 12	44236.80	11.32	325.70	0.00	25.28	25.28	2608.77
1980 03 31 12	44236.80	23.35	368.71	0.00	23.11	23.11	2403.55
1980 04 01 12	44236.80	6.49	200.48	0.00	17.43	17.43	1666.86
1980 04 02 12	44236.80	1.48	456.95	0.00	21.87	21.87	2117.76
1980 04 03 12	44582.40	1.02	413.86	0.00	25.67	25.67	2521.99
1980 04 04 12	44582.40	0.58	543.78	0.00	25.30	25.30	2313.74
1980 04 05 12	44582.40	1.82	550.02	0.00	23.76	23.76	2253.40
1980 04 06 12	44928.00	0.36	468.81	0.00	19.78	19.78	1727.14
1980 04 07 12	44928.00	28.86	328.81	0.00	23.27	23.27	2269.41
1980 04 08 12	44928.00	6.97	495.63	0.00	24.46	24.46	2324.42
1980 04 09 12	44928.00	0.60	535.45	0.00	25.67	25.67	2526.31
1980 04 10 12	45273.60	0.00	598.09	0.00	23.83	23.83	2115.95
1980 04 11 12	45273.60	0.00	605.78	0.00	21.79	21.79	1570.96
1980 04 12 12	45273.60	2.56	488.13	0.00	23.86	23.86	2069.20
1980 04 13 12	45376.53	0.49	585.22	0.00	24.40	24.40	2215.98
1980 04 14 12	45619.20	7.83	214.51	0.00	23.17	23.17	2414.83
1980 04 15 12	45619.20	0.00	427.44	0.00	19.22	19.22	1717.33
1980 04 16 12	45619.20	0.00	618.94	0.00	18.56	18.56	1377.71
1980 04 17 12	45964.80	0.00	542.05	0.00	18.61	18.61	1362.84
1980 04 18 12	45964.80	0.90	453.07	0.00	21.67	21.67	1887.20
1980 04 19 12	45964.80	2.00	246.42	0.00	22.32	22.32	2155.06
1980 04 20 12	45964.80	0.50	454.17	0.00	22.58	22.58	1938.92
1980 04 21 12	46310.40	0.00	608.25	0.00	21.51	21.51	1713.34
1980 04 22 12	46310.40	0.00	614.85	0.00	21.52	21.52	1572.86
1980 04 23 12	46310.40	0.00	607.16	0.00	22.77	22.77	1623.59
1980 04 24 12	46310.40	0.00	481.78	0.00	22.44	22.44	1977.82
1980 04 25 12	46656.00	0.00	597.28	0.00	22.91	22.91	1888.19
1980 04 26 12	46656.00	0.82	534.41	0.00	24.17	24.17	2175.95
1980 04 27 12	46656.00	0.45	494.38	0.00	25.26	25.26	2454.94
1980 04 28 12	46656.00	0.00	520.42	0.00	23.16	23.16	2059.04
1980 04 29 12	47001.60	0.00	536.98	0.00	19.10	19.10	1604.88
1980 04 30 12	47001.60	0.25	597.01	0.00	21.78	21.78	1811.59
1980 05 01 12	47001.60	0.00	390.97	0.00	21.64	21.64	1779.46
1980 05 02 12	47001.60	0.34	409.14	0.00	22.81	22.81	1808.20
1980 05 03 12	47347.20	0.08	464.47	0.00	24.65	24.65	2113.88
1980 05 04 12	47347.20	0.00	621.83	0.00	24.99	24.99	2136.87
1980 05 05 12	47347.20	0.00	651.12	0.00	22.98	22.98	1915.74
1980 05 06 12	47347.20	0.00	654.94	0.00	22.40	22.40	1816.06
1980 05 07 12	47450.13	0.00	653.15	0.00	23.10	23.10	1942.91
1980 05 08 12	47692.80	7.75	347.03	0.00	22.42	22.42	2124.66
1980 05 09 12	47692.80	15.68	362.24	0.00	24.98	24.98	2533.97
1980 05 10 12	47692.80	0.32	541.71	0.00	24.19	24.19	2235.08
1980 05 11 12	47692.80	0.01	626.53	0.00	25.89	25.89	2205.06
