  28.91
  17.00
 326199006
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36633.60	0.00	222.36	0.00	10.96	10.96	965.81
1980 01 02 12	36633.60	0.00	412.02	0.00	8.18	8.18	741.44
1980 01 03 12	36633.60	0.00	414.19	0.00	9.90	9.90	726.50
1980 01 04 12	36633.60	3.65	213.11	0.00	14.18	14.18	1206.67
1980 01 05 12	36768.13	0.14	415.15	0.00	11.37	11.37	1047.62
1980 01 06 12	36978.00	0.00	416.74	0.00	5.26	5.26	624.13
1980 01 07 12	36979.20	0.00	408.61	0.00	9.73	9.73	750.54
1980 01 08 12	36979.20	0.23	387.26	0.00	15.53	15.53	1191.18
1980 01 09 12	36979.20	0.19	272.39	0.00	20.26	20.26	1640.91
1980 01 10 12	36979.20	0.02	315.15	0.00	20.65	20.65	1829.13
1980 01 11 12	36979.20	9.64	215.56	0.00	20.84	20.84	2002.19
1980 01 12 12	36979.20	3.37	216.01	0.00	20.42	20.42	2088.17
1980 01 13 12	36995.02	17.53	231.27	0.00	17.73	17.73	1763.26
1980 01 14 12	37323.60	6.48	198.01	0.00	17.28	17.28	1693.74
1980 01 15 12	37324.80	0.00	419.60	0.00	14.09	14.09	1264.11
1980 01 16 12	37324.80	0.00	415.84	0.00	15.90	15.90	1304.28
1980 01 17 12	37324.80	0.00	257.90	0.00	18.51	18.51	1634.19
1980 01 18 12	37324.80	0.01	334.30	0.00	20.33	20.33	1785.90
1980 01 19 12	37324.80	0.02	404.77	0.00	19.16	19.16	1747.55
1980 01 20 12	37669.19	0.37	423.93	0.00	17.41	17.41	1395.46
1980 01 21 12	37670.40	0.00	423.88	0.00	16.81	16.81	1215.33
1980 01 22 12	37670.40	0.09	417.54	0.00	18.74	18.74	1403.14
1980 01 23 12	37670.40	6.45	178.04	0.00	19.84	19.84	1959.21
1980 01 24 12	37670.40	0.05	452.17	0.00	9.08	9.08	717.62
1980 01 25 12	37950.57	0.00	251.02	0.00	11.88	11.88	1088.68
1980 01 26 12	38016.00	37.25	154.38	0.00	18.03	18.03	1795.52
1980 01 27 12	38016.00	9.55	302.18	0.00	21.00	21.00	2089.57
1980 01 28 12	38016.00	0.00	429.69	0.00	17.88	17.88	1632.86
1980 01 29 12	38016.00	0.00	446.53	0.00	15.16	15.16	1200.32
1980 01 30 12	38361.60	0.06	436.02	0.00	14.61	14.61	1192.83
1980 01 31 12	38361.60	0.83	268.61	0.00	16.98	16.98	1538.99
1980 02 01 12	38361.60	0.20	451.97	0.00	8.71	8.71	856.02
1980 02 02 12	38361.60	0.00	323.24	0.00	4.45	4.45	605.26
1980 02 03 12	38496.13	0.00	205.54	0.00	8.04	8.04	737.22
1980 02 04 12	38707.20	0.00	466.90	0.00	5.84	5.84	533.32
1980 02 05 12	38707.20	0.00	376.42	0.00	7.46	7.46	727.38
1980 02 06 12	38707.20	0.00	377.99	0.00	13.13	13.13	1030.43
1980 02 07 12	38841.73	0.00	478.42	0.00	7.83	7.83	687.40
1980 02 08 12	39052.80	0.00	355.09	0.00	9.96	9.96	996.54
1980 02 09 12	39052.80	0.06	432.97	0.00	18.41	18.41	1518.26
1980 02 10 12	39052.80	3.45	421.02	0.00	19.79	19.79	1679.07
1980 02 11 12	39332.96	0.00	463.20	0.00	11.68	11.68	998.07
1980 02 12 12	39398.40	0.01	253.71	0.00	10.51	10.51	813.20
1980 02 13 12	39398.40	0.20	235.54	0.00	12.83	12.83	878.62
1980 02 14 12	39398.40	1.71	76.11	0.00	14.54	14.54	1322.17
1980 02 15 12	39744.00	1.72	288.48	0.00	17.25	17.25	1612.31
1980 02 16 12	39744.00	2.80	352.54	0.00	17.76	17.76	1606.16
1980 02 17 12	39744.00	5.41	343.32	0.00	13.38	13.38	1301.57
1980 02 18 12	39744.00	0.20	285.50	0.00	13.00	13.00	1127.30
1980 02 19 12	40089.60	3.28	254.98	0.00	15.57	15.57	1383.61
1980 02 20 12	40089.60	0.00	457.29	0.00	17.00	17.00	1331.95
1980 02 21 12	40089.60	0.00	457.03	0.00	18.66	18.66	1625.52
1980 02 22 12	40434.00	0.00	479.35	0.00	22.40	22.40	1788.87
1980 02 23 12	40435.20	0.00	466.74	0.00	21.93	21.93	2014.83
1980 02 24 12	40435.20	5.21	379.30	0.00	21.99	21.99	2035.45
1980 02 25 12	40435.20	1.97	424.20	0.00	21.77	21.77	2057.15
1980 02 26 12	40780.80	0.00	531.48	0.00	10.94	10.94	853.96
1980 02 27 12	40780.80	0.00	483.62	0.00	7.22	7.22	584.93
1980 02 28 12	40780.80	0.00	521.04	0.00	11.39	11.39	962.00
1980 02 29 12	41126.40	7.67	369.41	0.00	13.86	13.86	1206.27
1980 03 01 12	41126.40	15.35	222.16	0.00	16.32	16.32	1450.09
1980 03 02 12	41126.40	6.73	317.92	0.00	13.00	13.00	1314.10
1980 03 03 12	41126.40	0.68	558.13	0.00	1.46	1.46	419.19
1980 03 04 12	41472.00	0.00	517.24	0.00	7.90	7.90	716.46
1980 03 05 12	41472.00	0.00	427.91	0.00	17.59	17.59	1416.05
1980 03 06 12	41472.00	0.00	508.68	0.00	21.08	21.08	1812.67
1980 03 07 12	41817.60	0.00	531.34	0.00	21.76	21.76	1764.17
1980 03 08 12	41817.60	0.43	464.52	0.00	21.86	21.86	1903.50
1980 03 09 12	41817.60	10.36	285.74	0.00	21.79	21.79	2127.64
1980 03 10 12	42163.20	4.99	349.54	0.00	21.51	21.51	2108.23
1980 03 11 12	42163.20	0.24	533.59	0.00	21.14	21.14	1784.94
1980 03 12 12	42163.20	1.06	434.66	0.00	21.42	21.42	1865.06
1980 03 13 12	42508.80	4.26	330.63	0.00	23.77	23.77	2356.77
1980 03 14 12	42508.80	0.00	556.48	0.00	18.34	18.34	1625.19
1980 03 15 12	42508.80	0.00	447.69	0.00	14.99	14.99	1203.97
1980 03 16 12	42508.80	0.00	440.65	0.00	18.25	18.25	1564.53
1980 03 17 12	42854.40	0.05	476.68	0.00	22.58	22.58	2067.75
1980 03 18 12	42854.40	1.68	397.86	0.00	23.54	23.54	2220.18
1980 03 19 12	42854.40	0.13	432.30	0.00	20.84	20.84	1928.36
1980 03 20 12	43200.00	3.98	370.58	0.00	23.77	23.77	2285.71
1980 03 21 12	43200.00	4.85	398.82	0.00	22.52	22.52	2162.36
1980 03 22 12	43200.00	0.00	589.64	0.00	13.96	13.96	963.08
1980 03 23 12	43545.60	0.00	575.17	0.00	15.36	15.36	1072.24
1980 03 24 12	43545.60	0.12	530.21	0.00	19.98	19.98	1675.95
1980 03 25 12	43545.60	0.82	511.73	0.00	23.18	23.18	2186.43
1980 03 26 12	43891.20	0.11	522.94	0.00	21.74	21.74	1861.35
1980 03 27 12	43891.20	0.00	293.28	0.00	21.36	21.36	2055.45
1980 03 28 12	43891.20	5.00	396.90	0.00	23.14	23.14	2194.01
1980 03 29 12	43891.20	8.05	236.17	0.00	22.67	22.67	2212.47
1980 03 30 12	44236.80	6.91	378.45	0.00	24.29	24.29	2472.52
1980 03 31 12	44236.80	0.30	554.02	0.00	22.73	22.73	2022.93
1980 04 01 12	44236.80	21.94	182.81	0.00	15.97	15.97	1520.56
1980 04 02 12	44582.40	7.73	278.44	0.00	19.83	19.83	1974.97
1980 04 03 12	44582.40	8.44	472.29	0.00	24.98	24.98	2473.74
1980 04 04 12	44582.40	9.22	319.14	0.00	24.83	24.83	2428.67
1980 04 05 12	44928.00	7.09	580.90	0.00	20.70	20.70	1804.57
1980 04 06 12	44928.00	0.02	521.87	0.00	16.34	16.34	1357.04
1980 04 07 12	44928.00	5.36	375.54	0.00	21.19	21.19	1947.35
1980 04 08 12	45273.60	2.40	393.29	0.00	23.87	23.87	2232.80
1980 04 09 12	45273.60	3.36	427.51	0.00	24.89	24.89	2444.08
1980 04 10 12	45273.60	0.05	610.87	0.00	21.17	21.17	1618.26
1980 04 11 12	45273.60	0.14	610.58	0.00	18.97	18.97	1195.69
1980 04 12 12	45619.20	8.02	426.50	0.00	21.97	21.97	1848.94
1980 04 13 12	45619.20	1.85	564.93	0.00	24.69	24.69	2137.06
1980 04 14 12	45619.20	15.66	259.91	0.00	22.45	22.45	2240.38
1980 04 15 12	45964.80	0.00	426.63	0.00	16.94	16.94	1450.81
1980 04 16 12	45964.80	0.00	612.41	0.00	16.63	16.63	1166.66
1980 04 17 12	45964.80	0.00	458.83	0.00	17.60	17.60	1193.23
1980 04 18 12	45966.00	0.36	511.90	0.00	19.58	19.58	1590.43
1980 04 19 12	46310.40	4.02	328.15	0.00	21.74	21.74	1962.68
1980 04 20 12	46310.40	0.26	438.76	0.00	20.74	20.74	1741.97
1980 04 21 12	46310.40	0.00	602.38	0.00	20.14	20.14	1527.30
1980 04 22 12	46656.00	0.00	605.11	0.00	21.51	21.51	1512.94
1980 04 23 12	46656.00	0.00	597.84	0.00	21.92	21.92	1552.73
1980 04 24 12	46656.00	0.00	579.71	0.00	22.64	22.64	1889.55
1980 04 25 12	46656.00	0.00	593.93	0.00	22.08	22.08	1769.98
