  31.11
  54.00
6290980830
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36171.65	0.03	225.36	0.00	7.08	7.08	768.02
1980 01 02 12	36230.25	0.00	387.68	0.00	5.99	5.99	664.21
1980 01 03 12	36281.47	0.00	388.80	0.00	7.29	7.29	646.70
1980 01 04 12	36288.00	7.37	202.91	0.00	10.27	10.27	1007.95
1980 01 05 12	36288.52	0.04	393.48	0.00	7.22	7.22	834.88
1980 01 06 12	36305.88	0.00	395.56	0.00	2.42	2.42	517.21
1980 01 07 12	36339.54	0.45	302.79	0.00	6.22	6.22	678.28
1980 01 08 12	36376.76	0.88	215.78	0.00	13.99	13.99	1265.18
1980 01 09 12	36440.85	0.22	278.62	0.00	17.84	17.84	1600.93
1980 01 10 12	36517.25	0.83	328.14	0.00	17.22	17.22	1611.20
1980 01 11 12	36604.14	5.71	221.61	0.00	18.33	18.33	1794.94
1980 01 12 12	36633.60	0.64	178.43	0.00	17.30	17.30	1649.25
1980 01 13 12	36634.12	3.79	215.43	0.00	14.16	14.16	1390.91
1980 01 14 12	36671.74	5.61	264.64	0.00	12.77	12.77	1237.09
1980 01 15 12	36722.36	0.00	395.49	0.00	10.65	10.65	1002.22
1980 01 16 12	36810.32	0.04	394.75	0.00	13.16	13.16	1116.39
1980 01 17 12	36949.73	0.27	178.36	0.00	16.64	16.64	1519.32
1980 01 18 12	36979.20	1.10	302.51	0.00	19.22	19.22	1762.48
1980 01 19 12	36979.71	0.02	404.93	0.00	15.86	15.86	1352.29
1980 01 20 12	37030.74	0.00	409.71	0.00	14.10	14.10	958.28
1980 01 21 12	37132.05	0.21	398.67	0.00	14.33	14.33	997.01
1980 01 22 12	37267.06	1.59	251.54	0.00	17.23	17.23	1380.80
1980 01 23 12	37324.80	31.01	187.51	0.00	15.86	15.86	1595.56
1980 01 24 12	37325.32	0.02	425.52	0.00	4.56	4.56	552.75
1980 01 25 12	37376.34	0.01	155.93	0.00	8.96	8.96	965.59
1980 01 26 12	37501.52	34.56	171.13	0.00	14.18	14.18	1480.04
1980 01 27 12	37663.87	3.23	225.83	0.00	16.49	16.49	1679.81
1980 01 28 12	37670.40	0.05	398.58	0.00	12.91	12.91	1184.10
1980 01 29 12	37697.45	0.61	418.68	0.00	10.87	10.87	930.93
1980 01 30 12	37799.83	0.02	360.35	0.00	11.85	11.85	1007.34
1980 01 31 12	37986.54	6.77	200.47	0.00	12.89	12.89	1225.98
1980 02 01 12	38016.00	0.06	403.96	0.00	1.91	1.91	482.49
1980 02 02 12	38025.64	0.00	414.96	0.00	0.63	0.63	357.12
1980 02 03 12	38145.43	0.00	270.65	0.00	1.28	1.28	385.34
1980 02 04 12	38355.07	0.02	359.88	0.00	3.33	3.33	457.48
1980 02 05 12	38361.60	0.00	323.57	0.00	3.45	3.45	494.01
1980 02 06 12	38379.48	2.07	436.75	0.00	8.63	8.63	770.51
1980 02 07 12	38538.32	0.02	455.61	0.00	4.79	4.79	587.10
1980 02 08 12	38707.20	0.03	402.28	0.00	5.73	5.73	689.40
1980 02 09 12	38707.20	1.65	211.41	0.00	12.36	12.36	1219.69
1980 02 10 12	38758.74	19.87	313.05	0.00	12.73	12.73	1285.01
1980 02 11 12	38964.87	0.00	444.99	0.00	7.70	7.70	780.76
1980 02 12 12	39052.80	0.00	309.00	0.00	7.07	7.07	659.09
1980 02 13 12	39052.80	0.00	262.55	0.00	9.08	9.08	717.72
1980 02 14 12	39182.23	0.00	236.01	0.00	10.86	10.86	857.50
1980 02 15 12	39398.40	0.56	381.88	0.00	14.94	14.94	1198.39
1980 02 16 12	39398.40	6.11	304.47	0.00	15.67	15.67	1436.91
1980 02 17 12	39436.54	1.49	437.29	0.00	8.89	8.89	856.65
1980 02 18 12	39737.47	0.00	397.51	0.00	6.35	6.35	657.70
1980 02 19 12	39744.00	0.09	465.16	0.00	11.73	11.73	986.82
1980 02 20 12	39744.52	0.00	268.03	0.00	14.69	14.69	1195.86
1980 02 21 12	40001.67	0.00	399.90	0.00	17.80	17.80	1663.93
1980 02 22 12	40089.60	2.53	342.75	0.00	18.49	18.49	1675.68
1980 02 23 12	40089.60	1.15	402.09	0.00	20.21	20.21	1943.98
1980 02 24 12	40242.45	24.99	304.41	0.00	20.85	20.85	2086.76
1980 02 25 12	40435.20	2.92	354.25	0.00	18.97	18.97	1826.04
1980 02 26 12	40435.20	0.00	512.41	0.00	5.90	5.90	589.07
1980 02 27 12	40523.96	0.00	476.68	0.00	4.66	4.66	478.49
1980 02 28 12	40780.80	0.00	494.78	0.00	8.55	8.55	779.67
1980 02 29 12	40780.80	1.87	357.81	0.00	11.76	11.76	1088.05
1980 03 01 12	40818.94	3.74	220.63	0.00	14.97	14.97	1395.71
1980 03 02 12	41126.40	2.07	268.97	0.00	6.09	6.09	867.27
1980 03 03 12	41126.40	0.18	527.14	0.00	-0.28	-0.28	327.04
1980 03 04 12	41126.91	0.02	514.98	0.00	4.45	4.45	496.24
1980 03 05 12	41472.00	2.62	280.63	0.00	10.87	10.87	958.85
1980 03 06 12	41472.00	2.17	503.21	0.00	16.08	16.08	1390.20
1980 03 07 12	41472.00	0.20	490.23	0.00	17.66	17.66	1461.73
1980 03 08 12	41817.60	25.34	224.12	0.00	18.01	18.01	1671.98
1980 03 09 12	41817.60	29.06	215.61	0.00	18.52	18.52	1844.51
1980 03 10 12	41817.60	15.78	253.64	0.00	17.32	17.32	1666.71
1980 03 11 12	42163.20	1.95	509.80	0.00	17.36	17.36	1371.33
1980 03 12 12	42163.20	15.41	204.40	0.00	15.62	15.62	1387.73
1980 03 13 12	42163.20	32.85	484.16	0.00	20.15	20.15	2029.11
1980 03 14 12	42508.80	0.00	533.86	0.00	14.12	14.12	1226.61
1980 03 15 12	42508.80	0.00	512.85	0.00	10.85	10.85	901.92
1980 03 16 12	42508.80	0.00	370.15	0.00	15.63	15.63	1369.99
1980 03 17 12	42854.40	1.34	361.64	0.00	19.77	19.77	1909.32
1980 03 18 12	42854.40	12.22	261.06	0.00	19.03	19.03	1779.07
1980 03 19 12	42854.40	0.00	475.19	0.00	15.48	15.48	1315.42
1980 03 20 12	43200.00	3.76	337.32	0.00	20.96	20.96	2058.29
1980 03 21 12	43200.00	5.28	430.44	0.00	19.44	19.44	1812.53
1980 03 22 12	43200.00	0.19	564.34	0.00	10.57	10.57	800.06
1980 03 23 12	43545.60	0.23	548.81	0.00	13.06	13.06	919.15
1980 03 24 12	43545.60	0.64	278.58	0.00	16.71	16.71	1500.36
1980 03 25 12	43545.60	0.48	538.59	0.00	19.31	19.31	1671.98
1980 03 26 12	43891.20	1.49	155.63	0.00	15.25	15.25	1362.01
1980 03 27 12	43891.20	0.30	165.91	0.00	16.10	16.10	1586.80
1980 03 28 12	43891.20	7.49	316.98	0.00	20.15	20.15	1998.54
1980 03 29 12	44236.80	6.08	152.20	0.00	19.03	19.03	1960.29
1980 03 30 12	44236.80	42.60	500.24	0.00	21.15	21.15	2132.01
1980 03 31 12	44236.80	0.00	562.60	0.00	18.47	18.47	1541.86
1980 04 01 12	44582.40	4.15	310.68	0.00	15.36	15.36	1218.11
1980 04 02 12	44582.40	7.31	234.37	0.00	16.32	16.32	1621.99
1980 04 03 12	44582.40	10.40	463.31	0.00	21.32	21.32	2106.76
1980 04 04 12	44928.00	14.77	372.32	0.00	22.99	22.99	2279.49
1980 04 05 12	44928.00	0.39	491.13	0.00	15.17	15.17	1243.57
1980 04 06 12	44928.00	0.40	416.47	0.00	13.39	13.39	1024.89
1980 04 07 12	45273.09	6.73	219.82	0.00	18.13	18.13	1686.78
1980 04 08 12	45273.60	8.17	359.43	0.00	21.66	21.66	2075.49
1980 04 09 12	45273.60	3.47	541.05	0.00	22.50	22.50	2120.12
1980 04 10 12	45581.06	0.00	566.18	0.00	16.73	16.73	1193.18
1980 04 11 12	45619.20	1.02	569.27	0.00	16.98	16.98	1115.33
1980 04 12 12	45619.20	6.27	368.02	0.00	19.51	19.51	1684.89
1980 04 13 12	45876.04	1.64	416.84	0.00	23.25	23.25	2130.87
1980 04 14 12	45964.80	14.51	301.67	0.00	20.31	20.31	2026.49
1980 04 15 12	45964.80	0.00	561.76	0.00	14.11	14.11	1086.85
1980 04 16 12	46157.55	0.00	576.33	0.00	13.90	13.90	970.46
1980 04 17 12	46310.40	0.00	518.29	0.00	16.22	16.22	1076.94
1980 04 18 12	46310.40	0.39	437.92	0.00	18.37	18.37	1493.50
1980 04 19 12	46398.33	26.10	355.55	0.00	19.45	19.45	1759.10
1980 04 20 12	46655.48	0.62	391.52	0.00	18.42	18.42	1616.49
1980 04 21 12	46656.00	0.25	563.25	0.00	20.33	20.33	1524.32
1980 04 22 12	46662.53	0.00	570.65	0.00	20.61	20.61	1371.61
1980 04 23 12	46950.06	0.00	561.27	0.00	21.21	21.21	1559.84
1980 04 24 12	47001.60	0.00	560.51	0.00	21.58	21.58	1871.88
1980 04 25 12	47001.60	0.00	562.66	0.00	20.82	20.82	1778.48
1980 04 26 12	47217.77	12.36	242.27	0.00	19.55	19.55	1857.94
1980 04 27 12	47347.20	5.08	414.30	0.00	22.08	22.08	2156.51
1980 04 28 12	47347.20	0.04	499.35	0.00	17.82	17.82	1504.81
1980 04 29 12	47435.13	1.31	537.04	0.00	16.46	16.46	1306.14
1980 04 30 12	47641.26	0.71	434.92	0.00	18.93	18.93	1550.88
