  36.39
 468.00
 204003823
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	34560.00	0.02	155.02	0.00	2.90	2.90	561.62
1980 01 02 12	34560.00	0.00	297.15	0.00	1.76	1.76	487.13
1980 01 03 12	34560.00	0.00	206.09	0.00	2.28	2.28	552.89
1980 01 04 12	34560.00	2.66	106.10	0.00	1.61	1.61	579.68
1980 01 05 12	34560.00	1.81	177.12	0.00	-0.47	-0.47	528.27
1980 01 06 12	34560.00	0.09	292.51	0.00	-4.21	-4.21	380.09
1980 01 07 12	34574.08	0.38	96.58	0.00	-1.08	-1.08	484.60
1980 01 08 12	34814.87	0.04	203.05	0.00	3.34	3.34	653.51
1980 01 09 12	34905.60	0.39	238.25	0.00	3.92	3.92	680.96
1980 01 10 12	34905.60	1.27	249.67	0.00	1.76	1.76	552.75
1980 01 11 12	34905.60	15.44	166.33	0.00	5.20	5.20	828.63
1980 01 12 12	34905.60	6.98	242.07	0.00	4.17	4.17	623.04
1980 01 13 12	34919.68	2.58	100.88	0.00	0.73	0.73	335.59
1980 01 14 12	35251.20	26.41	124.18	0.00	2.35	2.35	653.52
1980 01 15 12	35251.20	0.00	295.77	0.00	5.54	5.54	725.56
1980 01 16 12	35251.20	0.00	258.36	0.00	7.43	7.43	855.15
1980 01 17 12	35251.20	6.02	86.75	0.00	7.68	7.68	970.20
1980 01 18 12	35359.44	21.30	104.36	0.00	8.63	8.63	1064.18
1980 01 19 12	35596.80	0.22	322.56	0.00	6.17	6.17	646.08
1980 01 20 12	35596.80	0.17	151.42	0.00	5.42	5.42	573.27
1980 01 21 12	35596.80	0.00	322.37	0.00	4.88	4.88	527.13
1980 01 22 12	35705.04	7.48	106.22	0.00	5.80	5.80	769.39
1980 01 23 12	35942.40	1.79	255.35	0.00	3.88	3.88	646.93
1980 01 24 12	35942.40	0.00	217.09	0.00	-1.94	-1.94	347.30
1980 01 25 12	35942.40	0.00	321.53	0.00	6.01	6.01	633.07
1980 01 26 12	36197.27	0.00	209.21	0.00	5.82	5.82	672.68
1980 01 27 12	36288.00	0.01	108.86	0.00	3.70	3.70	656.81
1980 01 28 12	36288.00	0.01	277.08	0.00	3.78	3.78	651.27
1980 01 29 12	36288.00	0.74	220.56	0.00	3.27	3.27	587.79
1980 01 30 12	36633.60	0.93	87.12	0.00	-3.15	-3.15	361.82
1980 01 31 12	36633.60	5.86	245.31	0.00	-3.79	-3.79	394.59
1980 02 01 12	36633.60	0.00	360.61	0.00	-9.43	-9.43	222.99
1980 02 02 12	36979.20	0.00	319.32	0.00	-9.15	-9.15	190.10
1980 02 03 12	36979.20	0.00	299.30	0.00	-7.85	-7.85	203.39
1980 02 04 12	36979.20	0.01	339.48	0.00	-5.19	-5.19	233.43
1980 02 05 12	37324.80	0.03	317.20	0.00	-5.37	-5.37	242.96
1980 02 06 12	37324.80	3.87	160.39	0.00	-1.68	-1.68	428.63
1980 02 07 12	37324.80	0.35	312.99	0.00	-2.54	-2.54	447.90
1980 02 08 12	37670.40	0.06	273.13	0.00	-4.87	-4.87	351.97
1980 02 09 12	37670.40	4.93	105.13	0.00	-1.29	-1.29	496.91
1980 02 10 12	37670.40	3.12	384.01	0.00	-1.76	-1.76	478.47
1980 02 11 12	38016.00	0.00	375.69	0.00	-6.19	-6.19	337.73
1980 02 12 12	38016.00	0.16	378.24	0.00	-4.54	-4.54	348.17
1980 02 13 12	38016.00	0.18	391.57	0.00	-5.93	-5.93	321.63
1980 02 14 12	38361.60	0.00	384.03	0.00	-1.92	-1.92	360.57
1980 02 15 12	38361.60	0.00	213.05	0.00	2.12	2.12	399.52
1980 02 16 12	38361.60	0.20	257.42	0.00	3.75	3.75	647.66
1980 02 17 12	38707.20	0.00	394.98	0.00	-4.69	-4.69	290.20
1980 02 18 12	38707.20	0.00	407.29	0.00	-6.10	-6.10	267.15
1980 02 19 12	39052.06	0.00	243.49	0.00	-1.99	-1.99	354.25
1980 02 20 12	39052.80	3.47	116.25	0.00	3.56	3.56	533.97
1980 02 21 12	39052.80	1.61	361.01	0.00	7.76	7.76	963.18
1980 02 22 12	39398.40	0.94	365.44	0.00	14.04	14.04	1353.66
1980 02 23 12	39398.40	0.49	389.24	0.00	14.45	14.45	1192.93
1980 02 24 12	39412.48	0.04	407.54	0.00	11.01	11.01	842.59
1980 02 25 12	39744.00	1.23	232.14	0.00	6.75	6.75	728.39
1980 02 26 12	39744.00	0.43	418.64	0.00	-1.42	-1.42	362.61
1980 02 27 12	40089.60	0.00	415.68	0.00	-0.48	-0.48	300.10
1980 02 28 12	40089.60	0.32	164.03	0.00	2.81	2.81	510.42
1980 02 29 12	40089.60	4.32	154.86	0.00	-1.44	-1.44	401.78
1980 03 01 12	40435.20	8.32	144.44	0.00	-5.69	-5.69	293.05
1980 03 02 12	40435.20	3.96	117.09	0.00	-10.29	-10.29	240.40
1980 03 03 12	40780.80	1.96	453.46	0.00	-9.41	-9.41	219.98
1980 03 04 12	40780.80	0.23	366.98	0.00	-2.17	-2.17	309.57
1980 03 05 12	40780.80	6.95	247.91	0.00	3.44	3.44	641.55
1980 03 06 12	41126.40	0.03	461.60	0.00	2.81	2.81	592.67
1980 03 07 12	41126.40	2.85	380.36	0.00	5.54	5.54	707.27
1980 03 08 12	41472.00	10.08	280.12	0.00	10.47	10.47	1023.78
