  30.01
  45.00
 458231937
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36288.00	0.46	279.31	0.00	7.22	7.22	776.99
1980 01 02 12	36288.00	0.00	410.19	0.00	6.67	6.67	693.03
1980 01 03 12	36299.28	0.00	411.58	0.00	8.44	8.44	696.70
1980 01 04 12	36370.06	6.98	191.81	0.00	12.09	12.09	1097.74
1980 01 05 12	36506.43	0.51	413.26	0.00	8.66	8.66	929.68
1980 01 06 12	36633.60	0.00	414.91	0.00	3.52	3.52	576.15
1980 01 07 12	36633.60	0.00	402.49	0.00	8.23	8.23	720.89
1980 01 08 12	36633.60	0.03	352.48	0.00	14.93	14.93	1221.83
1980 01 09 12	36633.60	0.10	307.14	0.00	18.75	18.75	1577.52
1980 01 10 12	36633.60	0.00	338.20	0.00	18.43	18.43	1715.90
1980 01 11 12	36633.60	3.63	235.65	0.00	19.76	19.76	1935.47
1980 01 12 12	36678.18	1.64	215.20	0.00	18.91	18.91	1898.92
1980 01 13 12	36852.03	10.48	174.50	0.00	16.90	16.90	1731.20
1980 01 14 12	36979.20	15.56	228.40	0.00	14.74	14.74	1454.87
1980 01 15 12	36979.20	0.00	417.91	0.00	11.91	11.91	1117.93
1980 01 16 12	36979.20	0.49	412.06	0.00	14.85	14.85	1254.46
1980 01 17 12	36979.20	0.01	172.62	0.00	17.44	17.44	1639.20
1980 01 18 12	36990.48	0.07	335.26	0.00	19.86	19.86	1798.66
1980 01 19 12	37197.63	0.03	420.13	0.00	17.90	17.90	1604.05
1980 01 20 12	37324.80	0.05	429.11	0.00	15.31	15.31	1115.27
1980 01 21 12	37324.80	0.10	421.27	0.00	15.40	15.40	1056.82
1980 01 22 12	37324.80	0.46	384.22	0.00	18.05	18.05	1378.41
1980 01 23 12	37324.80	17.49	157.93	0.00	17.74	17.74	1768.79
1980 01 24 12	37543.23	0.06	447.59	0.00	5.91	5.91	607.90
1980 01 25 12	37670.40	0.00	174.07	0.00	10.23	10.23	1025.40
1980 01 26 12	37670.40	32.37	151.31	0.00	15.50	15.50	1591.90
1980 01 27 12	37670.40	6.55	216.55	0.00	17.89	17.89	1840.97
1980 01 28 12	37681.68	0.00	382.88	0.00	14.81	14.81	1338.22
1980 01 29 12	38016.00	0.00	441.84	0.00	12.39	12.39	1019.65
1980 01 30 12	38016.00	0.15	437.30	0.00	13.08	13.08	1088.17
1980 01 31 12	38016.00	6.36	169.71	0.00	14.42	14.42	1378.65
1980 02 01 12	38016.00	0.20	427.48	0.00	4.40	4.40	621.16
1980 02 02 12	38327.03	0.00	387.12	0.00	2.81	2.81	497.18
1980 02 03 12	38361.60	0.00	257.65	0.00	4.31	4.31	562.86
1980 02 04 12	38361.60	0.11	384.78	0.00	4.76	4.76	529.55
1980 02 05 12	38361.60	0.00	372.83	0.00	6.00	6.00	658.24
1980 02 06 12	38707.20	0.61	440.82	0.00	11.15	11.15	891.74
1980 02 07 12	38707.20	0.00	469.25	0.00	5.87	5.87	636.02
1980 02 08 12	38707.20	0.03	363.49	0.00	7.81	7.81	853.93
