  27.54
  34.00
 169053929
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36979.20	0.00	236.84	0.00	14.67	14.67	1288.45
1980 01 02 12	36979.20	0.00	408.97	0.00	11.06	11.06	951.85
1980 01 03 12	36979.20	0.00	413.00	0.00	11.58	11.58	823.42
1980 01 04 12	37030.00	6.99	239.62	0.00	15.96	15.96	1380.75
1980 01 05 12	37305.12	0.01	394.45	0.00	14.01	14.01	1206.99
1980 01 06 12	37324.80	0.00	411.49	0.00	8.57	8.57	817.17
1980 01 07 12	37324.80	0.00	404.76	0.00	10.71	10.71	841.67
1980 01 08 12	37324.80	0.00	393.76	0.00	17.38	17.38	1426.16
1980 01 09 12	37324.80	0.00	313.56	0.00	21.06	21.06	1883.07
1980 01 10 12	37324.80	0.00	210.51	0.00	21.96	21.96	2003.92
1980 01 11 12	37324.80	6.19	291.24	0.00	21.54	21.54	2108.11
1980 01 12 12	37324.80	1.61	228.76	0.00	21.48	21.48	2177.14
1980 01 13 12	37375.61	9.23	274.97	0.00	19.60	19.60	1889.31
1980 01 14 12	37670.40	4.92	182.50	0.00	20.44	20.44	2050.61
1980 01 15 12	37670.40	0.00	418.61	0.00	16.00	16.00	1387.35
1980 01 16 12	37670.40	0.00	415.73	0.00	16.67	16.67	1334.97
1980 01 17 12	37670.40	0.00	320.07	0.00	18.95	18.95	1593.43
1980 01 18 12	37670.40	0.00	285.25	0.00	20.65	20.65	1879.95
1980 01 19 12	37670.40	0.00	412.73	0.00	20.10	20.10	1809.92
1980 01 20 12	37882.96	0.00	419.13	0.00	19.34	19.34	1594.84
1980 01 21 12	38016.00	0.00	417.88	0.00	17.75	17.75	1386.34
1980 01 22 12	38016.00	0.00	412.54	0.00	19.48	19.48	1593.20
1980 01 23 12	38016.00	10.26	164.46	0.00	20.88	20.88	2128.77
1980 01 24 12	38016.00	0.01	442.68	0.00	12.39	12.39	1012.90
1980 01 25 12	38016.00	0.00	351.96	0.00	14.41	14.41	1258.20
1980 01 26 12	38361.60	5.48	239.80	0.00	20.61	20.61	1946.11
1980 01 27 12	38361.60	13.57	357.84	0.00	22.34	22.34	2220.05
1980 01 28 12	38361.60	0.00	434.99	0.00	18.74	18.74	1676.84
1980 01 29 12	38361.60	0.00	443.30	0.00	16.37	16.37	1318.01
1980 01 30 12	38361.60	0.12	441.12	0.00	15.53	15.53	1246.11
1980 01 31 12	38707.20	0.23	357.48	0.00	18.40	18.40	1648.08
1980 02 01 12	38707.20	0.15	462.47	0.00	11.57	11.57	1053.89
1980 02 02 12	38707.20	0.00	461.99	0.00	5.53	5.53	599.86
1980 02 03 12	38707.20	0.02	310.15	0.00	10.01	10.01	762.69
1980 02 04 12	38919.76	0.02	473.96	0.00	7.78	7.78	599.80
1980 02 05 12	39052.80	0.00	467.14	0.00	7.81	7.81	678.62
1980 02 06 12	39052.80	0.02	386.80	0.00	14.21	14.21	1080.98
1980 02 07 12	39052.80	0.00	481.07	0.00	11.20	11.20	877.37
1980 02 08 12	39052.80	0.00	474.87	0.00	10.16	10.16	841.95
1980 02 09 12	39398.40	0.13	362.28	0.00	17.88	17.88	1439.40
1980 02 10 12	39398.40	27.03	291.01	0.00	19.92	19.92	1943.74
1980 02 11 12	39398.40	0.00	464.18	0.00	12.50	12.50	1081.33
1980 02 12 12	39398.40	0.00	291.84	0.00	12.68	12.68	1007.75
1980 02 13 12	39744.00	0.00	160.91	0.00	13.45	13.45	933.46
1980 02 14 12	39744.00	14.48	91.17	0.00	14.69	14.69	1388.24
1980 02 15 12	39744.00	4.61	322.04	0.00	17.25	17.25	1658.63
1980 02 16 12	39744.00	0.30	436.81	0.00	19.44	19.44	1852.52
1980 02 17 12	40089.60	4.28	233.74	0.00	15.52	15.52	1574.97
1980 02 18 12	40089.60	0.58	294.99	0.00	11.98	11.98	1096.93
1980 02 19 12	40089.60	9.07	228.96	0.00	15.49	15.49	1475.79
1980 02 20 12	40140.41	0.00	491.79	0.00	16.95	16.95	1396.52
1980 02 21 12	40435.20	0.00	489.96	0.00	19.09	19.09	1638.22
1980 02 22 12	40435.20	0.00	488.65	0.00	20.85	20.85	1796.85
1980 02 23 12	40435.20	0.00	490.55	0.00	22.19	22.19	2124.82
1980 02 24 12	40780.80	2.55	405.71	0.00	22.41	22.41	2200.51
1980 02 25 12	40780.80	3.26	409.75	0.00	22.28	22.28	2235.86
1980 02 26 12	40780.80	0.01	533.96	0.00	14.06	14.06	1069.78
1980 02 27 12	40780.80	0.00	483.12	0.00	8.79	8.79	679.39
1980 02 28 12	41126.40	0.00	522.02	0.00	13.08	13.08	1102.97
1980 02 29 12	41126.40	11.89	426.14	0.00	15.62	15.62	1325.98
1980 03 01 12	41126.40	23.79	330.27	0.00	18.17	18.17	1548.62
1980 03 02 12	41338.96	9.85	344.37	0.00	16.47	16.47	1614.81
1980 03 03 12	41472.00	0.00	548.29	0.00	6.15	6.15	675.60
1980 03 04 12	41472.00	0.00	550.92	0.00	8.54	8.54	764.28
1980 03 05 12	41472.00	0.00	476.61	0.00	18.21	18.21	1511.12
1980 03 06 12	41817.60	0.00	524.82	0.00	21.47	21.47	1816.57
1980 03 07 12	41817.60	0.00	547.65	0.00	23.02	23.02	1906.82
1980 03 08 12	41817.60	0.00	546.59	0.00	22.32	22.32	1990.57
1980 03 09 12	42143.52	1.01	451.01	0.00	22.00	22.00	2087.44
1980 03 10 12	42163.20	1.69	381.29	0.00	21.83	21.83	2163.47
1980 03 11 12	42163.20	0.63	557.67	0.00	22.45	22.45	1915.83
1980 03 12 12	42163.20	0.72	517.75	0.00	22.71	22.71	1878.18
1980 03 13 12	42508.80	6.23	336.57	0.00	23.82	23.82	2441.65
1980 03 14 12	42508.80	0.02	573.24	0.00	20.20	20.20	1845.92
1980 03 15 12	42508.80	0.00	517.20	0.00	16.22	16.22	1272.22
1980 03 16 12	42854.40	0.00	519.05	0.00	20.23	20.23	1712.10
1980 03 17 12	42854.40	0.00	536.85	0.00	23.22	23.22	2123.09
1980 03 18 12	42854.40	0.00	437.34	0.00	23.46	23.46	2289.20
1980 03 19 12	42854.40	0.00	410.33	0.00	22.67	22.67	2167.77
1980 03 20 12	43200.00	1.60	423.15	0.00	24.96	24.96	2432.41
1980 03 21 12	43200.00	0.64	548.38	0.00	22.32	22.32	2189.08
1980 03 22 12	43200.00	0.00	606.69	0.00	15.59	15.59	1092.91
1980 03 23 12	43545.60	0.00	593.32	0.00	16.08	16.08	1099.56
1980 03 24 12	43545.60	0.22	552.62	0.00	20.44	20.44	1718.74
1980 03 25 12	43545.60	0.14	567.04	0.00	23.00	23.00	2189.21
1980 03 26 12	43545.60	3.75	417.22	0.00	22.80	22.80	2190.45
1980 03 27 12	43891.20	0.43	405.73	0.00	23.71	23.71	2165.04
1980 03 28 12	43891.20	5.16	500.06	0.00	23.97	23.97	2250.09
1980 03 29 12	43891.20	3.78	264.36	0.00	23.49	23.49	2308.77
1980 03 30 12	44236.80	2.02	372.02	0.00	25.25	25.25	2544.84
1980 03 31 12	44236.80	39.45	445.23	0.00	23.10	23.10	2219.59
1980 04 01 12	44236.80	4.65	158.88	0.00	16.59	16.59	1532.77
1980 04 02 12	44256.48	0.49	446.81	0.00	21.15	21.15	2025.35
1980 04 03 12	44582.40	0.08	457.35	0.00	25.49	25.49	2438.73
1980 04 04 12	44582.40	0.32	478.70	0.00	24.97	24.97	2242.84
1980 04 05 12	44582.40	1.62	579.20	0.00	22.84	22.84	2075.16
1980 04 06 12	44928.00	0.10	525.25	0.00	18.35	18.35	1474.84
1980 04 07 12	44928.00	20.12	363.46	0.00	22.92	22.92	2135.66
1980 04 08 12	44928.00	1.80	517.27	0.00	24.52	24.52	2248.08
1980 04 09 12	45061.04	1.00	544.02	0.00	25.36	25.36	2417.19
1980 04 10 12	45273.60	0.00	589.37	0.00	22.95	22.95	1924.50
1980 04 11 12	45273.60	0.00	596.33	0.00	20.75	20.75	1325.26
1980 04 12 12	45273.60	8.18	419.82	0.00	23.17	23.17	1937.10
1980 04 13 12	45619.20	1.11	551.48	0.00	24.40	24.40	2197.50
1980 04 14 12	45619.20	27.09	172.18	0.00	21.92	21.92	2299.69
1980 04 15 12	45619.20	0.00	409.48	0.00	18.40	18.40	1630.18
1980 04 16 12	45619.20	0.00	605.32	0.00	18.66	18.66	1393.31
1980 04 17 12	45964.80	0.00	573.77	0.00	18.10	18.10	1256.76
1980 04 18 12	45964.80	0.02	500.05	0.00	21.76	21.76	1719.82
1980 04 19 12	45964.80	0.16	289.48	0.00	21.78	21.78	2006.10
1980 04 20 12	46259.59	0.11	420.24	0.00	21.74	21.74	1837.21
1980 04 21 12	46310.40	0.00	597.44	0.00	21.10	21.10	1634.58
1980 04 22 12	46310.40	0.00	601.48	0.00	21.78	21.78	1604.02
1980 04 23 12	46310.40	0.00	594.18	0.00	22.53	22.53	1655.78
1980 04 24 12	46656.00	0.00	493.46	0.00	22.83	22.83	2020.34
1980 04 25 12	46656.00	0.00	593.91	0.00	22.97	22.97	1866.26
1980 04 26 12	46656.00	0.00	575.51	0.00	24.10	24.10	2059.91
1980 04 27 12	46656.00	0.25	502.19	0.00	24.80	24.80	2356.55
1980 04 28 12	47001.60	0.00	536.27	0.00	22.24	22.24	1970.97
1980 04 29 12	47001.60	0.00	521.51	0.00	18.93	18.93	1607.48
1980 04 30 12	47001.60	0.05	593.75	0.00	21.48	21.48	1800.92
1980 05 01 12	47001.60	0.00	358.05	0.00	21.62	21.62	1795.29
1980 05 02 12	47347.20	0.05	542.95	0.00	22.84	22.84	1759.83
1980 05 03 12	47347.20	0.00	475.10	0.00	23.93	23.93	1917.27
1980 05 04 12	47347.20	0.00	621.10	0.00	23.74	23.74	1976.77
1980 05 05 12	47347.20	0.00	636.68	0.00	22.69	22.69	1893.32
1980 05 06 12	47480.24	0.00	639.04	0.00	22.37	22.37	1786.44
1980 05 07 12	47692.80	0.00	634.24	0.00	23.30	23.30	1982.98
1980 05 08 12	47692.80	13.93	337.67	0.00	22.50	22.50	2174.84
1980 05 09 12	47692.80	24.92	365.63	0.00	24.86	24.86	2508.60
1980 05 10 12	47692.80	0.08	533.40	0.00	23.58	23.58	2086.27
1980 05 11 12	48038.40	0.00	632.12	0.00	25.79	25.79	2080.49
1980 05 12 12	48038.40	0.00	621.87	0.00	25.02	25.02	1970.79
1980 05 13 12	48038.40	0.00	615.76	0.00	26.29	26.29	2215.56
1980 05 14 12	48038.40	1.42	394.40	0.00	25.97	25.97	2372.53
1980 05 15 12	48038.40	0.04	525.36	0.00	26.70	26.70	2424.50
1980 05 16 12	48384.00	1.53	451.76	0.00	27.37	27.37	2451.63
1980 05 17 12	48384.00	1.13	501.41	0.00	27.85	27.85	2525.70
1980 05 18 12	48384.00	0.05	422.51	0.00	27.87	27.87	2610.96
1980 05 19 12	48384.00	0.39	530.38	0.00	28.96	28.96	2596.36
1980 05 20 12	48384.00	8.99	416.47	0.00	28.40	28.40	2814.86
1980 05 21 12	48517.04	15.34	420.32	0.00	26.42	26.42	2679.57
1980 05 22 12	48729.60	22.97	349.10	0.00	26.94	26.94	2681.90
1980 05 23 12	48729.60	0.92	496.57	0.00	27.29	27.29	2640.55
1980 05 24 12	48729.60	12.62	442.98	0.00	26.82	26.82	2699.34
1980 05 25 12	48729.60	14.20	367.00	0.00	26.50	26.50	2808.81
1980 05 26 12	48729.60	8.91	380.18	0.00	26.09	26.09	2703.55
1980 05 27 12	48729.60	0.00	561.43	0.00	25.36	25.36	2329.78
1980 05 28 12	49024.39	0.00	554.81	0.00	25.10	25.10	2237.21
1980 05 29 12	49075.20	0.00	536.45	0.00	24.61	24.61	2093.66
1980 05 30 12	49075.20	0.00	530.35	0.00	25.06	25.06	2184.47
1980 05 31 12	49075.20	0.00	481.10	0.00	24.87	24.87	2242.86
1980 06 01 12	49075.20	0.00	468.88	0.00	25.40	25.40	2344.26
1980 06 02 12	49075.20	0.00	493.47	0.00	25.62	25.62	2465.25
1980 06 03 12	49075.20	0.00	511.15	0.00	26.72	26.72	2526.59
1980 06 04 12	49075.20	0.00	573.15	0.00	29.28	29.28	2717.24
1980 06 05 12	49094.88	0.00	632.47	0.00	29.15	29.15	2659.08
1980 06 06 12	49370.00	0.60	486.53	0.00	29.48	29.48	2751.57
1980 06 07 12	49420.80	0.00	629.99	0.00	27.15	27.15	2297.81
1980 06 08 12	49420.80	0.00	635.59	0.00	27.01	27.01	2276.84
1980 06 09 12	49420.80	2.91	607.03	0.00	27.51	27.51	2442.85
1980 06 10 12	49420.80	8.52	418.31	0.00	27.00	27.00	2693.89
1980 06 11 12	49420.80	7.90	344.87	0.00	27.04	27.04	2709.93
1980 06 12 12	49420.80	2.20	300.12	0.00	27.46	27.46	2691.63
1980 06 13 12	49420.80	10.64	510.12	0.00	26.33	26.33	2451.11
1980 06 14 12	49420.80	0.00	649.88	0.00	25.31	25.31	1991.52
1980 06 15 12	49420.80	0.00	650.85	0.00	26.63	26.63	1954.61
1980 06 16 12	49420.80	0.00	643.91	0.00	27.79	27.79	2112.81
1980 06 17 12	49420.80	0.00	573.75	0.00	27.35	27.35	2353.05
1980 06 18 12	49420.80	2.01	483.11	0.00	28.19	28.19	2682.77
1980 06 19 12	49420.80	11.58	391.50	0.00	27.71	27.71	2845.82
1980 06 20 12	49420.80	8.75	440.00	0.00	27.68	27.68	2790.94
1980 06 21 12	49420.80	41.15	362.10	0.00	27.27	27.27	2741.26
1980 06 22 12	49420.80	3.05	525.95	0.00	27.89	27.89	2775.99
1980 06 23 12	49420.80	1.88	388.41	0.00	27.88	27.88	2786.38
1980 06 24 12	49420.80	1.69	433.43	0.00	28.28	28.28	2818.47
1980 06 25 12	49420.80	1.02	547.22	0.00	28.06	28.06	2932.32
1980 06 26 12	49420.80	0.81	574.72	0.00	28.79	28.79	3087.99
1980 06 27 12	49420.80	0.00	552.62	0.00	28.67	28.67	2923.10
1980 06 28 12	49420.80	0.00	530.75	0.00	28.84	28.84	2801.71
1980 06 29 12	49420.80	2.43	486.59	0.00	28.97	28.97	2856.54
1980 06 30 12	49420.80	3.66	449.44	0.00	28.25	28.25	2894.47
1980 07 01 12	49420.80	5.41	511.36	0.00	28.73	28.73	2891.56
1980 07 02 12	49420.80	9.53	344.06	0.00	28.59	28.59	2955.33
1980 07 03 12	49420.80	2.35	430.37	0.00	28.23	28.23	2753.73
1980 07 04 12	49420.80	9.59	353.88	0.00	28.71	28.71	2930.57
1980 07 05 12	49208.24	0.00	503.40	0.00	28.52	28.52	2831.90
1980 07 06 12	49075.20	0.10	559.36	0.00	29.89	29.89	2980.81
1980 07 07 12	49075.20	0.59	607.71	0.00	30.53	30.53	2941.85
1980 07 08 12	49075.20	1.41	490.27	0.00	29.93	29.93	2986.02
1980 07 09 12	49075.20	16.69	443.03	0.00	28.88	28.88	2984.44
1980 07 10 12	49075.20	0.15	498.07	0.00	30.02	30.02	3110.35
1980 07 11 12	49075.20	1.64	544.07	0.00	29.65	29.65	3105.02
1980 07 12 12	49075.20	0.15	627.02	0.00	29.80	29.80	2969.63
1980 07 13 12	49075.20	1.09	522.11	0.00	29.71	29.71	3105.22
1980 07 14 12	48862.64	0.30	622.20	0.00	30.51	30.51	3289.44
1980 07 15 12	48729.60	11.92	491.52	0.00	30.57	30.57	3283.02
1980 07 16 12	48729.60	7.15	417.64	0.00	29.56	29.56	3153.47
1980 07 17 12	48729.60	17.46	417.48	0.00	28.76	28.76	2975.30
1980 07 18 12	48729.60	15.31	275.24	0.00	27.89	27.89	2715.44
1980 07 19 12	48729.60	11.35	326.88	0.00	27.70	27.70	2756.66
1980 07 20 12	48729.60	4.44	364.39	0.00	28.02	28.02	2886.67
1980 07 21 12	48384.00	4.91	453.94	0.00	27.69	27.69	2821.16
1980 07 22 12	48384.00	8.69	409.77	0.00	27.44	27.44	2792.41
1980 07 23 12	48384.00	9.83	360.97	0.00	27.87	27.87	2775.48
1980 07 24 12	48384.00	12.93	294.14	0.00	27.56	27.56	2763.37
1980 07 25 12	48384.00	16.98	386.15	0.00	28.13	28.13	2885.19
1980 07 26 12	48171.44	1.26	412.84	0.00	28.48	28.48	3008.41
1980 07 27 12	48038.40	5.97	505.59	0.00	28.80	28.80	3049.18
1980 07 28 12	48038.40	2.51	521.22	0.00	28.63	28.63	3053.41
1980 07 29 12	48038.40	1.23	496.04	0.00	28.30	28.30	2901.79
1980 07 30 12	48038.40	1.49	430.43	0.00	27.97	27.97	2801.20
1980 07 31 12	47825.84	5.09	428.64	0.00	28.94	28.94	2874.39
1980 08 01 12	47692.80	0.03	525.50	0.00	29.03	29.03	2821.41
1980 08 02 12	47692.80	0.45	557.92	0.00	28.74	28.74	2866.40
1980 08 03 12	47692.80	1.30	524.95	0.00	28.78	28.78	2919.29
1980 08 04 12	47692.80	2.01	478.71	0.00	29.89	29.89	2954.78
1980 08 05 12	47347.20	0.22	453.64	0.00	29.77	29.77	2932.45
1980 08 06 12	47347.20	0.16	442.13	0.00	28.93	28.93	2941.65
1980 08 07 12	47347.20	1.30	623.66	0.00	29.08	29.08	2863.00
1980 08 08 12	47347.20	9.60	416.57	0.00	28.40	28.40	2980.56
1980 08 09 12	47001.60	0.17	442.97	0.00	29.15	29.15	3002.13
1980 08 10 12	47001.60	13.38	360.44	0.00	28.62	28.62	2881.83
1980 08 11 12	47001.60	4.09	387.27	0.00	28.04	28.04	2878.37
1980 08 12 12	47001.60	34.48	397.47	0.00	28.64	28.64	2938.60
1980 08 13 12	46675.68	3.79	355.83	0.00	27.34	27.34	2767.13
1980 08 14 12	46656.00	8.53	269.15	0.00	27.49	27.49	2873.84
1980 08 15 12	46656.00	3.13	479.53	0.00	29.19	29.19	2989.52
1980 08 16 12	46656.00	3.76	507.07	0.00	29.65	29.65	2970.16
1980 08 17 12	46310.40	16.26	338.48	0.00	29.49	29.49	3222.53
1980 08 18 12	46310.40	7.84	508.69	0.00	29.54	29.54	3022.40
1980 08 19 12	46310.40	1.65	361.13	0.00	28.25	28.25	2956.95
1980 08 20 12	46310.40	7.12	527.84	0.00	29.19	29.19	3069.25
1980 08 21 12	45964.80	6.33	363.09	0.00	29.35	29.35	3192.41
1980 08 22 12	45964.80	1.71	571.60	0.00	29.95	29.95	3145.67
1980 08 23 12	45964.80	13.21	515.96	0.00	29.52	29.52	3020.55
1980 08 24 12	45964.80	2.29	438.01	0.00	28.23	28.23	2859.58
1980 08 25 12	45619.20	1.45	615.95	0.00	27.23	27.23	2590.25
1980 08 26 12	45619.20	0.10	501.48	0.00	27.23	27.23	2564.87
1980 08 27 12	45619.20	0.03	478.02	0.00	28.30	28.30	2709.43
1980 08 28 12	45293.28	0.81	434.89	0.00	28.99	28.99	2901.76
1980 08 29 12	45273.60	7.39	425.07	0.00	28.98	28.98	2914.37
1980 08 30 12	45273.60	7.46	482.25	0.00	28.75	28.75	2919.38
1980 08 31 12	45273.60	7.73	522.74	0.00	28.52	28.52	2837.13
1980 09 01 12	44928.00	14.02	335.30	0.00	27.60	27.60	2829.11
1980 09 02 12	44928.00	30.61	341.77	0.00	26.74	26.74	2792.16
1980 09 03 12	44928.00	5.70	360.81	0.00	27.01	27.01	2801.21
1980 09 04 12	44715.44	0.34	412.07	0.00	26.90	26.90	2756.00
1980 09 05 12	44582.40	1.75	356.48	0.00	26.96	26.96	2779.38
1980 09 06 12	44582.40	2.10	374.72	0.00	27.31	27.31	2756.95
1980 09 07 12	44582.40	0.59	356.04	0.00	27.77	27.77	2923.02
1980 09 08 12	44236.80	0.39	405.85	0.00	28.21	28.21	2896.17
1980 09 09 12	44236.80	3.98	474.69	0.00	27.72	27.72	2702.04
1980 09 10 12	44236.80	2.44	582.54	0.00	26.85	26.85	2511.14
