  34.43
 146.00
  40645432
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	34909.81	0.03	289.19	0.00	5.46	5.46	755.17
1980 01 02 12	35251.20	0.79	107.94	0.00	3.89	3.89	645.32
1980 01 03 12	35251.20	2.41	97.45	0.00	5.05	5.05	747.97
1980 01 04 12	35251.20	10.21	212.40	0.00	5.02	5.02	796.99
1980 01 05 12	35251.20	0.00	194.45	0.00	1.75	1.75	564.24
1980 01 06 12	35251.20	1.66	292.23	0.00	2.35	2.35	561.46
1980 01 07 12	35251.20	6.61	84.99	0.00	4.89	4.89	782.76
1980 01 08 12	35251.20	0.48	260.50	0.00	4.86	4.86	704.83
1980 01 09 12	35251.20	0.15	288.75	0.00	5.62	5.62	722.13
1980 01 10 12	35596.80	0.09	129.65	0.00	7.76	7.76	969.76
1980 01 11 12	35596.80	17.67	128.35	0.00	14.50	14.50	1504.37
1980 01 12 12	35596.80	0.03	245.67	0.00	3.52	3.52	435.66
1980 01 13 12	35596.80	0.00	139.88	0.00	5.49	5.49	653.63
1980 01 14 12	35596.80	0.00	296.90	0.00	9.34	9.34	982.84
1980 01 15 12	35601.01	0.00	232.10	0.00	10.60	10.60	1043.79
1980 01 16 12	35942.40	2.94	87.34	0.00	10.15	10.15	1115.57
1980 01 17 12	35942.40	3.59	132.24	0.00	11.59	11.59	1293.01
1980 01 18 12	35942.40	14.12	282.75	0.00	13.80	13.80	1408.92
1980 01 19 12	35942.40	0.00	309.88	0.00	9.83	9.83	937.22
1980 01 20 12	36208.54	0.00	300.35	0.00	10.93	10.93	913.53
1980 01 21 12	36288.00	11.14	75.25	0.00	7.55	7.55	930.02
1980 01 22 12	36288.00	19.60	86.22	0.00	8.92	8.92	1086.28
1980 01 23 12	36288.00	0.95	324.27	0.00	3.16	3.16	605.43
1980 01 24 12	36292.21	0.00	319.82	0.00	3.67	3.67	620.37
1980 01 25 12	36633.60	0.00	226.61	0.00	7.23	7.23	845.97
1980 01 26 12	36633.60	3.46	74.76	0.00	9.22	9.22	1049.13
1980 01 27 12	36633.60	0.00	164.64	0.00	6.50	6.50	855.74
1980 01 28 12	36899.74	0.00	200.94	0.00	3.05	3.05	626.03
1980 01 29 12	36979.20	4.91	184.51	0.00	0.37	0.37	530.64
1980 01 30 12	36979.20	7.81	77.23	0.00	-0.69	-0.69	523.02
1980 01 31 12	36979.20	5.24	240.15	0.00	-2.66	-2.66	431.18
1980 02 01 12	37324.80	0.18	320.44	0.00	-6.03	-6.03	309.43
1980 02 02 12	37324.80	0.00	346.97	0.00	-8.72	-8.72	264.83
1980 02 03 12	37324.80	0.00	127.42	0.00	-3.15	-3.15	391.65
1980 02 04 12	37590.94	0.00	320.02	0.00	-1.34	-1.34	433.63
1980 02 05 12	37670.40	4.19	79.61	0.00	-1.74	-1.74	455.84
1980 02 06 12	37670.40	1.81	260.98	0.00	0.45	0.45	565.37
1980 02 07 12	37670.40	3.54	229.99	0.00	-2.18	-2.18	452.16
1980 02 08 12	38016.00	5.37	128.51	0.00	-0.86	-0.86	501.00
1980 02 09 12	38016.00	21.58	142.17	0.00	1.25	1.25	628.93
1980 02 10 12	38016.00	0.95	371.60	0.00	-2.50	-2.50	448.50
1980 02 11 12	38361.60	0.00	364.42	0.00	-4.23	-4.23	365.52
1980 02 12 12	38361.60	0.00	365.01	0.00	-3.89	-3.89	373.07
1980 02 13 12	38361.60	0.00	371.56	0.00	-3.83	-3.83	374.71
1980 02 14 12	38707.20	0.00	304.28	0.00	1.26	1.26	474.64
1980 02 15 12	38707.20	4.30	179.85	0.00	4.96	4.96	661.28
1980 02 16 12	38707.20	2.95	227.90	0.00	2.73	2.73	641.44
1980 02 17 12	39052.80	0.00	383.11	0.00	-4.62	-4.62	309.73
1980 02 18 12	39052.80	3.01	292.92	0.00	-4.60	-4.60	330.95
1980 02 19 12	39052.80	2.22	96.20	0.00	2.20	2.20	582.74
1980 02 20 12	39398.40	2.76	322.34	0.00	10.33	10.33	1169.39
1980 02 21 12	39398.40	0.00	302.34	0.00	16.15	16.15	1582.99
1980 02 22 12	39402.61	0.07	373.18	0.00	17.00	17.00	1580.46
1980 02 23 12	39744.00	0.00	373.72	0.00	16.17	16.17	1364.10
1980 02 24 12	39744.00	0.00	385.94	0.00	10.69	10.69	1018.00
1980 02 25 12	40089.60	0.00	353.97	0.00	6.75	6.75	748.47
1980 02 26 12	40089.60	0.00	400.28	0.00	-1.53	-1.53	300.50
1980 02 27 12	40089.60	0.00	396.73	0.00	3.30	3.30	495.20
1980 02 28 12	40435.20	0.00	385.00	0.00	8.63	8.63	855.28
1980 02 29 12	40435.20	3.12	261.32	0.00	3.98	3.98	665.55
1980 03 01 12	40435.20	6.25	137.64	0.00	-0.68	-0.68	475.54
1980 03 02 12	40780.80	0.00	438.73	0.00	-6.90	-6.90	269.54
1980 03 03 12	40780.80	0.89	446.81	0.00	-3.29	-3.29	300.30
1980 03 04 12	41126.40	0.83	234.92	0.00	3.58	3.58	612.20
1980 03 05 12	41126.40	11.44	423.15	0.00	10.06	10.06	1089.04
1980 03 06 12	41126.40	27.83	433.52	0.00	5.34	5.34	706.50
1980 03 07 12	41472.00	24.83	227.82	0.00	11.68	11.68	1315.85
1980 03 08 12	41472.00	6.21	419.13	0.00	17.95	17.95	1784.07
1980 03 09 12	41472.00	0.00	480.67	0.00	11.21	11.21	997.94
1980 03 10 12	41817.60	0.00	470.17	0.00	12.43	12.43	931.43
1980 03 11 12	41817.60	0.00	427.79	0.00	8.63	8.63	739.11
1980 03 12 12	42163.20	25.35	226.15	0.00	7.39	7.39	890.42
1980 03 13 12	42163.20	0.48	442.66	0.00	9.38	9.38	1026.26
1980 03 14 12	42163.20	0.00	494.57	0.00	6.65	6.65	668.38
1980 03 15 12	42508.80	0.00	455.29	0.00	8.31	8.31	687.43
1980 03 16 12	42508.80	41.30	110.44	0.00	10.66	10.66	1103.23
1980 03 17 12	42508.80	64.71	244.06	0.00	15.99	15.99	1700.53
1980 03 18 12	42854.40	2.86	502.25	0.00	7.43	7.43	774.71
1980 03 19 12	42854.40	5.64	199.16	0.00	6.98	6.98	765.29
1980 03 20 12	43200.00	59.01	232.92	0.00	13.94	13.94	1545.12
1980 03 21 12	43200.00	15.62	492.39	0.00	12.86	12.86	1237.31
1980 03 22 12	43200.00	0.61	505.47	0.00	7.46	7.46	697.55
1980 03 23 12	43545.60	1.26	211.83	0.00	10.12	10.12	884.87
1980 03 24 12	43545.60	22.11	413.62	0.00	12.42	12.42	1229.99
1980 03 25 12	43891.20	0.00	421.08	0.00	9.46	9.46	999.81
1980 03 26 12	43891.20	1.87	363.67	0.00	10.22	10.22	1032.22
1980 03 27 12	43891.20	7.22	328.50	0.00	11.10	11.10	1136.38
1980 03 28 12	44236.80	61.33	251.52	0.00	14.32	14.32	1518.99
1980 03 29 12	44236.80	1.36	340.71	0.00	15.41	15.41	1495.36
1980 03 30 12	44236.80	1.69	445.77	0.00	15.46	15.46	1469.25
1980 03 31 12	44582.40	0.00	411.76	0.00	11.41	11.41	1049.32
1980 04 01 12	44582.40	0.00	496.66	0.00	11.97	11.97	1056.56
1980 04 02 12	44928.00	0.00	356.94	0.00	15.22	15.22	1339.36
1980 04 03 12	44928.00	0.05	216.36	0.00	16.08	16.08	1683.66
1980 04 04 12	44928.00	0.11	470.73	0.00	14.50	14.50	1336.13
1980 04 05 12	45273.60	0.00	459.48	0.00	10.23	10.23	830.22
1980 04 06 12	45273.60	0.00	380.45	0.00	12.21	12.21	950.22
1980 04 07 12	45273.60	0.05	462.64	0.00	14.92	14.92	1451.96
1980 04 08 12	45619.20	3.86	417.77	0.00	17.90	17.90	1667.34
1980 04 09 12	45619.20	0.00	514.86	0.00	12.24	12.24	983.51
1980 04 10 12	45964.80	0.00	509.12	0.00	12.21	12.21	912.82
1980 04 11 12	45964.80	12.87	301.90	0.00	12.39	12.39	1158.24
1980 04 12 12	45964.80	49.54	307.20	0.00	16.68	16.68	1748.62
1980 04 13 12	46310.40	28.27	140.15	0.00	12.06	12.06	1333.89
1980 04 14 12	46310.40	3.75	227.78	0.00	7.88	7.88	982.30
1980 04 15 12	46310.40	0.00	499.96	0.00	8.55	8.55	814.67
1980 04 16 12	46656.00	0.25	516.61	0.00	11.83	11.83	920.47
1980 04 17 12	46656.00	0.71	460.33	0.00	13.98	13.98	1026.52
1980 04 18 12	46997.39	12.76	467.78	0.00	16.94	16.94	1340.56
1980 04 19 12	47001.60	0.95	502.65	0.00	17.73	17.73	1319.58
1980 04 20 12	47001.60	0.00	515.09	0.00	18.67	18.67	1368.28
1980 04 21 12	47347.20	0.00	507.31	0.00	19.78	19.78	1478.18
1980 04 22 12	47347.20	0.00	514.86	0.00	20.55	20.55	1460.26
1980 04 23 12	47347.20	0.00	494.54	0.00	22.04	22.04	1649.05
1980 04 24 12	47692.80	0.00	497.53	0.00	20.46	20.46	1790.62
1980 04 25 12	47692.80	10.56	281.70	0.00	18.42	18.42	1822.70
1980 04 26 12	47692.80	19.97	362.03	0.00	17.76	17.76	1793.90
1980 04 27 12	48038.40	0.77	306.77	0.00	13.50	13.50	1386.21
1980 04 28 12	48038.40	0.69	366.44	0.00	13.62	13.62	1226.21
1980 04 29 12	48038.40	5.71	511.58	0.00	15.55	15.55	1313.30
1980 04 30 12	48384.00	0.00	506.62	0.00	15.45	15.45	1257.84
1980 05 01 12	48384.00	0.00	296.71	0.00	15.62	15.62	1343.22
1980 05 02 12	48384.00	0.00	312.04	0.00	17.90	17.90	1570.41
1980 05 03 12	48729.60	0.00	391.59	0.00	18.72	18.72	1563.38
1980 05 04 12	48729.60	0.00	571.62	0.00	19.40	19.40	1500.02
1980 05 05 12	48729.60	0.00	551.39	0.00	19.28	19.28	1461.60
1980 05 06 12	48809.06	0.39	549.50	0.00	20.34	20.34	1591.69
1980 05 07 12	49075.20	1.64	501.09	0.00	20.98	20.98	1804.77
1980 05 08 12	49075.20	1.48	559.27	0.00	17.72	17.72	1521.79
1980 05 09 12	49075.20	0.00	593.46	0.00	12.77	12.77	974.21
1980 05 10 12	49420.80	0.00	572.28	0.00	15.53	15.53	1191.88
1980 05 11 12	49420.80	0.00	540.42	0.00	20.70	20.70	1981.03
1980 05 12 12	49420.80	0.00	491.49	0.00	23.16	23.16	2254.20
1980 05 13 12	49500.26	0.02	341.71	0.00	23.56	23.56	2449.38
1980 05 14 12	49766.40	1.46	351.34	0.00	22.24	22.24	2251.88
1980 05 15 12	49766.40	1.73	374.90	0.00	18.74	18.74	1714.69
1980 05 16 12	49766.40	33.81	293.32	0.00	20.68	20.68	2135.42
1980 05 17 12	50107.79	38.38	267.35	0.00	19.62	19.62	2107.45
1980 05 18 12	50112.00	1.63	478.63	0.00	21.80	21.80	2162.07
1980 05 19 12	50112.00	4.22	358.32	0.00	23.67	23.67	2337.02
1980 05 20 12	50112.00	10.60	301.84	0.00	21.93	21.93	2141.97
1980 05 21 12	50191.46	0.78	410.77	0.00	21.61	21.61	1986.31
1980 05 22 12	50457.60	20.19	294.26	0.00	20.44	20.44	2050.29
1980 05 23 12	50457.60	5.19	307.62	0.00	20.11	20.11	2015.27
1980 05 24 12	50457.60	0.00	457.12	0.00	22.14	22.14	2102.36
1980 05 25 12	50457.60	0.08	404.70	0.00	24.34	24.34	2355.38
1980 05 26 12	50798.99	0.00	563.72	0.00	24.13	24.13	2250.56
1980 05 27 12	50803.20	0.00	577.94	0.00	23.08	23.08	2043.50
1980 05 28 12	50803.20	0.00	415.92	0.00	24.58	24.58	2300.03
1980 05 29 12	50803.20	1.61	327.04	0.00	24.15	24.15	2493.58
1980 05 30 12	50803.20	1.03	487.69	0.00	24.73	24.73	2395.97
1980 05 31 12	50803.20	0.35	475.11	0.00	24.24	24.24	2403.85
1980 06 01 12	51148.80	0.00	568.08	0.00	24.99	24.99	2492.04
1980 06 02 12	51148.80	0.00	481.64	0.00	24.81	24.81	2468.97
1980 06 03 12	51148.80	0.00	571.19	0.00	25.61	25.61	2632.36
1980 06 04 12	51148.80	0.00	539.22	0.00	26.59	26.59	2687.41
1980 06 05 12	51148.80	0.00	564.11	0.00	27.17	27.17	2748.80
1980 06 06 12	51148.80	0.00	494.08	0.00	27.58	27.58	2870.34
