  27.41
  22.00
 323610125
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36979.20	0.00	235.09	0.00	15.01	15.01	1340.19
1980 01 02 12	36979.20	0.00	413.54	0.00	11.23	11.23	975.27
1980 01 03 12	37112.46	0.00	415.88	0.00	11.44	11.44	838.87
1980 01 04 12	37316.11	8.28	247.57	0.00	16.08	16.08	1422.45
1980 01 05 12	37324.80	0.07	386.91	0.00	14.10	14.10	1229.74
1980 01 06 12	37324.80	0.00	416.11	0.00	8.71	8.71	832.21
1980 01 07 12	37324.80	0.00	409.39	0.00	10.73	10.73	869.25
1980 01 08 12	37324.80	0.00	398.43	0.00	17.47	17.47	1457.14
1980 01 09 12	37324.80	0.00	317.83	0.00	21.10	21.10	1927.85
1980 01 10 12	37324.80	0.00	206.56	0.00	22.08	22.08	2058.09
1980 01 11 12	37324.80	4.69	305.52	0.00	21.62	21.62	2133.71
1980 01 12 12	37324.80	1.43	237.49	0.00	21.56	21.56	2195.33
1980 01 13 12	37661.71	7.28	256.50	0.00	20.29	20.29	1983.78
1980 01 14 12	37670.40	2.29	190.85	0.00	21.03	21.03	2126.24
1980 01 15 12	37670.40	0.00	422.62	0.00	16.44	16.44	1435.14
1980 01 16 12	37670.40	0.00	419.85	0.00	16.90	16.90	1362.13
1980 01 17 12	37670.40	0.00	363.15	0.00	18.98	18.98	1601.67
1980 01 18 12	37670.40	0.00	278.27	0.00	20.62	20.62	1904.84
1980 01 19 12	37693.53	0.00	414.89	0.00	20.19	20.19	1834.36
1980 01 20 12	38016.00	0.00	421.82	0.00	19.54	19.54	1629.23
1980 01 21 12	38016.00	0.00	421.77	0.00	17.91	17.91	1421.95
1980 01 22 12	38016.00	0.00	416.69	0.00	19.52	19.52	1624.23
1980 01 23 12	38016.00	15.00	156.89	0.00	20.96	20.96	2164.54
1980 01 24 12	38016.00	0.10	446.09	0.00	12.64	12.64	1048.66
1980 01 25 12	38149.27	0.00	358.87	0.00	14.38	14.38	1261.17
1980 01 26 12	38361.60	5.56	243.08	0.00	20.52	20.52	1968.44
1980 01 27 12	38361.60	16.92	345.60	0.00	22.44	22.44	2254.16
1980 01 28 12	38361.60	0.00	439.53	0.00	18.87	18.87	1702.83
1980 01 29 12	38361.60	0.00	447.71	0.00	16.84	16.84	1376.76
1980 01 30 12	38494.86	0.06	444.32	0.00	15.58	15.58	1279.80
1980 01 31 12	38707.20	0.20	365.15	0.00	18.46	18.46	1663.64
1980 02 01 12	38707.20	0.20	464.93	0.00	12.07	12.07	1108.13
1980 02 02 12	38707.20	0.00	468.97	0.00	5.63	5.63	626.62
1980 02 03 12	38707.20	0.01	314.15	0.00	10.24	10.24	801.81
1980 02 04 12	39052.80	0.01	478.47	0.00	7.81	7.81	615.49
1980 02 05 12	39052.80	0.00	473.41	0.00	7.86	7.86	690.29
1980 02 06 12	39052.80	0.00	381.15	0.00	14.37	14.37	1106.33
1980 02 07 12	39052.80	0.00	486.94	0.00	11.44	11.44	911.47
1980 02 08 12	39319.69	0.00	478.41	0.00	10.29	10.29	860.48
1980 02 09 12	39398.40	0.14	367.70	0.00	17.87	17.87	1464.31
1980 02 10 12	39398.40	28.22	272.86	0.00	19.95	19.95	1980.28
1980 02 11 12	39398.40	0.00	468.96	0.00	12.72	12.72	1116.86
1980 02 12 12	39421.53	0.00	319.59	0.00	12.68	12.68	1024.44
1980 02 13 12	39744.00	0.00	161.29	0.00	13.35	13.35	968.39
1980 02 14 12	39744.00	13.55	93.93	0.00	14.96	14.96	1438.15
1980 02 15 12	39744.00	6.08	318.61	0.00	17.21	17.21	1665.11
1980 02 16 12	39877.27	0.41	444.51	0.00	19.59	19.59	1879.66
1980 02 17 12	40089.60	5.49	219.39	0.00	16.00	16.00	1634.68
1980 02 18 12	40089.60	0.55	298.07	0.00	12.17	12.17	1122.67
1980 02 19 12	40089.60	7.72	227.13	0.00	15.58	15.58	1502.30
1980 02 20 12	40426.51	0.00	494.49	0.00	16.89	16.89	1403.37
1980 02 21 12	40435.20	0.00	496.64	0.00	19.00	19.00	1626.86
1980 02 22 12	40435.20	0.00	494.89	0.00	20.77	20.77	1818.13
1980 02 23 12	40435.20	0.00	496.24	0.00	22.14	22.14	2149.50
1980 02 24 12	40780.80	1.70	409.73	0.00	22.38	22.38	2221.68
1980 02 25 12	40780.80	2.74	418.33	0.00	22.36	22.36	2253.08
1980 02 26 12	40780.80	0.03	539.83	0.00	14.45	14.45	1122.70
1980 02 27 12	40780.80	0.00	488.30	0.00	8.77	8.77	695.57
1980 02 28 12	41126.40	0.00	528.48	0.00	13.07	13.07	1103.92
1980 02 29 12	41126.40	11.42	433.33	0.00	15.70	15.70	1338.06
1980 03 01 12	41126.40	22.85	338.18	0.00	18.32	18.32	1571.79
