  27.53
  35.00
 564376058
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	37002.53	0.00	231.12	0.00	15.04	15.04	1363.70
1980 01 02 12	37046.34	0.00	413.79	0.00	11.08	11.08	976.78
1980 01 03 12	37139.10	0.00	416.35	0.00	11.04	11.04	839.90
1980 01 04 12	37233.57	6.28	243.61	0.00	15.89	15.89	1429.09
1980 01 05 12	37318.51	0.06	382.52	0.00	13.97	13.97	1236.12
1980 01 06 12	37324.80	0.00	417.37	0.00	8.48	8.48	825.95
1980 01 07 12	37324.80	0.00	410.65	0.00	10.32	10.32	871.14
1980 01 08 12	37324.80	0.00	398.61	0.00	17.17	17.17	1442.16
1980 01 09 12	37324.80	0.00	311.45	0.00	20.97	20.97	1927.03
1980 01 10 12	37324.80	0.00	207.80	0.00	22.06	22.06	2071.50
1980 01 11 12	37324.80	4.86	303.64	0.00	21.53	21.53	2128.67
1980 01 12 12	37391.94	1.50	236.44	0.00	21.42	21.42	2176.34
1980 01 13 12	37579.17	7.74	255.60	0.00	20.53	20.53	2011.42
1980 01 14 12	37670.40	3.78	197.95	0.00	21.18	21.18	2144.09
1980 01 15 12	37670.40	0.00	423.29	0.00	16.60	16.60	1453.33
1980 01 16 12	37670.40	0.00	420.87	0.00	16.80	16.80	1363.02
1980 01 17 12	37670.40	0.00	377.21	0.00	18.86	18.86	1598.80
1980 01 18 12	37670.40	0.00	267.21	0.00	20.54	20.54	1900.38
1980 01 19 12	37793.51	0.00	410.10	0.00	20.10	20.10	1831.21
1980 01 20 12	37977.50	0.00	422.86	0.00	19.54	19.54	1632.25
1980 01 21 12	38016.00	0.00	422.44	0.00	17.83	17.83	1423.55
1980 01 22 12	38016.00	0.00	417.52	0.00	19.34	19.34	1619.51
1980 01 23 12	38016.00	15.06	167.95	0.00	20.87	20.87	2167.23
1980 01 24 12	38016.00	0.07	445.87	0.00	12.61	12.61	1063.82
1980 01 25 12	38175.90	0.00	359.06	0.00	14.03	14.03	1244.53
1980 01 26 12	38361.60	4.67	232.48	0.00	20.22	20.22	1955.43
1980 01 27 12	38361.60	15.52	326.32	0.00	22.31	22.31	2257.75
1980 01 28 12	38361.60	0.07	439.63	0.00	18.82	18.82	1704.28
1980 01 29 12	38361.60	0.00	448.49	0.00	17.09	17.09	1412.25
1980 01 30 12	38521.50	0.01	444.64	0.00	15.49	15.49	1294.76
1980 01 31 12	38707.20	0.15	367.48	0.00	18.35	18.35	1653.34
1980 02 01 12	38707.20	0.22	460.84	0.00	12.27	12.27	1128.91
1980 02 02 12	38707.20	0.00	471.07	0.00	5.62	5.62	639.35
1980 02 03 12	38707.20	0.02	313.37	0.00	10.24	10.24	823.76
1980 02 04 12	39014.30	0.02	482.19	0.00	7.62	7.62	622.60
1980 02 05 12	39052.80	0.00	475.74	0.00	7.64	7.64	703.87
1980 02 06 12	39052.80	0.01	375.20	0.00	14.22	14.22	1117.76
1980 02 07 12	39052.80	0.00	490.02	0.00	11.22	11.22	916.18
1980 02 08 12	39256.34	0.00	481.69	0.00	10.11	10.11	873.73
1980 02 09 12	39398.40	0.16	377.28	0.00	17.75	17.75	1465.60
