  31.05
  69.00
 227044864
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	35942.40	0.00	256.06	0.00	6.79	6.79	774.51
1980 01 02 12	36011.02	0.00	352.07	0.00	6.45	6.45	640.69
1980 01 03 12	36288.00	0.00	242.16	0.00	9.01	9.01	846.02
1980 01 04 12	36288.00	16.11	310.67	0.00	11.67	11.67	1191.69
1980 01 05 12	36288.00	0.00	344.46	0.00	3.47	3.47	617.01
1980 01 06 12	36288.00	0.94	352.01	0.00	2.62	2.62	555.79
1980 01 07 12	36288.00	3.16	197.49	0.00	9.03	9.03	1076.48
1980 01 08 12	36288.00	1.83	200.61	0.00	16.35	16.35	1620.75
1980 01 09 12	36288.00	2.66	253.37	0.00	17.46	17.46	1685.73
1980 01 10 12	36288.00	0.53	237.81	0.00	17.15	17.15	1628.04
1980 01 11 12	36545.30	31.52	166.69	0.00	17.62	17.62	1782.76
1980 01 12 12	36633.60	0.67	343.19	0.00	14.02	14.02	1259.83
1980 01 13 12	36633.60	0.02	347.42	0.00	12.39	12.39	1105.27
1980 01 14 12	36633.60	0.46	279.55	0.00	14.05	14.05	1222.15
1980 01 15 12	36633.60	0.05	357.48	0.00	12.94	12.94	1094.97
1980 01 16 12	36633.60	2.90	190.74	0.00	12.21	12.21	1213.18
1980 01 17 12	36890.90	21.58	171.05	0.00	17.27	17.27	1789.93
1980 01 18 12	36979.20	10.90	355.88	0.00	17.92	17.92	1749.56
1980 01 19 12	36979.20	0.01	370.15	0.00	13.89	13.89	1201.83
1980 01 20 12	36979.20	0.00	362.80	0.00	14.11	14.11	1089.47
1980 01 21 12	36979.20	0.10	316.16	0.00	14.73	14.73	1189.95
1980 01 22 12	37047.82	9.53	145.86	0.00	16.45	16.45	1625.69
1980 01 23 12	37324.80	13.60	350.47	0.00	10.76	10.76	1149.26
1980 01 24 12	37324.80	0.75	384.48	0.00	4.55	4.55	598.25
1980 01 25 12	37324.80	0.00	118.19	0.00	9.78	9.78	1075.72
1980 01 26 12	37324.80	24.05	234.09	0.00	15.36	15.36	1571.51
1980 01 27 12	37670.40	0.10	317.85	0.00	15.12	15.12	1460.75
1980 01 28 12	37670.40	0.00	379.38	0.00	9.53	9.53	960.74
1980 01 29 12	37670.40	0.00	334.54	0.00	8.25	8.25	861.73
1980 01 30 12	37670.40	1.81	313.09	0.00	11.63	11.63	1102.40
1980 01 31 12	37927.70	17.82	379.72	0.00	10.79	10.79	1194.42
1980 02 01 12	38016.00	0.00	408.12	0.00	-0.84	-0.84	379.81
1980 02 02 12	38016.00	0.00	404.98	0.00	-0.69	-0.69	320.82
1980 02 03 12	38016.00	0.00	237.17	0.00	-0.16	-0.16	347.49
1980 02 04 12	38361.60	1.60	270.43	0.00	2.87	2.87	477.14
1980 02 05 12	38361.60	0.27	195.46	0.00	3.93	3.93	572.37
1980 02 06 12	38361.60	8.87	413.20	0.00	8.12	8.12	876.09
1980 02 07 12	38361.60	0.00	421.20	0.00	3.60	3.60	563.21
1980 02 08 12	38707.20	0.00	301.18	0.00	4.69	4.69	607.66
1980 02 09 12	38707.20	9.58	213.15	0.00	12.20	12.20	1272.83
1980 02 10 12	38707.20	5.10	419.34	0.00	8.33	8.33	947.43
1980 02 11 12	38707.20	0.03	419.46	0.00	3.71	3.71	555.36
1980 02 12 12	39052.80	0.00	238.14	0.00	4.41	4.41	552.88
1980 02 13 12	39052.80	0.00	368.37	0.00	7.71	7.71	682.54
1980 02 14 12	39052.80	0.00	328.79	0.00	9.51	9.51	800.37
1980 02 15 12	39398.40	0.00	329.39	0.00	13.28	13.28	1109.87
1980 02 16 12	39398.40	2.84	160.81	0.00	14.58	14.58	1535.26
1980 02 17 12	39398.40	0.96	450.45	0.00	2.28	2.28	514.48
1980 02 18 12	39744.00	0.00	439.83	0.00	3.10	3.10	423.18
1980 02 19 12	39744.00	0.04	276.84	0.00	7.32	7.32	702.90
1980 02 20 12	39744.00	0.14	410.52	0.00	15.33	15.33	1483.31
1980 02 21 12	39744.00	0.00	229.50	0.00	17.29	17.29	1737.85
1980 02 22 12	40089.60	1.14	333.47	0.00	19.27	19.27	1939.09
1980 02 23 12	40089.60	0.00	429.20	0.00	19.63	19.63	1894.25
1980 02 24 12	40089.60	0.53	361.29	0.00	19.50	19.50	1886.69
1980 02 25 12	40435.20	0.01	439.82	0.00	16.86	16.86	1463.48
