  32.92
  82.00
  79737535
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	35596.80	0.63	158.93	0.00	7.89	7.89	907.79
1980 01 02 12	35596.80	0.10	352.04	0.00	5.59	5.59	668.64
1980 01 03 12	35596.80	0.00	333.10	0.00	5.84	5.84	646.55
1980 01 04 12	35596.80	4.39	83.18	0.00	7.01	7.01	857.06
1980 01 05 12	35596.80	0.05	336.19	0.00	6.37	6.37	756.16
1980 01 06 12	35596.80	0.00	362.05	0.00	2.51	2.51	470.32
1980 01 07 12	35596.80	0.28	275.34	0.00	4.64	4.64	575.11
1980 01 08 12	35942.40	2.84	153.46	0.00	11.11	11.11	1120.29
1980 01 09 12	35942.40	1.82	184.12	0.00	12.88	12.88	1326.31
1980 01 10 12	35942.40	2.11	206.41	0.00	9.07	9.07	999.33
1980 01 11 12	35942.40	2.41	242.93	0.00	13.45	13.45	1313.24
1980 01 12 12	35942.40	0.05	313.31	0.00	14.12	14.12	1163.29
1980 01 13 12	35942.40	1.42	101.44	0.00	7.34	7.34	713.85
1980 01 14 12	36278.18	5.72	202.14	0.00	4.52	4.52	731.76
1980 01 15 12	36288.00	0.00	347.93	0.00	7.61	7.61	840.00
1980 01 16 12	36288.00	0.34	342.83	0.00	11.93	11.93	1029.80
1980 01 17 12	36288.00	4.42	85.71	0.00	14.32	14.32	1440.27
1980 01 18 12	36288.00	7.41	246.26	0.00	16.35	16.35	1626.42
1980 01 19 12	36359.02	0.00	374.48	0.00	12.02	12.02	1009.13
1980 01 20 12	36633.60	0.00	365.36	0.00	11.45	11.45	779.35
1980 01 21 12	36633.60	0.24	226.74	0.00	11.82	11.82	864.29
1980 01 22 12	36633.60	3.94	96.42	0.00	12.61	12.61	1152.78
1980 01 23 12	36633.60	14.61	314.33	0.00	11.89	11.89	1181.66
1980 01 24 12	36979.20	0.00	380.93	0.00	3.28	3.28	495.33
1980 01 25 12	36979.20	0.00	280.00	0.00	7.17	7.17	751.34
1980 01 26 12	36979.20	25.04	83.53	0.00	10.09	10.09	1092.99
1980 01 27 12	36979.20	3.79	168.84	0.00	9.73	9.73	1084.10
1980 01 28 12	37324.80	0.01	316.96	0.00	9.75	9.75	956.97
1980 01 29 12	37324.80	0.01	265.77	0.00	7.88	7.88	797.39
1980 01 30 12	37324.80	0.17	159.30	0.00	6.26	6.26	772.31
1980 01 31 12	37324.80	9.97	309.85	0.00	7.85	7.85	892.87
1980 02 01 12	37670.40	0.15	379.24	0.00	0.08	0.08	367.77
1980 02 02 12	37670.40	0.00	423.91	0.00	-1.60	-1.60	291.81
1980 02 03 12	37670.40	0.00	226.24	0.00	-0.82	-0.82	297.65
1980 02 04 12	37670.40	0.00	293.10	0.00	1.70	1.70	385.00
1980 02 05 12	38016.00	0.00	261.00	0.00	0.54	0.54	350.07
1980 02 06 12	38016.00	5.76	344.82	0.00	4.65	4.65	625.65
1980 02 07 12	38016.00	0.00	333.12	0.00	4.26	4.26	578.88
1980 02 08 12	38361.60	0.00	374.28	0.00	3.97	3.97	510.33
1980 02 09 12	38361.60	9.88	94.92	0.00	4.01	4.01	694.51
1980 02 10 12	38361.60	13.03	254.05	0.00	5.81	5.81	774.95
1980 02 11 12	38697.38	0.00	379.34	0.00	5.37	5.37	608.74
1980 02 12 12	38707.20	0.05	401.73	0.00	5.02	5.02	550.88
1980 02 13 12	38707.20	0.00	414.42	0.00	5.61	5.61	563.19
1980 02 14 12	38707.20	0.00	443.84	0.00	8.09	8.09	649.05
1980 02 15 12	39052.80	0.00	418.77	0.00	10.74	10.74	726.83
1980 02 16 12	39052.80	6.55	324.45	0.00	13.28	13.28	1203.45
1980 02 17 12	39052.80	0.01	455.34	0.00	5.97	5.97	602.78
1980 02 18 12	39398.40	0.00	469.27	0.00	3.05	3.05	410.05
1980 02 19 12	39398.40	0.51	420.93	0.00	5.55	5.55	535.68
1980 02 20 12	39398.40	0.07	179.33	0.00	9.87	9.87	867.55
1980 02 21 12	39744.00	0.85	329.72	0.00	16.07	16.07	1452.82
1980 02 22 12	39744.00	11.02	266.86	0.00	18.19	18.19	1691.62
1980 02 23 12	39744.00	1.75	441.51	0.00	19.25	19.25	1683.31
1980 02 24 12	40089.60	0.21	431.23	0.00	18.66	18.66	1482.28
1980 02 25 12	40089.60	0.00	394.17	0.00	16.44	16.44	1290.86
1980 02 26 12	40089.60	0.00	493.66	0.00	3.84	3.84	420.58
1980 02 27 12	40435.20	0.00	483.56	0.00	3.22	3.22	423.97
1980 02 28 12	40435.20	0.00	474.94	0.00	7.64	7.64	660.16
1980 02 29 12	40435.20	0.58	302.93	0.00	6.82	6.82	709.72
1980 03 01 12	40780.80	1.16	129.80	0.00	6.00	6.00	759.27
1980 03 02 12	40780.80	0.99	124.19	0.00	-3.75	-3.75	394.48
1980 03 03 12	41126.40	0.10	507.35	0.00	-3.05	-3.05	288.73
1980 03 04 12	41126.40	0.00	487.27	0.00	2.02	2.02	386.59
1980 03 05 12	41126.40	9.54	183.69	0.00	7.14	7.14	888.74
1980 03 06 12	41472.00	4.43	494.74	0.00	11.30	11.30	1042.34
1980 03 07 12	41472.00	2.58	442.11	0.00	14.76	14.76	1217.92
1980 03 08 12	41472.00	56.97	250.67	0.00	17.83	17.83	1794.36
1980 03 09 12	41817.60	1.40	451.63	0.00	19.63	19.63	1774.61
1980 03 10 12	41817.60	0.06	398.51	0.00	16.27	16.27	1434.76
1980 03 11 12	41817.60	0.00	507.39	0.00	14.60	14.60	1106.22
1980 03 12 12	42163.20	52.39	128.73	0.00	8.85	8.85	845.10
1980 03 13 12	42163.20	60.29	441.02	0.00	8.60	8.60	969.83
1980 03 14 12	42163.20	0.00	525.12	0.00	9.65	9.65	872.01
1980 03 15 12	42508.80	0.34	529.81	0.00	8.26	8.26	629.01
1980 03 16 12	42508.80	0.00	368.22	0.00	12.35	12.35	984.04
1980 03 17 12	42854.40	4.51	221.08	0.00	16.85	16.85	1673.48
1980 03 18 12	42854.40	18.52	390.92	0.00	17.10	17.10	1523.17
1980 03 19 12	42854.40	0.00	472.98	0.00	12.99	12.99	1024.36
1980 03 20 12	43200.00	12.16	233.48	0.00	17.35	17.35	1715.90
1980 03 21 12	43200.00	9.72	513.85	0.00	17.63	17.63	1612.06
1980 03 22 12	43200.00	0.00	548.16	0.00	8.49	8.49	709.01
1980 03 23 12	43545.60	0.11	508.51	0.00	9.94	9.94	755.95
1980 03 24 12	43545.60	8.94	141.39	0.00	13.65	13.65	1397.05
1980 03 25 12	43545.60	2.24	460.98	0.00	15.80	15.80	1406.06
1980 03 26 12	43891.20	4.28	208.91	0.00	13.31	13.31	1184.50
1980 03 27 12	43891.20	0.00	441.95	0.00	14.79	14.79	1374.48
1980 03 28 12	44236.80	46.86	180.30	0.00	13.59	13.59	1455.97
1980 03 29 12	44236.80	10.61	273.65	0.00	16.69	16.69	1579.37
1980 03 30 12	44236.80	11.98	319.61	0.00	17.45	17.45	1743.80
1980 03 31 12	44582.40	0.04	503.48	0.00	16.17	16.17	1428.14
1980 04 01 12	44582.40	0.00	493.12	0.00	14.62	14.62	1116.90
1980 04 02 12	44582.40	0.50	451.08	0.00	16.90	16.90	1420.53
1980 04 03 12	44928.00	4.15	321.70	0.00	19.85	19.85	1892.95
1980 04 04 12	44928.00	12.84	364.03	0.00	21.30	21.30	2067.56
1980 04 05 12	44928.00	0.05	548.33	0.00	11.69	11.69	910.28
1980 04 06 12	45273.60	0.65	503.14	0.00	11.87	11.87	867.92
1980 04 07 12	45273.60	1.47	327.35	0.00	16.52	16.52	1490.91
1980 04 08 12	45273.60	6.91	329.29	0.00	20.19	20.19	1941.75
1980 04 09 12	45619.20	2.38	541.67	0.00	19.40	19.40	1675.50
1980 04 10 12	45619.20	0.00	546.74	0.00	13.71	13.71	995.36
1980 04 11 12	45964.80	0.10	537.12	0.00	14.38	14.38	1023.91
1980 04 12 12	45964.80	9.61	269.01	0.00	17.35	17.35	1510.65
1980 04 13 12	45964.80	1.23	358.04	0.00	21.10	21.10	1962.91
1980 04 14 12	46310.40	2.52	324.59	0.00	20.22	20.22	1981.88
1980 04 15 12	46310.40	0.00	485.23	0.00	11.77	11.77	929.83
1980 04 16 12	46310.40	0.00	553.34	0.00	11.35	11.35	882.44
1980 04 17 12	46656.00	0.00	524.75	0.00	12.83	12.83	906.41
1980 04 18 12	46656.00	0.11	385.01	0.00	15.84	15.84	1336.57
1980 04 19 12	46656.00	4.29	342.21	0.00	17.66	17.66	1480.58
1980 04 20 12	47001.60	0.01	445.26	0.00	17.72	17.72	1454.27
1980 04 21 12	47001.60	0.00	540.23	0.00	18.99	18.99	1298.16
1980 04 22 12	47001.60	0.00	554.46	0.00	19.05	19.05	1232.49
1980 04 23 12	47347.20	0.00	542.80	0.00	19.86	19.86	1397.36
1980 04 24 12	47347.20	0.00	532.85	0.00	20.79	20.79	1680.13
1980 04 25 12	47347.20	0.00	538.97	0.00	20.91	20.91	1698.50
1980 04 26 12	47692.80	0.00	397.53	0.00	19.76	19.76	1792.59
1980 04 27 12	47692.80	0.00	395.60	0.00	19.77	19.77	1850.43
1980 04 28 12	47692.80	0.22	529.85	0.00	16.99	16.99	1343.56
1980 04 29 12	47702.62	0.07	360.21	0.00	15.87	15.87	1262.92
1980 04 30 12	48038.40	0.00	534.56	0.00	16.27	16.27	1184.87
1980 05 01 12	48038.40	0.00	611.88	0.00	16.85	16.85	1158.57
1980 05 02 12	48038.40	0.00	608.58	0.00	18.23	18.23	1187.66
1980 05 03 12	48384.00	0.00	310.25	0.00	18.59	18.59	1306.50
1980 05 04 12	48384.00	0.00	581.73	0.00	19.82	19.82	1448.99
1980 05 05 12	48384.00	0.20	481.77	0.00	22.59	22.59	1761.29
1980 05 06 12	48729.60	0.00	613.34	0.00	20.94	20.94	1547.22
1980 05 07 12	48729.60	0.12	596.13	0.00	20.79	20.79	1537.12
1980 05 08 12	48729.60	4.43	417.72	0.00	22.24	22.24	1897.97
1980 05 09 12	48729.60	0.23	466.46	0.00	18.27	18.27	1560.94
1980 05 10 12	49075.20	0.00	629.60	0.00	16.27	16.27	1114.47
1980 05 11 12	49075.20	0.00	616.61	0.00	21.13	21.13	1742.96
1980 05 12 12	49075.20	0.00	616.59	0.00	23.31	23.31	1927.70
1980 05 13 12	49075.20	0.11	544.23	0.00	24.01	24.01	1953.22
1980 05 14 12	49420.80	0.25	501.62	0.00	24.55	24.55	2037.10
1980 05 15 12	49420.80	0.01	451.59	0.00	24.90	24.90	2160.06
1980 05 16 12	49420.80	1.87	375.69	0.00	23.29	23.29	2179.57
1980 05 17 12	49420.80	1.67	364.72	0.00	22.05	22.05	2129.62
1980 05 18 12	49766.40	6.46	396.74	0.00	24.35	24.35	2398.42
1980 05 19 12	49766.40	6.70	357.09	0.00	25.92	25.92	2489.32
1980 05 20 12	49766.40	4.25	362.36	0.00	25.20	25.20	2483.35
1980 05 21 12	49766.40	0.74	611.84	0.00	22.45	22.45	1868.72
1980 05 22 12	50040.98	13.55	328.93	0.00	23.42	23.42	2261.06
1980 05 23 12	50112.00	6.32	380.95	0.00	24.15	24.15	2353.48
1980 05 24 12	50112.00	15.06	316.59	0.00	24.17	24.17	2450.31
1980 05 25 12	50112.00	0.45	419.51	0.00	22.91	22.91	2038.97
1980 05 26 12	50112.00	0.16	469.99	0.00	23.86	23.86	2081.11
1980 05 27 12	50121.82	0.00	573.44	0.00	23.65	23.65	1871.94
1980 05 28 12	50457.60	0.00	612.60	0.00	23.03	23.03	1848.03
