  31.11
  54.00
2925435530
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36086.88	0.00	206.95	0.00	7.25	7.25	780.78
1980 01 02 12	36188.07	0.00	386.63	0.00	5.95	5.95	669.48
1980 01 03 12	36274.91	0.00	387.33	0.00	6.96	6.96	640.74
1980 01 04 12	36288.00	6.26	188.50	0.00	9.86	9.86	993.46
1980 01 05 12	36288.00	0.00	391.90	0.00	7.31	7.31	841.39
1980 01 06 12	36288.00	0.00	394.69	0.00	2.36	2.36	516.86
1980 01 07 12	36288.00	0.62	282.55	0.00	6.02	6.02	668.89
1980 01 08 12	36288.00	1.02	208.68	0.00	13.70	13.70	1240.61
1980 01 09 12	36319.64	0.22	291.09	0.00	17.70	17.70	1588.96
1980 01 10 12	36432.48	0.91	312.91	0.00	16.94	16.94	1601.69
1980 01 11 12	36581.13	5.92	219.35	0.00	18.23	18.23	1782.72
1980 01 12 12	36633.60	0.79	179.15	0.00	17.14	17.14	1616.83
1980 01 13 12	36633.60	4.37	200.69	0.00	13.94	13.94	1378.46
1980 01 14 12	36633.60	4.31	269.52	0.00	12.30	12.30	1199.50
1980 01 15 12	36633.60	0.00	394.13	0.00	10.35	10.35	990.08
1980 01 16 12	36693.44	0.00	394.26	0.00	13.16	13.16	1121.17
1980 01 17 12	36926.73	0.23	179.64	0.00	16.57	16.57	1524.57
1980 01 18 12	36979.20	1.01	283.37	0.00	19.14	19.14	1757.80
1980 01 19 12	36979.20	0.00	404.15	0.00	15.55	15.55	1319.96
1980 01 20 12	36979.20	0.00	409.14	0.00	13.98	13.98	930.86
1980 01 21 12	37010.84	0.43	397.72	0.00	14.11	14.11	981.52
1980 01 22 12	37224.88	1.64	225.26	0.00	17.13	17.13	1361.38
1980 01 23 12	37324.80	33.20	187.79	0.00	15.70	15.70	1583.51
1980 01 24 12	37324.80	0.00	424.17	0.00	4.32	4.32	546.94
1980 01 25 12	37324.80	0.00	158.68	0.00	8.49	8.49	935.61
1980 01 26 12	37384.64	35.54	176.14	0.00	13.78	13.78	1435.00
1980 01 27 12	37657.31	2.78	225.04	0.00	16.14	16.14	1651.18
1980 01 28 12	37670.40	0.10	403.22	0.00	12.32	12.32	1154.17
1980 01 29 12	37670.40	1.21	416.06	0.00	10.64	10.64	922.25
1980 01 30 12	37679.82	0.02	335.29	0.00	11.57	11.57	1001.57
1980 01 31 12	37963.53	7.25	203.19	0.00	12.59	12.59	1197.75
1980 02 01 12	38016.00	0.04	392.87	0.00	1.81	1.81	479.59
1980 02 02 12	38016.00	0.00	417.33	0.00	0.45	0.45	359.91
1980 02 03 12	38025.42	0.00	242.32	0.00	1.13	1.13	387.46
1980 02 04 12	38348.51	0.00	357.87	0.00	3.29	3.29	465.02
1980 02 05 12	38361.60	0.00	306.35	0.00	3.10	3.10	489.53
1980 02 06 12	38361.60	2.06	435.27	0.00	8.32	8.32	769.35
1980 02 07 12	38421.44	0.04	456.76	0.00	4.60	4.60	585.03
1980 02 08 12	38707.20	0.05	400.45	0.00	5.67	5.67	690.34
1980 02 09 12	38707.20	1.79	161.29	0.00	12.03	12.03	1213.56
1980 02 10 12	38707.20	19.31	294.15	0.00	12.11	12.11	1246.38
1980 02 11 12	38902.15	0.00	444.60	0.00	7.37	7.37	763.43
1980 02 12 12	39052.80	0.00	320.54	0.00	6.83	6.83	654.51
1980 02 13 12	39052.80	0.00	281.96	0.00	8.86	8.86	711.39
1980 02 14 12	39062.22	0.00	246.28	0.00	10.67	10.67	843.27
1980 02 15 12	39398.40	0.78	379.47	0.00	14.96	14.96	1178.11
1980 02 16 12	39398.40	7.74	307.83	0.00	15.48	15.48	1410.77
1980 02 17 12	39398.40	1.25	426.89	0.00	8.71	8.71	837.08
1980 02 18 12	39730.91	0.00	422.87	0.00	5.99	5.99	645.60
1980 02 19 12	39744.00	0.14	466.90	0.00	11.29	11.29	971.51
1980 02 20 12	39744.00	0.00	252.28	0.00	14.59	14.59	1178.85
1980 02 21 12	39938.95	0.00	395.38	0.00	17.76	17.76	1653.39
1980 02 22 12	40089.60	2.66	328.93	0.00	18.42	18.42	1670.80
1980 02 23 12	40089.60	1.30	402.31	0.00	20.12	20.12	1923.45
1980 02 24 12	40121.24	19.18	316.02	0.00	20.95	20.95	2079.13
1980 02 25 12	40435.20	1.72	354.81	0.00	18.91	18.91	1815.59
1980 02 26 12	40435.20	0.00	512.95	0.00	5.64	5.64	573.83
1980 02 27 12	40435.20	0.00	482.41	0.00	4.44	4.44	473.81
1980 02 28 12	40780.80	0.00	495.29	0.00	8.17	8.17	753.73
1980 02 29 12	40780.80	1.74	345.47	0.00	11.42	11.42	1067.93
1980 03 01 12	40780.80	3.48	195.66	0.00	14.68	14.68	1381.39
1980 03 02 12	41126.40	1.91	253.68	0.00	5.33	5.33	819.67
1980 03 03 12	41126.40	0.23	526.82	0.00	-0.46	-0.46	330.76
