  32.91
 100.00
  83620856
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	35596.80	0.00	292.33	0.00	6.18	6.18	763.44
1980 01 02 12	35596.80	0.00	295.56	0.00	4.75	4.75	628.81
1980 01 03 12	35596.80	1.91	123.95	0.00	4.80	4.80	660.91
1980 01 04 12	35596.80	12.11	281.97	0.00	6.28	6.28	829.71
1980 01 05 12	35596.80	0.00	250.04	0.00	2.42	2.42	590.86
1980 01 06 12	35596.80	1.58	334.06	0.00	2.21	2.21	541.24
1980 01 07 12	35596.80	4.28	144.18	0.00	6.32	6.32	901.20
1980 01 08 12	35942.40	1.07	141.35	0.00	9.57	9.57	1074.40
1980 01 09 12	35942.40	0.39	166.11	0.00	10.66	10.66	1104.34
1980 01 10 12	35942.40	0.60	180.17	0.00	12.69	12.69	1269.83
1980 01 11 12	35942.40	17.63	178.64	0.00	15.77	15.77	1606.97
1980 01 12 12	35942.40	0.11	256.30	0.00	7.62	7.62	714.67
1980 01 13 12	35942.40	0.00	192.66	0.00	8.03	8.03	750.52
1980 01 14 12	36279.39	0.00	280.30	0.00	11.78	11.78	1064.02
1980 01 15 12	36288.00	0.00	314.78	0.00	12.03	12.03	1072.93
1980 01 16 12	36288.00	11.26	85.61	0.00	9.91	9.91	1108.29
1980 01 17 12	36288.00	15.43	179.30	0.00	13.76	13.76	1476.72
1980 01 18 12	36288.00	3.71	319.41	0.00	14.71	14.71	1451.48
1980 01 19 12	36339.86	0.05	349.50	0.00	11.80	11.80	1083.96
1980 01 20 12	36633.60	0.04	334.89	0.00	12.68	12.68	1044.14
1980 01 21 12	36633.60	13.48	84.15	0.00	10.28	10.28	1098.20
1980 01 22 12	36633.60	39.29	102.92	0.00	12.87	12.87	1426.96
1980 01 23 12	36633.60	6.27	351.92	0.00	5.59	5.59	762.54
1980 01 24 12	36979.20	0.03	360.76	0.00	3.86	3.86	600.93
1980 01 25 12	36979.20	0.04	195.36	0.00	6.59	6.59	868.64
1980 01 26 12	36979.20	9.03	130.03	0.00	10.86	10.86	1205.35
1980 01 27 12	36979.20	0.00	197.55	0.00	10.21	10.21	1122.51
1980 01 28 12	37324.80	0.00	279.45	0.00	5.56	5.56	755.98
1980 01 29 12	37324.80	3.69	141.49	0.00	4.37	4.37	725.40
1980 01 30 12	37324.80	2.76	111.79	0.00	5.44	5.44	798.40
1980 01 31 12	37324.80	7.04	342.77	0.00	2.17	2.17	634.93
1980 02 01 12	37670.40	0.00	345.18	0.00	-3.42	-3.42	336.43
1980 02 02 12	37670.40	0.00	391.24	0.00	-4.43	-4.43	325.91
1980 02 03 12	37670.40	0.00	134.91	0.00	-2.06	-2.06	392.28
1980 02 04 12	37670.40	0.00	306.67	0.00	1.26	1.26	471.15
1980 02 05 12	38016.00	5.25	90.86	0.00	1.19	1.19	465.99
1980 02 06 12	38016.00	2.86	305.47	0.00	3.49	3.49	675.42
1980 02 07 12	38016.00	2.61	307.86	0.00	1.26	1.26	493.59
1980 02 08 12	38361.60	2.91	136.19	0.00	2.25	2.25	560.75
1980 02 09 12	38361.60	49.62	106.96	0.00	5.44	5.44	852.44
1980 02 10 12	38361.60	2.59	401.35	0.00	2.41	2.41	601.67
1980 02 11 12	38698.59	0.00	405.09	0.00	1.22	1.22	476.75
1980 02 12 12	38707.20	0.00	382.33	0.00	2.00	2.00	479.37
1980 02 13 12	38707.20	0.00	400.49	0.00	3.07	3.07	533.04
1980 02 14 12	38707.20	0.00	407.04	0.00	6.90	6.90	619.10
1980 02 15 12	39052.80	4.09	196.63	0.00	10.15	10.15	946.25
1980 02 16 12	39052.80	6.17	208.10	0.00	9.74	9.74	1133.63
1980 02 17 12	39052.80	0.00	432.01	0.00	-1.59	-1.59	355.84
1980 02 18 12	39398.40	0.83	409.32	0.00	0.80	0.80	375.27
1980 02 19 12	39398.40	0.44	150.29	0.00	4.24	4.24	638.05
1980 02 20 12	39398.40	0.54	358.26	0.00	13.71	13.71	1382.48
1980 02 21 12	39744.00	0.00	258.91	0.00	17.44	17.44	1708.25
1980 02 22 12	39744.00	0.35	382.34	0.00	18.71	18.71	1813.37
1980 02 23 12	39744.00	0.00	414.04	0.00	18.70	18.70	1663.11
1980 02 24 12	40089.60	0.00	391.19	0.00	15.22	15.22	1307.75
1980 02 25 12	40089.60	0.00	435.21	0.00	9.92	9.92	906.16
1980 02 26 12	40089.60	0.00	451.42	0.00	0.81	0.81	368.39
1980 02 27 12	40435.20	0.00	443.72	0.00	4.06	4.06	478.39
1980 02 28 12	40435.20	0.00	434.51	0.00	8.55	8.55	848.05
1980 02 29 12	40435.20	4.47	295.67	0.00	7.37	7.37	845.29
