  27.74
  24.00
  75336437
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36979.20	0.00	239.37	0.00	14.53	14.53	1264.63
1980 01 02 12	36979.20	0.00	410.18	0.00	11.04	11.04	946.79
1980 01 03 12	36979.20	0.00	414.27	0.00	11.80	11.80	826.40
1980 01 04 12	36979.20	6.26	238.30	0.00	15.91	15.91	1358.97
1980 01 05 12	36979.20	0.02	407.11	0.00	14.04	14.04	1201.90
1980 01 06 12	37022.22	0.00	416.18	0.00	8.60	8.60	817.31
1980 01 07 12	37324.80	0.00	405.90	0.00	10.71	10.71	831.12
1980 01 08 12	37324.80	0.01	394.27	0.00	17.36	17.36	1417.00
1980 01 09 12	37324.80	0.00	318.80	0.00	21.11	21.11	1866.20
1980 01 10 12	37324.80	0.00	220.31	0.00	21.93	21.93	1973.99
1980 01 11 12	37324.80	5.19	288.27	0.00	21.59	21.59	2100.73
1980 01 12 12	37324.80	1.42	227.36	0.00	21.54	21.54	2173.99
1980 01 13 12	37324.80	9.89	286.54	0.00	19.11	19.11	1823.32
1980 01 14 12	37324.80	6.10	188.36	0.00	19.99	19.99	1991.38
1980 01 15 12	37670.40	0.00	420.45	0.00	15.81	15.81	1361.93
1980 01 16 12	37670.40	0.00	417.58	0.00	16.58	16.58	1321.36
1980 01 17 12	37670.40	0.00	285.82	0.00	19.06	19.06	1601.84
1980 01 18 12	37670.40	0.00	289.10	0.00	20.82	20.82	1879.28
1980 01 19 12	37670.40	0.00	415.38	0.00	20.13	20.13	1804.32
1980 01 20 12	37670.40	0.00	423.52	0.00	19.27	19.27	1573.86
1980 01 21 12	38016.00	0.08	420.01	0.00	17.69	17.69	1364.80
1980 01 22 12	38016.00	0.00	414.40	0.00	19.50	19.50	1588.47
1980 01 23 12	38016.00	7.66	174.20	0.00	20.90	20.90	2122.17
1980 01 24 12	38016.00	0.02	444.84	0.00	12.29	12.29	996.63
1980 01 25 12	38016.00	0.00	347.07	0.00	14.63	14.63	1276.94
1980 01 26 12	38059.02	7.74	234.73	0.00	20.74	20.74	1948.93
1980 01 27 12	38361.60	17.20	348.87	0.00	22.28	22.28	2211.23
1980 01 28 12	38361.60	0.07	437.18	0.00	18.61	18.61	1659.98
1980 01 29 12	38361.60	0.00	445.75	0.00	16.04	16.04	1280.39
1980 01 30 12	38361.60	0.24	443.02	0.00	15.59	15.59	1230.41
1980 01 31 12	38644.23	0.27	357.89	0.00	18.49	18.49	1656.58
1980 02 01 12	38707.20	0.04	462.88	0.00	11.18	11.18	1016.58
1980 02 02 12	38707.20	0.00	457.67	0.00	5.49	5.49	584.93
1980 02 03 12	38707.20	0.00	317.22	0.00	9.89	9.89	741.13
1980 02 04 12	38707.20	0.00	474.08	0.00	7.95	7.95	597.62
1980 02 05 12	39052.80	0.00	464.80	0.00	7.92	7.92	678.23
1980 02 06 12	39052.80	0.04	386.85	0.00	14.14	14.14	1071.19
1980 02 07 12	39052.80	0.00	479.05	0.00	11.06	11.06	860.64
1980 02 08 12	39052.80	0.00	471.46	0.00	10.17	10.17	839.16
1980 02 09 12	39398.40	0.07	358.80	0.00	17.93	17.93	1434.92
1980 02 10 12	39398.40	29.87	315.50	0.00	20.02	20.02	1932.18
1980 02 11 12	39398.40	0.00	463.05	0.00	12.44	12.44	1061.43
1980 02 12 12	39398.40	0.00	272.59	0.00	12.77	12.77	1000.80
1980 02 13 12	39744.00	0.00	167.03	0.00	13.66	13.66	915.36
1980 02 14 12	39744.00	12.56	90.79	0.00	14.62	14.62	1359.45
1980 02 15 12	39744.00	1.82	336.83	0.00	17.49	17.49	1665.88
1980 02 16 12	39744.00	0.46	430.54	0.00	19.35	19.35	1842.69
1980 02 17 12	40089.60	6.90	256.01	0.00	15.24	15.24	1537.54
1980 02 18 12	40089.60	0.27	287.70	0.00	11.93	11.93	1082.03
1980 02 19 12	40089.60	5.71	231.75	0.00	15.52	15.52	1459.62
1980 02 20 12	40089.60	0.00	490.07	0.00	17.08	17.08	1405.38
1980 02 21 12	40435.20	0.00	487.28	0.00	19.24	19.24	1668.93
