	33.2									
	297									
	680875703									
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	35588.89	0	192.55	0	7.49	0.85	643.08
1980	1	2	12	35596.8	0	326.65	0	11.54	-4.13	443.76
1980	1	3	12	35596.8	0	334.47	0	15	-2.46	513.84
1980	1	4	12	35596.8	19.32	208.6	0	12.13	1.13	655.96
1980	1	5	12	35596.8	0	178.34	0	5.17	-0.77	581.11
1980	1	6	12	35596.8	0	320.9	0	7.32	-6.63	364
1980	1	7	12	35599.65	3.54	232.31	0	11.43	-1.35	557.29
1980	1	8	12	35783.04	5.79	157.29	0	13.4	6	920
1980	1	9	12	35901.89	2.03	130.92	0	13.04	8.47	1117.61
1980	1	10	12	35942.4	0	181.18	0	11.71	5.58	908.8
1980	1	11	12	35942.4	15.87	160.4	0	13.47	5.98	934.06
1980	1	12	12	35942.4	11.06	239.17	0	13.04	0.43	627.18
1980	1	13	12	35942.4	0	170.63	0	8.62	3.07	765.04
1980	1	14	12	36068.74	0	259.92	0	11.65	2.37	723.05
1980	1	15	12	36247.46	0	316.63	0	15.96	2.71	741.06
1980	1	16	12	36287.97	0	318.75	0	16.44	3.09	766.54
1980	1	17	12	36287.97	28.07	136.47	0	14.92	8.84	1147
1980	1	18	12	36287.97	25.58	139.48	0	18.03	11.68	1374.21
1980	1	19	12	36340.84	0	345.3	0	20.02	3.62	791.92
1980	1	20	12	36593.09	0	356.22	0	19.93	2.09	710.02
1980	1	21	12	36633.61	0.39	291.45	0	16.07	4.86	868.64
1980	1	22	12	36633.61	20.88	173.84	0	14.42	6.71	979.22
1980	1	23	12	36633.61	21.08	224.57	0	11.74	1.07	656.45
1980	1	24	12	36819.85	0	368.5	0	12.07	-4.6	437.94
1980	1	25	12	36979.21	0	307.85	0	13.43	2.4	724.44
1980	1	26	12	36979.21	6.93	122.51	0	12.18	7.18	1014.44
1980	1	27	12	36979.21	2.79	124.44	0	11.07	6.62	970.21
1980	1	28	12	37165.45	0	334.77	0	12.14	-0.13	604.65
1980	1	29	12	37324.81	0	315.67	0	11.56	0.68	639.06
1980	1	30	12	37324.81	0	335.73	0	10.95	-0.97	572
1980	1	31	12	37324.81	12.19	255.74	0	9.62	-2.61	505.38
1980	2	1	12	37560.23	0	302.17	0	0.73	-8.61	319.33
1980	2	2	12	37670.4	0	373.66	0	3.5	-10.06	280
1980	2	3	12	37670.4	0	377.82	0	6.68	-7.38	354.21
1980	2	4	12	37670.4	0	357.1	0	7.31	-5.13	420.32
1980	2	5	12	38016	0	351.21	0	7.19	-4.62	435.73
1980	2	6	12	38016	4.28	209.34	0	7.28	-0.92	570.95
1980	2	7	12	38016	0	382.23	0	8.27	-5.58	406.7
1980	2	8	12	38251.42	0	370.33	0	9.7	-3.41	475.08
1980	2	9	12	38361.62	30.68	209.97	0	8.38	-0.1	600
