	33.36									
	145									
	15947507									
Year	Mnth	Day	Hr	dayl(s)	prcp(mm/day)	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
1980	1	1	12	35251.2	0	189.18	0	7.8	1.38	670.63
1980	1	2	12	35366.97	0	318.65	0	11.17	-3.58	473.32
1980	1	3	12	35596.8	0	325.05	0	14	-2.1	520
1980	1	4	12	35596.8	12.05	229.59	0	12.82	-0.55	593.31
1980	1	5	12	35596.8	0	162.42	0	3.92	-1.33	560
1980	1	6	12	35596.8	0	292.62	0	6.5	-4.9	439.92
1980	1	7	12	35596.8	0	317.04	0	12	-2	520
1980	1	8	12	35596.8	10.69	167.52	0	11.09	3.33	786.14
1980	1	9	12	35596.8	1.95	142.54	0	8.5	3.93	800
1980	1	10	12	35712.57	0	195.23	0	10.5	4	800
1980	1	11	12	35942.39	13	173.8	0	14.1	6	920
1980	1	12	12	35942.39	8	240.78	0	14.5	0.38	630.63
1980	1	13	12	35942.39	0	215.38	0	9.1	2	720
1980	1	14	12	35942.39	0	238.49	0	11.98	3.8	800
1980	1	15	12	35942.39	0	302.42	0	16	3.94	800
1980	1	16	12	36288	0	275.66	0	15.67	5.5	920
1980	1	17	12	36288	13.08	140.9	0	14.67	8.5	1120
1980	1	18	12	36288	4.34	123.83	0	15.5	10.16	1252.91
1980	1	19	12	36288	0	346.07	0	18	1.56	684.83
1980	1	20	12	36288	0	349.73	0	19	2.02	720
1980	1	21	12	36633.61	3.55	225.82	0	15.03	5.44	915.03
1980	1	22	12	36633.61	23.52	173.07	0	13.5	6	920
1980	1	23	12	36633.61	50	231.49	0	11.17	0.12	611.05
1980	1	24	12	36633.61	0	329.89	0	9.07	-3.14	480
1980	1	25	12	36749.38	0	361.47	0	15.44	-0.71	583.5
1980	1	26	12	36979.2	3	157.08	0	13.67	7.17	1013.67
1980	1	27	12	36979.2	3	131.4	0	11.86	6.62	969.53
1980	1	28	12	36979.2	0	311.72	0	11	0.37	629.36
1980	1	29	12	37094.97	0	271.53	0	8.92	0.48	633.31
1980	1	30	12	37324.8	0	237.02	0	6.41	-0.55	593.28
1980	1	31	12	37324.8	20.37	226.54	0	6	-3.57	472.06
1980	2	1	12	37324.8	0	269.14	0	-0.83	-8.55	320
1980	2	2	12	37670.4	0	348.3	0	1.17	-10.14	280
1980	2	3	12	37670.4	0	373.64	0	5.27	-8.05	322.7
1980	2	4	12	37670.4	0	332.01	0	6.35	-4.12	440
1980	2	5	12	37670.4	0	322.53	0	6.83	-3.02	484.78
1980	2	6	12	38016	4	217.62	0	6.59	-1.62	550.63
1980	2	7	12	38016	0	365.18	0	6.5	-5.43	405.66
1980	2	8	12	38016	0	361.94	0	8	-3.9	448.36
1980	2	9	12	38361.6	41.22	192.6	0	6.9	-0.17	600
1980	2	10	12	38361.6	11.71	203.1	0	4.67	-2.73	501.48
1980	2	11	12	38361.6	0	357.35	0	4.42	-6.41	368.36
1980	2	12	12	38707.2	0	364.92	0	6	-5.33	413.75
1980	2	13	12	38707.2	0	378.92	0	8.33	-4	440
1980	2	14	12	38707.2	0	425.38	0	13.53	-4	440
1980	2	15	12	39052.81	0	429.27	0	17	-2	520
1980	2	16	12	39052.81	7	301.57	0	15	0	600
1980	2	17	12	39052.81	0	385.31	0	3.95	-8.79	320
1980	2	18	12	39398.4	0	426.35	0	7	-9.08	313.3
1980	2	19	12	39398.4	0	423.41	0	11.35	-4.6	440
1980	2	20	12	39398.4	4	244.28	0	16.07	6	920
1980	2	21	12	39744	0	362.2	0	22.48	9.9	1232.36
1980	2	22	12	39744	0	332.78	0	23	12	1400
1980	2	23	12	39744	0	421.59	0	26.5	8.5	1120
1980	2	24	12	40089.61	0	438.4	0	26.5	6.53	962.7
1980	2	25	12	40089.61	0	447.61	0	21.01	1.5	680
1980	2	26	12	40089.61	0	436.68	0	10.87	-5.73	400
1980	2	27	12	40435.19	0	426.49	0	10.35	-5.2	423.69
1980	2	28	12	40435.19	0	469.34	0	20	-2.5	520
1980	2	29	12	40435.19	0	441.82	0	22	3	760
1980	3	1	12	40780.8	5	302.31	0	13	-1.62	550.58
1980	3	2	12	40780.8	5.18	258.98	0	-0.02	-9.52	280
1980	3	3	12	40780.8	0	451.92	0	2.35	-11.55	242.7
1980	3	4	12	41126.41	0	519.38	0	11.5	-7.76	339.06
1980	3	5	12	41126.41	20	327.65	0	15.5	1.45	676.02
1980	3	6	12	41126.41	0.12	464.52	0	18.11	-1.12	560
1980	3	7	12	41472	0	435.32	0	19.56	2.07	720
1980	3	8	12	41472	22.48	176	0	22.5	14.5	1640
1980	3	9	12	41817.59	0	427.23	0	24.5	7.15	1012.23
1980	3	10	12	41817.59	5.04	300.08	0	21.47	6.27	941.8
1980	3	11	12	41817.59	0	393.72	0	21.26	6.43	954.57
1980	3	12	12	42163.2	29.53	200.89	0	13.54	4.88	870.63
1980	3	13	12	42163.2	72.02	150.01	0	12	5.8	920
1980	3	14	12	42163.2	1.27	336.46	0	13	1.03	642.7
1980	3	15	12	42508.8	0	461.8	0	17.49	-0.5	600
1980	3	16	12	42508.8	0	449.42	0	20.5	3.32	785.39
1980	3	17	12	42854.4	62.38	187.88	0	18.95	11	1319.9
1980	3	18	12	42854.4	39.35	333.43	0	17	0.95	642.7
1980	3	19	12	42854.4	0	388.94	0	13.5	0.86	640
1980	3	20	12	43200	14.35	253.96	0	16.56	6	920
1980	3	21	12	43200	37.67	294.4	0	19	6	920
1980	3	22	12	43200	0	461.2	0	17	0.5	640
1980	3	23	12	43545.59	0	478.35	0	20.1	2	720
1980	3	24	12	43545.59	26.97	326.4	0	22	6.5	960
1980	3	25	12	43545.59	0	451.17	0	20.98	5	879.98
1980	3	26	12	43891.2	0	309.44	0	15.64	6.5	960
1980	3	27	12	43891.2	0	283.87	0	14.05	6	920
1980	3	28	12	44236.8	50.67	227.56	0	17.51	8.83	1146.39
